"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"23687";"4255";"5841"
"23688";"4240";"5821"
"23689";"4159";"5711"
"23690";"4173";"5731"
"23691";"4153";"5703"
"23692";"4175";"5733"
"23693";"4111";"5645"
"23694";"4241";"5823"
"23695";"4097";"5624"
"23696";"4433";"6081"
"23697";"4262";"5853"
"23698";"4076";"5596"
"23699";"4124";"5663"
"23700";"4048";"5556"
"23701";"4124";"5663"
"23702";"4022";"5520"
"23703";"4107";"5644"
"23704";"3996";"5483"
"23705";"4051";"5561"
"23706";"3980";"5462"
"23707";"4376";"6002"
"23708";"4009";"5502"
"23709";"3960";"5434"
"23710";"4003";"5493"
"23711";"3938";"5403"
"23712";"3906";"5359"
"23713";"3939";"5404"
"23714";"3923";"5381"
"23715";"4345";"5960"
"23716";"1073";"1469"
"23717";"4089";"5614"
"23718";"4324";"5933"
"23719";"3979";"5459"
"23720";"3979";"5459"
"23721";"3885";"5329"
"23722";"1157";"1594"
"23723";"1216";"1678"
"23724";"1137";"1565"
"23725";"1106";"1521"
"23726";"1066";"1465"
"23727";"4302";"5904"
"23728";"1102";"1523"
"23729";"1105";"1520"
"23730";"4271";"5863"
"23731";"1086";"1486"
"23732";"1097";"1500"
"23733";"1076";"1473"
"23734";"1109";"1515"
"23735";"903";"1218"
"23736";"4289";"5886"
"23737";"888";"1197"
"23738";"4263";"5852"
