"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
778;8691,000000;38;387,937483;29,497074;34176;"Москва, Осенняя ул, д.2";"Крылатское";37,399048;55,757491;1752;2702729,782117;6502803,591573;336,842741;345,000000;464,000000
782;17296,000000;38;772,036212;58,702266;34172;"Москва, Осенний бульв., д.3";"Крылатское";37,406810;55,755327;1752;2702729,782117;6502803,591573;410,003939;419,000000;608,000000
787;23184,000000;38;1034,857050;78,686017;34177;"Москва, Осенняя ул, д.4, корп.1";"Крылатское";37,400432;55,758266;1752;2702729,782117;6502803,591573;261,227275;536,000000;715,000000
788;3857,000000;38;172,163718;13,090578;34178;"Москва, Осенняя ул, д.4, корп.2";"Крылатское";37,402381;55,758163;1752;2702729,782117;6502803,591573;121,360432;93,000000;125,000000
5783;24998,000000;38;1115,828008;84,842695;34173;"Москва, Осенний бульв., д.5, корп.1";"Крылатское";37,406908;55,756336;1752;2702729,782117;6502803,591573;313,423815;341,000000;489,000000
5785;17228,000000;38;769,000917;58,471476;34174;"Москва, Осенний бульв., д.5, корп.2";"Крылатское";37,405489;55,756253;1752;2702729,782117;6502803,591573;247,567072;346,000000;499,000000
5786;25796,000000;38;1151,448088;87,551091;34175;"Москва, Осенний бульв., д.5, корп.3";"Крылатское";37,404653;55,757206;1752;2702729,782117;6502803,591573;104,892423;309,000000;439,000000
15803;28519,000000;38;1272,993798;96,792897;34170;"Москва, Осенний бульв., д.15";"Крылатское";37,406172;55,759927;1754;2702647,694625;6503156,002138;147,966112;112,000000;171,000000
15808;13384,000000;38;597,417476;45,425019;34171;"Москва, Осенний бульв., д.17";"Крылатское";37,405561;55,761720;1754;2702647,694625;6503156,002138;111,076362;386,000000;508,000000
31100;496,000000;38;22,139798;1,683413;34183;"Москва, Рублёвское шоссе, д.60, корп.1";"Крылатское";37,387954;55,763740;1753;2702609,695234;6503064,774907;1308,813350;1171,000000;1573,000000
31101;653,000000;38;29,147759;2,216268;34194;"Москва, Рублёвское шоссе, д.60, корп.2";"Крылатское";37,387333;55,763731;1753;2702609,695234;6503064,774907;1349,867765;1835,000000;2458,000000
31102;649,000000;38;28,969212;2,202692;34206;"Москва, Рублёвское шоссе, д.60, корп.3";"Крылатское";37,387873;55,763502;1753;2702609,695234;6503064,774907;1299,089275;1148,000000;1547,000000
31103;1086,000000;38;48,475446;3,685861;34218;"Москва, Рублёвское шоссе, д.60, корп.4";"Крылатское";37,386993;55,763554;1753;2702609,695234;6503064,774907;1361,841978;1862,000000;2498,000000
31104;502,000000;38;22,407619;1,703777;34222;"Москва, Рублёвское шоссе, д.60, корп.5";"Крылатское";37,387604;55,763294;1753;2702609,695234;6503064,774907;1304,545822;1853,000000;2485,000000
31105;565,000000;38;25,219730;1,917598;34223;"Москва, Рублёвское шоссе, д.60, корп.6";"Крылатское";37,386597;55,763502;1753;2702609,695234;6503064,774907;1385,563771;1881,000000;2524,000000
31106;707,000000;38;31,558140;2,399543;34224;"Москва, Рублёвское шоссе, д.60, корп.7";"Крылатское";37,387172;55,763193;1753;2702609,695234;6503064,774907;1328,006373;1868,000000;2508,000000
31107;677,000000;38;30,219040;2,297724;34225;"Москва, Рублёвское шоссе, д.60, корп.8";"Крылатское";37,386282;55,763650;1753;2702609,695234;6503064,774907;1415,912868;1854,000000;2490,000000
31108;501,000000;38;22,362982;1,700383;34226;"Москва, Рублёвское шоссе, д.60, корп.9";"Крылатское";37,386840;55,763052;1753;2702609,695234;6503064,774907;1342,553790;1880,000000;2525,000000
31109;537,000000;38;23,969903;1,822566;34184;"Москва, Рублёвское шоссе, д.60, корп.10";"Крылатское";37,385960;55,763807;1753;2702609,695234;6503064,774907;1447,482253;1833,000000;2464,000000
31110;673,000000;38;30,040493;2,284148;34185;"Москва, Рублёвское шоссе, д.60, корп.11";"Крылатское";37,386436;55,763132;1753;2702609,695234;6503064,774907;1374,908661;1883,000000;2527,000000
31111;638,000000;38;28,478209;2,165358;34186;"Москва, Рублёвское шоссе, д.60, корп.12";"Крылатское";37,386292;55,763964;1753;2702609,695234;6503064,774907;1434,915489;1782,000000;2388,000000
31112;567,000000;38;25,309003;1,924386;34187;"Москва, Рублёвское шоссе, д.60, корп.13";"Крылатское";37,386059;55,763314;1753;2702609,695234;6503064,774907;1411,225947;1866,000000;2506,000000
31113;692,000000;38;30,888590;2,348633;34188;"Москва, Рублёвское шоссе, д.60, корп.14";"Крылатское";37,386571;55,764176;1753;2702609,695234;6503064,774907;1429,923739;1768,000000;2366,000000
31114;673,000000;38;30,040493;2,284148;34189;"Москва, Рублёвское шоссе, д.60, корп.15";"Крылатское";37,385716;55,763482;1753;2702609,695234;6503064,774907;1444,441357;1845,000000;2479,000000
31115;529,000000;38;23,612809;1,795415;34190;"Москва, Рублёвское шоссе, д.60, корп.16";"Крылатское";37,387119;55,763979;1753;2702609,695234;6503064,774907;1380,309421;1798,000000;2405,000000
31116;511,000000;38;22,809349;1,734323;34191;"Москва, Рублёвское шоссе, д.60, корп.17";"Крылатское";37,385384;55,763639;1753;2702609,695234;6503064,774907;1476,410917;1824,000000;2452,000000
31117;518,000000;38;23,121806;1,758081;34192;"Москва, Рублёвское шоссе, д.60, корп.18";"Крылатское";37,385457;55,764069;1753;2702609,695234;6503064,774907;1497,944969;1801,000000;2419,000000
31118;1075,000000;38;47,984443;3,648527;34193;"Москва, Рублёвское шоссе, д.60, корп.19";"Крылатское";37,384728;55,763923;1753;2702609,695234;6503064,774907;1538,127653;1843,000000;2467,000000
31119;547,000000;38;24,416270;1,856506;34195;"Москва, Рублёвское шоссе, д.60, корп.20";"Крылатское";37,385241;55,764273;1753;2702609,695234;6503064,774907;1525,438559;1846,000000;2469,000000
31120;681,000000;38;30,397586;2,311299;34196;"Москва, Рублёвское шоссе, д.60, корп.21";"Крылатское";37,384504;55,764232;1753;2702609,695234;6503064,774907;1572,500444;1865,000000;2489,000000
31121;681,000000;38;30,397586;2,311299;34197;"Москва, Рублёвское шоссе, д.60, корп.22";"Крылатское";37,385968;55,764343;1753;2702609,695234;6503064,774907;1481,262767;1773,000000;2375,000000
31122;510,000000;38;22,764712;1,730929;34198;"Москва, Рублёвское шоссе, д.60, корп.23";"Крылатское";37,385960;55,764596;1753;2702609,695234;6503064,774907;1498,819448;1730,000000;2305,000000
31123;832,000000;38;37,137727;2,823790;34199;"Москва, Рублёвское шоссе, д.60, корп.24";"Крылатское";37,385394;55,764845;1753;2702609,695234;6503064,774907;1553,291798;1728,000000;2301,000000
31124;511,000000;38;22,809349;1,734323;34200;"Москва, Рублёвское шоссе, д.60, корп.25";"Крылатское";37,385160;55,764592;1753;2702609,695234;6503064,774907;1551,741336;1897,000000;2521,000000
31125;528,000000;38;23,568173;1,792021;34203;"Москва, Рублёвское шоссе, д.60, корп.27";"Крылатское";37,384512;55,764515;1753;2702609,695234;6503064,774907;1590,046483;1898,000000;2523,000000
31126;676,000000;38;30,174403;2,294330;34204;"Москва, Рублёвское шоссе, д.60, корп.28";"Крылатское";37,384027;55,764854;1753;2702609,695234;6503064,774907;1644,786703;1957,000000;2583,000000
31127;545,000000;38;24,326996;1,849718;34205;"Москва, Рублёвское шоссе, д.60, корп.29";"Крылатское";37,383947;55,764526;1753;2702609,695234;6503064,774907;1628,656411;1961,000000;2587,000000
31128;657,000000;38;29,326306;2,229844;34207;"Москва, Рублёвское шоссе, д.60, корп.30";"Крылатское";37,383650;55,764814;1753;2702609,695234;6503064,774907;1667,344121;1979,000000;2606,000000
31129;543,000000;38;24,237723;1,842930;34208;"Москва, Рублёвское шоссе, д.60, корп.31";"Крылатское";37,383777;55,764354;1753;2702609,695234;6503064,774907;1629,283022;1975,000000;2602,000000
31130;516,000000;38;23,032532;1,751293;34210;"Москва, Рублёвское шоссе, д.60, корп.33";"Крылатское";37,382797;55,764788;1753;2702609,695234;6503064,774907;1722,897280;2001,000000;2627,000000
31131;601,000000;38;26,826651;2,039781;34211;"Москва, Рублёвское шоссе, д.60, корп.34";"Крылатское";37,387899;55,764419;1753;2702609,695234;6503064,774907;1358,338334;1234,000000;1645,000000
31132;680,000000;38;30,352950;2,307905;34212;"Москва, Рублёвское шоссе, д.60, корп.35";"Крылатское";37,387863;55,764116;1753;2702609,695234;6503064,774907;1339,715780;1824,000000;2442,000000
31133;698,000000;38;31,156410;2,368997;34214;"Москва, Рублёвское шоссе, д.60, корп.36";"Крылатское";37,387315;55,764307;1753;2702609,695234;6503064,774907;1389,154556;1786,000000;2387,000000
31134;495,000000;38;22,095162;1,680019;34215;"Москва, Рублёвское шоссе, д.60, корп.37";"Крылатское";37,386983;55,764500;1753;2702609,695234;6503064,774907;1424,396494;1764,000000;2356,000000
31135;728,000000;38;32,495511;2,470816;34216;"Москва, Рублёвское шоссе, д.60, корп.38";"Крылатское";37,386282;55,764966;1753;2702609,695234;6503064,774907;1503,237985;1716,000000;2282,000000
31136;699,000000;38;31,201047;2,372391;34217;"Москва, Рублёвское шоссе, д.60, корп.39";"Крылатское";37,386749;55,764825;1753;2702609,695234;6503064,774907;1462,514865;1740,000000;2321,000000
31137;573,000000;38;25,576824;1,944750;34219;"Москва, Рублёвское шоссе, д.60, корп.40";"Крылатское";37,387253;55,764692;1753;2702609,695234;6503064,774907;1420,141043;1760,000000;2351,000000
31138;6063,000000;38;270,632259;20,577696;34228;"Москва, Рублёвское шоссе, д.68";"Крылатское";37,386228;55,769994;1811;2702686,191474;6504413,817375;1929,735299;2021,000000;2654,000000
