"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
25728;145,000000;14;7,306855;0,593948;45943;"Москва, Зеленоград, Колхозная ул, д.74";"Силино";37,150178;56,013331;434;2673891,822315;6525609,954369;2961,209985;5359,000000;7374,000000
25741;9940,000000;14;500,897529;40,716193;45947;"Москва, Зеленоград, корп.1101";"Силино";37,185815;55,993096;1251;2674521,591260;6525466,179821;377,488338;323,000000;452,000000
25742;9978,000000;14;502,812429;40,871849;45948;"Москва, Зеленоград, корп.1102";"Силино";37,185330;55,993968;1251;2674521,591260;6525466,179821;259,110602;265,000000;375,000000
25743;9710,000000;14;489,307345;39,774068;45949;"Москва, Зеленоград, корп.1103";"Силино";37,187189;55,994164;1251;2674521,591260;6525466,179821;300,792261;278,000000;384,000000
25744;32363,000000;14;1630,839713;132,565209;45950;"Москва, Зеленоград, корп.1106";"Силино";37,189426;55,996792;1253;2674653,189271;6525720,485334;155,635331;467,000000;642,000000
25745;9646,000000;14;486,082250;39,511912;45951;"Москва, Зеленоград, корп.1107";"Силино";37,191249;55,998674;1253;2674653,189271;6525720,485334;210,262266;326,000000;432,000000
25746;9644,000000;14;485,981466;39,503719;45952;"Москва, Зеленоград, корп.1108";"Силино";37,191150;55,999213;1253;2674653,189271;6525720,485334;235,811594;320,000000;437,000000
25747;10021,000000;14;504,979290;41,047985;45953;"Москва, Зеленоград, корп.1110";"Силино";37,188635;55,999278;1253;2674653,189271;6525720,485334;183,588858;159,000000;203,000000
25748;10009,000000;14;504,374585;40,998831;45954;"Москва, Зеленоград, корп.1111";"Силино";37,188788;55,998665;1253;2674653,189271;6525720,485334;107,971835;102,000000;132,000000
25749;10088,000000;14;508,355561;41,322431;45955;"Москва, Зеленоград, корп.1113";"Силино";37,186272;55,998926;1253;2674653,189271;6525720,485334;227,276602;268,000000;356,000000
25750;9843,000000;14;496,009495;40,318862;45956;"Москва, Зеленоград, корп.1114";"Силино";37,187010;55,997858;1253;2674653,189271;6525720,485334;99,819894;46,000000;66,000000
25751;9799,000000;14;493,792242;40,138630;45957;"Москва, Зеленоград, корп.1116";"Силино";37,184233;55,997905;1252;2674544,938906;6525590,533780;197,033658;282,000000;376,000000
25752;9967,000000;14;502,258116;40,826791;45958;"Москва, Зеленоград, корп.1117";"Силино";37,183884;55,997289;1252;2674544,938906;6525590,533780;173,651759;337,000000;452,000000
25753;10002,000000;14;504,021840;40,970158;45959;"Москва, Зеленоград, корп.1118";"Силино";37,183578;55,995916;1251;2674521,591260;6525466,179821;102,266979;115,000000;171,000000
25754;44595,000000;14;2247,235949;182,669886;45960;"Москва, Зеленоград, корп.1121";"Силино";37,179104;55,996544;102;2674128,280057;6525309,475216;120,044268;290,000000;396,000000
25755;40631,000000;14;2047,481642;166,432563;45961;"Москва, Зеленоград, корп.1126";"Силино";37,176463;55,997593;434;2673891,822315;6525609,954369;127,200932;458,000000;635,000000
25756;28092,000000;14;1415,615030;115,070354;45962;"Москва, Зеленоград, корп.1129";"Силино";37,179419;55,997249;434;2673891,822315;6525609,954369;204,169324;319,000000;442,000000
25757;7030,000000;14;354,256502;28,796261;45963;"Москва, Зеленоград, корп.1130";"Силино";37,180972;55,996565;102;2674128,280057;6525309,475216;168,656342;277,000000;380,000000
25758;37275,000000;14;1878,365736;152,685727;45964;"Москва, Зеленоград, корп.1131";"Силино";37,169582;55,992295;1254;2673738,278070;6524891,667127;131,761743;230,000000;308,000000
25759;27268,000000;14;1374,091935;111,695088;45965;"Москва, Зеленоград, корп.1132";"Силино";37,169870;55,994621;1255;2673781,727249;6525078,130110;227,535759;261,000000;378,000000
25760;17594,000000;14;886,598706;72,068482;45966;"Москва, Зеленоград, корп.1133";"Силино";37,173436;55,994953;1255;2673781,727249;6525078,130110;66,985924;111,000000;163,000000
25761;10086,000000;14;508,254777;41,314238;45967;"Москва, Зеленоград, корп.1134";"Силино";37,174280;55,993711;1255;2673781,727249;6525078,130110;139,794968;174,000000;247,000000
25762;10009,000000;14;504,374585;40,998831;45968;"Москва, Зеленоград, корп.1135";"Силино";37,172546;55,993373;1254;2673738,278070;6524891,667127;94,250070;122,000000;160,000000
25763;10084,000000;14;508,153992;41,306046;45969;"Москва, Зеленоград, корп.1136";"Силино";37,172842;55,992800;1254;2673738,278070;6524891,667127;122,900867;190,000000;262,000000
25764;7314,000000;14;368,567860;29,959581;45970;"Москва, Зеленоград, корп.1143";"Силино";37,174200;55,993026;1255;2673781,727249;6525078,130110;208,856941;249,000000;355,000000
25765;12651,000000;14;637,510528;51,820982;45971;"Москва, Зеленоград, корп.1145";"Силино";37,185312;55,992451;1251;2674521,591260;6525466,179821;446,729154;346,000000;481,000000
