"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
1;4628,000000;2;291,305308;19,323243;30100;"Москва, Новозаводская ул, д.2, корп.6-7";"Филёвский Парк";37,513888;55,749115;472;2710263,188268;6504143,219613;649,659016;788,000000;1061,000000
4;7938,000000;2;499,650289;33,143454;30007;"Москва, Багратионовский проезд, д.1, корп.2";"Филёвский Парк";37,512119;55,744617;593;2711644,031153;6503089,599080;735,227711;1735,000000;2316,000000
7;5743,000000;2;361,487983;23,978692;30094;"Москва, Новозаводская ул, д.2";"Филёвский Парк";37,514437;55,748047;722;2711368,967753;6504165,934405;690,550657;760,000000;1027,000000
8;3472,000000;2;218,541925;14,496608;30130;"Москва, Сеславинская ул, д.2";"Филёвский Парк";37,502380;55,746131;1149;2709823,009356;6503336,559161;360,065842;304,000000;393,000000
9;5251,000000;2;330,519484;21,924449;30146;"Москва, Тучковская ул, д.2";"Филёвский Парк";37,507026;55,746597;1149;2709823,009356;6503336,559161;641,770950;1243,000000;1693,000000
11;2294,000000;2;144,393772;9,578116;30095;"Москва, Новозаводская ул, д.2, корп.1";"Филёвский Парк";37,514957;55,747281;722;2711368,967753;6504165,934405;700,463554;2368,000000;3190,000000
12;1746,000000;2;109,900403;7,290056;30096;"Москва, Новозаводская ул, д.2, корп.2";"Филёвский Парк";37,515307;55,747915;722;2711368,967753;6504165,934405;645,580357;2385,000000;3212,000000
13;2154,000000;2;135,581597;8,993575;30097;"Москва, Новозаводская ул, д.2, корп.3";"Филёвский Парк";37,514454;55,748574;722;2711368,967753;6504165,934405;669,685331;761,000000;1025,000000
14;2484,000000;2;156,353151;10,371421;30098;"Москва, Новозаводская ул, д.2, корп.4";"Филёвский Парк";37,513376;55,748574;472;2710263,188268;6504143,219613;687,431075;736,000000;990,000000
15;3461,000000;2;217,849540;14,450679;30099;"Москва, Новозаводская ул, д.2, корп.5";"Филёвский Парк";37,515756;55,747337;722;2711368,967753;6504165,934405;655,031295;2394,000000;3221,000000
