"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
4681;6059,000000;138;371,939306;27,197557;24835;"Москва, Фёдора Полетаева ул, д.2, корп.1";"Кузьминки";37,774804;55,715859;952;2730517,137417;6504319,076886;395,894655;330,000000;465,000000
4683;4482,000000;138;275,133185;20,118741;24836;"Москва, Фёдора Полетаева ул, д.2, корп.2";"Кузьминки";37,774112;55,715509;952;2730517,137417;6504319,076886;338,977867;297,000000;418,000000
4684;6099,000000;138;374,394756;27,377109;24837;"Москва, Фёдора Полетаева ул, д.2, корп.5";"Кузьминки";37,772855;55,713779;952;2730517,137417;6504319,076886;147,459882;142,000000;201,000000
4685;6117,000000;138;375,499709;27,457907;24838;"Москва, Фёдора Полетаева ул, д.2, корп.6";"Кузьминки";37,772074;55,713572;952;2730517,137417;6504319,076886;92,370173;119,000000;167,000000
4689;7027,000000;138;431,361199;31,542703;24802;"Москва, Жигулёвская ул, д.3";"Кузьминки";37,762901;55,712745;160;2730309,719216;6504087,498370;330,691279;358,000000;503,000000
4691;3914,000000;138;240,265794;17,569110;24803;"Москва, Жигулёвская ул, д.3, корп.3";"Кузьминки";37,763835;55,712725;160;2730309,719216;6504087,498370;269,453967;342,000000;473,000000
4695;10166,000000;138;624,052647;45,633004;24839;"Москва, Фёдора Полетаева ул, д.4, корп.1";"Кузьминки";37,775272;55,714835;952;2730517,137417;6504319,076886;340,289661;308,000000;426,000000
9665;2579,000000;138;158,315146;11,576580;24804;"Москва, Жигулёвская ул, д.5, корп.1";"Кузьминки";37,763018;55,711320;160;2730309,719216;6504087,498370;260,602568;145,000000;211,000000
9666;2582,000000;138;158,499305;11,590046;24805;"Москва, Жигулёвская ул, д.5, корп.2";"Кузьминки";37,763396;55,711142;160;2730309,719216;6504087,498370;234,386779;157,000000;229,000000
9667;2423,000000;138;148,738890;10,876329;24806;"Москва, Жигулёвская ул, д.5, корп.3";"Кузьминки";37,765040;55,710924;160;2730309,719216;6504087,498370;136,306922;106,000000;161,000000
9668;2596,000000;138;159,358712;11,652889;24807;"Москва, Жигулёвская ул, д.5, корп.4";"Кузьминки";37,764564;55,711098;160;2730309,719216;6504087,498370;157,064959;267,000000;382,000000
9669;2434,000000;138;149,414139;10,925706;24808;"Москва, Жигулёвская ул, д.5, корп.5";"Кузьминки";37,766386;55,710798;160;2730309,719216;6504087,498370;104,634042;41,000000;60,000000
9670;2584,000000;138;158,622077;11,599024;24809;"Москва, Жигулёвская ул, д.5, корп.6";"Кузьминки";37,765919;55,710970;160;2730309,719216;6504087,498370;93,340976;142,000000;208,000000
9689;4447,000000;138;272,984667;19,961633;24840;"Москва, Фёдора Полетаева ул, д.8, корп.1";"Кузьминки";37,776206;55,713460;952;2730517,137417;6504319,076886;369,641384;809,000000;1111,000000
9691;4483,000000;138;275,194572;20,123230;24841;"Москва, Фёдора Полетаева ул, д.8, корп.2";"Кузьминки";37,775334;55,713243;952;2730517,137417;6504319,076886;310,934295;290,000000;416,000000
14617;4457,000000;138;273,598529;20,006521;24842;"Москва, Фёдора Полетаева ул, д.8, корп.3";"Кузьминки";37,774472;55,713019;952;2730517,137417;6504319,076886;254,801992;197,000000;279,000000
14618;4462,000000;138;273,905460;20,028965;24843;"Москва, Фёдора Полетаева ул, д.8, корп.4";"Кузьминки";37,773601;55,712791;952;2730517,137417;6504319,076886;201,654635;139,000000;194,000000
14619;4446,000000;138;272,923280;19,957145;24844;"Москва, Фёдора Полетаева ул, д.8, корп.5";"Кузьминки";37,772738;55,712573;952;2730517,137417;6504319,076886;155,398412;121,000000;165,000000
14629;2578,000000;138;158,253760;11,572091;24833;"Москва, Фёдора Полетаева ул, д.10";"Кузьминки";37,777014;55,713135;952;2730517,137417;6504319,076886;432,695456;739,000000;1010,000000
14638;2585,000000;138;158,683463;11,603513;24801;"Москва, Фёдора Полетаева ул, д.14/22";"Кузьминки";37,776987;55,712856;952;2730517,137417;6504319,076886;438,792695;697,000000;955,000000
25059;6086,000000;138;373,596735;27,318755;24810;"Москва, Зеленодольская ул, д.24";"Кузьминки";37,775433;55,711990;952;2730517,137417;6504319,076886;374,068014;608,000000;826,000000
25067;5120,000000;138;314,297615;22,982587;24811;"Москва, Зеленодольская ул, д.26";"Кузьминки";37,773411;55,711923;952;2730517,137417;6504319,076886;250,596998;223,000000;310,000000
25075;2441,000000;138;149,843843;10,957128;24812;"Москва, Зеленодольская ул, д.28, корп.1";"Кузьминки";37,772253;55,711360;952;2730517,137417;6504319,076886;251,143325;277,000000;372,000000
25077;2568,000000;138;157,639897;11,527203;24813;"Москва, Зеленодольская ул, д.28, корп.2";"Кузьминки";37,772253;55,711629;952;2730517,137417;6504319,076886;220,397563;199,000000;272,000000
25079;8040,000000;138;493,545473;36,089844;24814;"Москва, Зеленодольская ул, д.28, корп.3";"Кузьминки";37,771444;55,711950;952;2730517,137417;6504319,076886;152,339673;114,000000;152,000000
25080;4427,000000;138;271,756941;19,871858;24815;"Москва, Зеленодольская ул, д.28, корп.4";"Кузьминки";37,770716;55,712046;952;2730517,137417;6504319,076886;125,676321;137,000000;174,000000
29915;2421,000000;138;148,616118;10,867352;24822;"Москва, Окская ул, д.30, корп.1";"Кузьминки";37,768300;55,714748;952;2730517,137417;6504319,076886;307,259750;332,000000;461,000000
29917;2599,000000;138;159,542871;11,666356;24823;"Москва, Окская ул, д.30, корп.2";"Кузьминки";37,768336;55,714465;952;2730517,137417;6504319,076886;277,502866;307,000000;428,000000
29919;3512,000000;138;215,588520;15,764618;24824;"Москва, Окская ул, д.30, корп.3";"Кузьминки";37,768282;55,713911;952;2730517,137417;6504319,076886;232,751366;746,000000;1051,000000
29920;4464,000000;138;274,028233;20,037943;24825;"Москва, Окская ул, д.30, корп.4";"Кузьминки";37,767528;55,713806;160;2730309,719216;6504087,498370;261,586367;786,000000;1107,000000
29923;7016,000000;138;430,685950;31,493326;24826;"Москва, Окская ул, д.32";"Кузьминки";37,769522;55,714409;952;2730517,137417;6504319,076886;210,690269;283,000000;396,000000
29925;2439,000000;138;149,721071;10,948150;24816;"Москва, Зеленодольская ул, д.32, корп.1";"Кузьминки";37,769117;55,710503;160;2730309,719216;6504087,498370;242,817207;103,000000;148,000000
29927;2586,000000;138;158,744850;11,608002;24817;"Москва, Зеленодольская ул, д.32, корп.2";"Кузьминки";37,768624;55,710783;160;2730309,719216;6504087,498370;188,563979;77,000000;110,000000
29929;2428,000000;138;149,045822;10,898773;24818;"Москва, Зеленодольская ул, д.32, корп.3";"Кузьминки";37,767779;55,710646;160;2730309,719216;6504087,498370;158,059410;83,000000;121,000000
29931;2599,000000;138;159,542871;11,666356;24819;"Москва, Зеленодольская ул, д.32, корп.4";"Кузьминки";37,767295;55,710924;160;2730309,719216;6504087,498370;105,972493;38,000000;50,000000
29935;3485,000000;138;213,931091;15,643421;24827;"Москва, Окская ул, д.34";"Кузьминки";37,770286;55,715388;952;2730517,137417;6504319,076886;300,782310;229,000000;326,000000
