"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
14582;34200,000000;137;2265,032426;175,479399;6421;"Москва, Городецкая ул, д.9, корп.1";"Новокосино";37,867654;55,740451;153;2735909,121483;6509324,633664;347,438717;414,000000;576,000000
14584;7467,000000;137;494,532079;38,313002;6422;"Москва, Городецкая ул, д.9, корп.2";"Новокосино";37,868454;55,741384;153;2735909,121483;6509324,633664;279,238902;269,000000;383,000000
14586;11125,000000;137;736,797828;57,082114;6423;"Москва, Городецкая ул, д.9, корп.3";"Новокосино";37,868894;55,740791;153;2735909,121483;6509324,633664;257,996662;291,000000;416,000000
25030;8688,000000;137;575,397711;44,577924;6441;"Москва, Салтыковская ул, д.21";"Новокосино";37,870053;55,738448;153;2735909,121483;6509324,633664;414,230797;497,000000;701,000000
25035;8655,000000;137;573,212153;44,408602;6442;"Москва, Салтыковская ул, д.23, корп.1";"Новокосино";37,870951;55,738662;153;2735909,121483;6509324,633664;380,502418;443,000000;628,000000
25036;8692,000000;137;575,662627;44,598448;6443;"Москва, Салтыковская ул, д.23, корп.2";"Новокосино";37,871310;55,739093;153;2735909,121483;6509324,633664;327,332278;428,000000;590,000000
29871;15137,000000;137;1002,508650;77,667592;6444;"Москва, Салтыковская ул, д.29, корп.1";"Новокосино";37,872856;55,739362;321;2736026,688773;6509336,749476;277,778594;309,000000;431,000000
29872;6383,000000;137;422,739823;32,751023;6445;"Москва, Салтыковская ул, д.29, корп.2";"Новокосино";37,873961;55,739625;321;2736026,688773;6509336,749476;248,819843;161,000000;223,000000
29873;5047,000000;137;334,257855;25,896038;6446;"Москва, Салтыковская ул, д.29, корп.3";"Новокосино";37,872577;55,739919;321;2736026,688773;6509336,749476;217,262546;284,000000;395,000000
29874;9987,000000;137;661,429205;51,243063;6447;"Москва, Салтыковская ул, д.33, корп.1";"Новокосино";37,874994;55,740416;321;2736026,688773;6509336,749476;178,033965;98,000000;139,000000
29875;6338,000000;137;419,759518;32,520129;6448;"Москва, Салтыковская ул, д.33, корп.2";"Новокосино";37,875685;55,740629;321;2736026,688773;6509336,749476;187,536612;108,000000;155,000000
29876;4965,000000;137;328,827075;25,475298;6449;"Москва, Салтыковская ул, д.33, корп.3";"Новокосино";37,874589;55,740882;321;2736026,688773;6509336,749476;108,091179;39,000000;54,000000
29883;9942,000000;137;658,448900;51,012169;6450;"Москва, Салтыковская ул, д.37, корп.1";"Новокосино";37,876404;55,741348;321;2736026,688773;6509336,749476;177,892568;126,000000;184,000000
29884;6321,000000;137;418,633624;32,432903;6451;"Москва, Салтыковская ул, д.37, корп.2";"Новокосино";37,877168;55,741617;321;2736026,688773;6509336,749476;221,765026;159,000000;232,000000
29885;4938,000000;137;327,038892;25,336762;6452;"Москва, Салтыковская ул, д.37, корп.3";"Новокосино";37,876278;55,742017;321;2736026,688773;6509336,749476;155,180062;139,000000;201,000000
29892;8696,000000;137;575,927543;44,618972;6453;"Москва, Салтыковская ул, д.39";"Новокосино";37,877850;55,742230;321;2736026,688773;6509336,749476;264,378113;225,000000;327,000000
29893;29778,000000;137;1972,167707;152,790221;6430;"Москва, Новокосинская ул, д.40";"Новокосино";37,872999;55,742625;153;2735909,121483;6509324,633664;104,213588;272,000000;380,000000
29896;8624,000000;137;571,159053;44,249542;6454;"Москва, Салтыковская ул, д.41";"Новокосино";37,878497;55,742549;321;2736026,688773;6509336,749476;312,428395;286,000000;403,000000
29901;8582,000000;137;568,377435;44,034041;6455;"Москва, Салтыковская ул, д.43";"Новокосино";37,878542;55,743036;321;2736026,688773;6509336,749476;329,948925;323,000000;449,000000
29902;14932,000000;137;988,931701;76,615742;6432;"Москва, Новокосинская ул, д.44";"Новокосино";37,875829;55,743183;321;2736026,688773;6509336,749476;207,210520;248,000000;355,000000
29904;8611,000000;137;570,298076;44,182839;6434;"Москва, Новокосинская ул, д.46, корп.1";"Новокосино";37,877114;55,743431;321;2736026,688773;6509336,749476;277,424892;309,000000;440,000000
29905;8609,000000;137;570,165618;44,172577;6435;"Москва, Новокосинская ул, д.46, корп.2";"Новокосино";37,878003;55,743411;321;2736026,688773;6509336,749476;318,883326;349,000000;490,000000
