"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
1314;3585,000000;56;151,720023;17,174236;18433;"Москва, Ливенская ул, д.1";"Южное Бутово";37,562497;55,545792;1522;2725369,367764;6482276,988365;285,288840;271,000000;370,000000
1321;8048,000000;56;340,597698;38,554603;18096;"Москва, Скобелевская ул, д.1";"Южное Бутово";37,555526;55,551451;1897;2724324,618226;6482522,900465;285,133885;273,000000;385,000000
1334;11527,000000;56;487,831719;55,221038;18097;"Москва, Скобелевская ул, д.1, корп.1";"Южное Бутово";37,556207;55,550722;1896;2724433,340559;6482210,351501;343,691338;330,000000;462,000000
1338;4952,000000;56;209,572540;23,722961;18098;"Москва, Скобелевская ул, д.1, корп.2";"Южное Бутово";37,556990;55,551181;1897;2724324,618226;6482522,900465;401,400513;320,000000;454,000000
1341;3695,000000;56;156,375310;17,701200;18099;"Москва, Скобелевская ул, д.1, корп.3";"Южное Бутово";37,556622;55,551598;1897;2724324,618226;6482522,900465;352,230087;294,000000;417,000000
1342;4959,000000;56;209,868785;23,756496;18437;"Москва, Скобелевская ул, д.1, корп.5";"Южное Бутово";37,558167;55,550610;692;2725232,865281;6482457,204994;394,762413;568,000000;786,000000
1343;11469,000000;56;485,377113;54,943184;18438;"Москва, Скобелевская ул, д.1, корп.6";"Южное Бутово";37,558058;55,550100;692;2725232,865281;6482457,204994;379,172418;465,000000;660,000000
1344;8801,000000;56;372,465252;42,161912;18439;"Москва, Скобелевская ул, д.1, корп.7";"Южное Бутово";37,559173;55,550244;692;2725232,865281;6482457,204994;305,976041;556,000000;768,000000
1345;3700,000000;56;156,586914;17,725153;18440;"Москва, Скобелевская ул, д.1, корп.8";"Южное Бутово";37,559056;55,550789;692;2725232,865281;6482457,204994;344,541104;529,000000;733,000000
1358;3539,000000;56;149,773267;16,953869;18434;"Москва, Ливенская ул, д.2";"Южное Бутово";37,561795;55,546190;1522;2725369,367764;6482276,988365;253,897548;236,000000;326,000000
1403;3506,000000;56;148,376681;16,795780;18435;"Москва, Ливенская ул, д.3";"Южное Бутово";37,561104;55,546525;1522;2725369,367764;6482276,988365;248,228541;563,000000;786,000000
6361;10220,000000;56;432,518449;48,959747;18436;"Москва, Ливенская ул, д.6";"Южное Бутово";37,561814;55,547382;1522;2725369,367764;6482276,988365;155,143018;493,000000;690,000000
16439;8543,000000;56;361,546488;40,925941;18441;"Москва, Скобелевская ул, д.19";"Южное Бутово";37,556271;55,547391;324;2724856,113807;6481728,815947;334,160527;261,000000;363,000000
16444;8526,000000;56;360,827035;40,844501;18442;"Москва, Скобелевская ул, д.19, корп.1";"Южное Бутово";37,556954;55,547936;697;2725235,593796;6482348,216619;396,297789;331,000000;457,000000
21857;20121,000000;56;851,536568;96,391300;18443;"Москва, Скобелевская ул, д.19, корп.2";"Южное Бутово";37,557941;55,548273;697;2725235,593796;6482348,216619;325,293088;574,000000;798,000000
21899;19888,000000;56;841,675824;95,275094;18416;"Москва, Изюмская ул, д.22";"Южное Бутово";37,558706;55,552891;1897;2724324,618226;6482522,900465;467,230322;478,000000;670,000000
21913;5880,000000;56;248,846231;28,168622;18417;"Москва, Изюмская ул, д.22, корп.1";"Южное Бутово";37,559586;55,552143;692;2725232,865281;6482457,204994;427,030148;442,000000;621,000000
21915;6159,000000;56;260,653731;29,505194;18418;"Москва, Изюмская ул, д.22, корп.2";"Южное Бутово";37,559451;55,551431;692;2725232,865281;6482457,204994;368,180492;579,000000;809,000000
21927;11526,000000;56;487,789398;55,216247;18445;"Москва, Скобелевская ул, д.23";"Южное Бутово";37,557779;55,546190;324;2724856,113807;6481728,815947;301,208390;305,000000;427,000000
21935;9165,000000;56;387,870018;43,905683;18446;"Москва, Скобелевская ул, д.23, корп.2";"Южное Бутово";37,558751;55,546908;697;2725235,593796;6482348,216619;333,417577;587,000000;819,000000
