"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
2496;2601,000000;79;143,929807;10,921195;16217;"Москва, Перекопская ул, д.2/4";"Зюзино";37,586113;55,658976;1557;2721076,589175;6494792,139936;375,492336;538,000000;749,000000
2505;2562,000000;79;141,771690;10,757440;16218;"Москва, Перекопская ул, д.4";"Зюзино";37,585503;55,659185;1007;2720479,077287;6494691,568504;415,009687;622,000000;871,000000
7433;2534,000000;79;140,222273;10,639872;16219;"Москва, Перекопская ул, д.6";"Зюзино";37,584909;55,659382;359;2720338,062534;6495195,129123;366,045571;581,000000;792,000000
7464;2580,000000;79;142,767744;10,833019;16220;"Москва, Перекопская ул, д.8";"Зюзино";37,584317;55,659585;359;2720338,062534;6495195,129123;313,837800;577,000000;795,000000
12399;2586,000000;79;143,099762;10,858212;16211;"Москва, Перекопская ул, д.10, корп.1";"Зюзино";37,583302;55,659230;359;2720338,062534;6495195,129123;304,344577;430,000000;615,000000
12402;2586,000000;79;143,099762;10,858212;16212;"Москва, Перекопская ул, д.10, корп.2";"Зюзино";37,583149;55,659565;359;2720338,062534;6495195,129123;259,731337;419,000000;599,000000
17318;7109,000000;79;393,386006;29,849587;16213;"Москва, Перекопская ул, д.14, корп.1";"Зюзино";37,578845;55,660038;359;2720338,062534;6495195,129123;226,279596;150,000000;218,000000
17321;3648,000000;79;201,866950;15,317385;16214;"Москва, Перекопская ул, д.14, корп.2";"Зюзино";37,579825;55,660704;359;2720338,062534;6495195,129123;135,054287;76,000000;112,000000
17338;4474,000000;79;247,574763;18,785631;16215;"Москва, Перекопская ул, д.16";"Зюзино";37,577975;55,660063;359;2720338,062534;6495195,129123;274,071122;764,000000;1022,000000
17359;4487,000000;79;248,294135;18,840216;16216;"Москва, Перекопская ул, д.18";"Зюзино";37,577274;55,660308;359;2720338,062534;6495195,129123;310,043248;777,000000;1041,000000
27943;7762,000000;79;429,520633;32,591433;16197;"Москва, Болотниковская ул, д.35/2";"Зюзино";37,587146;55,659942;1557;2721076,589175;6494792,139936;450,177359;638,000000;875,000000
27954;5185,000000;79;286,918897;21,771010;16198;"Москва, Болотниковская ул, д.37";"Зюзино";37,586769;55,660353;359;2720338,062534;6495195,129123;406,399244;687,000000;949,000000
27965;2598,000000;79;143,763798;10,908598;16199;"Москва, Болотниковская ул, д.39";"Зюзино";37,586157;55,660555;359;2720338,062534;6495195,129123;352,717376;651,000000;944,000000
27972;2600,000000;79;143,874471;10,916996;16200;"Москва, Болотниковская ул, д.41";"Зюзино";37,585555;55,660760;359;2720338,062534;6495195,129123;299,987559;651,000000;945,000000
27976;4250,000000;79;235,179424;17,845090;16201;"Москва, Болотниковская ул, д.43";"Зюзино";37,585116;55,661312;359;2720338,062534;6495195,129123;247,070479;321,000000;492,000000
27982;2593,000000;79;143,487116;10,887604;16202;"Москва, Болотниковская ул, д.45, корп.1";"Зюзино";37,584046;55,661267;359;2720338,062534;6495195,129123;172,090730;404,000000;542,000000
27983;2521,000000;79;139,502900;10,585287;16203;"Москва, Болотниковская ул, д.45, корп.2";"Зюзино";37,583660;55,660906;359;2720338,062534;6495195,129123;161,013566;439,000000;599,000000
27984;7619,000000;79;421,607537;31,990998;16204;"Москва, Болотниковская ул, д.45, корп.3";"Зюзино";37,583769;55,660378;359;2720338,062534;6495195,129123;207,804821;443,000000;609,000000
27991;4096,000000;79;226,657628;17,198468;16205;"Москва, Болотниковская ул, д.47, корп.1";"Зюзино";37,583239;55,661897;359;2720338,062534;6495195,129123;122,302118;464,000000;618,000000
27994;4246,000000;79;234,958078;17,828294;16206;"Москва, Болотниковская ул, д.49";"Зюзино";37,581773;55,662470;359;2720338,062534;6495195,129123;144,473744;103,000000;126,000000
32697;8663,000000;79;479,378671;36,374592;16207;"Москва, Болотниковская ул, д.51, корп.1";"Зюзино";37,580148;55,661836;359;2720338,062534;6495195,129123;137,341705;188,000000;239,000000
32698;6172,000000;79;341,535860;25,915269;16208;"Москва, Болотниковская ул, д.51, корп.2";"Зюзино";37,579259;55,661856;359;2720338,062534;6495195,129123;196,751048;208,000000;268,000000
32702;593,000000;79;32,814446;2,489914;16209;"Москва, Болотниковская ул, д.53, корп.1";"Зюзино";37,579376;55,662984;359;2720338,062534;6495195,129123;290,535613;281,000000;344,000000
32703;3338,000000;79;184,712686;14,015743;16210;"Москва, Болотниковская ул, д.53, корп.2";"Зюзино";37,580256;55,662891;359;2720338,062534;6495195,129123;239,593043;248,000000;300,000000
32710;2619,000000;79;144,925861;10,996774;16221;"Москва, Севастопольский пр-кт, д.59";"Зюзино";37,578307;55,662191;359;2720338,062534;6495195,129123;283,012601;372,000000;488,000000
32711;3579,000000;79;198,048743;15,027665;16222;"Москва, Севастопольский пр-кт, д.63/20";"Зюзино";37,576429;55,660423;359;2720338,062534;6495195,129123;364,755477;531,000000;676,000000
