"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
24405;4311,000000;124;233,628955;17,893996;22534;"Москва, Анадырский проезд, д.19/2";"Лосиноостровский";37,683427;55,864676;820;2715485,317099;6519747,885936;565,282191;434,000000;615,000000
24408;5200,000000;124;281,807137;21,584037;22535;"Москва, Анадырский проезд, д.21";"Лосиноостровский";37,684811;55,864741;820;2715485,317099;6519747,885936;650,480352;558,000000;786,000000
24421;3428,000000;124;185,775935;14,228861;22536;"Москва, Анадырский проезд, д.25, корп.1";"Лосиноостровский";37,685942;55,865888;820;2715485,317099;6519747,885936;662,839475;764,000000;1097,000000
24423;2500,000000;124;135,484200;10,376940;22537;"Москва, Анадырский проезд, д.25, корп.2";"Лосиноостровский";37,685008;55,865580;820;2715485,317099;6519747,885936;612,598013;543,000000;768,000000
24430;3405,000000;124;184,529481;14,133393;22538;"Москва, Анадырский проезд, д.27";"Лосиноостровский";37,686903;55,866500;820;2715485,317099;6519747,885936;708,007628;837,000000;1184,000000
29222;3393,000000;124;183,879156;14,083584;22539;"Москва, Анадырский проезд, д.29";"Лосиноостровский";37,687775;55,867132;1170;2716892,638072;6519871,433565;700,973229;790,000000;1118,000000
29227;2547,000000;124;138,031303;10,572027;22540;"Москва, Анадырский проезд, д.31/1";"Лосиноостровский";37,688583;55,867444;1170;2716892,638072;6519871,433565;673,767406;742,000000;1058,000000
29235;3568,000000;124;193,363050;14,809970;22541;"Москва, Анадырский проезд, д.35";"Лосиноостровский";37,689733;55,868516;1538;2716130,986752;6520716,968691;556,272626;690,000000;975,000000
29241;5151,000000;124;279,151646;21,380649;22542;"Москва, Анадырский проезд, д.37";"Лосиноостровский";37,691233;55,869146;1538;2716130,986752;6520716,968691;485,636043;629,000000;889,000000
29246;3421,000000;124;185,396579;14,199805;22543;"Москва, Анадырский проезд, д.39, корп.1";"Лосиноостровский";37,691827;55,869955;1538;2716130,986752;6520716,968691;393,614963;542,000000;768,000000
29247;3039,000000;124;164,694594;12,614209;22544;"Москва, Анадырский проезд, д.39, корп.2";"Лосиноостровский";37,691287;55,870217;1538;2716130,986752;6520716,968691;353,113846;568,000000;800,000000
29251;4733,000000;124;256,498688;19,645624;22545;"Москва, Анадырский проезд, д.41";"Лосиноостровский";37,693372;55,870516;1538;2716130,986752;6520716,968691;367,865398;445,000000;629,000000
29255;2546,000000;124;137,977109;10,567876;22546;"Москва, Анадырский проезд, д.43";"Лосиноостровский";37,694540;55,871067;1538;2716130,986752;6520716,968691;359,258434;375,000000;526,000000
29257;3623,000000;124;196,343703;15,038262;22547;"Москва, Анадырский проезд, д.45/2";"Лосиноостровский";37,695949;55,872218;1538;2716130,986752;6520716,968691;348,368883;500,000000;696,000000
29262;34492,000000;124;1869,248417;143,168578;22548;"Москва, Анадырский проезд, д.47, корп.1";"Лосиноостровский";37,698825;55,874152;1184;2716304,077120;6521140,432820;317,727848;331,000000;465,000000
29263;7131,000000;124;386,455133;29,599186;22549;"Москва, Анадырский проезд, д.47, корп.2";"Лосиноостровский";37,698906;55,875172;1184;2716304,077120;6521140,432820;221,467726;336,000000;464,000000
29264;7144,000000;124;387,159651;29,653146;22550;"Москва, Анадырский проезд, д.47, корп.3";"Лосиноостровский";37,698088;55,875572;1184;2716304,077120;6521140,432820;137,967732;318,000000;433,000000
29268;14026,000000;124;760,120558;58,218789;22551;"Москва, Анадырский проезд, д.49";"Лосиноостровский";37,700172;55,876238;1184;2716304,077120;6521140,432820;253,110799;305,000000;412,000000
33530;3055,000000;124;165,561692;12,680621;22583;"Москва, Коминтерна ул, д.54, корп.1";"Лосиноостровский";37,696785;55,875091;1184;2716304,077120;6521140,432820;129,666423;222,000000;306,000000
33531;5069,000000;124;274,707764;21,040285;22584;"Москва, Коминтерна ул, д.54, корп.2";"Лосиноостровский";37,697782;55,874854;1184;2716304,077120;6521140,432820;192,870502;280,000000;390,000000
33532;5231,000000;124;283,487141;21,712711;22585;"Москва, Коминтерна ул, д.54, корп.3";"Лосиноостровский";37,698159;55,874525;1184;2716304,077120;6521140,432820;246,119702;291,000000;407,000000
