"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
12031;3499,000000;68;137,977715;13,675084;8756;"Москва, Ефремова ул, д.11";"Хамовники";37,575540;55,724200;1018;2716052,927320;6501971,540149;394,767121;510,000000;688,000000
12065;2060,000000;68;81,232950;8,051064;8747;"Москва, Доватора ул, д.13";"Хамовники";37,567285;55,722522;1017;2716067,030487;6501907,487355;188,438322;224,000000;305,000000
12082;3622,000000;68;142,828032;14,155803;8758;"Москва, Ефремова ул, д.13";"Хамовники";37,574759;55,723851;1018;2716052,927320;6501971,540149;348,330118;521,000000;701,000000
16954;1695,000000;68;66,839733;6,624540;8749;"Москва, Доватора ул, д.17";"Хамовники";37,564670;55,721782;1017;2716067,030487;6501907,487355;376,515743;466,000000;611,000000
16975;4128,000000;68;162,781368;16,133394;9954;"Москва, Хамовнический Вал ул, д.18";"Хамовники";37,571830;55,718588;586;2716664,843610;6501549,390464;234,038045;363,000000;471,000000
22429;2486,000000;68;98,031609;9,715992;8765;"Москва, Ефремова ул, д.20";"Хамовники";37,568604;55,722313;1017;2716067,030487;6501907,487355;150,435760;278,000000;386,000000
22438;4428,000000;68;174,611410;17,305879;8766;"Москва, Ефремова ул, д.21";"Хамовники";37,568083;55,721457;1941;2716193,235473;6501563,471969;154,434035;274,000000;381,000000
22445;3121,000000;68;123,071863;12,197753;8767;"Москва, Ефремова ул, д.22";"Хамовники";37,567769;55,722091;1017;2716067,030487;6501907,487355;197,831911;410,000000;587,000000
22456;1609,000000;68;63,448455;6,288428;8768;"Москва, Ефремова ул, д.23";"Хамовники";37,567086;55,721127;1941;2716193,235473;6501563,471969;179,782133;267,000000;369,000000
27605;6164,000000;68;243,067916;24,090659;8772;"Москва, Комсомольский пр-кт, д.34";"Хамовники";37,577264;55,724286;587;2716802,569818;6501942,947541;319,678199;507,000000;676,000000
27616;7630,000000;68;300,877384;29,820203;8773;"Москва, Комсомольский пр-кт, д.36";"Хамовники";37,576150;55,723723;587;2716802,569818;6501942,947541;322,169140;471,000000;632,000000
27622;7506,000000;68;295,987634;29,335576;8774;"Москва, Комсомольский пр-кт, д.38/16";"Хамовники";37,575244;55,722820;587;2716802,569818;6501942,947541;317,237679;404,000000;530,000000
27623;6309,000000;68;248,785769;24,657361;8775;"Москва, Комсомольский пр-кт, д.40";"Хамовники";37,573977;55,721872;586;2716664,843610;6501549,390464;332,226633;449,000000;586,000000
27632;6498,000000;68;256,238695;25,396026;8776;"Москва, Комсомольский пр-кт, д.44";"Хамовники";37,572378;55,720687;1941;2716193,235473;6501563,471969;227,431227;544,000000;716,000000
27639;2240,000000;68;88,330975;8,754555;8777;"Москва, Комсомольский пр-кт, д.46, корп.1";"Хамовники";37,571236;55,720407;1941;2716193,235473;6501563,471969;152,482583;119,000000;172,000000
27640;1588,000000;68;62,620352;6,206354;8778;"Москва, Комсомольский пр-кт, д.46, корп.2";"Хамовники";37,570411;55,720768;1941;2716193,235473;6501563,471969;90,622370;73,000000;106,000000
27641;3251,000000;68;128,198214;12,705829;8779;"Москва, Комсомольский пр-кт, д.46, корп.3";"Хамовники";37,571327;55,721057;1941;2716193,235473;6501563,471969;157,665490;117,000000;170,000000
27644;5591,000000;68;220,472537;21,851213;8780;"Москва, Комсомольский пр-кт, д.48";"Хамовники";37,571094;55,719749;1941;2716193,235473;6501563,471969;182,780854;120,000000;168,000000
