"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
1296;17871,000000;56;756,314795;85,612490;18114;"Москва, бульв. Адмирала Ушакова, д.18";"Южное Бутово";37,548941;55,547535;627;2724235,771176;6482105,541477;206,467072;165,000000;218,000000
1305;27189,000000;56;1150,659895;130,251133;18071;"Москва, Венёвская ул, д.1";"Южное Бутово";37,545401;55,549260;626;2724137,863080;6482134,990995;123,105417;79,000000;113,000000
1321;8048,000000;56;340,597698;38,554603;18096;"Москва, Скобелевская ул, д.1";"Южное Бутово";37,555526;55,551451;1897;2724324,618226;6482522,900465;285,133885;273,000000;385,000000
1322;325,000000;56;13,754255;1,556939;18107;"Москва, Старокрымская ул, д.1";"Южное Бутово";37,555246;55,558982;1897;2724324,618226;6482522,900465;825,547681;676,000000;980,000000
1334;11527,000000;56;487,831719;55,221038;18097;"Москва, Скобелевская ул, д.1, корп.1";"Южное Бутово";37,556207;55,550722;1896;2724433,340559;6482210,351501;343,691338;330,000000;462,000000
1338;4952,000000;56;209,572540;23,722961;18098;"Москва, Скобелевская ул, д.1, корп.2";"Южное Бутово";37,556990;55,551181;1897;2724324,618226;6482522,900465;401,400513;320,000000;454,000000
1341;3695,000000;56;156,375310;17,701200;18099;"Москва, Скобелевская ул, д.1, корп.3";"Южное Бутово";37,556622;55,551598;1897;2724324,618226;6482522,900465;352,230087;294,000000;417,000000
1372;14195,000000;56;600,743580;68,002311;18115;"Москва, бульв. Адмирала Ушакова, д.2";"Южное Бутово";37,553234;55,548569;1896;2724433,340559;6482210,351501;189,958657;136,000000;184,000000
1417;10917,000000;56;462,016038;52,298783;18102;"Москва, Скобелевская ул, д.3";"Южное Бутово";37,556010;55,550172;1896;2724433,340559;6482210,351501;320,538710;395,000000;542,000000
1425;14090,000000;56;596,299897;67,499300;18103;"Москва, Скобелевская ул, д.3, корп.1";"Южное Бутово";37,557232;55,549260;697;2725235,593796;6482348,216619;392,384301;539,000000;746,000000
6307;15815,000000;56;669,303256;75,763054;18072;"Москва, Венёвская ул, д.5";"Южное Бутово";37,546399;55,548226;627;2724235,771176;6482105,541477;149,143978;110,000000;155,000000
6333;8510,000000;56;360,149902;40,767852;18104;"Москва, Скобелевская ул, д.5";"Южное Бутово";37,555643;55,549576;1896;2724433,340559;6482210,351501;299,088216;254,000000;330,000000
6344;8534,000000;56;361,165601;40,882826;18105;"Москва, Скобелевская ул, д.5, корп.1";"Южное Бутово";37,556568;55,549143;1896;2724433,340559;6482210,351501;378,664537;325,000000;414,000000
6371;103,000000;56;4,359041;0,493429;18109;"Москва, Старокрымская ул, д.6";"Южное Бутово";37,554618;55,557485;1897;2724324,618226;6482522,900465;643,555760;550,000000;810,000000
6390;27531,000000;56;1165,133604;131,889512;18073;"Москва, Венёвская ул, д.7";"Южное Бутово";37,546551;55,546873;627;2724235,771176;6482105,541477;273,545218;366,000000;499,000000
6410;25753,000000;56;1089,887244;123,371857;18094;"Москва, Поляны ул, д.7";"Южное Бутово";37,552157;55,552408;1897;2724324,618226;6482522,900465;24,824466;6,000000;8,000000
6440;16967,000000;56;718,056803;81,281804;18106;"Москва, Скобелевская ул, д.8";"Южное Бутово";37,553512;55,550677;1896;2724433,340559;6482210,351501;186,068007;327,000000;462,000000
6441;103,000000;56;4,359041;0,493429;18110;"Москва, Старокрымская ул, д.8";"Южное Бутово";37,555282;55,557688;1897;2724324,618226;6482522,900465;672,675402;574,000000;841,000000
6443;17788,000000;56;752,802170;85,214872;18116;"Москва, бульв. Адмирала Ушакова, д.8";"Южное Бутово";37,551510;55,548186;1896;2724433,340559;6482210,351501;163,897045;243,000000;332,000000
11389;24451,000000;56;1034,785578;117,134520;18095;"Москва, Поляны ул, д.9";"Южное Бутово";37,552066;55,551023;1894;2724316,090850;6482279,908116;135,811484;306,000000;439,000000
11391;161,000000;56;6,813646;0,771283;18111;"Москва, Старокрымская ул, д.9";"Южное Бутово";37,555607;55,558432;1897;2724324,618226;6482522,900465;762,756492;638,000000;928,000000
11417;10914,000000;56;461,889076;52,284411;18100;"Москва, Скобелевская ул, д.10";"Южное Бутово";37,552336;55,549582;1896;2724433,340559;6482210,351501;63,443332;12,000000;15,000000
11418;175,000000;56;7,406137;0,838351;18108;"Москва, Старокрымская ул, д.10";"Южное Бутово";37,555768;55,558763;1897;2724324,618226;6482522,900465;803,055219;666,000000;967,000000
11469;20144,000000;56;852,509946;96,501483;18101;"Москва, Скобелевская ул, д.12";"Южное Бутово";37,553899;55,549429;1896;2724433,340559;6482210,351501;178,391953;177,000000;231,000000
11497;204,000000;56;8,633440;0,977278;18074;"Москва, Поляны ул, д.13";"Южное Бутово";37,550216;55,551562;1897;2724324,618226;6482522,900465;136,936560;767,000000;1034,000000
16347;26562,000000;56;1124,124761;127,247438;18113;"Москва, бульв. Адмирала Ушакова, д.14";"Южное Бутово";37,549696;55,548771;1895;2724378,148105;6482196,752555;100,733948;40,000000;55,000000
16365;247,000000;56;10,453234;1,183273;18075;"Москва, Поляны ул, д.15";"Южное Бутово";37,550055;55,551471;1897;2724324,618226;6482522,900465;150,922419;757,000000;1021,000000
16404;198,000000;56;8,379515;0,948535;18076;"Москва, Поляны ул, д.17";"Южное Бутово";37,549875;55,551400;1894;2724316,090850;6482279,908116;149,642964;747,000000;1007,000000
16437;270,000000;56;11,426612;1,293457;18077;"Москва, Поляны ул, д.19";"Южное Бутово";37,549714;55,551323;1894;2724316,090850;6482279,908116;145,923207;738,000000;994,000000
21883;197,000000;56;8,337195;0,943744;18078;"Москва, Поляны ул, д.21";"Южное Бутово";37,549551;55,551251;1894;2724316,090850;6482279,908116;143,839062;728,000000;981,000000
21926;198,000000;56;8,379515;0,948535;18079;"Москва, Поляны ул, д.23";"Южное Бутово";37,549372;55,551175;1894;2724316,090850;6482279,908116;143,331209;718,000000;967,000000
22002;311,000000;56;13,161764;1,489870;18080;"Москва, Поляны ул, д.27";"Южное Бутово";37,549201;55,551109;1894;2724316,090850;6482279,908116;144,748050;708,000000;953,000000
27014;327,000000;56;13,838897;1,566520;18081;"Москва, Поляны ул, д.29";"Южное Бутово";37,549021;55,551044;1894;2724316,090850;6482279,908116;147,891372;698,000000;939,000000
27035;276,000000;56;11,680537;1,322200;18082;"Москва, Поляны ул, д.31";"Южное Бутово";37,548850;55,550982;1894;2724316,090850;6482279,908116;152,033744;689,000000;926,000000
27052;338,000000;56;14,304426;1,619216;18083;"Москва, Поляны ул, д.33";"Южное Бутово";37,548627;55,550911;1894;2724316,090850;6482279,908116;159,735673;650,000000;873,000000
27146;291,000000;56;12,315349;1,394059;18084;"Москва, Поляны ул, д.39";"Южное Бутово";37,547988;55,550686;626;2724137,863080;6482134,990995;147,511447;496,000000;675,000000
27161;255,000000;56;10,791800;1,221598;18085;"Москва, Поляны ул, д.41";"Южное Бутово";37,547799;55,550645;626;2724137,863080;6482134,990995;140,696434;487,000000;662,000000
27174;198,000000;56;8,379515;0,948535;18086;"Москва, Поляны ул, д.43";"Южное Бутово";37,547602;55,550589;626;2724137,863080;6482134,990995;133,045191;477,000000;648,000000
27205;288,000000;56;12,188386;1,379687;18087;"Москва, Поляны ул, д.45";"Южное Бутово";37,547386;55,550523;626;2724137,863080;6482134,990995;125,438561;465,000000;633,000000
27218;268,000000;56;11,341971;1,283875;18088;"Москва, Поляны ул, д.47";"Южное Бутово";37,547036;55,550375;626;2724137,863080;6482134,990995;111,624333;445,000000;605,000000
31614;211,000000;56;8,929686;1,010812;18089;"Москва, Поляны ул, д.49";"Южное Бутово";37,546776;55,550305;626;2724137,863080;6482134,990995;109,726044;432,000000;587,000000
31631;239,000000;56;10,114668;1,144949;18090;"Москва, Поляны ул, д.51";"Южное Бутово";37,546498;55,550244;626;2724137,863080;6482134,990995;112,909323;418,000000;568,000000
31688;205,000000;56;8,675761;0,982069;18091;"Москва, Поляны ул, д.55, корп.1";"Южное Бутово";37,545995;55,550141;626;2724137,863080;6482134,990995;127,325903;415,000000;565,000000
31689;225,000000;56;9,522177;1,077880;18092;"Москва, Поляны ул, д.55, корп.2";"Южное Бутово";37,545787;55,550095;626;2724137,863080;6482134,990995;135,185818;424,000000;579,000000
31690;204,000000;56;8,633440;0,977278;18093;"Москва, Поляны ул, д.55, корп.4";"Южное Бутово";37,545393;55,550015;626;2724137,863080;6482134,990995;153,508284;442,000000;605,000000
