"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
25931;17229,000000;20;885,342700;87,323418;45972;"Москва, Зеленоград, корп.801";"Старое Крюково";37,193728;55,978885;1318;2676098,486182;6523533,008035;183,131806;135,000000;188,000000
25932;17194,000000;20;883,544163;87,146024;45973;"Москва, Зеленоград, корп.802";"Старое Крюково";37,192632;55,978940;1318;2676098,486182;6523533,008035;201,740664;119,000000;159,000000
25933;17278,000000;20;887,860652;87,571769;45974;"Москва, Зеленоград, корп.803";"Старое Крюково";37,191510;55,979007;1317;2675963,224770;6523464,345727;230,708283;223,000000;312,000000
25934;7003,000000;20;359,861566;35,493986;45975;"Москва, Зеленоград, корп.807";"Старое Крюково";37,189587;55,979041;1317;2675963,224770;6523464,345727;273,234722;151,000000;216,000000
25935;7053,000000;20;362,430905;35,747406;45976;"Москва, Зеленоград, корп.808";"Старое Крюково";37,189193;55,978396;1317;2675963,224770;6523464,345727;217,358087;201,000000;285,000000
25936;10222,000000;20;525,275586;51,809157;45977;"Москва, Зеленоград, корп.810";"Старое Крюково";37,189767;55,977410;1317;2675963,224770;6523464,345727;91,957916;21,000000;32,000000
25937;10192,000000;20;523,733983;51,657105;45978;"Москва, Зеленоград, корп.811";"Старое Крюково";37,188842;55,977459;1316;2675849,915959;6523361,559946;115,613148;65,000000;93,000000
25938;9548,000000;20;490,640902;48,393058;45979;"Москва, Зеленоград, корп.812";"Старое Крюково";37,187853;55,977480;1316;2675849,915959;6523361,559946;145,595457;93,000000;135,000000
25939;6219,000000;20;319,574337;31,520363;45980;"Москва, Зеленоград, корп.813";"Старое Крюково";37,186947;55,976806;1316;2675849,915959;6523361,559946;137,850651;149,000000;208,000000
25940;6707,000000;20;344,651081;33,993741;45981;"Москва, Зеленоград, корп.814";"Старое Крюково";37,187305;55,975979;1316;2675849,915959;6523361,559946;108,225570;163,000000;214,000000
25941;17334,000000;20;890,738311;87,855599;45982;"Москва, Зеленоград, корп.815";"Старое Крюково";37,189551;55,975536;104;2675997,679655;6523384,287522;122,919966;163,000000;216,000000
25942;3611,000000;20;185,557634;18,301982;45983;"Москва, Зеленоград, корп.820";"Старое Крюково";37,185536;55,979596;1314;2675502,941849;6523519,637575;135,287347;273,000000;378,000000
25943;3625,000000;20;186,277049;18,372940;45984;"Москва, Зеленоград, корп.824";"Старое Крюково";37,180972;55,979660;103;2675195,348535;6523641,389105;83,150811;110,000000;150,000000
25944;14731,000000;20;756,978543;74,662561;45985;"Москва, Зеленоград, корп.826";"Старое Крюково";37,184216;55,980080;103;2675195,348535;6523641,389105;153,233925;184,000000;254,000000
