"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
24473;21361,000000;126;1439,077761;93,226451;12444;"Москва, Брошевский пер, д.2, стр.4";"Таганский";37,675091;55,736751;1688;2722512,925035;6505022,783026;243,086619;180,000000;256,000000
