"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
3351;6187,000000;103;390,491137;31,252656;20868;"Москва, Ясный проезд, д.4, корп.3";"Южное Медведково";37,632528;55,872506;825;2711740,803374;6519953,018622;504,296472;436,000000;601,000000
3352;3530,000000;103;222,795170;17,831239;20804;"Москва, Полярная ул, д.1";"Южное Медведково";37,637271;55,871637;1630;2712622,358095;6519967,602851;401,665469;516,000000;699,000000
3355;15051,000000;103;949,940539;76,027756;20831;"Москва, Ясный проезд, д.1";"Южное Медведково";37,630418;55,871708;825;2711740,803374;6519953,018622;543,068046;398,000000;535,000000
3367;4083,000000;103;257,697642;20,624631;20848;"Москва, Ясный проезд, д.2, корп.1";"Южное Медведково";37,631962;55,871722;825;2711740,803374;6519953,018622;578,725264;459,000000;624,000000
3368;4062,000000;103;256,372232;20,518553;20849;"Москва, Ясный проезд, д.2, корп.2";"Южное Медведково";37,632619;55,871784;1271;2712108,591095;6520109,838918;585,485216;470,000000;645,000000
3370;4003,000000;103;252,648460;20,220524;20816;"Москва, Полярная ул, д.3, корп.1";"Южное Медведково";37,636985;55,872506;1630;2712622,358095;6519967,602851;353,562968;396,000000;550,000000
3372;4100,000000;103;258,770594;20,710504;20817;"Москва, Полярная ул, д.3, корп.2";"Южное Медведково";37,636347;55,872126;1630;2712622,358095;6519967,602851;410,268523;533,000000;738,000000
3377;3648,000000;103;230,242713;18,427297;20866;"Москва, Ясный проезд, д.4, корп.1";"Южное Медведково";37,631423;55,872238;825;2711740,803374;6519953,018622;500,409444;414,000000;562,000000
8326;3650,000000;103;230,368943;18,437400;20867;"Москва, Ясный проезд, д.4, корп.2";"Южное Медведково";37,631190;55,872531;825;2711740,803374;6519953,018622;458,230869;383,000000;520,000000
8327;933,000000;103;58,886088;4,712902;20761;"Москва, Вилюйская ул, д.4, корп.5";"Южное Медведково";37,629637;55,881248;824;2711280,348127;6519917,055456;624,737819;855,000000;1184,000000
8331;9313,000000;103;587,787937;47,043152;20869;"Москва, Ясный проезд, д.5";"Южное Медведково";37,627597;55,872752;825;2711740,803374;6519953,018622;408,409540;369,000000;496,000000
8333;8201,000000;103;517,604302;41,426059;20870;"Москва, Ясный проезд, д.5А";"Южное Медведково";37,627292;55,872163;825;2711740,803374;6519953,018622;479,897262;443,000000;588,000000
8335;3630,000000;103;229,106647;18,336373;20820;"Москва, Полярная ул, д.5, корп.1";"Южное Медведково";37,636751;55,873461;1630;2712622,358095;6519967,602851;333,865114;298,000000;413,000000
8336;2735,000000;103;172,618920;13,815421;20821;"Москва, Полярная ул, д.5, корп.2";"Южное Медведково";37,635708;55,873197;1630;2712622,358095;6519967,602851;407,711140;410,000000;570,000000
8343;10674,000000;103;673,687151;53,918029;20871;"Москва, Ясный проезд, д.7";"Южное Медведково";37,626070;55,873461;825;2711740,803374;6519953,018622;380,313207;656,000000;882,000000
8345;4550,000000;103;287,172244;22,983608;20822;"Москва, Полярная ул, д.7, корп.1";"Южное Медведково";37,636104;55,873732;1271;2712108,591095;6520109,838918;351,446177;427,000000;596,000000
8349;22671,000000;103;1430,875155;114,518986;20760;"Москва, Полярная ул, д.8, корп.2";"Южное Медведково";37,639490;55,873935;1630;2712622,358095;6519967,602851;142,993158;230,000000;317,000000
8351;2327,000000;103;146,868090;11,754474;20872;"Москва, Ясный проезд, д.8, корп.1";"Южное Медведково";37,630140;55,873562;825;2711740,803374;6519953,018622;307,713734;248,000000;327,000000
13222;4037,000000;103;254,794362;20,392269;20875;"Москва, Ясный проезд, д.8, корп.4";"Южное Медведково";37,631020;55,875091;825;2711740,803374;6519953,018622;145,875724;83,000000;112,000000
13224;9353,000000;103;590,312528;47,245206;20876;"Москва, Ясный проезд, д.9";"Южное Медведково";37,624453;55,873298;824;2711280,348127;6519917,055456;431,217254;566,000000;755,000000
13225;8099,000000;103;511,166595;40,910823;20877;"Москва, Ясный проезд, д.9А";"Южное Медведково";37,624030;55,872663;824;2711280,348127;6519917,055456;502,487791;629,000000;839,000000
13227;4774,000000;103;301,309955;24,115109;20823;"Москва, Полярная ул, д.9, корп.1";"Южное Медведково";37,634766;55,874394;1271;2712108,591095;6520109,838918;259,299815;148,000000;219,000000
13235;10815,000000;103;682,586335;54,630269;20832;"Москва, Ясный проезд, д.11";"Южное Медведково";37,623195;55,874067;824;2711280,348127;6519917,055456;319,115635;582,000000;781,000000
13236;19183,000000;103;1210,730806;96,899903;20833;"Москва, Ясный проезд, д.11А";"Южное Медведково";37,622117;55,873137;824;2711280,348127;6519917,055456;433,117476;529,000000;699,000000
13238;5126,000000;103;323,526357;25,893181;20805;"Москва, Полярная ул, д.11, корп.2";"Южное Медведково";37,632071;55,874939;825;2711740,803374;6519953,018622;215,286654;142,000000;200,000000
13243;2582,000000;103;162,962359;13,042566;20834;"Москва, Ясный проезд, д.12, корп.1";"Южное Медведково";37,627885;55,873783;825;2711740,803374;6519953,018622;289,569825;267,000000;365,000000
13244;4785,000000;103;302,004217;24,170673;20835;"Москва, Ясный проезд, д.12, корп.2";"Южное Медведково";37,628010;55,874525;825;2711740,803374;6519953,018622;211,836513;201,000000;279,000000
13245;4037,000000;103;254,794362;20,392269;20836;"Москва, Ясный проезд, д.12, корп.3";"Южное Медведково";37,628145;55,875395;825;2711740,803374;6519953,018622;142,976205;126,000000;179,000000
13247;9465,000000;103;597,381383;47,810956;20837;"Москва, Ясный проезд, д.13";"Южное Медведково";37,621183;55,874217;824;2711280,348127;6519917,055456;326,742428;426,000000;562,000000
13248;8161,000000;103;515,079711;41,224006;20838;"Москва, Ясный проезд, д.13А";"Южное Медведково";37,620690;55,873587;824;2711280,348127;6519917,055456;404,810463;528,000000;693,000000
17449;23919,000000;82;1311,761550;102,956584;20827;"Москва, Юрловский проезд, д.14, корп.1";"Отрадное";37,612919;55,877733;426;2710849,114682;6519917,416148;390,361697;2133,000000;2870,000000
17450;14418,000000;82;790,709395;62,060622;20828;"Москва, Юрловский проезд, д.14, корп.2";"Отрадное";37,611274;55,877985;426;2710849,114682;6519917,416148;515,561114;693,000000;942,000000
17451;14569,000000;82;798,990510;62,710585;20829;"Москва, Юрловский проезд, д.14, корп.3";"Отрадное";37,612954;55,878919;426;2710849,114682;6519917,416148;449,296800;2149,000000;2894,000000
17452;21408,000000;82;1174,053733;92,148274;20830;"Москва, Юрловский проезд, д.14, корп.4";"Отрадное";37,610960;55,879046;426;2710849,114682;6519917,416148;590,964090;828,000000;1125,000000
18168;4511,000000;103;284,710768;22,786606;20806;"Москва, Полярная ул, д.13, корп.1";"Южное Медведково";37,635753;55,874910;1271;2712108,591095;6520109,838918;199,285570;136,000000;202,000000
18170;4751,000000;103;299,858315;23,998928;20807;"Москва, Полярная ул, д.13, корп.2";"Южное Медведково";37,634406;55,875319;1271;2712108,591095;6520109,838918;161,842815;125,000000;179,000000
18171;3995,000000;103;252,143542;20,180113;20808;"Москва, Полярная ул, д.13, корп.3";"Южное Медведково";37,633068;55,875404;1271;2712108,591095;6520109,838918;215,040114;169,000000;239,000000
18172;3410,000000;103;215,221396;17,225077;20809;"Москва, Полярная ул, д.13, корп.4";"Южное Медведково";37,631999;55,875511;825;2711740,803374;6519953,018622;162,440818;99,000000;140,000000
18176;4795,000000;103;302,635365;24,221187;20839;"Москва, Ясный проезд, д.14";"Южное Медведково";37,627220;55,874606;825;2711740,803374;6519953,018622;239,319803;318,000000;443,000000
18179;12951,000000;103;817,399503;65,419936;20840;"Москва, Ясный проезд, д.14, корп.1";"Южное Медведково";37,626833;55,875424;825;2711740,803374;6519953,018622;226,586852;749,000000;1032,000000
18181;5746,000000;103;362,657520;29,025014;20841;"Москва, Ясный проезд, д.15";"Южное Медведково";37,620015;55,875006;824;2711280,348127;6519917,055456;309,485592;235,000000;314,000000
18182;12666,000000;103;799,411791;63,980304;20842;"Москва, Ясный проезд, д.15А";"Южное Медведково";37,619558;55,874061;824;2711280,348127;6519917,055456;399,492215;390,000000;502,000000
