"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
1747;2289,000000;66;155,726716;12,168090;8997;"Москва, Волков пер, д.7-9, стр.2";"Пресненский";37,573456;55,762642;1578;2713617,788020;6505878,460154;701,327968;612,000000;838,000000
1748;4595,000000;66;312,609988;24,426550;9075;"Москва, Малая Грузинская ул, д.3-9";"Пресненский";37,571119;55,762935;1578;2713617,788020;6505878,460154;570,940851;536,000000;733,000000
1750;2611,000000;66;177,633227;13,879809;9017;"Москва, Зоологический пер, д.4-6";"Пресненский";37,575647;55,765497;1378;2713625,773202;6506797,084955;530,298386;512,000000;688,000000
1751;2398,000000;66;163,142274;12,747523;9019;"Москва, Зоологический пер, д.9-11";"Пресненский";37,572989;55,765026;1378;2713625,773202;6506797,084955;417,402460;436,000000;589,000000
1753;4351,000000;66;296,010023;23,129471;9058;"Москва, Красная Пресня ул, д.32-34";"Пресненский";37,567553;55,762460;1578;2713617,788020;6505878,460154;356,961872;337,000000;444,000000
1758;6763,000000;66;460,104755;35,951417;8979;"Москва, Большой Тишинский пер, д.26, корп.13-14";"Пресненский";37,574193;55,769499;1379;2713558,434146;6506935,361036;315,828317;263,000000;363,000000
1759;6703,000000;66;456,022797;35,632463;8980;"Москва, Большой Тишинский пер, д.26, корп.15-16";"Пресненский";37,575333;55,770046;1760;2713889,450540;6507525,545483;336,442135;373,000000;519,000000
1772;7098,000000;66;482,895690;37,732243;8973;"Москва, Большой Тишинский пер, д.1";"Пресненский";37,576366;55,768597;1378;2713625,773202;6506797,084955;468,603676;525,000000;720,000000
1778;4746,000000;66;322,882917;25,229251;9020;"Москва, Климашкина ул, д.1, стр.1";"Пресненский";37,576007;55,767113;1378;2713625,773202;6506797,084955;460,833348;680,000000;930,000000
1784;1588,000000;66;108,035834;8,441645;9132;"Москва, Столярный пер, д.1/11";"Пресненский";37,570949;55,763493;1378;2713625,773202;6506797,084955;515,619873;571,000000;788,000000
1797;3916,000000;66;266,415824;20,817056;9135;"Москва, Столярный пер, д.2";"Пресненский";37,570985;55,763792;1378;2713625,773202;6506797,084955;480,040817;506,000000;697,000000
1798;8083,000000;66;549,907842;42,968402;8976;"Москва, Большой Тишинский пер, д.2";"Пресненский";37,579187;55,768941;1760;2713889,450540;6507525,545483;497,465859;622,000000;857,000000
1826;8194,000000;66;557,459465;43,558467;9101;"Москва, Пресненский Вал ул, д.3";"Пресненский";37,563672;55,764921;1378;2713625,773202;6506797,084955;471,818103;592,000000;779,000000
1868;8355,000000;66;568,412721;44,414326;8936;"Москва, 1905 Года ул, д.4";"Пресненский";37,561588;55,765224;1378;2713625,773202;6506797,084955;581,872329;725,000000;965,000000
1870;3031,000000;66;206,206936;16,112486;9144;"Москва, Ходынская ул, д.4";"Пресненский";37,562954;55,770573;1379;2713558,434146;6506935,361036;577,377495;490,000000;646,000000
