"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
3762;2149,000000;112;104,977267;8,940158;12746;"Москва, Певческий пер, д.1/2, стр.1";"Таганский";37,642266;55,751821;304;2719128,549621;6506316,482954;367,308297;494,000000;573,000000
3765;576,000000;112;28,137229;2,396245;12748;"Москва, Певческий пер, д.1/2, стр.2Б";"Таганский";37,642563;55,752272;304;2719128,549621;6506316,482954;371,416954;474,000000;549,000000
3807;4119,000000;112;201,210499;17,135649;12713;"Москва, Землянский пер, д.3";"Таганский";37,651753;55,746507;1866;2720441,740488;6506051,114501;127,634048;124,000000;179,000000
3820;3601,000000;112;175,906532;14,980693;12676;"Москва, Берников пер, д.4";"Таганский";37,649632;55,748254;1865;2720261,927195;6506177,687292;115,016864;77,000000;117,000000
13596;3215,000000;112;157,050681;13,374875;12752;"Москва, Серебрянический пер, д.9";"Таганский";37,647738;55,750473;1865;2720261,927195;6506177,687292;336,136582;248,000000;313,000000
13597;3672,000000;112;179,374837;15,276063;12739;"Москва, Николоямская ул, д.9";"Таганский";37,650370;55,748097;1865;2720261,927195;6506177,687292;101,646821;70,000000;107,000000
13635;669,000000;112;32,680219;2,783139;12754;"Москва, Тетеринский пер, д.12";"Таганский";37,652625;55,745290;1866;2720441,740488;6506051,114501;279,445771;287,000000;412,000000
18528;822,000000;112;40,154171;3,419641;12755;"Москва, Тетеринский пер, д.14, стр.2";"Таганский";37,652893;55,745310;1866;2720441,740488;6506051,114501;281,956352;301,000000;428,000000
18547;1760,000000;112;85,974867;7,321860;12756;"Москва, Тетеринский пер, д.16";"Таганский";37,653101;55,745209;1866;2720441,740488;6506051,114501;299,073209;303,000000;431,000000
18572;2562,000000;112;125,152051;10,658299;12734;"Москва, Николоямская ул, д.19, стр.1";"Таганский";37,653576;55,747357;1866;2720441,740488;6506051,114501;80,369036;55,000000;67,000000
28859;1804,000000;112;88,124239;7,504907;12735;"Москва, Николоямская ул, д.31";"Таганский";37,657142;55,747312;1866;2720441,740488;6506051,114501;333,631320;234,000000;295,000000
28867;3702,000000;112;180,840317;15,400868;12736;"Москва, Николоямская ул, д.34, корп.2";"Таганский";37,657233;55,746689;1866;2720441,740488;6506051,114501;369,618521;299,000000;389,000000
28877;2542,000000;112;124,175064;10,575096;12737;"Москва, Николоямская ул, д.39/43, корп.1";"Таганский";37,660000;55,747458;1866;2720441,740488;6506051,114501;532,093127;918,000000;1210,000000
28878;2312,000000;112;112,939712;9,618262;12738;"Москва, Николоямская ул, д.39/43, корп.2";"Таганский";37,660683;55,747429;1497;2721486,867862;6505867,934711;574,267250;942,000000;1249,000000
28892;2636,000000;112;128,766903;10,966150;12286;"Москва, Николоямская ул, д.45, стр.1";"Таганский";37,662982;55,747191;1497;2721486,867862;6505867,934711;451,699716;787,000000;1063,000000
28893;2435,000000;112;118,948183;10,129960;12287;"Москва, Николоямская ул, д.45, стр.2";"Таганский";37,663224;55,747570;1497;2721486,867862;6505867,934711;489,668453;875,000000;1186,000000
33268;6626,000000;112;323,675836;27,565140;12706;"Москва, Земляной Вал ул, д.52, стр.1";"Таганский";37,655149;55,748938;1866;2720441,740488;6506051,114501;226,907451;242,000000;341,000000
33269;5730,000000;112;279,906813;23,837648;12712;"Москва, Земляной Вал ул, д.52/16, стр.3";"Таганский";37,653424;55,748893;1866;2720441,740488;6506051,114501;168,323060;289,000000;403,000000
33271;1804,000000;112;88,124239;7,504907;11092;"Москва, Земляной Вал ул, д.61, корп.1";"Таганский";37,656477;55,748655;1866;2720441,740488;6506051,114501;285,378080;305,000000;409,000000
33272;2213,000000;112;108,103626;9,206407;11097;"Москва, Земляной Вал ул, д.65";"Таганский";37,656649;55,747945;1866;2720441,740488;6506051,114501;285,486911;255,000000;335,000000
