"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
2481;6988,000000;79;386,690309;29,341527;16077;"Москва, Херсонская ул, д.1";"Зюзино";37,576833;55,649631;282;2720415,809077;6493819,436977;236,339890;142,000000;196,000000
2491;4458,000000;79;246,689381;18,718449;16086;"Москва, Херсонская ул, д.2";"Зюзино";37,577866;55,650433;357;2720514,537624;6494049,609864;210,046820;184,000000;249,000000
2500;5203,000000;79;287,914951;21,846589;16087;"Москва, Херсонская ул, д.3";"Зюзино";37,574830;55,649454;282;2720415,809077;6493819,436977;124,987304;163,000000;216,000000
2506;4482,000000;79;248,017453;18,819222;16088;"Москва, Херсонская ул, д.4";"Зюзино";37,577157;55,650561;357;2720514,537624;6494049,609864;168,574985;146,000000;201,000000
7428;7460,000000;79;412,809059;31,323381;16089;"Москва, Херсонская ул, д.5, корп.2";"Зюзино";37,573132;55,649408;281;2720327,424503;6493767,290545;93,673675;6,000000;8,000000
7434;4473,000000;79;247,519426;18,781432;16090;"Москва, Херсонская ул, д.6";"Зюзино";37,576439;55,650698;357;2720514,537624;6494049,609864;136,555974;30,000000;46,000000
7454;7024,000000;79;388,682417;29,492685;16091;"Москва, Херсонская ул, д.7, корп.1";"Зюзино";37,570546;55,650789;280;2720320,597551;6493768,177575;177,756157;79,000000;117,000000
7459;5140,000000;79;284,428762;21,582062;16092;"Москва, Херсонская ул, д.7, корп.2";"Зюзино";37,569673;55,650449;280;2720320,597551;6493768,177575;208,525977;214,000000;307,000000
7460;2576,000000;79;142,546399;10,816224;16093;"Москва, Херсонская ул, д.7, корп.3";"Зюзино";37,569170;55,650129;280;2720320,597551;6493768,177575;228,463103;238,000000;347,000000
7461;5132,000000;79;283,986071;21,548471;16094;"Москва, Херсонская ул, д.7, корп.4";"Зюзино";37,568667;55,649834;280;2720320,597551;6493768,177575;256,299233;139,000000;212,000000
7465;4371,000000;79;241,875120;18,353150;16095;"Москва, Херсонская ул, д.8";"Зюзино";37,575711;55,650840;357;2720514,537624;6494049,609864;123,780197;32,000000;50,000000
12390;5169,000000;79;286,033516;21,703828;16096;"Москва, Херсонская ул, д.9, корп.1";"Зюзино";37,568218;55,651516;280;2720320,597551;6493768,177575;381,437645;229,000000;324,000000
12394;7912,000000;79;437,821083;33,221259;16097;"Москва, Херсонская ул, д.9, корп.2";"Зюзино";37,568048;55,650784;280;2720320,597551;6493768,177575;339,691558;205,000000;301,000000
12424;3452,000000;79;191,021028;14,494412;16078;"Москва, Херсонская ул, д.12, корп.1";"Зюзино";37,571632;55,651730;280;2720320,597551;6493768,177575;234,186887;174,000000;223,000000
12427;5239,000000;79;289,907059;21,997747;16079;"Москва, Херсонская ул, д.12, корп.2";"Зюзино";37,572718;55,652359;280;2720320,597551;6493768,177575;292,943562;230,000000;295,000000
12430;5227,000000;79;289,243023;21,947361;16080;"Москва, Херсонская ул, д.12, корп.3";"Зюзино";37,572064;55,652588;280;2720320,597551;6493768,177575;330,170621;259,000000;343,000000
12431;5139,000000;79;284,373426;21,577863;16081;"Москва, Херсонская ул, д.12, корп.4";"Зюзино";37,572054;55,651276;280;2720320,597551;6493768,177575;167,747035;121,000000;153,000000
12432;5014,000000;79;277,456384;21,053007;16082;"Москва, Херсонская ул, д.12, корп.5";"Зюзино";37,573294;55,651907;282;2720415,809077;6493819,436977;226,602739;200,000000;267,000000
17315;2587,000000;79;143,155098;10,862411;16083;"Москва, Херсонская ул, д.14";"Зюзино";37,570554;55,651698;280;2720320,597551;6493768,177575;270,692881;235,000000;319,000000
17337;5183,000000;79;286,808224;21,762612;16058;"Москва, Керченская ул, д.16";"Зюзино";37,579376;55,652694;1016;2720507,923948;6494110,181501;173,483058;340,000000;452,000000
17340;2540,000000;79;140,554291;10,665065;16084;"Москва, Херсонская ул, д.16";"Зюзино";37,569575;55,651923;280;2720320,597551;6493768,177575;341,956749;271,000000;375,000000
17356;5176,000000;79;286,420870;21,733220;16044;"Москва, Каховка ул, д.17/14";"Зюзино";37,579743;55,653060;1016;2720507,923948;6494110,181501;205,244926;200,000000;252,000000
17358;5191,000000;79;287,250915;21,796203;16059;"Москва, Керченская ул, д.18";"Зюзино";37,579026;55,652323;1016;2720507,923948;6494110,181501;151,654697;374,000000;509,000000
17360;4025,000000;79;222,728748;16,900350;16085;"Москва, Херсонская ул, д.18";"Зюзино";37,567886;55,652206;280;2720320,597551;6493768,177575;462,168562;286,000000;399,000000
17371;5226,000000;79;289,187687;21,943162;16045;"Москва, Каховка ул, д.19, корп.1";"Зюзино";37,578406;55,653476;1016;2720507,923948;6494110,181501;161,989870;113,000000;138,000000
22776;5196,000000;79;287,527597;21,817197;16060;"Москва, Керченская ул, д.20";"Зюзино";37,578657;55,651928;1016;2720507,923948;6494110,181501;143,250244;403,000000;555,000000
22790;5148,000000;79;284,871453;21,615652;16048;"Москва, Каховка ул, д.21, корп.1";"Зюзино";37,576295;55,653770;1016;2720507,923948;6494110,181501;195,479144;106,000000;143,000000
22793;5172,000000;79;286,199525;21,716425;16049;"Москва, Каховка ул, д.21, корп.2";"Зюзино";37,575279;55,652836;1016;2720507,923948;6494110,181501;144,020785;808,000000;1096,000000
22795;5009,000000;79;277,179702;21,032013;16050;"Москва, Каховка ул, д.21, корп.3";"Зюзино";37,576518;55,653044;1016;2720507,923948;6494110,181501;100,786933;48,000000;64,000000
22796;2564,000000;79;141,882363;10,765837;16061;"Москва, Керченская ул, д.22";"Зюзино";37,578675;55,651298;357;2720514,537624;6494049,609864;173,538084;663,000000;922,000000
22809;2564,000000;79;141,882363;10,765837;16051;"Москва, Каховка ул, д.23, корп.1";"Зюзино";37,574246;55,654060;1016;2720507,923948;6494110,181501;316,838174;414,000000;598,000000
22812;2577,000000;79;142,601735;10,820422;16052;"Москва, Каховка ул, д.23, корп.2";"Зюзино";37,574398;55,653709;1016;2720507,923948;6494110,181501;273,937530;490,000000;702,000000
22818;6097,000000;79;337,385635;25,600356;16062;"Москва, Керченская ул, д.24";"Зюзино";37,578611;55,650433;357;2720514,537624;6494049,609864;245,790541;233,000000;311,000000
22831;20093,000000;79;1111,872981;84,367388;16053;"Москва, Каховка ул, д.25";"Зюзино";37,573464;55,655213;1105;2720442,431409;6494567,556908;384,955387;547,000000;753,000000
22834;2574,000000;79;142,435726;10,807826;16054;"Москва, Каховка ул, д.25, корп.1";"Зюзино";37,573248;55,654386;1016;2720507,923948;6494110,181501;403,049950;399,000000;581,000000
22836;2612,000000;79;144,538507;10,967382;16055;"Москва, Каховка ул, д.25, корп.2";"Зюзино";37,573357;55,654060;1016;2720507,923948;6494110,181501;366,260268;768,000000;1068,000000
22838;3466,000000;79;191,795737;14,553195;16063;"Москва, Керченская ул, д.26";"Зюзино";37,577381;55,649139;282;2720415,809077;6493819,436977;306,039946;308,000000;420,000000
22845;2565,000000;79;141,937699;10,770036;16056;"Москва, Каховка ул, д.27, корп.1";"Зюзино";37,571964;55,654822;1105;2720442,431409;6494567,556908;491,442790;736,000000;981,000000
22846;2583,000000;79;142,933753;10,845616;16057;"Москва, Каховка ул, д.27, корп.2";"Зюзино";37,572109;55,654482;1016;2720507,923948;6494110,181501;477,599932;696,000000;945,000000
22849;3459,000000;79;191,408383;14,523804;16064;"Москва, Керченская ул, д.28";"Зюзино";37,577193;55,648748;282;2720415,809077;6493819,436977;325,756070;347,000000;464,000000
27916;3545,000000;79;196,167307;14,884904;16065;"Москва, Керченская ул, д.30";"Зюзино";37,576994;55,648366;282;2720415,809077;6493819,436977;349,413222;385,000000;509,000000
27923;3640,000000;79;201,424259;15,283794;16066;"Москва, Керченская ул, д.32";"Зюзино";37,577040;55,647761;282;2720415,809077;6493819,436977;412,989731;476,000000;604,000000
27958;3649,000000;79;201,922286;15,321584;16031;"Москва, Балаклавский пр-кт, д.38";"Зюзино";37,576500;55,647192;282;2720415,809077;6493819,436977;450,410225;532,000000;675,000000
27966;3641,000000;79;201,479596;15,287993;16032;"Москва, Балаклавский пр-кт, д.40";"Зюзино";37,575800;55,647386;282;2720415,809077;6493819,436977;400,142506;608,000000;787,000000
27973;3645,000000;79;201,700941;15,304789;16033;"Москва, Балаклавский пр-кт, д.42";"Зюзино";37,575091;55,647589;282;2720415,809077;6493819,436977;351,198303;615,000000;794,000000
27977;3637,000000;79;201,258250;15,271198;16034;"Москва, Балаклавский пр-кт, д.44";"Зюзино";37,574390;55,647782;282;2720415,809077;6493819,436977;308,250132;571,000000;745,000000
27985;9560,000000;79;529,015363;40,140956;16037;"Москва, Балаклавский пр-кт, д.46А";"Зюзино";37,573599;55,648692;282;2720415,809077;6493819,436977;182,001618;487,000000;660,000000
