"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
3882;10614,000000;114;693,148233;77,838519;22945;"Москва, Проходчиков ул, д.1";"Ярославский";37,715605;55,870586;272;2717947,254074;6521349,653632;484,979839;370,000000;542,000000
3883;4953,000000;114;323,456114;36,323175;22957;"Москва, Ротерта ул, д.1";"Ярославский";37,722396;55,874298;272;2717947,254074;6521349,653632;237,185861;241,000000;328,000000
3908;3519,000000;114;229,808614;25,806835;22950;"Москва, Проходчиков ул, д.3";"Ярославский";37,716170;55,871572;272;2717947,254074;6521349,653632;367,152466;294,000000;431,000000
3912;8656,000000;114;565,280865;63,479387;22951;"Москва, Проходчиков ул, д.4";"Ярославский";37,721345;55,874693;272;2717947,254074;6521349,653632;156,676114;158,000000;213,000000
8758;10538,000000;114;688,185046;77,281167;22952;"Москва, Проходчиков ул, д.5";"Ярославский";37,717500;55,872279;272;2717947,254074;6521349,653632;262,434842;220,000000;320,000000
8776;5270,000000;114;344,157828;38,647917;22966;"Москва, Ротерта ул, д.7";"Ярославский";37,725388;55,875247;272;2717947,254074;6521349,653632;437,134226;444,000000;599,000000
8780;2216,000000;114;144,716081;16,251192;22944;"Москва, Проходчиков ул, д.7";"Ярославский";37,718731;55,873294;272;2717947,254074;6521349,653632;132,584193;126,000000;184,000000
8782;1688,000000;114;110,234993;12,379067;22954;"Москва, Проходчиков ул, д.7, корп.2";"Ярославский";37,717868;55,873263;272;2717947,254074;6521349,653632;147,692837;125,000000;181,000000
8783;1719,000000;114;112,259451;12,606407;22955;"Москва, Проходчиков ул, д.7, корп.3";"Ярославский";37,718408;55,873743;272;2717947,254074;6521349,653632;84,006795;96,000000;140,000000
8785;12938,000000;114;844,917264;94,881737;22956;"Москва, Проходчиков ул, д.8";"Ярославский";37,722692;55,875459;272;2717947,254074;6521349,653632;262,569614;261,000000;359,000000
13701;8643,000000;114;564,431899;63,384051;22967;"Москва, Ротерта ул, д.9";"Ярославский";37,726259;55,875682;272;2717947,254074;6521349,653632;500,391795;483,000000;649,000000
13709;8637,000000;114;564,040069;63,340049;22943;"Москва, Проходчиков ул, д.10";"Ярославский";37,723078;55,876106;272;2717947,254074;6521349,653632;317,229566;298,000000;412,000000
13710;5789,000000;114;378,051170;42,454040;22958;"Москва, Ротерта ул, д.10, корп.1";"Ярославский";37,727076;55,876940;272;2717947,254074;6521349,653632;588,688470;4453,000000;6162,000000
13713;8685,000000;114;567,174713;63,692061;22947;"Москва, Проходчиков ул, д.10, корп.2";"Ярославский";37,724327;55,875636;272;2717947,254074;6521349,653632;371,645789;372,000000;505,000000
13714;5777,000000;114;377,267509;42,366037;22959;"Москва, Ротерта ул, д.10, корп.2";"Ярославский";37,726842;55,877390;272;2717947,254074;6521349,653632;596,708960;4482,000000;6204,000000
