"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
4071;11176,000000;119;572,148242;45,029754;1030;"Москва, Измайловский бульв., д.38";"Измайлово";37,800712;55,796395;1163;2727929,658657;6514114,368800;16,054856;5,000000;7,000000
4072;11176,000000;119;572,148242;45,029754;1030;"Москва, Измайловский бульв., д.38";"Измайлово";37,800712;55,796395;1163;2727929,658657;6514114,368800;16,054856;5,000000;7,000000
4073;2267,000000;119;116,057629;9,134077;603;"Москва, 1-я Парковая ул, д.5-7";"Измайлово";37,777311;55,789922;1131;2726885,422173;6512895,724974;235,146387;180,000000;241,000000
4074;2789,000000;119;142,781088;11,237292;1000;"Москва, Измайловская пл, д.1";"Измайлово";37,775119;55,792007;942;2726732,701815;6513459,293067;433,660079;648,000000;884,000000
4075;3527,000000;119;180,562531;14,210803;856;"Москва, 7-я Парковая ул, д.1";"Измайлово";37,793857;55,789846;1823;2727756,726628;6513360,162127;102,969467;65,000000;88,000000
4076;7625,000000;119;390,357046;30,722250;1184;"Москва, Первомайская ул, д.1";"Измайлово";37,771139;55,790494;1131;2726885,422173;6512895,724974;674,940590;745,000000;1005,000000
4077;1955,000000;119;100,084986;7,876983;1105;"Москва, Нижняя Первомайская ул, д.1";"Измайлово";37,791298;55,791041;1822;2727704,469872;6513283,880547;156,099322;101,000000;139,000000
4078;3085,000000;119;157,934621;12,429920;726;"Москва, 3-я Прядильная ул, д.1";"Измайлово";37,770196;55,798758;1138;2726004,079369;6513726,832878;339,242559;407,000000;570,000000
4079;2524,000000;119;129,214581;10,169568;1130;"Москва, Никитинская ул, д.1, корп.1";"Измайлово";37,774796;55,795656;1139;2726045,232946;6513693,470764;172,541031;192,000000;260,000000
4080;2129,000000;119;108,992806;8,578055;903;"Москва, 9-я Парковая ул, д.1, корп.1";"Измайлово";37,798502;55,789031;1640;2727937,928881;6513403,049651;275,502573;277,000000;388,000000
