"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
2067;5863,000000;68;231,198441;22,914266;8469;"Москва, Пречистенская наб, д.17";"Хамовники";37,605507;55,739731;105;2717396,964917;6504509,952050;285,626582;250,000000;331,000000
2069;3923,000000;68;154,697507;15,332196;8065;"Москва, Денежный пер, д.8-10";"Хамовники";37,588205;55,743269;96;2715790,711583;6504150,953908;536,372157;519,000000;729,000000
2070;7445,000000;68;293,582192;29,097171;8104;"Москва, Зубовский бульв., д.16-20, стр.1";"Хамовники";37,588431;55,738519;355;2716768,148744;6504014,480986;265,028058;553,000000;742,000000
2071;1910,000000;68;75,317929;7,464821;8113;"Москва, Зубовский бульв., д.31-33";"Хамовники";37,587667;55,737430;355;2716768,148744;6504014,480986;334,917689;675,000000;894,000000
2072;1857,000000;68;73,227955;7,257682;8235;"Москва, Кропоткинский пер, д.9-11";"Хамовники";37,592294;55,738257;355;2716768,148744;6504014,480986;72,720287;428,000000;584,000000
2073;2575,000000;68;101,541188;10,063830;8283;"Москва, Малый Лёвшинский пер, д.6-8";"Хамовники";37,590883;55,741763;355;2716768,148744;6504014,480986;395,966559;360,000000;502,000000
2078;6679,000000;68;263,376153;26,103425;8408;"Москва, Плющиха ул, д.43-47";"Хамовники";37,577058;55,739224;862;2715649,736405;6503913,605007;134,058759;142,000000;180,000000
2079;3384,000000;68;133,442866;13,225631;8431;"Москва, Померанцев пер, д.10-12";"Хамовники";37,591089;55,739964;355;2716768,148744;6504014,480986;176,677205;129,000000;192,000000
2080;3493,000000;68;137,741114;13,651634;8501;"Москва, Серпов пер, д.3-5";"Хамовники";37,578603;55,739433;862;2715649,736405;6503913,605007;163,230575;276,000000;371,000000
2081;2211,000000;68;87,187404;8,641214;8568;"Москва, Смоленский бульв., д.3-5, стр.1А";"Хамовники";37,584657;55,739504;96;2715790,711583;6504150,953908;461,766683;505,000000;699,000000
2082;1875,000000;68;73,937758;7,328031;8569;"Москва, Смоленский бульв., д.3-5, стр.1Б";"Хамовники";37,584416;55,740004;96;2715790,711583;6504150,953908;400,602969;458,000000;631,000000
2083;17838,000000;68;703,414258;69,715962;8570;"Москва, Смоленский бульв., д.6-8";"Хамовники";37,586337;55,740516;96;2715790,711583;6504150,953908;480,717891;753,000000;968,000000
2084;3363,000000;68;132,614763;13,143557;8118;"Москва, Зубовский проезд, д.1";"Хамовники";37,588503;55,736351;355;2716768,148744;6504014,480986;362,446468;449,000000;641,000000
2085;13970,000000;68;550,885591;54,598721;8180;"Москва, Коробейников пер, д.1";"Хамовники";37,600891;55,737313;196;2717258,808890;6503943,749410;198,393788;358,000000;469,000000
2087;5148,000000;68;203,003509;20,119843;8309;"Москва, Молочный пер, д.1";"Хамовники";37,602066;55,738560;196;2717258,808890;6503943,749410;295,038695;452,000000;613,000000
2088;5379,000000;68;212,112641;21,022657;8493;"Москва, Ростовская наб, д.1";"Хамовники";37,576744;55,744722;96;2715790,711583;6504150,953908;483,646514;479,000000;650,000000
2089;5360,000000;68;211,363405;20,948399;7957;"Москва, Большой Саввинский пер, д.1";"Хамовники";37,570787;55,735909;862;2715649,736405;6503913,605007;635,532812;494,000000;668,000000
2092;26606,000000;68;1049,166933;103,983792;8644;"Москва, Хилков пер, д.1";"Хамовники";37,599678;55,736457;196;2717258,808890;6503943,749410;166,420534;588,000000;791,000000
2093;2358,000000;68;92,984124;9,215732;7814;"Москва, 2-й Обыденский пер, д.1А";"Хамовники";37,604951;55,741399;105;2717396,964917;6504509,952050;106,569778;101,000000;123,000000
2094;2303,000000;68;90,815284;9,000777;7801;"Москва, 2-й Вражский пер, д.1, корп.1";"Хамовники";37,573510;55,738845;862;2715649,736405;6503913,605007;286,991158;268,000000;340,000000
2095;2772,000000;68;109,309581;10,833762;7802;"Москва, 2-й Вражский пер, д.1, корп.2";"Хамовники";37,573411;55,738257;862;2715649,736405;6503913,605007;330,808353;284,000000;368,000000
