"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
365;7224,000000;22;378,020176;31,355834;16429;"Москва, Тёплый Стан ул, д.1";"Тёплый Стан";37,502211;55,619995;374;2716658,390894;6488783,571618;627,092180;871,000000;1227,000000
366;7410,000000;22;387,753253;32,163169;16401;"Москва, Генерала Тюленева ул, д.1";"Тёплый Стан";37,488035;55,625343;112;2716261,671384;6489276,804037;479,503621;487,000000;633,000000
371;14134,000000;22;739,609242;61,348749;16414;"Москва, Генерала Тюленева ул, д.3";"Тёплый Стан";37,488061;55,624683;112;2716261,671384;6489276,804037;409,709917;344,000000;450,000000
373;12710,000000;22;665,093637;55,167864;16441;"Москва, Тёплый Стан ул, д.3, корп.1";"Тёплый Стан";37,500934;55,620220;374;2716658,390894;6488783,571618;556,407419;882,000000;1238,000000
374;7270,000000;22;380,427281;31,555497;16442;"Москва, Тёплый Стан ул, д.3, корп.2";"Тёплый Стан";37,499677;55,620422;374;2716658,390894;6488783,571618;495,828278;467,000000;677,000000
5326;7299,000000;22;381,944804;31,681372;16443;"Москва, Тёплый Стан ул, д.5, корп.1";"Тёплый Стан";37,498330;55,621474;1694;2716441,306893;6489052,317519;416,196104;515,000000;733,000000
5327;10503,000000;22;549,604915;45,588362;16422;"Москва, Генерала Тюленева ул, д.5, корп.1";"Тёплый Стан";37,486167;55,625038;1344;2715855,484425;6489024,925449;458,277357;717,000000;992,000000
5328;7243,000000;22;379,014415;31,438304;16444;"Москва, Тёплый Стан ул, д.5, корп.2";"Тёплый Стан";37,499031;55,619594;374;2716658,390894;6488783,571618;414,650794;342,000000;503,000000
5329;12529,000000;22;655,622202;54,382232;16445;"Москва, Тёплый Стан ул, д.5, корп.3";"Тёплый Стан";37,497772;55,619812;374;2716658,390894;6488783,571618;357,709868;323,000000;472,000000
5330;12493,000000;22;653,738380;54,225974;16446;"Москва, Тёплый Стан ул, д.5, корп.4";"Тёплый Стан";37,497871;55,619147;374;2716658,390894;6488783,571618;325,418880;245,000000;371,000000
5336;18078,000000;22;945,992351;78,467715;16447;"Москва, Тёплый Стан ул, д.7";"Тёплый Стан";37,495922;55,622628;112;2716261,671384;6489276,804037;308,219555;425,000000;579,000000
5337;12543,000000;22;656,354799;54,442999;16448;"Москва, Тёплый Стан ул, д.7, корп.1";"Тёплый Стан";37,497081;55,621667;1694;2716441,306893;6489052,317519;340,320819;365,000000;518,000000
5338;21525,000000;22;1126,368257;93,429448;16423;"Москва, Генерала Тюленева ул, д.7, корп.1";"Тёплый Стан";37,485134;55,624037;1344;2715855,484425;6489024,925449;339,325772;697,000000;974,000000
5339;7195,000000;22;376,502653;31,229959;16449;"Москва, Тёплый Стан ул, д.7, корп.2";"Тёплый Стан";37,495797;55,621881;1694;2716441,306893;6489052,317519;277,485066;371,000000;517,000000
5340;21422,000000;22;1120,978435;92,982376;16424;"Москва, Генерала Тюленева ул, д.7, корп.2";"Тёплый Стан";37,485852;55,621704;1344;2715855,484425;6489024,925449;86,750986;381,000000;539,000000
