"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
753;51,000000;37;0,885363;0,142562;39516;"Москва, Новогорская ул, д.62";"Куркино";37,381530;55,890759;672;2694755,650500;6516985,948415;941,749174;1157,000000;1659,000000
754;35,000000;37;0,607602;0,097836;39335;"Москва, Захарьинская ул, д.1";"Куркино";37,381810;55,887039;672;2694755,650500;6516985,948415;717,250805;621,000000;876,000000
755;136,000000;37;2,360969;0,380165;39450;"Москва, Новогорская ул, д.1";"Куркино";37,390272;55,887765;672;2694755,650500;6516985,948415;154,363187;193,000000;273,000000
758;10224,000000;37;177,489359;28,579500;39644;"Москва, Соколово-Мещерская ул, д.2";"Куркино";37,386830;55,890689;672;2694755,650500;6516985,948415;626,135099;602,000000;842,000000
759;4109,000000;37;71,332529;11,486029;39659;"Москва, Соловьиная Роща ул, д.2";"Куркино";37,402434;55,888836;673;2694993,731276;6517514,808617;420,016368;397,000000;502,000000
760;86,000000;37;1,492966;0,240398;39441;"Москва, Куркинское шоссе, д.96";"Куркино";37,382895;55,886952;672;2694755,650500;6516985,948415;638,268610;569,000000;804,000000
761;7693,000000;37;133,551021;21,504509;39313;"Москва, Воротынская ул, д.2, корп.1";"Куркино";37,402291;55,887906;673;2694993,731276;6517514,808617;505,081568;390,000000;486,000000
763;2967,000000;37;51,507328;8,293757;39645;"Москва, Соколово-Мещерская ул, д.2, корп.1";"Куркино";37,388294;55,891269;694;2694611,614494;6517833,586591;564,961368;574,000000;801,000000
764;12710,000000;37;220,646494;35,528702;39316;"Москва, Воротынская ул, д.3";"Куркино";37,402119;55,886599;674;2695100,777603;6516757,169152;517,052578;486,000000;620,000000
766;4761,000000;37;82,651295;13,308587;39660;"Москва, Соловьиная Роща ул, д.3";"Куркино";37,398984;55,889719;673;2694993,731276;6517514,808617;158,232886;105,000000;140,000000
767;2956,000000;37;51,316368;8,263009;39661;"Москва, Соловьиная Роща ул, д.3, корп.1";"Куркино";37,397961;55,890300;673;2694993,731276;6517514,808617;73,482130;68,000000;93,000000
768;183,000000;37;3,176892;0,511546;39344;"Москва, Захарьинская ул, д.4";"Куркино";37,382708;55,887245;672;2694755,650500;6516985,948415;658,853829;644,000000;906,000000
769;7780,000000;37;135,061347;21,747703;39650;"Москва, Соколово-Мещерская ул, д.4";"Куркино";37,386705;55,892157;694;2694611,614494;6517833,586591;625,499452;718,000000;1009,000000
770;7816,000000;37;135,686310;21,848335;39662;"Москва, Соловьиная Роща ул, д.4";"Куркино";37,401967;55,889926;673;2694993,731276;6517514,808617;300,149696;400,000000;517,000000
772;201,000000;37;3,489374;0,561862;39463;"Москва, Новогорская ул, д.2";"Куркино";37,392050;55,887998;672;2694755,650500;6516985,948415;103,344347;124,000000;170,000000
773;4230,000000;37;73,433097;11,824265;39317;"Москва, Воротынская ул, д.4, корп.1";"Куркино";37,401266;55,888205;673;2694993,731276;6517514,808617;424,282363;319,000000;403,000000
774;3723,000000;37;64,631541;10,407030;39652;"Москва, Соколово-Мещерская ул, д.4, корп.2";"Куркино";37,388655;55,892530;694;2694611,614494;6517833,586591;489,524778;629,000000;874,000000
5760;3803,000000;37;66,020347;10,630657;39318;"Москва, Воротынская ул, д.5";"Куркино";37,400494;55,887140;674;2695100,777603;6516757,169152;448,541032;411,000000;519,000000
5761;147,000000;37;2,551930;0,410914;39346;"Москва, Захарьинская ул, д.5";"Куркино";37,381683;55,887897;672;2694755,650500;6516985,948415;753,789870;650,000000;915,000000
5762;105,000000;37;1,822807;0,293510;39501;"Москва, Новогорская ул, д.5";"Куркино";37,389911;55,887407;672;2694755,650500;6516985,948415;154,671686;203,000000;287,000000
5764;40,000000;37;0,694402;0,111813;39347;"Москва, Захарьинская ул, д.5А";"Куркино";37,381288;55,887998;672;2694755,650500;6516985,948415;785,818431;671,000000;941,000000
5765;107,000000;37;1,857527;0,299100;39348;"Москва, Захарьинская ул, д.6";"Куркино";37,382959;55,887528;672;2694755,650500;6516985,948415;649,864207;645,000000;912,000000
5766;109,000000;37;1,892247;0,304691;39513;"Москва, Новогорская ул, д.6";"Куркино";37,391637;55,888074;672;2694755,650500;6516985,948415;120,794670;141,000000;197,000000
5767;5785,000000;37;100,428007;16,171010;39663;"Москва, Соловьиная Роща ул, д.6";"Куркино";37,400917;55,890507;673;2694993,731276;6517514,808617;192,384267;298,000000;390,000000
5769;1563,000000;37;27,133789;4,369107;39319;"Москва, Воротынская ул, д.6, корп.1";"Куркино";37,400269;55,888436;673;2694993,731276;6517514,808617;355,816600;307,000000;386,000000
5770;8203,000000;37;142,404657;22,930129;39653;"Москва, Соколово-Мещерская ул, д.6/19";"Куркино";37,387944;55,893111;694;2694611,614494;6517833,586591;527,699685;620,000000;864,000000
5771;5120,000000;37;88,883560;14,312113;39320;"Москва, Воротынская ул, д.7";"Куркино";37,398644;55,887953;673;2694993,731276;6517514,808617;368,251141;519,000000;676,000000
5772;56,000000;37;0,972163;0,156538;39349;"Москва, Захарьинская ул, д.7";"Куркино";37,382178;55,888239;672;2694755,650500;6516985,948415;734,174883;633,000000;894,000000
5774;1145,000000;37;19,877280;3,200658;39321;"Москва, Воротынская ул, д.7, корп.1";"Куркино";37,397449;55,887421;674;2695100,777603;6516757,169152;355,373776;505,000000;659,000000
5775;1155,000000;37;20,050881;3,228611;39322;"Москва, Воротынская ул, д.7, корп.2";"Куркино";37,398185;55,887503;674;2695100,777603;6516757,169152;382,306345;503,000000;656,000000
5776;1103,000000;37;19,148157;3,083254;39323;"Москва, Воротынская ул, д.7, корп.3";"Куркино";37,398652;55,887468;674;2695100,777603;6516757,169152;393,642931;472,000000;610,000000
5777;760,000000;37;13,193653;2,124454;39324;"Москва, Воротынская ул, д.7, корп.4";"Куркино";37,398373;55,887079;674;2695100,777603;6516757,169152;347,851356;440,000000;566,000000
5778;1095,000000;37;19,009277;3,060891;39326;"Москва, Воротынская ул, д.7, корп.5";"Куркино";37,397358;55,887164;674;2695100,777603;6516757,169152;325,775555;526,000000;700,000000
5779;89,000000;37;1,545046;0,248784;39544;"Москва, Новогорская ул, д.8";"Куркино";37,391233;55,888149;672;2694755,650500;6516985,948415;143,175650;158,000000;222,000000
5780;10894,000000;37;189,120606;30,452375;39664;"Москва, Соловьиная Роща ул, д.8";"Куркино";37,401132;55,891516;673;2694993,731276;6517514,808617;191,640185;244,000000;305,000000
5781;5101,000000;37;88,553718;14,259001;39666;"Москва, Соловьиная Роща ул, д.8, корп.2";"Куркино";37,402569;55,891531;673;2694993,731276;6517514,808617;288,204795;317,000000;394,000000
10800;7690,000000;37;133,498941;21,496123;39327;"Москва, Воротынская ул, д.8/1";"Куркино";37,398508;55,888770;673;2694993,731276;6517514,808617;264,444255;240,000000;320,000000
10801;3410,000000;37;59,197839;9,532090;39328;"Москва, Воротынская ул, д.9";"Куркино";37,396694;55,888179;673;2694993,731276;6517514,808617;333,092434;590,000000;781,000000
10802;30,000000;37;0,520802;0,083860;39545;"Москва, Новогорская ул, д.9";"Куркино";37,389337;55,887836;672;2694755,650500;6516985,948415;219,731872;235,000000;334,000000
10806;1116,000000;37;19,373838;3,119593;39329;"Москва, Воротынская ул, д.9, корп.1";"Куркино";37,395472;55,887765;672;2694755,650500;6516985,948415;245,107812;628,000000;849,000000
10808;1095,000000;37;19,009277;3,060891;39330;"Москва, Воротынская ул, д.9, корп.2";"Куркино";37,396281;55,887660;672;2694755,650500;6516985,948415;300,069331;616,000000;831,000000
10809;1106,000000;37;19,200237;3,091640;39331;"Москва, Воротынская ул, д.9, корп.3";"Куркино";37,396756;55,887613;672;2694755,650500;6516985,948415;333,417612;581,000000;779,000000
10810;1125,000000;37;19,530079;3,144751;39332;"Москва, Воротынская ул, д.9, корп.4";"Куркино";37,396497;55,887352;672;2694755,650500;6516985,948415;318,021477;565,000000;758,000000
10811;767,000000;37;13,315173;2,144021;39333;"Москва, Воротынская ул, д.9, корп.5";"Куркино";37,395500;55,887517;672;2694755,650500;6516985,948415;245,992807;609,000000;822,000000
10812;7348,000000;37;127,561797;20,540118;39300;"Москва, Воротынская ул, д.10";"Куркино";37,396551;55,888921;673;2694993,731276;6517514,808617;252,413171;281,000000;372,000000
10813;24923,000000;37;432,665033;69,668124;39654;"Москва, Соловьиная Роща ул, д.10";"Куркино";37,400556;55,892718;673;2694993,731276;6517514,808617;245,437871;286,000000;364,000000
10814;24,000000;37;0,416641;0,067088;39451;"Москва, Новогорская ул, д.10, стр.1";"Куркино";37,390244;55,888205;672;2694755,650500;6516985,948415;195,878726;202,000000;286,000000
10815;2965,000000;37;51,472608;8,288167;39301;"Москва, Воротынская ул, д.10, корп.1";"Куркино";37,397862;55,889522;673;2694993,731276;6517514,808617;165,822948;266,000000;357,000000
10817;4641,000000;37;80,568086;12,973147;39302;"Москва, Воротынская ул, д.11";"Куркино";37,394700;55,888407;672;2694755,650500;6516985,948415;222,149314;191,000000;256,000000
10818;136,000000;37;2,360969;0,380165;39453;"Москва, Новогорская ул, д.11";"Куркино";37,389400;55,887392;672;2694755,650500;6516985,948415;189,767547;330,000000;466,000000
10821;740,000000;37;12,846452;2,068547;39303;"Москва, Воротынская ул, д.11, корп.1";"Куркино";37,394350;55,888013;672;2694755,650500;6516985,948415;180,513577;135,000000;180,000000
10823;740,000000;37;12,846452;2,068547;39304;"Москва, Воротынская ул, д.11, корп.2";"Куркино";37,394799;55,887958;672;2694755,650500;6516985,948415;205,362080;188,000000;250,000000
10824;758,000000;37;13,158933;2,118863;39305;"Москва, Воротынская ул, д.11, корп.3";"Куркино";37,394602;55,887680;672;2694755,650500;6516985,948415;185,331056;134,000000;179,000000
10825;9347,000000;37;162,264577;26,127992;39306;"Москва, Воротынская ул, д.12";"Куркино";37,394672;55,889144;672;2694755,650500;6516985,948415;279,605509;300,000000;410,000000
10826;10952,000000;37;190,127490;30,614504;39442;"Москва, Ландышевая ул, д.12";"Куркино";37,390908;55,884705;674;2695100,777603;6516757,169152;288,270268;310,000000;419,000000
10827;26,000000;37;0,451361;0,072678;39454;"Москва, Новогорская ул, д.12";"Куркино";37,389966;55,888260;672;2694755,650500;6516985,948415;216,630070;215,000000;304,000000
10830;3734,000000;37;64,822502;10,437779;39307;"Москва, Воротынская ул, д.12, корп.1";"Куркино";37,395401;55,890223;673;2694993,731276;6517514,808617;213,139368;160,000000;206,000000
10831;18140,000000;37;314,911676;50,707369;39443;"Москва, Ландышевая ул, д.12, корп.1";"Куркино";37,389094;55,885331;672;2694755,650500;6516985,948415;270,899824;405,000000;544,000000
10834;151,000000;37;2,621370;0,422095;39336;"Москва, Захарьинская ул, д.13";"Куркино";37,383183;55,889527;672;2694755,650500;6516985,948415;742,620005;591,000000;840,000000
10835;46,000000;37;0,798563;0,128585;39455;"Москва, Новогорская ул, д.13";"Куркино";37,384962;55,888069;672;2694755,650500;6516985,948415;531,838908;431,000000;615,000000
15752;2199,000000;37;38,174794;6,146940;39308;"Москва, Воротынская ул, д.13/2";"Куркино";37,392822;55,888594;672;2694755,650500;6516985,948415;176,273221;152,000000;206,000000
15753;11087,000000;37;192,471100;30,991874;39309;"Москва, Воротынская ул, д.14";"Куркино";37,392759;55,889533;672;2694755,650500;6516985,948415;288,785425;334,000000;457,000000
15754;12297,000000;37;213,476785;34,374229;39444;"Москва, Ландышевая ул, д.14";"Куркино";37,390137;55,883852;674;2695100,777603;6516757,169152;334,261539;356,000000;478,000000
15756;15295,000000;37;265,522276;42,754642;39445;"Москва, Ландышевая ул, д.14, корп.1";"Куркино";37,388709;55,884020;672;2694755,650500;6516985,948415;409,218511;440,000000;586,000000
15758;8118,000000;37;140,929051;22,692526;39446;"Москва, Ландышевая ул, д.14, корп.2";"Куркино";37,387442;55,883176;674;2695100,777603;6516757,169152;524,920312;533,000000;706,000000
15759;8178,000000;37;141,970655;22,860246;39447;"Москва, Ландышевая ул, д.14, корп.3";"Куркино";37,386327;55,883590;672;2694755,650500;6516985,948415;530,921310;561,000000;749,000000
15760;2537,000000;37;44,042498;7,091763;39310;"Москва, Воротынская ул, д.15";"Куркино";37,390576;55,888805;672;2694755,650500;6516985,948415;244,985342;409,000000;569,000000
15761;65,000000;37;1,128404;0,181696;39337;"Москва, Захарьинская ул, д.15";"Куркино";37,383426;55,890289;672;2694755,650500;6516985,948415;785,556660;656,000000;931,000000
15762;58,000000;37;1,006884;0,162129;39457;"Москва, Новогорская ул, д.15";"Куркино";37,383974;55,887705;672;2694755,650500;6516985,948415;584,676093;458,000000;652,000000
15770;8968,000000;37;155,685111;25,068560;39311;"Москва, Воротынская ул, д.16";"Куркино";37,390657;55,889558;672;2694755,650500;6516985,948415;330,291088;324,000000;446,000000
15771;51,000000;37;0,885363;0,142562;39458;"Москва, Новогорская ул, д.16";"Куркино";37,388673;55,888436;672;2694755,650500;6516985,948415;308,523542;265,000000;378,000000
15773;3744,000000;37;64,996103;10,465732;39312;"Москва, Воротынская ул, д.16, корп.1";"Куркино";37,390155;55,890425;672;2694755,650500;6516985,948415;450,811338;430,000000;598,000000
15779;46,000000;37;0,798563;0,128585;39338;"Москва, Захарьинская ул, д.17";"Куркино";37,382518;55,890405;672;2694755,650500;6516985,948415;851,581319;1041,000000;1496,000000
15780;44,000000;37;0,763843;0,122994;39459;"Москва, Новогорская ул, д.17";"Куркино";37,384162;55,888291;672;2694755,650500;6516985,948415;598,800537;465,000000;663,000000
15783;367,000000;37;6,371145;1,025887;39339;"Москва, Захарьинская ул, д.17А";"Куркино";37,383310;55,890733;672;2694755,650500;6516985,948415;829,881070;764,000000;1081,000000
15784;310,000000;37;5,381621;0,866553;39340;"Москва, Захарьинская ул, д.17Б";"Куркино";37,382609;55,890588;672;2694755,650500;6516985,948415;860,619236;1042,000000;1497,000000
15785;4497,000000;37;78,068236;12,570619;39359;"Москва, Куркинское шоссе, д.17, корп.1";"Куркино";37,395822;55,885094;674;2695100,777603;6516757,169152;75,894199;47,000000;69,000000
15789;2491,000000;37;43,243935;6,963178;39364;"Москва, Куркинское шоссе, д.17, корп.4";"Куркино";37,395589;55,884368;674;2695100,777603;6516757,169152;61,713624;18,000000;22,000000
15791;1289,000000;37;22,377130;3,603186;39365;"Москва, Куркинское шоссе, д.17, корп.5";"Куркино";37,396048;55,884165;674;2695100,777603;6516757,169152;106,745714;147,000000;204,000000
15793;1335,000000;37;23,175693;3,731771;39366;"Москва, Куркинское шоссе, д.17, корп.6";"Куркино";37,395391;55,883806;674;2695100,777603;6516757,169152;113,322917;209,000000;290,000000
15795;1280,000000;37;22,220890;3,578028;39367;"Москва, Куркинское шоссе, д.17, корп.7";"Куркино";37,394259;55,883907;674;2695100,777603;6516757,169152;92,443834;262,000000;362,000000
15797;1570,000000;37;27,255310;4,388675;39368;"Москва, Куркинское шоссе, д.17, корп.8";"Куркино";37,393101;55,884140;674;2695100,777603;6516757,169152;131,893373;272,000000;376,000000
15798;1577,000000;37;27,376830;4,408242;39369;"Москва, Куркинское шоссе, д.17, корп.9";"Куркино";37,393424;55,884549;674;2695100,777603;6516757,169152;105,907985;242,000000;337,000000
15799;56,000000;37;0,972163;0,156538;39460;"Москва, Новогорская ул, д.18";"Куркино";37,388196;55,888492;672;2694755,650500;6516985,948415;342,596746;289,000000;414,000000
15800;65,000000;37;1,128404;0,181696;39341;"Москва, Захарьинская ул, д.19";"Куркино";37,383767;55,891061;672;2694755,650500;6516985,948415;831,652647;752,000000;1064,000000
21250;77,000000;37;1,336725;0,215240;39465;"Москва, Новогорская ул, д.21";"Куркино";37,383264;55,888431;672;2694755,650500;6516985,948415;668,344411;503,000000;717,000000
21252;98,000000;37;1,701286;0,273942;39467;"Москва, Новогорская ул, д.23";"Куркино";37,382977;55,888558;672;2694755,650500;6516985,948415;695,035187;562,000000;798,000000
21281;350,000000;37;6,076024;0,978367;39466;"Москва, Новогорская ул, д.22";"Куркино";37,386929;55,888608;672;2694755,650500;6516985,948415;432,282809;348,000000;497,000000
21282;360,000000;37;6,249625;1,006320;39315;"Москва, Воротынская ул, д.25";"Куркино";37,387926;55,889133;672;2694755,650500;6516985,948415;414,322659;404,000000;572,000000
21304;254,000000;37;4,409457;0,710014;39386;"Москва, Куркинское шоссе, д.27";"Куркино";37,384818;55,885639;672;2694755,650500;6516985,948415;502,149555;522,000000;743,000000
21307;464,000000;37;8,055072;1,297035;39387;"Москва, Куркинское шоссе, д.27, корп.1";"Куркино";37,385654;55,885575;672;2694755,650500;6516985,948415;449,331203;533,000000;757,000000
21308;195,000000;37;3,385213;0,545090;39472;"Москва, Новогорская ул, д.27";"Куркино";37,382124;55,888775;672;2694755,650500;6516985,948415;765,730387;560,000000;797,000000
21309;449,000000;37;7,794671;1,255105;39397;"Москва, Куркинское шоссе, д.27, корп.2";"Куркино";37,385411;55,885250;672;2694755,650500;6516985,948415;475,139660;544,000000;772,000000
21310;459,000000;37;7,968272;1,283058;39400;"Москва, Куркинское шоссе, д.27, корп.3";"Куркино";37,386005;55,885358;672;2694755,650500;6516985,948415;434,556173;558,000000;789,000000
21312;289,000000;37;5,017060;0,807851;39401;"Москва, Куркинское шоссе, д.27, корп.4";"Куркино";37,385968;55,884922;672;2694755,650500;6516985,948415;456,321016;584,000000;822,000000
21314;464,000000;37;8,055072;1,297035;39402;"Москва, Куркинское шоссе, д.27, корп.5";"Куркино";37,386363;55,885151;672;2694755,650500;6516985,948415;422,176827;583,000000;821,000000
21315;255,000000;37;4,426817;0,712810;39403;"Москва, Куркинское шоссе, д.27, корп.6";"Куркино";37,386544;55,884620;672;2694755,650500;6516985,948415;442,967224;622,000000;871,000000
