"OBJECTID";"OPL_G";"DISTRICT_ID";"POPUL";"STUDENTS";"ID_1";"ADDRESS_1";"DISTRICT_1";"POINT_X_1";"POINT_Y_1";"NEAR_FID_1";"NEAR_X_1";"NEAR_Y_1";"NEAR_DIST_1";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
9542;3648,000000;133;218,861123;20,428450;6006;"Москва, Коренная ул, д.8, корп.1";"Новогиреево";37,777742;55,739914;1212;2729672,733025;6507749,009454;368,838514;593,000000;821,000000
9545;5293,000000;133;317,552610;29,640292;6007;"Москва, Коренная ул, д.8, корп.2";"Новогиреево";37,777994;55,740526;1212;2729672,733025;6507749,009454;318,011735;663,000000;926,000000
14489;3657,000000;133;219,401076;20,478849;6005;"Москва, Коренная ул, д.10";"Новогиреево";37,778290;55,741125;1212;2729672,733025;6507749,009454;275,717846;719,000000;1004,000000
19418;4167,000000;133;249,998437;23,334800;6008;"Москва, Кусковская ул, д.16";"Новогиреево";37,780886;55,738865;1212;2729672,733025;6507749,009454;392,511116;455,000000;617,000000
19425;11049,000000;133;662,882826;61,873340;6009;"Москва, Кусковская ул, д.17, корп.1";"Новогиреево";37,778838;55,739894;1212;2729672,733025;6507749,009454;321,227530;548,000000;764,000000
19436;8942,000000;133;536,473728;50,074342;6010;"Москва, Кусковская ул, д.19, корп.1";"Новогиреево";37,779386;55,740857;1212;2729672,733025;6507749,009454;222,616669;583,000000;816,000000
19438;4423,000000;133;265,357112;24,768375;6011;"Москва, Кусковская ул, д.19, корп.2";"Новогиреево";37,779799;55,741890;1212;2729672,733025;6507749,009454;163,974559;534,000000;740,000000
24572;4507,000000;128;274,005592;18,278939;6019;"Москва, Кусковская ул, д.23, корп.5";"Перово";37,781165;55,742473;1212;2729672,733025;6507749,009454;92,884201;563,000000;780,000000
24900;2441,000000;133;146,447368;13,669365;6012;"Москва, Кусковская ул, д.21, корп.1";"Новогиреево";37,779718;55,739661;1212;2729672,733025;6507749,009454;315,232927;524,000000;726,000000
24903;2623,000000;133;157,366427;14,688548;6013;"Москва, Кусковская ул, д.21, корп.2";"Новогиреево";37,781021;55,739934;1212;2729672,733025;6507749,009454;263,436387;358,000000;491,000000
24905;2587,000000;133;155,206613;14,486951;6014;"Москва, Кусковская ул, д.21, корп.3";"Новогиреево";37,780060;55,740345;1212;2729672,733025;6507749,009454;236,042977;432,000000;601,000000
24921;2697,000000;133;161,806044;15,102941;6015;"Москва, Кусковская ул, д.23, корп.1";"Новогиреево";37,782162;55,740330;1212;2729672,733025;6507749,009454;219,176405;323,000000;442,000000
24923;2799,000000;133;167,925516;15,674131;6016;"Москва, Кусковская ул, д.23, корп.2";"Новогиреево";37,781371;55,740654;1212;2729672,733025;6507749,009454;175,612755;384,000000;532,000000
24925;3412,000000;133;204,702344;19,106872;6017;"Москва, Кусковская ул, д.23, корп.3";"Новогиреево";37,780527;55,740923;1212;2729672,733025;6507749,009454;165,484861;431,000000;603,000000
24926;2590,000000;133;155,386597;14,503751;6018;"Москва, Кусковская ул, д.23, корп.4";"Новогиреево";37,781218;55,741698;1212;2729672,733025;6507749,009454;73,652551;499,000000;697,000000
24933;3404,000000;133;204,222385;19,062073;6020;"Москва, Кусковская ул, д.25, корп.1";"Новогиреево";37,782530;55,740973;1212;2729672,733025;6507749,009454;146,984659;300,000000;400,000000
24936;3434,000000;133;206,022230;19,230070;6021;"Москва, Кусковская ул, д.25, корп.2";"Новогиреево";37,783177;55,741277;1212;2729672,733025;6507749,009454;136,526384;279,000000;371,000000
24944;3455,000000;133;207,282121;19,347668;6022;"Москва, Кусковская ул, д.27, корп.1";"Новогиреево";37,784282;55,741581;1212;2729672,733025;6507749,009454;176,039542;87,000000;123,000000
24946;3458,000000;133;207,462106;19,364468;6023;"Москва, Кусковская ул, д.27, корп.2";"Новогиреево";37,783258;55,742002;1212;2729672,733025;6507749,009454;81,644133;12,000000;18,000000
29450;2571,000000;128;156,305386;10,427147;6037;"Москва, Перовская ул, д.36, корп.1";"Перово";37,778497;55,745676;1336;2729136,507321;6508219,828410;160,547608;148,000000;202,000000
29451;2555,000000;128;155,332657;10,362256;6038;"Москва, Перовская ул, д.36, корп.2";"Перово";37,778092;55,745240;1336;2729136,507321;6508219,828410;208,631055;191,000000;260,000000
29452;11564,000000;128;703,039864;46,899856;6039;"Москва, Перовская ул, д.36, корп.3";"Перово";37,777607;55,744267;1336;2729136,507321;6508219,828410;325,581830;226,000000;307,000000
29453;11616,000000;128;706,201233;47,110751;6040;"Москва, Перовская ул, д.36, корп.4";"Перово";37,777023;55,743451;1211;2729602,016415;6507882,743437;365,986485;307,000000;419,000000
29460;2559,000000;128;155,575839;10,378479;6041;"Москва, Перовская ул, д.38, корп.1";"Перово";37,779646;55,745600;1336;2729136,507321;6508219,828410;208,923612;169,000000;235,000000
29461;2570,000000;128;156,244591;10,423091;6042;"Москва, Перовская ул, д.38, корп.2";"Перово";37,779242;55,745164;1336;2729136,507321;6508219,828410;243,898424;216,000000;295,000000
29462;4458,000000;128;271,026609;18,080211;6043;"Москва, Перовская ул, д.38, корп.3";"Перово";37,778658;55,744444;1211;2729602,016415;6507882,743437;308,539930;246,000000;336,000000
