OBJECTID;ID;OPL_G;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
1;1;2489;37.668484;55.861915;818;0.002554;37.668363;55.859364
2;2;2540;37.669954;55.861636;818;0.002774;37.668363;55.859364
3;3;7119;37.666569;55.862275;818;0.003419;37.668363;55.859364
4;4;2592;37.66501;55.861814;818;0.004152;37.668363;55.859364
5;5;15735;37.664039;55.862571;818;0.005382;37.668363;55.859364
6;6;4442;37.663936;55.861771;818;0.005038;37.668363;55.859364
7;7;4472;37.663133;55.861868;818;0.005798;37.668363;55.859364
8;8;2589;37.65765;55.863397;452;0.002743;37.657266;55.866114
9;9;1307;37.651296;55.864237;129;0.004826;37.654054;55.868199
10;10;1452;37.716209;55.878089;481;0.001263;37.714999;55.877726
11;11;3006;37.714806;55.878628;481;0.000922;37.714999;55.877726
12;12;1090;37.714302;55.879871;1272;4.75795078945813E-007;37.714302;55.879872
13;13;2151;37.713429;55.879414;1272;0.000985;37.714302;55.879872
14;14;2567;37.71639;55.880239;1648;0.001463;37.715126;55.879502
15;15;1996;37.71566;55.879952;1648;0.000699;37.715126;55.879502
16;16;2911;37.715106;55.879407;1648;0.000096;37.715126;55.879502
17;17;2575;37.714542;55.879007;1648;0.000765;37.715126;55.879502
18;18;2806;37.717695;55.878549;1648;0.00274;37.715126;55.879502
19;19;3419;37.717132;55.878811;1648;0.002121;37.715126;55.879502
20;20;2597;37.715561;55.878368;481;0.000854;37.714999;55.877726
21;21;3420;37.716004;55.879324;1648;0.000895;37.715126;55.879502
22;22;3441;37.716558;55.879058;1648;0.001499;37.715126;55.879502
23;23;3667;37.672196;55.736722;1688;0.001668;37.67257;55.735097
24;24;3611;37.672789;55.737274;1688;0.002188;37.67257;55.735097
25;25;5487;37.671733;55.736081;1688;0.001291;37.67257;55.735097
26;26;6439;37.6714;55.735303;1688;0.001187;37.67257;55.735097
27;27;9719;37.66965;55.735573;1681;0.001232;37.668418;55.735614
28;28;21496;37.574332;55.896827;848;0.001215;37.573119;55.896899
29;29;4865;37.572362;55.906173;296;0.002693;37.574642;55.904738
30;30;4768;37.571533;55.906808;296;0.003734;37.574642;55.904738
31;31;3028;37.571858;55.908009;296;0.004295;37.574642;55.904738
32;32;13659;37.575716;55.905398;296;0.001261;37.574642;55.904738
33;33;13781;37.574641;55.904738;296;2.91802990912338E-007;37.574642;55.904738
34;34;11036;37.575738;55.903662;296;0.001536;37.574642;55.904738
35;35;5829;37.574744;55.903332;296;0.001409;37.574642;55.904738
36;36;12073;37.574666;55.902533;296;0.002204;37.574642;55.904738
37;37;32307;37.576577;55.901948;1780;0.001911;37.57798;55.900649
38;38;4831;37.573224;55.906789;296;0.002493;37.574642;55.904738
39;39;21585;37.57445;55.900094;848;0.003462;37.573119;55.896899
40;40;6989;37.576231;55.892438;1547;0.005214;37.581348;55.893443
41;41;8173;37.570215;55.905069;435;0.003609;37.566767;55.904003
42;42;38717;37.568903;55.903017;435;0.002353;37.566767;55.904003
43;43;5257;37.569756;55.90368;435;0.003006;37.566767;55.904003
44;44;30979;37.571906;55.903082;296;0.003197;37.574642;55.904738
45;45;23250;37.576367;55.89492;848;0.003803;37.573119;55.896899
46;46;8701;37.574254;55.89393;848;0.003178;37.573119;55.896899
47;47;19903;37.573118;55.896899;848;3.52139191094142E-007;37.573119;55.896899
48;48;2675;37.576458;55.893203;1547;0.004895;37.581348;55.893443
49;49;3366;37.574981;55.893226;848;0.004117;37.573119;55.896899
50;50;5404;37.574841;55.90105;1780;0.003163;37.57798;55.900649
51;51;14737;37.573266;55.895758;848;0.00115;37.573119;55.896899
52;52;8630;37.574219;55.892274;848;0.004753;37.573119;55.896899
53;53;19808;37.573199;55.891866;1793;0.004277;37.570176;55.894893
54;54;10664;37.571846;55.893825;1793;0.001982;37.570176;55.894893
55;55;10686;37.571889;55.895263;1793;0.001753;37.570176;55.894893
56;56;8407;37.57332;55.905565;296;0.001559;37.574642;55.904738
57;57;8401;37.573217;55.902786;296;0.002416;37.574642;55.904738
58;58;5423;37.570539;55.90413;435;0.003774;37.566767;55.904003
59;59;4571;37.574231;55.893149;848;0.003911;37.573119;55.896899
60;60;5147;37.575142;55.894692;848;0.002994;37.573119;55.896899
61;61;3640;37.492509;55.847135;146;0.003418;37.494518;55.849902
62;62;3622;37.492658;55.847546;146;0.003;37.494518;55.849902
63;63;4040;37.491401;55.847439;146;0.003972;37.494518;55.849902
64;64;5475;37.488303;55.848581;365;0.002474;37.485889;55.848042
65;65;3513;37.489728;55.846713;365;0.004063;37.485889;55.848042
66;66;4054;37.490708;55.846244;365;0.005143;37.485889;55.848042
67;67;3460;37.489666;55.848131;365;0.003779;37.485889;55.848042
68;68;10544;37.487319;55.848132;365;0.001433;37.485889;55.848042
69;69;3643;37.491855;55.845748;146;0.004933;37.494518;55.849902
70;70;5626;37.487001;55.847114;365;0.001448;37.485889;55.848042
71;71;4415;37.492081;55.843368;777;0.004502;37.490868;55.839032
72;72;4024;37.492708;55.844488;146;0.005707;37.494518;55.849902
73;73;3478;37.489556;55.84737;365;0.003727;37.485889;55.848042
74;74;4030;37.491883;55.845136;146;0.005444;37.494518;55.849902
75;75;5469;37.488318;55.849017;365;0.002618;37.485889;55.848042
76;76;3614;37.491973;55.846159;146;0.004525;37.494518;55.849902
77;77;3635;37.488227;55.847344;365;0.002439;37.485889;55.848042
78;78;4088;37.491725;55.848138;146;0.003302;37.494518;55.849902
79;79;6761;37.491121;55.849204;146;0.003467;37.494518;55.849902
80;80;4953;37.490473;55.848851;146;0.004178;37.494518;55.849902
81;81;5441;37.488802;55.850046;365;0.003536;37.485889;55.848042
82;82;8299;37.491494;55.844593;777;0.005596;37.490868;55.839032
83;83;5440;37.488795;55.849614;365;0.003304;37.485889;55.848042
84;84;4056;37.49033;55.845605;365;0.005066;37.485889;55.848042
85;85;981;37.713253;55.761305;918;0.002503;37.711138;55.762643
86;86;3448;37.716621;55.758991;918;0.006588;37.711138;55.762643
87;87;3603;37.71883;55.749955;1159;0.003652;37.721254;55.747223
88;88;10836;37.719246;55.748991;1159;0.002675;37.721254;55.747223
89;89;6196;37.720983;55.746318;1159;0.000943;37.721254;55.747223
90;90;3921;37.721531;55.745753;1159;0.001495;37.721254;55.747223
91;91;1081;37.716694;55.755798;1478;0.005731;37.711249;55.754008
92;92;1083;37.71672;55.75617;1478;0.005883;37.711249;55.754008
93;93;8997;37.720501;55.74345;329;0.001649;37.719276;55.744555
94;94;1144;37.716958;55.757127;1478;0.006505;37.711249;55.754008
95;95;6254;37.720897;55.744971;329;0.001674;37.719276;55.744555
96;96;912;37.71696;55.757489;1478;0.006689;37.711249;55.754008
97;97;9350;37.720127;55.746209;1159;0.001515;37.721254;55.747223
98;98;10677;37.719453;55.745316;329;0.000781;37.719276;55.744555
99;99;1104;37.717302;55.758234;1478;0.007383;37.711249;55.754008
100;100;3354;37.717462;55.759376;918;0.007118;37.711138;55.762643
101;101;3563;37.715404;55.755026;1478;0.004278;37.711249;55.754008
102;102;2684;37.708773;55.762892;917;0.001019;37.708009;55.763568
103;103;2127;37.709767;55.76254;918;0.001374;37.711138;55.762643
104;104;3396;37.716558;55.757913;1478;0.00659;37.711249;55.754008
105;105;2823;37.714242;55.758346;1478;0.005271;37.711249;55.754008
106;106;3969;37.717275;55.749587;31;0.00462;37.712697;55.750209
107;107;4191;37.714102;55.756065;1478;0.003517;37.711249;55.754008
108;108;6365;37.712691;55.761523;918;0.001914;37.711138;55.762643
109;109;3522;37.713732;55.761036;918;0.003051;37.711138;55.762643
110;110;5375;37.715816;55.752416;31;0.003821;37.712697;55.750209
111;111;18;37.720225;55.740683;1481;6.36798225025034E-007;37.720225;55.740683
112;112;8118;37.71481;55.759376;918;0.004914;37.711138;55.762643
113;113;15324;37.71339;55.75965;918;0.003745;37.711138;55.762643
114;114;12231;37.714563;55.759886;918;0.004397;37.711138;55.762643
115;115;3657;37.726603;55.741931;1481;0.006499;37.720225;55.740683
116;116;4987;37.721243;55.743955;329;0.002056;37.719276;55.744555
117;117;63;37.71449;55.756418;1478;0.004039;37.711249;55.754008
118;118;389;37.711672;55.759321;918;0.003364;37.711138;55.762643
119;119;8005;37.39517;55.648236;404;0.003644;37.398732;55.649009
120;120;17353;37.395754;55.647229;404;0.003468;37.398732;55.649009
121;121;8634;37.394041;55.646937;404;0.005127;37.398732;55.649009
122;122;26088;37.396444;55.645645;119;0.003322;37.399572;55.646767
123;123;7047;37.400029;55.644632;307;0.002059;37.401337;55.646224
124;124;26412;37.392985;55.646695;404;0.006194;37.398732;55.649009
125;125;8080;37.394219;55.6481;404;0.004603;37.398732;55.649009
126;126;6253;37.404582;55.64052;286;0.004078;37.408218;55.642369
127;127;11180;37.397242;55.647164;119;0.002362;37.399572;55.646767
128;128;9602;37.405914;55.640164;286;0.003188;37.408218;55.642369
