OBJECTID;ADDRESS;ID;POINT_X;POINT_Y
614;Москва, 1-я Прядильная ул, д.5;614;37,777877;55,794528
615;Москва, 1-я Прядильная ул, д.6;615;37,778164;55,794042
616;Москва, 1-я Прядильная ул, д.7;616;37,778676;55,794619
617;Москва, 1-я Прядильная ул, д.7А;617;37,777823;55,794872
618;Москва, 1-я Прядильная ул, д.8;618;37,77882;55,793606
619;Москва, 1-я Прядильная ул, д.9;619;37,780131;55,794846
620;Москва, 10-я Парковая ул, д.13/53;620;37,801682;55,798009
621;Москва, 10-я Парковая ул, д.15;621;37,801682;55,798009
622;Москва, 10-я Парковая ул, д.17;622;37,801646;55,79889
623;Москва, 10-я Парковая ул, д.18;623;37,802553;55,798009
624;Москва, 10-я Парковая ул, д.20;624;37,802949;55,798586
625;Москва, 10-я Парковая ул, д.3;625;37,802013;55,794087
626;Москва, 10-я Парковая ул, д.4;626;37,803074;55,794305
627;Москва, 10-я Парковая ул, д.6;627;37,803425;55,794791
628;Москва, 11-я Парковая ул, д.1/89, корп.1;628;37,806352;55,78855
629;Москва, 11-я Парковая ул, д.1/89, корп.2;629;37,805428;55,789062
630;Москва, 11-я Парковая ул, д.10;630;37,806129;55,790377
631;Москва, 11-я Парковая ул, д.14;631;37,806272;55,792407
632;Москва, 11-я Парковая ул, д.19;632;37,805159;55,793915
633;Москва, 11-я Парковая ул, д.21;633;37,805132;55,794583
634;Москва, 11-я Парковая ул, д.25;634;37,804907;55,795707
635;Москва, 11-я Парковая ул, д.29;635;37,804602;55,797372
636;Москва, 11-я Парковая ул, д.3, корп.1;636;37,805347;55,789613
637;Москва, 11-я Парковая ул, д.3, корп.2;637;37,804251;55,789593
638;Москва, 11-я Парковая ул, д.31;638;37,804772;55,798449
639;Москва, 11-я Парковая ул, д.37, корп.1;639;37,804656;55,800686
640;Москва, 11-я Парковая ул, д.37, корп.2;640;37,803802;55,800676
641;Москва, 11-я Парковая ул, д.37, корп.3;641;37,803065;55,800939
642;Москва, 11-я Парковая ул, д.39, корп.1;642;37,804602;55,801349
643;Москва, 11-я Парковая ул, д.39, корп.2;643;37,803765;55,801329
644;Москва, 11-я Парковая ул, д.41, корп.1;644;37,804745;55,802022
645;Москва, 11-я Парковая ул, д.41, корп.2;645;37,80311;55,801991
646;Москва, 11-я Парковая ул, д.5, корп.1;646;37,805275;55,790347
647;Москва, 11-я Парковая ул, д.6;647;37,806183;55,789704
648;Москва, 11-я Парковая ул, д.7;648;37,80515;55,790879
649;Москва, 11-я Парковая ул, д.9/35;649;37,80523;55,792002
650;Москва, 2-я Парковая ул, д.11;650;37,779799;55,79019
651;Москва, 2-я Парковая ул, д.12;651;37,781344;55,789957
652;Москва, 2-я Парковая ул, д.13;652;37,780024;55,791132
653;Москва, 2-я Парковая ул, д.16;653;37,781012;55,790681
654;Москва, 2-я Парковая ул, д.18;654;37,781722;55,791061
655;Москва, 2-я Парковая ул, д.28;655;37,77997;55,793652
656;Москва, 2-я Парковая ул, д.4;656;37,781353;55,788748
657;Москва, 2-я Парковая ул, д.6/8;657;37,781695;55,789263
658;Москва, 2-я Парковая ул, д.9;658;37,780554;55,789871
659;Москва, 2-я Прядильная ул, д.1;659;37,77131;55,795317
660;Москва, 2-я Прядильная ул, д.10;660;37,780823;55,795691
661;Москва, 2-я Прядильная ул, д.3, корп.1;661;37,777967;55,795813
662;Москва, 2-я Прядильная ул, д.3, корп.2;662;37,77696;55,796131
663;Москва, 2-я Прядильная ул, д.4;663;37,776889;55,795125
664;Москва, 2-я Прядильная ул, д.5;664;37,778703;55,796025
665;Москва, 2-я Прядильная ул, д.6;665;37,778146;55,795307
666;Москва, 2-я Прядильная ул, д.7А;666;37,778937;55,796481
667;Москва, 2-я Прядильная ул, д.8;667;37,779449;55,79553
668;Москва, 2-я Прядильная ул, д.9;668;37,780661;55,796304
669;Москва, 3-я Парковая ул, д.10;669;37,784785;55,791157
670;Москва, 3-я Парковая ул, д.12;670;37,784057;55,791461
671;Москва, 3-я Парковая ул, д.14, корп.1;671;37,783797;55,791764
672;Москва, 3-я Парковая ул, д.14, корп.2;672;37,783815;55,792139
673;Москва, 3-я Парковая ул, д.20;673;37,783464;55,793773
674;Москва, 3-я Парковая ул, д.22;674;37,783213;55,794275
675;Москва, 3-я Парковая ул, д.24;675;37,783698;55,794948
676;Москва, 3-я Парковая ул, д.25;676;37,782152;55,793181
677;Москва, 3-я Парковая ул, д.26/2;677;37,783401;55,795889
678;Москва, 3-я Парковая ул, д.27;678;37,782207;55,793738
679;Москва, 3-я Парковая ул, д.29;679;37,782171;55,794275
680;Москва, 3-я Парковая ул, д.30;680;37,783114;55,797296
681;Москва, 3-я Парковая ул, д.31/16;681;37,782117;55,794745
682;Москва, 3-я Парковая ул, д.33;682;37,781713;55,795083
683;Москва, 3-я Парковая ул, д.34;683;37,782791;55,79978
684;Москва, 3-я Парковая ул, д.34А;684;37,783509;55,800382
685;Москва, 3-я Парковая ул, д.35;685;37,78165;55,796613
686;Москва, 3-я Парковая ул, д.36, корп.1;686;37,782755;55,800554
687;Москва, 3-я Парковая ул, д.36, корп.2;687;37,784398;55,800327
688;Москва, 3-я Парковая ул, д.36, корп.3;688;37,784237;55,800767
689;Москва, 3-я Парковая ул, д.36, корп.4;689;37,784363;55,801212
690;Москва, 3-я Парковая ул, д.37;690;37,781614;55,797751
691;Москва, 3-я Парковая ул, д.38;691;37,782728;55,8019
692;Москва, 3-я Парковая ул, д.38, корп.1;692;37,782889;55,801227
693;Москва, 3-я Парковая ул, д.39, корп.1;693;37,781344;55,798824
694;Москва, 3-я Парковая ул, д.39, корп.2;694;37,781129;55,798161
695;Москва, 3-я Парковая ул, д.39, корп.3;695;37,7805;55,798637
696;Москва, 3-я Парковая ул, д.39, корп.4;696;37,7797;55,798616
697;Москва, 3-я Парковая ул, д.39, корп.5;697;37,778694;55,798752
698;Москва, 3-я Парковая ул, д.4;698;37,784686;55,788981
699;Москва, 3-я Парковая ул, д.40;699;37,783159;55,803099
700;Москва, 3-я Парковая ул, д.42, корп.1;700;37,782656;55,803742
701;Москва, 3-я Парковая ул, д.42, корп.2;701;37,784255;55,803702
702;Москва, 3-я Парковая ул, д.42, корп.3;702;37,784955;55,804106
703;Москва, 3-я Парковая ул, д.44, корп.1;703;37,78262;55,804673
704;Москва, 3-я Парковая ул, д.44, корп.2;704;37,784228;55,804703
705;Москва, 3-я Парковая ул, д.46, корп.1;705;37,782683;55,805416
706;Москва, 3-я Парковая ул, д.46, корп.2;706;37,783437;55,805422
707;Москва, 3-я Парковая ул, д.46, корп.3;707;37,784183;55,805432
708;Москва, 3-я Парковая ул, д.46, корп.4;708;37,784731;55,805993
709;Москва, 3-я Парковая ул, д.46, корп.5;709;37,785189;55,806312
710;Москва, 3-я Парковая ул, д.46, корп.6;710;37,785665;55,806584
711;Москва, 3-я Парковая ул, д.48, корп.2;711;37,783392;55,806231
712;Москва, 3-я Парковая ул, д.50, корп.1;712;37,78262;55,807021
713;Москва, 3-я Парковая ул, д.50, корп.2;713;37,783365;55,807031
714;Москва, 3-я Парковая ул, д.50, корп.3;714;37,78411;55,807046
715;Москва, 3-я Парковая ул, д.52, корп.1;715;37,782494;55,807764
716;Москва, 3-я Парковая ул, д.52, корп.2;716;37,784093;55,807789
717;Москва, 3-я Парковая ул, д.54, корп.1;717;37,782458;55,808695
718;Москва, 3-я Парковая ул, д.54, корп.2;718;37,784057;55,80871
719;Москва, 3-я Парковая ул, д.59;719;37,780527;55,805957
720;Москва, 3-я Парковая ул, д.6;720;37,784641;55,789632
721;Москва, 3-я Парковая ул, д.61;721;37,781416;55,806358
722;Москва, 3-я Парковая ул, д.63;722;37,781021;55,807587
723;Москва, 3-я Парковая ул, д.7/17;723;37,783671;55,790367
724;Москва, 3-я Парковая ул, д.8/19;724;37,784416;55,790494
725;Москва, 3-я Парковая ул, д.9;725;37,783096;55,791223
726;Москва, 3-я Прядильная ул, д.1;726;37,770196;55,798758
727;Москва, 3-я Прядильная ул, д.10;727;37,773718;55,797807
728;Москва, 3-я Прядильная ул, д.11;728;37,776062;55,797989
729;Москва, 3-я Прядильная ул, д.13, корп.1;729;37,777284;55,797837
730;Москва, 3-я Прядильная ул, д.13, корп.2;730;37,77696;55,79852
731;Москва, 3-я Прядильная ул, д.13, корп.3;731;37,777679;55,79848
732;Москва, 3-я Прядильная ул, д.14, корп.1;732;37,776125;55,797564
733;Москва, 3-я Прядильная ул, д.14, корп.2;733;37,776916;55,797038
734;Москва, 3-я Прядильная ул, д.14, корп.3;734;37,777284;55,796582
735;Москва, 3-я Прядильная ул, д.15;735;37,779494;55,797544
736;Москва, 3-я Прядильная ул, д.16;736;37,777949;55,797311
737;Москва, 3-я Прядильная ул, д.17;737;37,780958;55,797356
738;Москва, 3-я Прядильная ул, д.18;738;37,779323;55,797164
739;Москва, 3-я Прядильная ул, д.18А;739;37,779898;55,796542
740;Москва, 3-я Прядильная ул, д.20;740;37,780653;55,797017
741;Москва, 3-я Прядильная ул, д.3;741;37,771651;55,798541
742;Москва, 3-я Прядильная ул, д.4, корп.1;742;37,77157;55,798085
743;Москва, 3-я Прядильная ул, д.4, корп.2;743;37,77113;55,797756
744;Москва, 3-я Прядильная ул, д.4, корп.3;744;37,771166;55,797139
745;Москва, 3-я Прядильная ул, д.5;745;37,772765;55,798495
746;Москва, 3-я Прядильная ул, д.6;746;37,772083;55,797741
747;Москва, 3-я Прядильная ул, д.7;747;37,773762;55,798287
748;Москва, 3-я Прядильная ул, д.8;748;37,772756;55,797655
749;Москва, 4-я Парковая ул, д.10;749;37,786437;55,790594
750;Москва, 4-я Парковая ул, д.11;750;37,785611;55,790524
751;Москва, 4-я Парковая ул, д.12, корп.1;751;37,786249;55,790965
752;Москва, 4-я Парковая ул, д.12, корп.2;752;37,78712;55,791176
753;Москва, 4-я Парковая ул, д.13;753;37,785207;55,790924
754;Москва, 4-я Парковая ул, д.15;754;37,785575;55,79144
755;Москва, 4-я Парковая ул, д.17;755;37,785539;55,792103
756;Москва, 4-я Парковая ул, д.23;756;37,785216;55,793809
757;Москва, 4-я Парковая ул, д.23, корп.2;757;37,784713;55,793885
758;Москва, 4-я Парковая ул, д.24;758;37,78624;55,794593
759;Москва, 4-я Парковая ул, д.24А;759;37,787147;55,794603
760;Москва, 4-я Парковая ул, д.25;760;37,785405;55,794229
761;Москва, 4-я Парковая ул, д.27;761;37,785135;55,794776
762;Москва, 4-я Парковая ул, д.28;762;37,78624;55,795388
763;Москва, 4-я Парковая ул, д.29;763;37,785099;55,795352
764;Москва, 4-я Парковая ул, д.5;764;37,785575;55,789153
765;Москва, 4-я Парковая ул, д.8;765;37,786285;55,790205
766;Москва, 4-я Парковая ул, д.9/21;766;37,785224;55,790028
767;Москва, 5-я Парковая ул, д.10;767;37,788971;55,790615
768;Москва, 5-я Парковая ул, д.11;768;37,787992;55,790828
769;Москва, 5-я Парковая ул, д.18;769;37,788962;55,791542
770;Москва, 5-я Парковая ул, д.23;770;37,787866;55,7947
771;Москва, 5-я Парковая ул, д.25;771;37,787812;55,795327
772;Москва, 5-я Парковая ул, д.26;772;37,788845;55,793571
773;Москва, 5-я Парковая ул, д.28;773;37,78863;55,794011
774;Москва, 5-я Парковая ул, д.30Б;774;37,788818;55,794517
775;Москва, 5-я Парковая ул, д.32;775;37,788674;55,795255
776;Москва, 5-я Парковая ул, д.33;776;37,787677;55,797999
777;Москва, 5-я Парковая ул, д.34;777;37,788477;55,795727
778;Москва, 5-я Парковая ул, д.37;778;37,787543;55,799836
779;Москва, 5-я Парковая ул, д.37А;779;37,786788;55,800438
780;Москва, 5-я Парковая ул, д.38;780;37,788432;55,797356
781;Москва, 5-я Парковая ул, д.38/13, корп.3;781;37,788998;55,797665
782;Москва, 5-я Парковая ул, д.39;782;37,786833;55,801283
783;Москва, 5-я Парковая ул, д.39, корп.1;783;37,787489;55,800812
784;Москва, 5-я Парковая ул, д.39, корп.2;784;37,785853;55,800337
785;Москва, 5-я Парковая ул, д.39, корп.3;785;37,785989;55,800787
786;Москва, 5-я Парковая ул, д.39, корп.4;786;37,785817;55,801232
787;Москва, 5-я Парковая ул, д.40, корп.1;787;37,789573;55,798029
788;Москва, 5-я Парковая ул, д.41;788;37,787444;55,801819
789;Москва, 5-я Парковая ул, д.42;789;37,788737;55,798429
790;Москва, 5-я Парковая ул, д.43;790;37,786851;55,803145
791;Москва, 5-я Парковая ул, д.45, корп.1;791;37,787282;55,803828
792;Москва, 5-я Парковая ул, д.45, корп.2;792;37,785701;55,803732
793;Москва, 5-я Парковая ул, д.46;793;37,788387;55,800367
794;Москва, 5-я Парковая ул, д.47, корп.1;794;37,787236;55,804759
795;Москва, 5-я Парковая ул, д.47, корп.2;795;37,786447;55,804744
796;Москва, 5-я Парковая ул, д.47, корп.3;796;37,785647;55,804734
797;Москва, 5-я Парковая ул, д.48;797;37,788495;55,800767
798;Москва, 5-я Парковая ул, д.48, корп.1;798;37,789645;55,800782
799;Москва, 5-я Парковая ул, д.48, корп.2;799;37,790777;55,801106
800;Москва, 5-я Парковая ул, д.5, корп.1;800;37,788144;55,789224
801;Москва, 5-я Парковая ул, д.5, корп.2;801;37,788082;55,788864
802;Москва, 5-я Парковая ул, д.5, корп.3;802;37,788046;55,789578
803;Москва, 5-я Парковая ул, д.50;803;37,78818;55,801521
804;Москва, 5-я Парковая ул, д.50А;804;37,78942;55,801536
805;Москва, 5-я Парковая ул, д.54, корп.1;805;37,788522;55,803164
806;Москва, 5-я Парковая ул, д.54, корп.2;806;37,789582;55,80316
807;Москва, 5-я Парковая ул, д.54, корп.3;807;37,790651;55,803191
808;Москва, 5-я Парковая ул, д.55, корп.1;808;37,787084;55,80784
809;Москва, 5-я Парковая ул, д.55, корп.2;809;37,786285;55,80783
810;Москва, 5-я Парковая ул, д.55, корп.3;810;37,785484;55,80782
811;Москва, 5-я Парковая ул, д.56, корп.1;811;37,788144;55,803843
812;Москва, 5-я Парковая ул, д.56, корп.2;812;37,788854;55,803848
813;Москва, 5-я Парковая ул, д.56, корп.3;813;37,789563;55,803858
814;Москва, 5-я Парковая ул, д.56, корп.4;814;37,790256;55,803869
815;Москва, 5-я Парковая ул, д.56, корп.5;815;37,790947;55,803874
816;Москва, 5-я Парковая ул, д.56, корп.6;816;37,792043;55,803889
817;Москва, 5-я Парковая ул, д.57, корп.1;817;37,787031;55,808776
818;Москва, 5-я Парковая ул, д.57, корп.2;818;37,785432;55,808751
819;Москва, 5-я Парковая ул, д.6;819;37,789178;55,789177
820;Москва, 5-я Парковая ул, д.62, корп.1;820;37,789743;55,80786
821;Москва, 5-я Парковая ул, д.62, корп.2;821;37,790498;55,807865
822;Москва, 5-я Парковая ул, д.64, корп.1;822;37,787929;55,808801
823;Москва, 5-я Парковая ул, д.64, корп.2;823;37,788674;55,808806
824;Москва, 5-я Парковая ул, д.64, корп.3;824;37,78942;55,808811
825;Москва, 5-я Парковая ул, д.64, корп.4;825;37,790166;55,808827
826;Москва, 5-я Парковая ул, д.8;826;37,789187;55,789664
827;Москва, 6-я Парковая ул, д.11А;827;37,789563;55,790575
828;Москва, 6-я Парковая ул, д.12;828;37,791109;55,791592
829;Москва, 6-я Парковая ул, д.13;829;37,790058;55,790798
830;Москва, 6-я Парковая ул, д.15;830;37,790516;55,791339
831;Москва, 6-я Парковая ул, д.15А;831;37,789582;55,791298
832;Москва, 6-я Парковая ул, д.16А, корп.1;832;37,791594;55,792063
833;Москва, 6-я Парковая ул, д.16А, корп.2;833;37,791486;55,792448
834;Москва, 6-я Парковая ул, д.17;834;37,790256;55,791592
835;Москва, 6-я Парковая ул, д.19;835;37,789788;55,791997
836;Москва, 6-я Парковая ул, д.2/73;836;37,791414;55,789694
837;Москва, 6-я Парковая ул, д.20/53;837;37,79128;55,793379
838;Москва, 6-я Парковая ул, д.21;838;37,790417;55,792432
839;Москва, 6-я Парковая ул, д.22;839;37,791244;55,793794
840;Москва, 6-я Парковая ул, д.24;840;37,791693;55,794087
841;Москва, 6-я Парковая ул, д.25;841;37,790453;55,794062
842;Москва, 6-я Парковая ул, д.26;842;37,791217;55,794366
843;Москва, 6-я Парковая ул, д.27;843;37,79013;55,794872
844;Москва, 6-я Парковая ул, д.28;844;37,791163;55,794862
845;Москва, 6-я Парковая ул, д.28А;845;37,791657;55,794897
846;Москва, 6-я Парковая ул, д.29А;846;37,790102;55,795752
847;Москва, 6-я Парковая ул, д.29Б;847;37,789393;55,795368
848;Москва, 6-я Парковая ул, д.30;848;37,791172;55,795352
849;Москва, 6-я Парковая ул, д.32;849;37,791621;55,795691
850;Москва, 6-я Парковая ул, д.4;850;37,791414;55,789694
851;Москва, 6-я Парковая ул, д.5;851;37,790525;55,789188
852;Москва, 6-я Парковая ул, д.6;852;37,791521;55,79014
853;Москва, 6-я Парковая ул, д.7;853;37,790229;55,789679
854;Москва, 6-я Парковая ул, д.8;854;37,79136;55,790499
855;Москва, 6-я Парковая ул, д.9;855;37,790345;55,790357
856;Москва, 7-я Парковая ул, д.1;856;37,793857;55,789846
857;Москва, 7-я Парковая ул, д.10;857;37,794523;55,795255
858;Москва, 7-я Парковая ул, д.12/28;858;37,794657;55,796324
859;Москва, 7-я Парковая ул, д.15, корп.1;859;37,793049;55,797822
860;Москва, 7-я Парковая ул, д.15, корп.2;860;37,791495;55,797751
861;Москва, 7-я Парковая ул, д.16, корп.1;861;37,794361;55,79851
862;Москва, 7-я Парковая ул, д.16, корп.2;862;37,795969;55,7985
863;Москва, 7-я Парковая ул, д.19;863;37,793247;55,799431
864;Москва, 7-я Парковая ул, д.2, корп.1;864;37,794675;55,78896
865;Москва, 7-я Парковая ул, д.2, корп.2;865;37,794819;55,789406
866;Москва, 7-я Парковая ул, д.2, корп.3;866;37,79463;55,789856
867;Москва, 7-я Парковая ул, д.2, корп.4;867;37,795241;55,790013
868;Москва, 7-я Парковая ул, д.2, корп.5;868;37,795888;55,789871
869;Москва, 7-я Парковая ул, д.21;869;37,793202;55,800458
870;Москва, 7-я Парковая ул, д.21А;870;37,792322;55,800362
871;Москва, 7-я Парковая ул, д.23;871;37,793067;55,800812
872;Москва, 7-я Парковая ул, д.23А;872;37,791935;55,800802
873;Москва, 7-я Парковая ул, д.24А;873;37,794675;55,799967
874;Москва, 7-я Парковая ул, д.25;874;37,793328;55,801566
875;Москва, 7-я Парковая ул, д.25А;875;37,792088;55,801561
876;Москва, 7-я Парковая ул, д.26;876;37,794127;55,800393
877;Москва, 7-я Парковая ул, д.27;877;37,792025;55,801941
878;Москва, 7-я Парковая ул, д.28;878;37,794361;55,801206
879;Москва, 7-я Парковая ул, д.3/9;879;37,79375;55,791542
880;Москва, 7-я Парковая ул, д.30/24;880;37,794909;55,802371
881;Москва, 7-я Парковая ул, д.31, корп.1;881;37,795547;55,803924
882;Москва, 7-я Парковая ул, д.31, корп.2;882;37,794828;55,803919
883;Москва, 7-я Парковая ул, д.31, корп.3;883;37,794136;55,803909
884;Москва, 7-я Парковая ул, д.31, корп.4;884;37,793454;55,803899
885;Москва, 7-я Парковая ул, д.31, корп.5;885;37,792744;55,803894
886;Москва, 7-я Парковая ул, д.33, корп.1;886;37,795484;55,804886
887;Москва, 7-я Парковая ул, д.33, корп.2;887;37,794594;55,80487
888;Москва, 7-я Парковая ул, д.33, корп.5;888;37,792708;55,80487
889;Москва, 7-я Парковая ул, д.5;889;37,793202;55,794765
890;Москва, 7-я Парковая ул, д.5, корп.1;890;37,79207;55,795261
891;Москва, 7-я Парковая ул, д.6, корп.1;891;37,794747;55,791785
892;Москва, 7-я Парковая ул, д.6, корп.3;892;37,795196;55,792335
893;Москва, 7-я Парковая ул, д.7;893;37,793337;55,795454
894;Москва, 7-я Парковая ул, д.8А;894;37,795214;55,794811
895;Москва, 7-я Парковая ул, д.9/26;895;37,793391;55,796299
896;Москва, 8-я Парковая ул, д.11А;896;37,796517;55,792073
897;Москва, 8-я Парковая ул, д.13;897;37,796041;55,792306
898;Москва, 8-я Парковая ул, д.14;898;37,797128;55,792407
899;Москва, 8-я Парковая ул, д.14, корп.2;899;37,797676;55,792265
900;Москва, 8-я Парковая ул, д.25;900;37,796086;55,794816
901;Москва, 8-я Парковая ул, д.26;901;37,797469;55,795337
902;Москва, 8-я Парковая ул, д.30;902;37,797505;55,795879
903;Москва, 9-я Парковая ул, д.1, корп.1;903;37,798502;55,789031
904;Москва, 9-я Парковая ул, д.1, корп.2;904;37,797864;55,788864
905;Москва, 9-я Парковая ул, д.1, корп.3;905;37,797235;55,789011
906;Москва, 9-я Парковая ул, д.11А;906;37,798295;55,79181
907;Москва, 9-я Парковая ул, д.13, корп.2;907;37,798637;55,792281
908;Москва, 9-я Парковая ул, д.14А;908;37,800523;55,79185
909;Москва, 9-я Парковая ул, д.15/68;909;37,798843;55,792812
910;Москва, 9-я Парковая ул, д.16, корп.1;910;37,800308;55,792335
911;Москва, 9-я Парковая ул, д.16, корп.2;911;37,801278;55,79225
912;Москва, 9-я Парковая ул, д.18;912;37,80002;55,792751
913;Москва, 9-я Парковая ул, д.2;913;37,800856;55,789077
914;Москва, 9-я Парковая ул, д.21, корп.1;914;37,798412;55,794249
915;Москва, 9-я Парковая ул, д.21, корп.2;915;37,797703;55,794264
916;Москва, 9-я Парковая ул, д.23;916;37,798726;55,794963
917;Москва, 9-я Парковая ул, д.25;917;37,798511;55,795535
918;Москва, 9-я Парковая ул, д.26, корп.1;918;37,800344;55,794264
919;Москва, 9-я Парковая ул, д.26, корп.2;919;37,801035;55,794664
920;Москва, 9-я Парковая ул, д.27;920;37,799059;55,796162
921;Москва, 9-я Парковая ул, д.3, корп.3;921;37,798304;55,789472
922;Москва, 9-я Парковая ул, д.30;922;37,799966;55,794988
923;Москва, 9-я Парковая ул, д.32;923;37,800092;55,79559
924;Москва, 9-я Парковая ул, д.4;924;37,800972;55,789537
925;Москва, 9-я Парковая ул, д.40;925;37,799849;55,797989
926;Москва, 9-я Парковая ул, д.41;926;37,79817;55,801268
927;Москва, 9-я Парковая ул, д.41А;927;37,796238;55,801637
928;Москва, 9-я Парковая ул, д.42;928;37,799832;55,798859
929;Москва, 9-я Парковая ул, д.43/26;929;37,797532;55,802386
930;Москва, 9-я Парковая ул, д.47, корп.1;930;37,797828;55,804794
931;Москва, 9-я Парковая ул, д.47, корп.2;931;37,797801;55,80525
932;Москва, 9-я Парковая ул, д.49, корп.1;932;37,797792;55,80571
933;Москва, 9-я Парковая ул, д.49, корп.2;933;37,797756;55,80616
934;Москва, 9-я Парковая ул, д.5;934;37,798897;55,789952
935;Москва, 9-я Парковая ул, д.5, корп.2;935;37,797801;55,790042
936;Москва, 9-я Парковая ул, д.5, корп.3;936;37,797164;55,789876
937;Москва, 9-я Парковая ул, д.50, корп.1;937;37,799679;55,800484
938;Москва, 9-я Парковая ул, д.50, корп.2;938;37,800631;55,800494
939;Москва, 9-я Парковая ул, д.52, корп.1;939;37,799643;55,801243
940;Москва, 9-я Парковая ул, д.52, корп.2;940;37,800622;55,801243
941;Москва, 9-я Парковая ул, д.52, корп.3;941;37,801341;55,800934
942;Москва, 9-я Парковая ул, д.53;942;37,797558;55,807203
943;Москва, 9-я Парковая ул, д.57, корп.1;943;37,797002;55,808042
944;Москва, 9-я Парковая ул, д.57, корп.2;944;37,795762;55,808007
945;Москва, 9-я Парковая ул, д.57, корп.3;945;37,794972;55,807977
946;Москва, 9-я Парковая ул, д.57, корп.3А;946;37,793921;55,80826
947;Москва, 9-я Парковая ул, д.57, корп.4;947;37,793013;55,807926
948;Москва, 9-я Парковая ул, д.57, корп.5;948;37,792241;55,807915
949;Москва, 9-я Парковая ул, д.6;949;37,800317;55,789973
950;Москва, 9-я Парковая ул, д.6, корп.1;950;37,802679;55,789988
951;Москва, 9-я Парковая ул, д.61, корп.1;951;37,797963;55,80908
952;Москва, 9-я Парковая ул, д.61, корп.2;952;37,797253;55,809064
953;Москва, 9-я Парковая ул, д.61, корп.3;953;37,795385;55,809009
954;Москва, 9-я Парковая ул, д.61, корп.4;954;37,794612;55,808973
955;Москва, 9-я Парковая ул, д.61, корп.5;955;37,79322;55,808938
956;Москва, 9-я Парковая ул, д.61, корп.6;956;37,792438;55,808913
957;Москва, 9-я Парковая ул, д.7;957;37,798834;55,790641
958;Москва, 9-я Парковая ул, д.8;958;37,800281;55,790656
959;Москва, 9-я Парковая ул, д.9А;959;37,798673;55,791359
960;Москва, Верхняя Первомайская ул, д.12;960;37,789806;55,798788
961;Москва, Верхняя Первомайская ул, д.14;961;37,790597;55,798799
962;Москва, Верхняя Первомайская ул, д.16;962;37,791549;55,798591
963;Москва, Верхняя Первомайская ул, д.19;963;37,783428;55,799315
964;Москва, Верхняя Первомайская ул, д.2/32;964;37,783518;55,7989
965;Москва, Верхняя Первомайская ул, д.20;965;37,792358;55,798652
966;Москва, Верхняя Первомайская ул, д.21;966;37,784039;55,79979
967;Москва, Верхняя Первомайская ул, д.23;967;37,785171;55,799881
968;Москва, Верхняя Первомайская ул, д.23А;968;37,785135;55,800403
969;Москва, Верхняя Первомайская ул, д.24/17;969;37,793211;55,798611
970;Москва, Верхняя Первомайская ул, д.25;970;37,786285;55,799821
971;Москва, Верхняя Первомайская ул, д.27;971;37,786959;55,79936
972;Москва, Верхняя Первомайская ул, д.29;972;37,789249;55,799451
973;Москва, Верхняя Первомайская ул, д.2А;973;37,784255;55,798181
974;Москва, Верхняя Первомайская ул, д.32;974;37,797011;55,798657
975;Москва, Верхняя Первомайская ул, д.35;975;37,790768;55,799836
976;Москва, Верхняя Первомайская ул, д.35А;976;37,790777;55,800261
977;Москва, Верхняя Первомайская ул, д.37;977;37,791459;55,799416
978;Москва, Верхняя Первомайская ул, д.38;978;37,800748;55,799031
979;Москва, Верхняя Первомайская ул, д.39;979;37,792349;55,799506
980;Москва, Верхняя Первомайская ул, д.44;980;37,802895;55,799127
981;Москва, Верхняя Первомайская ул, д.45;981;37,795277;55,79974
982;Москва, Верхняя Первомайская ул, д.45А;982;37,795259;55,800418
983;Москва, Верхняя Первомайская ул, д.46/33;983;37,804341;55,799148
984;Москва, Верхняя Первомайская ул, д.49, корп.1;984;37,797361;55,79976
985;Москва, Верхняя Первомайская ул, д.49, корп.2;985;37,797325;55,800428
986;Москва, Верхняя Первомайская ул, д.49А;986;37,797792;55,800479
987;Москва, Верхняя Первомайская ул, д.5;987;37,779134;55,799456
988;Москва, Верхняя Первомайская ул, д.55;988;37,800865;55,799831
989;Москва, Верхняя Первомайская ул, д.59/35, корп.1;989;37,803533;55,799998
990;Москва, Верхняя Первомайская ул, д.59/35, корп.2;990;37,804215;55,799558
991;Москва, Верхняя Первомайская ул, д.59/35, корп.3;991;37,804844;55,800013
992;Москва, Верхняя Первомайская ул, д.6, корп.3;992;37,786896;55,79893
993;Москва, Верхняя Первомайская ул, д.6, корп.5;993;37,785216;55,798495
994;Москва, Заводской проезд, д.10;994;37,782889;55,789441
995;Москва, Заводской проезд, д.11;995;37,782018;55,789699
996;Москва, Заводской проезд, д.13;996;37,782575;55,789942
997;Москва, Заводской проезд, д.15;997;37,783383;55,789871
998;Москва, Заводской проезд, д.20;998;37,786285;55,789654
999;Москва, Заводской проезд, д.3;999;37,779943;55,789406
1000;Москва, Измайловская пл, д.1;1000;37,775119;55,792007
1001;Москва, Измайловская пл, д.11;1001;37,774787;55,794381
1002;Москва, Измайловская пл, д.13;1002;37,774122;55,79474
1003;Москва, Измайловская пл, д.13А;1003;37,773762;55,794249
1004;Москва, Измайловская пл, д.2;1004;37,77705;55,792513
1005;Москва, Измайловская пл, д.3;1005;37,774732;55,792346
1006;Москва, Измайловская пл, д.4;1006;37,776763;55,793166
1007;Москва, Измайловская пл, д.4, корп.1;1007;37,777877;55,793414
