"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"29213";"421";"552"
"29214";"134";"190"
"29215";"194";"263"
"29216";"81";"109"
"29217";"156";"222"
"29218";"360";"476"
"29219";"333";"442"
"29220";"333";"442"
"29221";"269";"361"
"29222";"51";"73"
"29223";"26";"36"
"29224";"82";"110"
"29225";"251";"332"
"29226";"444";"582"
"29227";"440";"569"
"29228";"509";"661"
"29229";"494";"641"
"29230";"586";"736"
"29231";"418";"513"
"29232";"408";"524"
"29233";"432";"571"
"29234";"450";"559"
"29235";"387";"510"
"29236";"215";"270"
"29237";"147";"185"
"29238";"561";"706"
"29239";"598";"754"
"29240";"621";"786"
"29241";"314";"408"
"29242";"236";"338"
"29243";"275";"347"
"29244";"595";"848"
"29245";"324";"402"
"29246";"231";"319"
"29247";"314";"459"
"29248";"285";"418"
"29249";"298";"437"
"29250";"194";"280"
"29251";"171";"236"
"29252";"55";"65"
"29253";"198";"264"
"29254";"454";"549"
"29255";"352";"486"
"29256";"272";"369"
"29257";"264";"381"
"29258";"288";"414"
"29259";"163";"238"
"29260";"66";"98"
"29261";"595";"836"
"29262";"469";"667"
"29263";"688";"846"
"29264";"413";"540"
"29265";"292";"399"
"29266";"362";"510"
"29267";"402";"558"
"29268";"547";"733"
"29269";"514";"697"
"29270";"652";"889"
"29271";"126";"151"
"29272";"257";"307"
"29273";"115";"145"
"29274";"560";"774"
"29275";"73";"94"
"29276";"460";"600"
"29277";"18";"23"
"29278";"188";"250"
"29279";"233";"301"
"29280";"202";"274"
"29281";"124";"179"
"29282";"92";"131"
"29283";"124";"179"
"29284";"573";"768"
"29285";"614";"771"
"29286";"400";"517"
"29287";"460";"605"
"29288";"576";"764"
"29289";"513";"635"
"29290";"488";"634"
"29291";"126";"169"
"29292";"635";"880"
"29293";"114";"138"
"29294";"121";"175"
"29295";"808";"990"
"29296";"471";"641"
"29297";"238";"305"
"29298";"188";"251"
"29299";"137";"200"
"29300";"277";"367"
"29301";"223";"314"
"29302";"1729";"2219"
"29303";"1671";"2144"
"29304";"1739";"2245"
"29305";"1798";"2322"
"29306";"226";"323"
"29307";"456";"630"
"29308";"267";"370"
"29309";"430";"583"
"29310";"261";"362"
"29311";"205";"276"
"29312";"371";"506"
"29313";"283";"386"
"29314";"482";"737"
"29315";"328";"487"
"29316";"290";"434"
"29317";"248";"368"
"29318";"262";"384"
"29319";"349";"465"
"29320";"508";"712"
"29321";"171";"251"
"29322";"235";"337"
"29323";"312";"417"
"29324";"253";"340"
"29325";"361";"476"
"29326";"437";"600"
"29327";"487";"670"
"29328";"294";"389"
"29329";"344";"461"
"29330";"394";"558"
"29331";"384";"532"
"29332";"404";"563"
"29333";"458";"639"
"29334";"409";"559"
"29335";"278";"406"
"29336";"271";"397"
