"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"15390";"402";"510"
"15391";"467";"597"
"15392";"413";"525"
"15393";"808";"1040"
"15394";"615";"772"
"15395";"563";"706"
"15396";"509";"651"
"15397";"476";"622"
"15398";"506";"674"
"15399";"229";"323"
"15400";"73";"112"
"15401";"784";"1110"
"15402";"65";"100"
"15403";"158";"242"
"15404";"90";"144"
"15405";"573";"833"
"15406";"621";"902"
"15407";"1012";"1367"
"15408";"1068";"1449"
"15409";"1070";"1452"
"15410";"266";"400"
"15411";"394";"581"
"15412";"436";"630"
"15413";"335";"507"
"15414";"372";"557"
"15415";"418";"617"
"15416";"634";"935"
"15417";"459";"666"
"15418";"299";"433"
"15419";"219";"311"
"15420";"378";"484"
"15421";"449";"579"
"15422";"286";"408"
"15423";"212";"307"
"15424";"265";"376"
"15425";"102";"147"
"15426";"180";"257"
"15427";"392";"478"
"15428";"345";"478"
"15429";"423";"617"
"15430";"245";"361"
"15431";"198";"294"
"15432";"154";"224"
"15433";"148";"218"
"15434";"351";"441"
"15435";"509";"722"
"15436";"451";"660"
"15437";"1662";"2147"
"15438";"625";"800"
"15439";"503";"668"
"15440";"266";"368"
"15441";"664";"915"
"15442";"473";"652"
"15443";"692";"955"
"15444";"612";"844"
"15445";"778";"957"
"15446";"564";"686"
"15447";"822";"1128"
"15448";"692";"950"
"15449";"554";"763"
"15450";"565";"780"
"15451";"560";"777"
"15452";"490";"665"
"15453";"453";"613"
"15454";"453";"611"
"15455";"396";"527"
"15456";"359";"475"
"15457";"424";"580"
"15458";"633";"801"
"15459";"670";"856"
"15460";"662";"845"
"15461";"895";"1181"
"15462";"832";"1103"
"15463";"881";"1149"
"15464";"801";"1054"
"15465";"565";"814"
"15466";"548";"734"
"15467";"563";"758"
"15468";"379";"500"
"15469";"347";"467"
"15470";"503";"670"
"15471";"507";"677"
"15472";"434";"588"
"15473";"507";"709"
"15474";"514";"720"
"15475";"550";"775"
"15476";"550";"775"
"15477";"677";"954"
"15478";"737";"994"
"15479";"341";"478"
"15480";"206";"295"
"15481";"239";"333"
"15482";"98";"132"
"15483";"208";"286"
"15484";"231";"323"
"15485";"85";"118"
"15486";"197";"282"
"15487";"127";"182"
"15488";"99";"140"
"15489";"42";"58"
"15490";"340";"480"
"15491";"148";"215"
"15492";"211";"289"
"15493";"156";"226"
"15494";"33";"45"
"15495";"186";"271"
"15496";"233";"305"
"15497";"986";"1289"
"15498";"976";"1300"
"15499";"841";"1153"
"15500";"1042";"1444"
"15501";"380";"538"
"15502";"360";"511"
"15503";"262";"373"
"15504";"883";"1235"
"15505";"882";"1235"
"15506";"538";"777"
"15507";"461";"665"
"15508";"409";"587"
"15509";"784";"1109"
"15510";"763";"1077"
"15511";"480";"693"
"15512";"761";"1066"
"15513";"558";"772"
"15514";"574";"782"
"15515";"705";"945"
"15516";"771";"1062"
"15517";"733";"1008"
"15518";"702";"960"
"15519";"638";"864"
"15520";"581";"784"
"15521";"675";"900"
"15522";"604";"811"
"15523";"691";"922"
"15524";"1040";"1442"
"15525";"1095";"1519"
"15526";"588";"801"
"15527";"543";"737"
"15528";"497";"640"
"15529";"517";"709"
"15530";"470";"640"
"15531";"447";"612"
"15532";"424";"580"
"15533";"386";"524"
"15534";"368";"512"
"15535";"333";"463"
"15536";"320";"445"
"15537";"440";"633"
"15538";"576";"831"
"15539";"718";"961"
"15540";"726";"980"
"15541";"594";"846"
"15542";"765";"1044"
"15543";"620";"846"
"15544";"314";"443"
"15545";"192";"272"
"15546";"275";"391"
"15547";"491";"690"
"15548";"535";"751"
"15549";"605";"838"
"15550";"616";"834"
"15551";"646";"876"
"15552";"169";"232"
"15553";"113";"154"
"15554";"283";"397"
"15555";"280";"393"
"15556";"330";"453"
"15557";"241";"332"
"15558";"179";"247"
"15559";"196";"277"
"15560";"703";"975"
"15561";"328";"467"
"15562";"1";"1"
"15563";"121";"163"
"15564";"97";"141"
"15565";"97";"141"
"15566";"155";"214"
"15567";"155";"214"
"15568";"167";"223"
"15569";"303";"426"
"15570";"295";"414"
"15571";"252";"357"
"15572";"247";"348"
"15573";"126";"182"
"15574";"293";"393"
"15575";"431";"581"
"15576";"102";"149"
"15577";"81";"110"
"15578";"91";"125"
"15579";"83";"119"
"15580";"121";"172"
"15581";"235";"315"
"15582";"177";"241"
"15583";"87";"123"
"15584";"134";"180"
"15585";"61";"83"
"15586";"1";"1"
"15587";"1";"2"
"15588";"39";"60"
"15589";"76";"118"
"15590";"107";"169"
"15591";"553";"799"
"15592";"580";"842"
"15593";"1662";"2147"
"15594";"311";"425"
"15595";"334";"464"
"15596";"396";"556"
"15597";"441";"620"
"15598";"484";"687"
"15599";"524";"752"
"15600";"257";"333"
"15601";"1347";"1735"
"15602";"166";"213"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15603";"453";"597"
"15604";"608";"761"
"15605";"632";"882"
"15606";"155";"208"
"15607";"333";"418"
"15608";"336";"446"
"15609";"671";"944"
"15610";"679";"956"
"15611";"432";"591"
"15612";"495";"682"
"15613";"731";"974"
"15614";"736";"981"
"15615";"463";"612"
"15616";"398";"523"
"15617";"377";"546"
"15618";"406";"594"
"15619";"332";"488"
"15620";"239";"345"
"15621";"435";"639"
"15622";"468";"688"
"15623";"386";"548"
"15624";"239";"339"
"15625";"265";"379"
"15626";"190";"269"
"15627";"255";"374"
"15628";"423";"613"
"15629";"368";"538"
"15630";"397";"570"
"15631";"340";"494"
"15632";"355";"509"
"15633";"300";"434"
"15634";"273";"387"
"15635";"298";"415"
"15636";"926";"1229"
"15637";"358";"454"
"15638";"522";"670"
"15639";"507";"656"
"15640";"318";"409"
"15641";"345";"448"
"15642";"48";"58"
"15643";"293";"398"
"15644";"244";"339"
"15645";"322";"427"
"15646";"410";"574"
"15647";"410";"560"
"15648";"384";"517"
"15649";"355";"477"
"15650";"323";"428"
"15651";"773";"1014"
"15652";"227";"324"
"15653";"745";"984"
"15654";"695";"923"
"15655";"758";"1012"
"15656";"660";"891"
"15657";"671";"882"
"15658";"725";"951"
"15659";"773";"1014"
"15660";"622";"843"
"15661";"749";"999"
"15662";"582";"790"
"15663";"562";"764"
"15664";"710";"948"
"15665";"693";"927"
"15666";"669";"890"
"15667";"683";"917"
"15668";"728";"954"
"15669";"570";"731"
"15670";"658";"898"
"15671";"695";"934"
"15672";"571";"768"
"15673";"495";"667"
"15674";"427";"570"
"15675";"415";"534"
"15676";"492";"679"
"15677";"646";"876"
"15678";"684";"910"
"15679";"419";"577"
"15680";"442";"586"
"15681";"381";"505"
"15682";"482";"648"
"15683";"459";"615"
"15684";"329";"426"
"15685";"341";"434"
"15686";"1882";"2506"
"15687";"1919";"2557"
"15688";"420";"585"
"15689";"480";"664"
"15690";"533";"735"
"15691";"533";"734"
"15692";"539";"710"
"15693";"357";"493"
"15694";"310";"429"
"15695";"326";"464"
"15696";"525";"720"
"15697";"454";"602"
"15698";"502";"696"
"15699";"208";"301"
"15700";"252";"357"
"15701";"316";"437"
"15702";"276";"403"
"15703";"332";"444"
"15704";"298";"432"
"15705";"277";"405"
"15706";"341";"490"
"15707";"338";"488"
"15708";"321";"465"
"15709";"400";"533"
"15710";"459";"604"
"15711";"448";"587"
"15712";"134";"211"
"15713";"172";"261"
"15714";"80";"130"
"15715";"166";"233"
"15716";"139";"183"
"15717";"241";"323"
"15718";"334";"473"
"15719";"370";"486"
"15720";"326";"410"
"15721";"117";"155"
"15722";"73";"96"
"15723";"316";"421"
"15724";"456";"611"
"15725";"417";"550"
"15726";"377";"482"
"15727";"70";"92"
"15728";"208";"287"
"15729";"460";"648"
"15730";"534";"706"
"15731";"452";"592"
"15732";"446";"675"
"15733";"380";"527"
"15734";"227";"306"
"15735";"122";"180"
"15736";"114";"174"
"15737";"418";"627"
"15738";"453";"668"
"15739";"470";"687"
"15740";"498";"724"
"15741";"393";"530"
"15742";"502";"676"
"15743";"299";"407"
"15744";"560";"738"
"15745";"223";"346"
"15746";"188";"297"
"15747";"155";"246"
"15748";"1906";"2562"
"15749";"458";"628"
"15750";"416";"564"
"15751";"502";"665"
"15752";"414";"558"
"15753";"2012";"2680"
"15754";"1987";"2648"
"15755";"2060";"2730"
"15756";"1891";"2542"
"15757";"846";"1117"
"15758";"899";"1172"
"15759";"941";"1219"
"15760";"2029";"2702"
"15761";"800";"1059"
"15762";"803";"1052"
"15763";"244";"337"
"15764";"383";"540"
"15765";"292";"392"
"15766";"386";"536"
"15767";"531";"750"
"15768";"379";"513"
"15769";"557";"748"
"15770";"363";"511"
"15771";"516";"684"
"15772";"336";"471"
"15773";"295";"397"
"15774";"330";"470"
"15775";"214";"319"
"15776";"342";"453"
"15777";"261";"345"
"15778";"156";"238"
"15779";"129";"196"
"15780";"250";"373"
"15781";"175";"260"
"15782";"323";"468"
"15783";"203";"289"
"15784";"157";"245"
"15785";"172";"268"
"15786";"203";"312"
"15787";"606";"796"
"15788";"551";"730"
"15789";"492";"676"
"15790";"599";"804"
"15791";"628";"856"
"15792";"591";"800"
"15793";"712";"949"
"15794";"783";"1017"
"15795";"804";"1037"
"15796";"789";"1012"
"15797";"685";"902"
"15798";"746";"974"
"15799";"1067";"1499"
"15800";"900";"1173"
"15801";"1144";"1578"
"15802";"304";"420"
"15803";"75";"123"
"15804";"131";"166"
"15805";"166";"208"
"15806";"0";"0"
"15807";"288";"348"
"15808";"239";"283"
"15809";"225";"273"
"15810";"252";"316"
"15811";"350";"457"
"15812";"388";"534"
"15813";"372";"516"
"15814";"295";"395"
"15815";"203";"308"
"15816";"153";"229"
"15817";"220";"303"
"15818";"79";"120"
"15819";"336";"451"
"15820";"383";"522"
"15821";"392";"516"
"15822";"365";"484"
"15823";"216";"300"
"15824";"419";"563"
"15825";"385";"519"
"15826";"349";"471"
"15827";"294";"400"
"15828";"248";"345"
"15829";"178";"254"
"15830";"123";"155"
"15831";"138";"175"
"15832";"105";"136"
"15833";"69";"92"
"15834";"280";"384"
"15835";"311";"425"
"15836";"335";"456"
"15837";"547";"721"
"15838";"976";"1358"
"15839";"1005";"1426"
"15840";"923";"1292"
"15841";"1005";"1417"
"15842";"1070";"1481"
"15843";"440";"611"
"15844";"380";"529"
"15845";"524";"714"
"15846";"344";"480"
"15847";"337";"472"
"15848";"365";"510"
"15849";"354";"495"
"15850";"539";"741"
"15851";"568";"782"
"15852";"633";"844"
"15853";"656";"872"
"15854";"613";"840"
"15855";"651";"842"
"15856";"411";"566"
"15857";"318";"445"
"15858";"276";"390"
"15859";"240";"344"
"15860";"162";"228"
"15861";"737";"1000"
"15862";"521";"708"
"15863";"698";"940"
"15864";"628";"846"
"15865";"457";"635"
"15866";"320";"443"
"15867";"199";"290"
"15868";"262";"378"
"15869";"183";"268"
"15870";"224";"326"
"15871";"333";"464"
"15872";"14";"19"
"15873";"230";"332"
"15874";"292";"457"
"15875";"144";"210"
"15876";"263";"407"
"15877";"224";"334"
"15878";"258";"394"
"15879";"186";"259"
"15880";"198";"292"
"15881";"124";"164"
"15882";"198";"292"
"15883";"270";"403"
"15884";"346";"515"
"15885";"159";"249"
"15886";"210";"313"
"15887";"178";"262"
"15888";"114";"179"
"15889";"131";"187"
"15890";"88";"134"
"15891";"688";"956"
"15892";"688";"944"
"15893";"674";"895"
"15894";"631";"835"
"15895";"629";"849"
"15896";"587";"794"
"15897";"290";"339"
"15898";"483";"599"
"15899";"426";"513"
"15900";"532";"650"
"15901";"169";"228"
"15902";"312";"428"
"15903";"286";"326"
"15904";"433";"571"
"15905";"182";"230"
"15906";"77";"114"
"15907";"135";"191"
"15908";"182";"246"
"15909";"64";"89"
"15910";"63";"88"
"15911";"65";"84"
"15912";"115";"161"
"15913";"125";"174"
"15914";"63";"87"
"15915";"130";"186"
"15916";"98";"138"
"15917";"130";"184"
"15918";"53";"78"
