"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"36721";"300";"394"
"36722";"420";"556"
"36723";"466";"621"
"36724";"370";"474"
"36725";"367";"482"
"36726";"367";"482"
"36727";"402";"532"
"36728";"336";"449"
"36729";"399";"529"
"36730";"2";"2"
"36731";"335";"469"
"36732";"23";"32"
"36733";"384";"534"
"36734";"462";"627"
"36735";"665";"904"
"36736";"285";"391"
"36737";"343";"473"
"36738";"293";"403"
"36739";"344";"469"
"36740";"181";"244"
"36741";"265";"386"
"36742";"295";"425"
"36743";"357";"488"
"36744";"501";"682"
"36745";"501";"682"
"36746";"695";"962"
"36747";"398";"547"
"36748";"772";"1063"
"36749";"300";"429"
"36750";"233";"334"
"36751";"179";"255"
"36752";"375";"509"
"36753";"377";"509"
"36754";"179";"246"
"36755";"375";"509"
"36756";"679";"922"
"36757";"663";"896"
"36758";"679";"922"
"36759";"679";"922"
"36760";"679";"922"
"36761";"676";"913"
"36762";"676";"913"
"36763";"673";"913"
"36764";"733";"985"
"36765";"739";"994"
"36766";"748";"1007"
"36767";"748";"1007"
"36768";"748";"1007"
"36769";"262";"361"
"36770";"168";"236"
"36771";"186";"260"
"36772";"231";"322"
"36773";"217";"304"
"36774";"438";"601"
"36775";"411";"576"
"36776";"207";"299"
"36777";"507";"704"
"36778";"447";"612"
"36779";"447";"612"
"36780";"515";"714"
"36781";"237";"338"
"36782";"238";"342"
"36783";"140";"208"
"36784";"192";"279"
"36785";"378";"530"
"36786";"1113";"1510"
"36787";"1092";"1483"
"36788";"1131";"1532"
"36789";"1130";"1529"
"36790";"1099";"1493"
"36791";"1493";"2046"
"36792";"1613";"2194"
"36793";"1650";"2249"
"36794";"1681";"2294"
"36795";"1500";"2072"
"36796";"1479";"2046"
"36797";"1458";"2017"
"36798";"271";"381"
"36799";"245";"310"
"36800";"271";"381"
"36801";"152";"222"
"36802";"224";"319"
"36803";"182";"258"
"36804";"327";"453"
"36805";"172";"241"
"36806";"161";"234"
"36807";"195";"279"
"36808";"437";"614"
"36809";"162";"231"
"36810";"154";"220"
"36811";"113";"159"
"36812";"199";"282"
"36813";"142";"199"
"36814";"4";"5"
"36815";"210";"293"
"36816";"142";"199"
"36817";"644";"897"
"36818";"585";"808"
"36819";"974";"1334"
"36820";"611";"835"
"36821";"527";"726"
"36822";"678";"945"
"36823";"202";"275"
"36824";"127";"177"
"36825";"124";"173"
"36826";"67";"85"
"36827";"220";"300"
"36828";"65";"87"
"36829";"263";"357"
"36830";"278";"377"
"36831";"206";"275"
"36832";"242";"327"
"36833";"257";"348"
"36834";"93";"134"
"36835";"93";"134"
"36836";"301";"408"
"36837";"330";"446"
"36838";"330";"446"
"36839";"303";"400"
"36840";"399";"536"
"36841";"398";"534"
"36842";"391";"525"
"36843";"610";"828"
"36844";"611";"829"
"36845";"661";"900"
"36846";"293";"387"
"36847";"327";"434"
"36848";"494";"677"
"36849";"213";"292"
"36850";"401";"562"
"36851";"527";"710"
"36852";"501";"675"
"36853";"586";"800"
"36854";"263";"363"
"36855";"232";"328"
"36856";"221";"320"
"36857";"256";"361"
"36858";"222";"316"
"36859";"39";"53"
"36860";"60";"82"
"36861";"220";"304"
"36862";"225";"315"
"36863";"19";"28"
"36864";"252";"356"
"36865";"212";"305"
"36866";"89";"129"
"36867";"89";"129"
"36868";"146";"199"
"36869";"109";"156"
"36870";"29";"42"
"36871";"1";"2"
"36872";"168";"238"
"36873";"168";"237"
"36874";"54";"72"
"36875";"264";"369"
"36876";"42";"52"
"36877";"216";"314"
"36878";"520";"699"
"36879";"305";"410"
"36880";"479";"641"
"36881";"544";"781"
"36882";"541";"779"
"36883";"538";"771"
"36884";"190";"243"
"36885";"647";"911"
"36886";"657";"928"
"36887";"701";"979"
"36888";"832";"1158"
"36889";"606";"789"
"36890";"146";"204"
"36891";"126";"181"
"36892";"200";"271"
"36893";"242";"337"
"36894";"85";"116"
"36895";"62";"82"
"36896";"57";"82"
"36897";"168";"232"
"36898";"513";"713"
"36899";"464";"672"
"36900";"309";"460"
"36901";"116";"159"
"36902";"71";"110"
"36903";"35";"46"
"36904";"189";"274"
"36905";"234";"337"
"36906";"303";"428"
"36907";"298";"408"
"36908";"235";"338"
"36909";"1404";"1906"
"36910";"1770";"2377"
"36911";"856";"1162"
"36912";"805";"1093"
"36913";"755";"1026"
"36914";"146";"209"
"36915";"1327";"1847"
"36916";"3521";"4719"
"36917";"1079";"1454"
"36918";"4464";"5891"
"36919";"4457";"5881"
"36920";"4435";"5852"
"36921";"4480";"5912"
"36922";"4437";"5858"
"36923";"4456";"5885"
"36924";"4493";"5937"
"36925";"4546";"6008"
"36926";"4574";"6051"
"36927";"4882";"6471"
"36928";"4605";"6087"
"36929";"4574";"6051"
"36930";"4681";"6196"
"36931";"4661";"6170"
"36932";"4696";"6217"
"36933";"4734";"6267"
"36934";"4751";"6289"
"36935";"4767";"6311"
"36936";"4983";"6609"
"36937";"4972";"6595"
"36938";"4930";"6534"
"36939";"4776";"6325"
"36940";"4911";"6506"
"36941";"4845";"6418"
"36942";"4972";"6593"
"36943";"36";"50"
"36944";"36";"50"
"36945";"632";"859"
"36946";"558";"762"
"36947";"471";"642"
"36948";"335";"440"
"36949";"357";"482"
"36950";"195";"280"
"36951";"435";"612"
"36952";"161";"234"
"36953";"113";"159"
