OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
40004;Москва, Фабрициуса ул, д.46;36721;37.428926;55.844607;1405;0.002707;37.430085;55.847054
40005;Москва, Фабрициуса ул, д.48;36722;37.427964;55.844378;1405;0.003413;37.430085;55.847054
40006;Москва, Фабрициуса ул, д.50;36723;37.427049;55.844718;1405;0.00383;37.430085;55.847054
40007;Москва, Фабрициуса ул, д.56, корп.1;36724;37.42234;55.844651;1404;0.003001;37.421404;55.847503
40008;Москва, Фабрициуса ул, д.56, корп.1, стр.1;36725;37.421918;55.845153;1404;0.002405;37.421404;55.847503
40009;Москва, Фабрициуса ул, д.56, корп.1, стр.2;36726;37.42191;55.845025;1404;0.002528;37.421404;55.847503
40010;Москва, Фабрициуса ул, д.56, корп.2;36727;37.422252;55.845414;1404;0.002253;37.421404;55.847503
40011;Москва, Фабрициуса ул, д.56, корп.2, стр.1;36728;37.421767;55.845935;1404;0.001608;37.421404;55.847503
40012;Москва, Фабрициуса ул, д.56, корп.2, стр.3;36729;37.421982;55.845405;1404;0.002176;37.421404;55.847503
40013;Москва, Фабрициуса ул, д.6, корп.2;36730;37.450682;55.84589;123;0.000148;37.450594;55.846009
40014;Москва, Фабрициуса ул, д.6, корп.2, стр.1;36731;37.45248;55.845667;123;0.001916;37.450594;55.846009
40015;Москва, Фабрициуса ул, д.6, корп.2, стр.3;36732;37.451248;55.846172;123;0.000675;37.450594;55.846009
40016;Москва, Фабрициуса ул, д.6, стр.1;36733;37.451609;55.845298;123;0.001238;37.450594;55.846009
40017;Москва, Фабрициуса ул, д.8, корп.1;36734;37.451025;55.844575;123;0.001496;37.450594;55.846009
40018;Москва, Фабрициуса ул, д.9;36735;37.441555;55.843025;437;0.005953;37.444353;55.848281
40019;Москва, Фомичёвой ул, д.10, стр.1;36736;37.443954;55.857766;591;0.001619;37.444153;55.856159
40020;Москва, Фомичёвой ул, д.10, стр.2;36737;37.442822;55.858074;591;0.002331;37.444153;55.856159
40021;Москва, Фомичёвой ул, д.3, стр.1;36738;37.445526;55.856346;591;0.001386;37.444153;55.856159
40022;Москва, Фомичёвой ул, д.8;36739;37.444665;55.858099;591;0.002006;37.444153;55.856159
40023;Москва, Химкинский бульв., д.1;36740;37.451097;55.850367;124;0.0017;37.452052;55.848961
40024;Москва, Химкинский бульв., д.11;36741;37.448122;55.849731;122;0.001984;37.449794;55.84866
40025;Москва, Химкинский бульв., д.13;36742;37.447593;55.850029;122;0.002592;37.449794;55.84866
40026;Москва, Химкинский бульв., д.14, корп.1;36743;37.447979;55.854881;239;0.002958;37.446775;55.857583
40027;Москва, Химкинский бульв., д.14, корп.2;36744;37.445716;55.853142;236;0.003149;37.442863;55.854477
40028;Москва, Химкинский бульв., д.14, корп.2, стр.1;36745;37.445716;55.853142;236;0.003149;37.442863;55.854477
40029;Москва, Химкинский бульв., д.14, корп.3;36746;37.445023;55.853536;236;0.002356;37.442863;55.854477
40030;Москва, Химкинский бульв., д.14, корп.4;36747;37.44717;55.854648;239;0.002961;37.446775;55.857583
40031;Москва, Химкинский бульв., д.14, корп.5;36748;37.446596;55.853743;591;0.003435;37.444153;55.856159
40032;Москва, Химкинский бульв., д.15;36749;37.447008;55.849624;122;0.002947;37.449794;55.84866
40033;Москва, Химкинский бульв., д.15, корп.1;36750;37.447835;55.849125;122;0.002012;37.449794;55.84866
40034;Москва, Химкинский бульв., д.15, стр.1;36751;37.446568;55.849423;437;0.002492;37.444353;55.848281
40035;Москва, Химкинский бульв., д.16, корп.1, стр.1;36752;37.44303;55.851964;236;0.002517;37.442863;55.854477
40036;Москва, Химкинский бульв., д.16, корп.3, стр.1;36753;37.442409;55.852283;236;0.00224;37.442863;55.854477
40037;Москва, Химкинский бульв., д.16, корп.4, стр.2;36754;37.442149;55.852283;236;0.002307;37.442863;55.854477
40038;Москва, Химкинский бульв., д.16, стр.6;36755;37.44303;55.851964;236;0.002517;37.442863;55.854477
40039;Москва, Химкинский бульв., д.16А;36756;37.441142;55.85147;234;0.003185;37.440873;55.854644
40040;Москва, Химкинский бульв., д.16А, стр.1;36757;37.440631;55.851363;234;0.003288;37.440873;55.854644
40041;Москва, Химкинский бульв., д.16А, стр.10;36758;37.441467;55.851383;234;0.003313;37.440873;55.854644
40042;Москва, Химкинский бульв., д.16А, стр.11;36759;37.441467;55.851383;234;0.003313;37.440873;55.854644
40043;Москва, Химкинский бульв., д.16А, стр.12;36760;37.441431;55.85149;234;0.003202;37.440873;55.854644
40044;Москва, Химкинский бульв., д.16А, стр.2;36761;37.440667;55.851212;234;0.003438;37.440873;55.854644
40045;Москва, Химкинский бульв., д.16А, стр.3;36762;37.440802;55.851232;234;0.003412;37.440873;55.854644
40046;Москва, Химкинский бульв., д.16А, стр.4;36763;37.441053;55.851257;234;0.003391;37.440873;55.854644
40047;Москва, Химкинский бульв., д.16А, стр.5;36764;37.441;55.851004;234;0.003641;37.440873;55.854644
40048;Москва, Химкинский бульв., д.16А, стр.6;36765;37.441152;55.85102;234;0.003634;37.440873;55.854644
40049;Москва, Химкинский бульв., д.16А, стр.7;36766;37.441368;55.850973;234;0.003703;37.440873;55.854644
40050;Москва, Химкинский бульв., д.16А, стр.8;36767;37.441368;55.850973;234;0.003703;37.440873;55.854644
40051;Москва, Химкинский бульв., д.16А, стр.9;36768;37.441368;55.850973;234;0.003703;37.440873;55.854644
40052;Москва, Химкинский бульв., д.17;36769;37.446272;55.849836;437;0.002471;37.444353;55.848281
40053;Москва, Химкинский бульв., д.19, корп.1;36770;37.445059;55.849331;437;0.001266;37.444353;55.848281
40054;Москва, Химкинский бульв., д.19, корп.1, стр.6;36771;37.444727;55.848781;437;0.000625;37.444353;55.848281
40055;Москва, Химкинский бульв., д.19, корп.2;36772;37.44399;55.849226;437;0.001011;37.444353;55.848281
40056;Москва, Химкинский бульв., д.19, корп.3;36773;37.44452;55.849447;437;0.001179;37.444353;55.848281
40057;Москва, Химкинский бульв., д.21;36774;37.443172;55.849447;437;0.001659;37.444353;55.848281
40058;Москва, Химкинский бульв., д.23;36775;37.441619;55.849362;437;0.002939;37.444353;55.848281
40059;Москва, Химкинский бульв., д.3;36776;37.450576;55.850013;122;0.001563;37.449794;55.84866
40060;Москва, Химкинский бульв., д.4, стр.1;36777;37.44921;55.853754;239;0.004537;37.446775;55.857583
40061;Москва, Химкинский бульв., д.4, стр.2;36778;37.448958;55.853874;239;0.004303;37.446775;55.857583
40062;Москва, Химкинский бульв., д.4, стр.3;36779;37.448958;55.853874;239;0.004303;37.446775;55.857583
40063;Москва, Химкинский бульв., д.4, стр.4;36780;37.449065;55.853606;239;0.004588;37.446775;55.857583
40064;Москва, Химкинский бульв., д.5;36781;37.449983;55.850277;122;0.001628;37.449794;55.84866
40065;Москва, Химкинский бульв., д.7;36782;37.449462;55.849883;122;0.001267;37.449794;55.84866
40066;Москва, Химкинский бульв., д.7, корп.1;36783;37.449838;55.849342;122;0.000683;37.449794;55.84866
40067;Москва, Химкинский бульв., д.7, корп.1, стр.1;36784;37.450144;55.849781;122;0.001175;37.449794;55.84866
40068;Москва, Химкинский бульв., д.9;36785;37.448724;55.850094;122;0.001789;37.449794;55.84866
40069;Москва, Цветочный проезд, д.11, стр.1;36786;37.43322;55.841118;1405;0.006712;37.430085;55.847054
40070;Москва, Цветочный проезд, д.11, стр.2;36787;37.43366;55.841109;1405;0.006937;37.430085;55.847054
40071;Москва, Цветочный проезд, д.13;36788;37.432439;55.841134;1405;0.00637;37.430085;55.847054
40072;Москва, Цветочный проезд, д.15;36789;37.431719;55.840998;1405;0.006272;37.430085;55.847054
40073;Москва, Цветочный проезд, д.9, стр.1;36790;37.434046;55.841083;1405;0.007165;37.430085;55.847054
40074;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73;36791;37.440046;55.78651;81;0.011757;37.451711;55.785034
40075;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73, корп.1;36792;37.439175;55.786784;81;0.012656;37.451711;55.785034
40076;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73, корп.2;36793;37.439938;55.787037;81;0.011941;37.451711;55.785034
40077;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73, корп.3;36794;37.440856;55.786991;81;0.011029;37.451711;55.785034
40078;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73, корп.4;36795;37.440522;55.786718;81;0.011314;37.451711;55.785034
40079;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73, корп.5;36796;37.44046;55.786069;80;0.011294;37.451556;55.783956
40080;Москва, Центральный пр. Хорошёвского Серебряного Бора, д.73, корп.6;36797;37.440028;55.785968;80;0.011701;37.451556;55.783956
40081;Москва, Циолковского ул, д.5;36798;37.450342;55.827773;1228;0.00184;37.449912;55.825983
40082;Москва, Циолковского ул, д.6;36799;37.448455;55.82944;1510;0.001754;37.449169;55.831044
40083;Москва, Циолковского ул, д.9;36800;37.450342;55.827773;1228;0.00184;37.449912;55.825983
40084;Москва, Штурвальная ул, д.1;36801;37.446487;55.845365;121;0.002738;37.449226;55.845371
40085;Москва, Штурвальная ул, д.1, корп.2;36802;37.445822;55.846056;437;0.002665;37.444353;55.848281
40086;Москва, Штурвальная ул, д.10, корп.1;36803;37.446873;55.848497;437;0.00253;37.444353;55.848281
40087;Москва, Штурвальная ул, д.10, корп.1, стр.2;36804;37.447601;55.848275;122;0.002225;37.449794;55.84866
40088;Москва, Штурвальная ул, д.14;36805;37.445724;55.849452;437;0.001804;37.444353;55.848281
40089;Москва, Штурвальная ул, д.2;36806;37.44753;55.845476;121;0.001699;37.449226;55.845371
40090;Москва, Штурвальная ул, д.3, стр.1;36807;37.445734;55.846674;437;0.002118;37.444353;55.848281
40091;Москва, Штурвальная ул, д.3, стр.2;36808;37.444602;55.846588;437;0.001711;37.444353;55.848281
40092;Москва, Штурвальная ул, д.3, стр.4;36809;37.445221;55.847119;437;0.001451;37.444353;55.848281
40093;Москва, Штурвальная ул, д.5, корп.1, стр.1;36810;37.44549;55.847209;437;0.001562;37.444353;55.848281
40094;Москва, Штурвальная ул, д.5, стр.1;36811;37.445239;55.847452;437;0.001214;37.444353;55.848281
40095;Москва, Штурвальная ул, д.5, стр.2;36812;37.443307;55.847249;437;0.001467;37.444353;55.848281
40096;Москва, Штурвальная ул, д.6;36813;37.446469;55.847593;437;0.002225;37.444353;55.848281
40097;Москва, Штурвальная ул, д.7, корп.1;36814;37.44549;55.848362;437;0.00114;37.444353;55.848281
40098;Москва, Штурвальная ул, д.7, корп.2;36815;37.444018;55.848315;437;0.000336;37.444353;55.848281
40099;Москва, Штурвальная ул, д.8;36816;37.446469;55.847593;437;0.002225;37.444353;55.848281
40100;Москва, Щукинская ул, д.12;36817;37.47748;55.809043;507;0.008693;37.469588;55.805399
40101;Москва, Щукинская ул, д.12, корп.1;36818;37.475441;55.809023;507;0.006884;37.469588;55.805399
40102;Москва, Щукинская ул, д.2;36819;37.482654;55.809985;1646;0.010088;37.488977;55.802124
40103;Москва, Щукинская ул, д.20;36820;37.471129;55.809464;507;0.004347;37.469588;55.805399
40104;Москва, Щукинская ул, д.38;36821;37.468865;55.809287;507;0.003954;37.469588;55.805399
40105;Москва, Щукинская ул, д.8;36822;37.478145;55.8092;507;0.009363;37.469588;55.805399
40106;Москва, бульв. Генерала Карбышева, д.1;36823;37.467886;55.777569;536;0.002393;37.466639;55.779613
40107;Москва, бульв. Генерала Карбышева, д.10, корп.2;36824;37.472333;55.779088;78;0.002027;37.474327;55.778721
