"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"17834";"730";"1015"
"17835";"619";"846"
"17836";"634";"866"
"17837";"649";"886"
"17838";"895";"1237"
"17839";"791";"1077"
"17840";"810";"1104"
"17841";"832";"1133"
"17842";"871";"1190"
"17843";"889";"1219"
"17844";"911";"1252"
"17845";"925";"1271"
"17846";"942";"1295"
"17847";"959";"1320"
"17848";"980";"1348"
"17849";"875";"1210"
"17850";"997";"1371"
"17851";"999";"1374"
"17852";"976";"1343"
"17853";"895";"1237"
"17854";"895";"1237"
"17855";"903";"1247"
"17856";"877";"1210"
"17857";"820";"1129"
"17858";"834";"1148"
"17859";"877";"1213"
"17860";"852";"1173"
"17861";"870";"1197"
"17862";"887";"1220"
"17863";"884";"1220"
"17864";"898";"1241"
"17865";"898";"1241"
"17866";"831";"1149"
"17867";"815";"1125"
"17868";"810";"1116"
"17869";"770";"1058"
"17870";"751";"1024"
"17871";"772";"1052"
"17872";"546";"742"
"17873";"614";"828"
"17874";"614";"828"
"17875";"523";"711"
"17876";"546";"740"
"17877";"552";"749"
"17878";"546";"742"
"17879";"531";"721"
"17880";"516";"700"
"17881";"500";"678"
"17882";"452";"613"
"17883";"435";"589"
"17884";"411";"558"
"17885";"496";"660"
"17886";"498";"642"
"17887";"468";"596"
"17888";"449";"574"
"17889";"431";"552"
"17890";"412";"530"
"17891";"396";"511"
"17892";"408";"525"
"17893";"427";"548"
"17894";"446";"570"
"17895";"464";"592"
"17896";"462";"611"
"17897";"512";"652"
"17898";"543";"695"
"17899";"591";"768"
"17900";"579";"753"
"17901";"560";"732"
"17902";"541";"707"
"17903";"523";"686"
"17904";"482";"637"
"17905";"512";"672"
"17906";"554";"723"
"17907";"424";"557"
"17908";"593";"770"
"17909";"570";"734"
"17910";"598";"777"
"17911";"648";"852"
"17912";"613";"811"
"17913";"573";"761"
"17914";"535";"712"
"17915";"371";"478"
"17916";"361";"460"
"17917";"380";"481"
"17918";"399";"503"
"17919";"418";"525"
"17920";"435";"545"
"17921";"373";"477"
"17922";"445";"569"
"17923";"520";"674"
"17924";"481";"613"
"17925";"1143";"1537"
"17926";"1360";"1822"
"17927";"1329";"1782"
"17928";"1292";"1734"
"17929";"1225";"1645"
"17930";"1183";"1589"
"17931";"1299";"1748"
"17932";"1234";"1669"
