OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
7501;Москва, Сущёвский Вал ул, д.22;19507;37.604959;55.792462;802;0.005304;37.60056;55.795426
7502;Москва, Сущёвский Вал ул, д.23;19508;37.601358;55.792984;802;0.002569;37.60056;55.795426
7503;Москва, Сущёвский Вал ул, д.3/5;19509;37.590201;55.79304;117;0.006449;37.592162;55.786896
7504;Москва, Сущёвский Вал ул, д.3/5А;19510;37.590785;55.792598;117;0.005866;37.592162;55.786896
7505;Москва, Сущёвский Вал ул, д.41;19511;37.608598;55.793282;786;0.004464;37.612204;55.795916
7506;Москва, Сущёвский Вал ул, д.55;19512;37.61441;55.793697;786;0.003128;37.612204;55.795916
7507;Москва, Сущёвский Вал ул, д.63;19513;37.6205;55.793307;1661;0.001228;37.621622;55.79381
7508;Москва, Сущёвский Вал ул, д.67;19514;37.622774;55.793156;1661;0.001324;37.621622;55.79381
7509;Москва, Сущёвский Вал ул, д.69;19515;37.624767;55.793257;1661;0.003194;37.621622;55.79381
7510;Москва, Сущёвский Вал ул, д.71;19516;37.625936;55.793176;1661;0.00436;37.621622;55.79381
7511;Москва, Сущёвский Вал ул, д.73;19517;37.627013;55.793241;1661;0.005421;37.621622;55.79381
7512;Москва, Тихвинская ул, д.10;19518;37.601734;55.786965;1653;0.003152;37.602017;55.783826
7513;Москва, Тихвинская ул, д.12;19519;37.601429;55.787567;1653;0.003787;37.602017;55.783826
7514;Москва, Тихвинская ул, д.16;19520;37.601142;55.788489;1912;0.004329;37.598403;55.791843
7515;Москва, Тихвинская ул, д.18/5;19521;37.600756;55.789891;1912;0.003056;37.598403;55.791843
7516;Москва, Тихвинская ул, д.20;19522;37.600432;55.79067;1912;0.002344;37.598403;55.791843
7517;Москва, Тихвинская ул, д.4;19523;37.601987;55.785892;1653;0.002067;37.602017;55.783826
7518;Москва, Трифоновская ул, д.11;19524;37.611832;55.788884;139;0.002875;37.610008;55.786661
7519;Москва, Трифоновская ул, д.12;19525;37.615066;55.788195;1544;0.001282;37.61588;55.789187
7520;Москва, Трифоновская ул, д.4;19526;37.612676;55.788125;139;0.003044;37.610008;55.786661
7521;Москва, Шереметьевская ул, д.1, корп.1;19527;37.615479;55.793915;786;0.003837;37.612204;55.795916
7522;Москва, Шереметьевская ул, д.1, корп.2;19528;37.614976;55.794258;786;0.003229;37.612204;55.795916
7523;Москва, Шереметьевская ул, д.11, корп.2;19529;37.614285;55.796485;786;0.002157;37.612204;55.795916
7524;Москва, Шереметьевская ул, д.13, корп.1;19530;37.615345;55.79684;786;0.003274;37.612204;55.795916
7525;Москва, Шереметьевская ул, д.13, корп.2;19531;37.614239;55.797168;786;0.00239;37.612204;55.795916
7526;Москва, Шереметьевская ул, д.15, корп.2;19532;37.61468;55.797578;786;0.002982;37.612204;55.795916
7527;Москва, Шереметьевская ул, д.17, корп.1;19533;37.615129;55.797922;786;0.003547;37.612204;55.795916
7528;Москва, Шереметьевская ул, д.17, корп.2;19534;37.614625;55.798247;786;0.003361;37.612204;55.795916
7529;Москва, Шереметьевская ул, д.19, корп.1;19535;37.614903;55.798787;786;0.003941;37.612204;55.795916
7530;Москва, Шереметьевская ул, д.19, корп.2;19536;37.614319;55.799197;786;0.003904;37.612204;55.795916
7531;Москва, Шереметьевская ул, д.5, корп.1;19537;37.615469;55.794836;786;0.003439;37.612204;55.795916
7532;Москва, Шереметьевская ул, д.5, корп.2;19538;37.614482;55.794845;786;0.002516;37.612204;55.795916
7533;Москва, Шереметьевская ул, д.7, корп.2;19539;37.614931;55.795448;786;0.002766;37.612204;55.795916
7534;Москва, Шереметьевская ул, д.9, корп.1;19540;37.615388;55.795793;786;0.003187;37.612204;55.795916
7535;Москва, Шереметьевская ул, д.9, корп.2;19541;37.614797;55.796122;786;0.002601;37.612204;55.795916
7536;Москва, Шереметьевская ул, д.9, корп.3;19542;37.613916;55.795985;786;0.001713;37.612204;55.795916
7537;Москва, Стрелецкая ул, д.11, корп.1;19543;37.605327;55.796339;802;0.004854;37.60056;55.795426
7538;Москва, Стрелецкая ул, д.11, корп.2;19544;37.605327;55.796339;802;0.004854;37.60056;55.795426
7539;Москва, Стрелецкая ул, д.9;19545;37.603738;55.797355;802;0.003718;37.60056;55.795426
