OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
10001;Москва, 9-я Северная линия, д.1, корп.3;22007;37.558408;55.935959;1140;0.002121;37.556371;55.93537
10002;Москва, 9-я Северная линия, д.10;22008;37.550729;55.936882;1140;0.005841;37.556371;55.93537
10003;Москва, 9-я Северная линия, д.11;22009;37.550117;55.934375;1140;0.006331;37.556371;55.93537
10004;Москва, 9-я Северная линия, д.11, корп.1;22010;37.549444;55.935369;1140;0.006926;37.556371;55.93537
10005;Москва, 9-я Северная линия, д.12;22011;37.55018;55.936822;1140;0.006358;37.556371;55.93537
10006;Москва, 9-я Северная линия, д.13;22012;37.548977;55.93432;1140;0.007468;37.556371;55.93537
10007;Москва, 9-я Северная линия, д.13, стр.2;22013;37.549992;55.933659;1140;0.006604;37.556371;55.93537
10008;Москва, 9-я Северная линия, д.132А, стр.1;22014;37.558947;55.934059;1140;0.002891;37.556371;55.93537
10009;Москва, 9-я Северная линия, д.132Г, стр.2;22015;37.557591;55.936559;1140;0.001704;37.556371;55.93537
10010;Москва, 9-я Северная линия, д.132Г, стр.6;22016;37.557591;55.936559;1140;0.001704;37.556371;55.93537
10011;Москва, 9-я Северная линия, д.132Г, стр.7;22017;37.557591;55.936559;1140;0.001704;37.556371;55.93537
10012;Москва, 9-я Северная линия, д.132Г, стр.8;22018;37.557591;55.936559;1140;0.001704;37.556371;55.93537
10013;Москва, 9-я Северная линия, д.14;22019;37.549632;55.93676;1140;0.00688;37.556371;55.93537
10014;Москва, 9-я Северная линия, д.15;22020;37.55;55.933413;1140;0.006663;37.556371;55.93537
10015;Москва, 9-я Северная линия, д.16;22021;37.548896;55.93716;1140;0.007686;37.556371;55.93537
10016;Москва, 9-я Северная линия, д.17;22022;37.549291;55.932793;1140;0.007534;37.556371;55.93537
10017;Москва, 9-я Северная линия, д.18;22023;37.548896;55.93672;1140;0.007596;37.556371;55.93537
10018;Москва, 9-я Северная линия, д.1Б, стр.4;22024;37.555264;55.937204;1140;0.002142;37.556371;55.93537
10019;Москва, 9-я Северная линия, д.2;22025;37.552858;55.937128;1140;0.003928;37.556371;55.93537
10020;Москва, 9-я Северная линия, д.20;22026;37.548896;55.93672;1140;0.007596;37.556371;55.93537
10021;Москва, 9-я Северная линия, д.21;22027;37.552588;55.936182;1140;0.003869;37.556371;55.93537
10022;Москва, 9-я Северная линия, д.23, корп.1;22028;37.549686;55.932052;1140;0.007462;37.556371;55.93537
