OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
5001;Москва, Волгоградский пр-кт, д.13;12456;37.676753;55.73003;351;0.004287;37.677591;55.734235
5002;Москва, Волгоградский пр-кт, д.15;12457;37.677454;55.729244;351;0.004991;37.677591;55.734235
5003;Москва, Волгоградский пр-кт, д.17;12458;37.679116;55.728559;351;0.005876;37.677591;55.734235
5004;Москва, Волгоградский пр-кт, д.3;12459;37.672154;55.732285;1688;0.002841;37.67257;55.735097
5005;Москва, Волгоградский пр-кт, д.3-5, стр.2;12460;37.672297;55.731886;951;0.003024;37.671396;55.728999
5006;Москва, Волгоградский пр-кт, д.5;12461;37.672728;55.731941;1688;0.00316;37.67257;55.735097
5007;Москва, Волгоградский пр-кт, д.7;12462;37.67395;55.731475;951;0.003557;37.671396;55.728999
5008;Москва, Волгоградский пр-кт, д.9, стр.1;12463;37.67457;55.730688;951;0.003595;37.671396;55.728999
5009;Москва, Воловья ул, д.3;12464;37.683256;55.735301;958;0.001383;37.68464;55.735309
5010;Москва, Иерусалимская ул, д.2;12465;37.676169;55.733938;351;0.001452;37.677591;55.734235
5011;Москва, Иерусалимская ул, д.3;12466;37.677867;55.732594;351;0.001663;37.677591;55.734235
5012;Москва, Иерусалимская ул, д.6;12467;37.677049;55.732376;351;0.001935;37.677591;55.734235
5013;Москва, Иерусалимская ул, д.8;12468;37.676231;55.731789;351;0.002798;37.677591;55.734235
5014;Москва, Иерусалимская ул, д.9;12469;37.676528;55.730957;351;0.003444;37.677591;55.734235
5015;Москва, Иерусалимский проезд, д.4;12470;37.675154;55.732513;351;0.002983;37.677591;55.734235
5016;Москва, Качалинская ул, д.7;12471;37.67387;55.73218;1688;0.003193;37.67257;55.735097
5017;Москва, Качалинская ул, д.9;12472;37.675108;55.731717;351;0.003534;37.677591;55.734235
5018;Москва, Малая Калитниковская ул, д.1;12473;37.675899;55.737557;351;0.003727;37.677591;55.734235
5019;Москва, Малая Калитниковская ул, д.11;12474;37.682601;55.735641;958;0.002066;37.68464;55.735309
5020;Москва, Малая Калитниковская ул, д.16;12475;37.682439;55.734557;958;0.002324;37.68464;55.735309
5021;Москва, Малая Калитниковская ул, д.18;12476;37.68322;55.734141;958;0.001837;37.68464;55.735309
5022;Москва, Малая Калитниковская ул, д.2, корп.1;12477;37.68031;55.735032;351;0.002834;37.677591;55.734235
