"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"24552";"304";"419"
"24553";"253";"349"
"24554";"146";"197"
"24555";"271";"373"
"24556";"406";"564"
"24557";"426";"592"
"24558";"234";"316"
"24559";"98";"136"
"24560";"193";"274"
"24561";"1010";"1374"
"24562";"227";"320"
"24563";"253";"341"
"24564";"245";"335"
"24565";"319";"438"
"24566";"347";"478"
"24567";"351";"483"
"24568";"279";"382"
"24569";"150";"206"
"24570";"157";"220"
"24571";"75";"108"
"24572";"151";"203"
"24573";"214";"293"
"24574";"112";"157"
"24575";"223";"308"
"24576";"311";"431"
"24577";"391";"548"
"24578";"263";"355"
"24579";"6510";"8929"
"24580";"542";"775"
"24581";"484";"692"
"24582";"531";"752"
"24583";"601";"825"
"24584";"770";"1043"
"24585";"386";"536"
"24586";"476";"661"
"24587";"508";"704"
"24588";"58";"85"
"24589";"388";"533"
"24590";"383";"529"
"24591";"441";"606"
"24592";"427";"592"
"24593";"460";"635"
"24594";"2";"3"
"24595";"35";"50"
"24596";"87";"125"
"24597";"81";"123"
"24598";"233";"321"
"24599";"303";"417"
"24600";"297";"406"
"24601";"289";"399"
"24602";"346";"475"
"24603";"353";"485"
"24604";"370";"503"
"24605";"349";"483"
"24606";"561";"770"
"24607";"375";"514"
"24608";"265";"367"
"24609";"219";"298"
"24610";"1809";"2483"
"24611";"460";"653"
"24612";"451";"639"
"24613";"501";"709"
"24614";"1664";"2280"
"24615";"1728";"2365"
"24616";"344";"489"
"24617";"238";"342"
"24618";"368";"526"
"24619";"429";"608"
"24620";"122";"163"
"24621";"434";"609"
"24622";"1810";"2478"
"24623";"1873";"2574"
"24624";"1883";"2588"
"24625";"113";"159"
"24626";"135";"189"
"24627";"124";"172"
"24628";"199";"274"
"24629";"249";"343"
"24630";"405";"560"
"24631";"403";"567"
"24632";"524";"727"
"24633";"142";"188"
"24634";"163";"224"
"24635";"223";"292"
"24636";"1136";"1549"
"24637";"187";"248"
"24638";"154";"205"
"24639";"113";"151"
"24640";"225";"306"
"24641";"191";"259"
"24642";"140";"193"
"24643";"182";"255"
"24644";"256";"365"
"24645";"352";"502"
"24646";"429";"613"
"24647";"462";"659"
"24648";"878";"1166"
"24649";"1614";"2208"
"24650";"1584";"2173"
"24651";"1685";"2310"
"24652";"1715";"2353"
"24653";"1801";"2476"
"24654";"1661";"2273"
"24655";"1618";"2219"
"24656";"1735";"2377"
"24657";"1696";"2321"
"24658";"1619";"2223"
"24659";"1714";"2346"
"24660";"507";"689"
"24661";"476";"643"
"24662";"590";"788"
"24663";"211";"301"
"24664";"536";"732"
"24665";"667";"895"
"24666";"583";"806"
"24667";"726";"993"
"24668";"1323";"1800"
"24669";"1357";"1841"
"24670";"1238";"1667"
"24671";"1227";"1653"
"24672";"394";"524"
"24673";"675";"899"
"24674";"620";"830"
"24675";"463";"626"
"24676";"489";"668"
"24677";"497";"677"
"24678";"963";"1302"
"24679";"907";"1219"
"24680";"626";"847"
"24681";"587";"782"
"24682";"972";"1317"
"24683";"994";"1348"
"24684";"2731";"3629"
"24685";"2751";"3658"
"24686";"2751";"3658"
"24687";"3012";"4006"
"24688";"2723";"3612"
"24689";"2670";"3544"
"24690";"2695";"3577"
"24691";"2961";"3938"
"24692";"3023";"4038"
"24693";"3023";"4038"
"24694";"3023";"4038"
"24695";"3023";"4038"
"24696";"3023";"4038"
"24697";"3032";"4052"
"24698";"3066";"4099"
"24699";"3083";"4123"
"24700";"3083";"4123"
"24701";"3083";"4123"
"24702";"3083";"4123"
"24703";"3083";"4123"
"24704";"3023";"4038"
"24705";"809";"1027"
"24706";"809";"1027"
"24707";"3074";"4111"
"24708";"3074";"4111"
"24709";"3074";"4111"
"24710";"3074";"4111"
"24711";"2981";"3979"
"24712";"1220";"1688"
"24713";"1220";"1688"
"24714";"1060";"1453"
"24715";"1054";"1444"
"24716";"2679";"3587"
"24717";"2721";"3624"
"24718";"2824";"3776"
"24719";"299";"393"
"24720";"645";"874"
"24721";"645";"874"
"24722";"703";"949"
"24723";"690";"932"
"24724";"715";"964"
