"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"5769";"234";"323"
"5770";"184";"251"
"5771";"181";"252"
"5772";"201";"269"
"5773";"218";"296"
"5774";"266";"356"
"5775";"101";"139"
"5776";"2";"3"
"5777";"25";"37"
"5778";"119";"164"
"5779";"136";"188"
"5780";"95";"130"
"5781";"12";"15"
"5782";"436";"576"
"5783";"389";"516"
"5784";"396";"526"
"5785";"406";"543"
"5786";"298";"400"
"5787";"223";"292"
"5788";"205";"275"
"5789";"159";"217"
"5790";"121";"166"
"5791";"157";"222"
"5792";"155";"222"
"5793";"237";"344"
"5794";"744";"997"
"5795";"219";"319"
"5796";"458";"644"
"5797";"671";"906"
"5798";"129";"186"
"5799";"180";"255"
"5800";"239";"335"
"5801";"65";"98"
"5802";"74";"99"
"5803";"205";"282"
"5804";"582";"778"
"5805";"75";"101"
"5806";"74";"105"
"5807";"147";"203"
"5808";"200";"272"
"5809";"275";"372"
"5810";"541";"758"
"5811";"421";"592"
"5812";"305";"413"
"5813";"422";"577"
"5814";"353";"476"
"5815";"311";"428"
"5816";"275";"380"
"5817";"379";"522"
"5818";"320";"442"
"5819";"260";"361"
"5820";"394";"557"
"5821";"311";"423"
"5822";"272";"377"
"5823";"184";"239"
"5824";"178";"240"
"5825";"219";"298"
"5826";"236";"322"
"5827";"305";"429"
"5828";"279";"390"
"5829";"197";"271"
"5830";"141";"194"
"5831";"119";"161"
"5832";"287";"400"
"5833";"416";"578"
"5834";"449";"635"
"5835";"263";"373"
"5836";"184";"261"
"5837";"282";"404"
"5838";"311";"445"
"5839";"493";"688"
"5840";"433";"608"
"5841";"318";"451"
"5842";"349";"490"
"5843";"457";"644"
"5844";"478";"673"
"5845";"344";"483"
"5846";"422";"595"
"5847";"277";"393"
"5848";"214";"300"
"5849";"552";"766"
"5850";"536";"745"
"5851";"366";"512"
"5852";"475";"661"
"5853";"501";"693"
"5854";"374";"526"
"5855";"475";"666"
"5856";"730";"1013"
"5857";"747";"1042"
"5858";"829";"1140"
"5859";"794";"1106"
"5860";"847";"1171"
"5861";"775";"1071"
"5862";"791";"1090"
"5863";"775";"1076"
"5864";"785";"1092"
"5865";"677";"938"
"5866";"417";"586"
"5867";"374";"526"
"5868";"335";"471"
"5869";"401";"560"
"5870";"393";"546"
"5871";"276";"389"
"5872";"363";"509"
"5873";"342";"478"
"5874";"300";"418"
"5875";"455";"634"
"5876";"453";"623"
"5877";"420";"588"
"5878";"408";"573"
"5879";"344";"482"
"5880";"326";"457"
"5881";"536";"751"
"5882";"226";"322"
"5883";"167";"240"
"5884";"129";"187"
"5885";"109";"157"
"5886";"230";"332"
"5887";"262";"376"
"5888";"297";"424"
"5889";"259";"368"
"5890";"285";"407"
"5891";"268";"387"
"5892";"232";"332"
"5893";"241";"346"
"5894";"353";"497"
"5895";"369";"515"
"5896";"415";"578"
"5897";"390";"553"
"5898";"363";"515"
"5899";"336";"473"
"5900";"299";"419"
"5901";"297";"411"
"5902";"0";"0"
"5903";"152";"210"
"5904";"167";"234"
"5905";"235";"327"
"5906";"101";"147"
"5907";"49";"70"
"5908";"268";"374"
"5909";"171";"240"
"5910";"260";"365"
"5911";"217";"307"
"5912";"178";"257"
"5913";"275";"387"
"5914";"84";"119"
"5915";"275";"387"
"5916";"337";"475"
"5917";"239";"343"
"5918";"274";"389"
"5919";"196";"280"
"5920";"439";"618"
"5921";"159";"225"
"5922";"189";"270"
"5923";"207";"291"
"5924";"116";"163"
"5925";"163";"223"
"5926";"263";"360"
"5927";"261";"362"
"5928";"174";"245"
"5929";"206";"287"
"5930";"295";"414"
"5931";"272";"382"
"5932";"269";"372"
"5933";"408";"555"
"5934";"453";"617"
"5935";"240";"331"
"5936";"106";"147"
"5937";"130";"182"
"5938";"160";"211"
"5939";"305";"417"
"5940";"368";"507"
"5941";"483";"662"
"5942";"404";"558"
"5943";"176";"249"
"5944";"142";"206"
"5945";"79";"115"
"5946";"95";"139"
"5947";"164";"229"
"5948";"205";"281"
"5949";"253";"363"
"5950";"174";"253"
"5951";"216";"313"
"5952";"186";"270"
"5953";"214";"310"
"5954";"271";"377"
"5955";"254";"359"
"5956";"371";"516"
"5957";"319";"444"
"5958";"369";"516"
"5959";"285";"392"
"5960";"416";"578"
"5961";"408";"550"
"5962";"263";"347"
"5963";"239";"318"
"5964";"198";"253"
"5965";"401";"546"
"5966";"427";"582"
"5967";"255";"366"
"5968";"255";"366"
"5969";"576";"786"
"5970";"276";"389"
"5971";"267";"373"
"5972";"340";"475"
"5973";"402";"566"
"5974";"424";"588"
"5975";"168";"211"
"5976";"230";"314"
"5977";"175";"243"
"5978";"208";"290"
"5979";"257";"362"
"5980";"407";"560"
"5981";"464";"641"
"5982";"398";"566"
"5983";"264";"363"
"5984";"319";"440"
"5985";"213";"284"
"5986";"238";"315"
"5987";"178";"248"
"5988";"175";"245"
"5989";"303";"423"
"5990";"168";"236"
"5991";"151";"212"
"5992";"184";"256"
"5993";"168";"244"
"5994";"189";"273"
"5995";"246";"347"
"5996";"306";"420"
"5997";"563";"781"
"5998";"588";"816"
"5999";"484";"674"
"6000";"356";"492"
"6001";"465";"625"
"6002";"393";"537"
"6003";"424";"569"
"6004";"485";"657"
"6005";"719";"1004"
"6006";"593";"821"
"6007";"663";"926"
"6008";"455";"617"
"6009";"548";"764"
"6010";"583";"816"
"6011";"534";"740"
"6012";"524";"726"
"6013";"358";"491"
"6014";"432";"601"
"6015";"323";"442"
"6016";"384";"532"
"6017";"431";"603"
"6018";"499";"697"
"6019";"563";"780"
"6020";"300";"400"
"6021";"279";"371"
"6022";"87";"123"
"6023";"12";"18"
"6024";"254";"345"
"6025";"114";"153"
"6026";"306";"412"
"6027";"694";"964"
"6028";"564";"781"
"6029";"520";"700"
"6030";"304";"423"
"6031";"520";"700"
"6032";"508";"691"
"6033";"453";"611"
"6034";"464";"633"
"6035";"445";"598"
"6036";"98";"128"
"6037";"148";"202"
"6038";"191";"260"
"6039";"226";"307"
"6040";"307";"419"
"6041";"169";"235"
"6042";"216";"295"
"6043";"246";"336"
"6044";"348";"483"
"6045";"325";"456"
"6046";"278";"389"
"6047";"216";"301"
"6048";"683";"943"
"6049";"272";"374"
"6050";"225";"312"
"6051";"160";"225"
"6052";"172";"244"
"6053";"98";"143"
"6054";"174";"243"
"6055";"69";"98"
"6056";"211";"296"
"6057";"232";"326"
"6058";"275";"390"
"6059";"226";"313"
"6060";"285";"400"
"6061";"213";"299"
"6062";"176";"247"
"6063";"400";"543"
"6064";"302";"412"
"6065";"286";"386"
"6066";"377";"507"
"6067";"405";"551"
"6068";"430";"579"
"6069";"1462";"2003"
"6070";"1295";"1768"
"6071";"1451";"1989"
"6072";"1457";"1998"
"6073";"1445";"1981"
"6074";"1287";"1757"
"6075";"1439";"1973"
"6076";"1440";"1974"
"6077";"1276";"1742"
"6078";"181";"257"
"6079";"1286";"1755"
"6080";"1474";"2022"
"6081";"1259";"1718"
"6082";"1394";"1910"
"6083";"1266";"1728"
"6084";"1478";"2028"
"6085";"1377";"1887"
"6086";"1256";"1715"
"6087";"196";"279"
"6088";"437";"626"
"6089";"1377";"1887"
"6090";"1247";"1702"
"6091";"1360";"1864"
"6092";"1218";"1662"
"6093";"1351";"1851"
"6094";"1212";"1654"
"6095";"1341";"1837"
"6096";"1200";"1637"
"6097";"1328";"1819"
"6098";"1185";"1616"
"6099";"212";"301"
"6100";"1313";"1793"
"6101";"1167";"1592"
"6102";"1313";"1793"
"6103";"1149";"1567"
"6104";"1259";"1718"
"6105";"1087";"1481"
"6106";"1250";"1705"
"6107";"1241";"1694"
"6108";"1264";"1719"
"6109";"1278";"1744"
"6110";"1207";"1648"
"6111";"246";"348"
"6112";"1191";"1625"
"6113";"1169";"1595"
"6114";"1153";"1573"
"6115";"1138";"1552"
"6116";"257";"362"
"6117";"329";"458"
"6118";"487";"689"
"6119";"1163";"1580"
"6120";"1185";"1610"
"6121";"1207";"1641"
"6122";"1229";"1671"
"6123";"1129";"1532"
"6124";"1297";"1771"
"6125";"1200";"1630"
"6126";"687";"917"
"6127";"682";"910"
"6128";"529";"714"
"6129";"687";"917"
"6130";"271";"383"
"6131";"320";"450"
"6132";"275";"388"
"6133";"411";"565"
"6134";"517";"715"
"6135";"281";"398"
"6136";"254";"358"
"6137";"273";"385"
"6138";"289";"407"
"6139";"302";"425"
"6140";"323";"457"
"6141";"323";"457"
"6142";"627";"874"
"6143";"627";"874"
"6144";"678";"942"
"6145";"670";"931"
"6146";"648";"901"
"6147";"605";"845"
"6148";"589";"824"
"6149";"559";"784"
"6150";"406";"565"
"6151";"608";"845"
"6152";"696";"964"
"6153";"611";"844"
"6154";"746";"1034"
"6155";"841";"1160"
"6156";"771";"1069"
"6157";"846";"1166"
"6158";"787";"1091"
"6159";"819";"1130"
"6160";"807";"1121"
"6161";"830";"1145"
"6162";"845";"1172"
"6163";"629";"871"
"6164";"873";"1205"
"6165";"645";"894"
"6166";"851";"1179"
"6167";"801";"1108"
"6168";"660";"915"
"6169";"857";"1186"
"6170";"673";"932"
"6171";"879";"1222"
"6172";"70";"99"
"6173";"689";"955"
"6174";"700";"970"
"6175";"887";"1234"
"6176";"715";"990"
"6177";"928";"1284"
"6178";"736";"1019"
"6179";"1436";"1968"
"6180";"780";"1081"
"6181";"1427";"1955"
"6182";"780";"1081"
"6183";"1415";"1939"
"6184";"1637";"2242"
"6185";"1397";"1915"
"6186";"795";"1103"
"6187";"811";"1126"
"6188";"1380";"1890"
"6189";"189";"268"
"6190";"820";"1140"
"6191";"1530";"2097"
"6192";"1365";"1871"
"6193";"1511";"2071"
"6194";"1356";"1858"
"6195";"1497";"2052"
"6196";"1318";"1799"
"6197";"1484";"2034"
"6198";"1309";"1786"
"6199";"1481";"2030"
"6200";"215";"304"
"6201";"732";"1012"
"6202";"828";"1148"
"6203";"832";"1153"
"6204";"884";"1226"
"6205";"889";"1232"
"6206";"874";"1211"
"6207";"879";"1219"
"6208";"872";"1209"
"6209";"1728";"2370"
"6210";"879";"1220"
"6211";"1675";"2296"
"6212";"1661";"2276"
"6213";"730";"1010"
"6214";"786";"1088"
"6215";"998";"1356"
"6216";"985";"1338"
"6217";"1518";"2082"
"6218";"752";"1037"
"6219";"765";"1057"
"6220";"791";"1095"
"6221";"790";"1095"
"6222";"818";"1134"
"6223";"792";"1095"
"6224";"792";"1096"
"6225";"796";"1099"
"6226";"809";"1121"
"6227";"844";"1170"
"6228";"864";"1199"
"6229";"1985";"2729"
"6230";"814";"1128"
"6231";"509";"702"
"6232";"364";"498"
"6233";"375";"514"
"6234";"395";"541"
"6235";"418";"571"
"6236";"598";"820"
"6237";"841";"1154"
"6238";"631";"863"
"6239";"498";"684"
"6240";"538";"734"
"6241";"799";"1095"
"6242";"855";"1173"
"6243";"462";"628"
"6244";"402";"553"
"6245";"446";"606"
"6246";"394";"542"
"6247";"428";"582"
"6248";"361";"496"
"6249";"363";"494"
"6250";"338";"463"
"6251";"356";"485"
"6252";"307";"419"
"6253";"324";"455"
"6254";"318";"443"
"6255";"321";"448"
"6256";"328";"456"
"6257";"328";"456"
"6258";"307";"427"
"6259";"306";"424"
"6260";"290";"401"
"6261";"318";"444"
"6262";"289";"399"
"6263";"513";"708"
"6264";"334";"465"
"6265";"232";"317"
"6266";"316";"439"
"6267";"381";"523"
"6268";"211";"287"
"6269";"365";"501"
"6270";"303";"416"
"6271";"284";"389"
"6272";"322";"443"
"6273";"270";"369"
"6274";"344";"474"
"6275";"402";"553"
"6276";"269";"368"
"6277";"498";"678"
"6278";"280";"384"
"6279";"294";"405"
"6280";"314";"431"
"6281";"357";"492"
"6282";"396";"544"
"6283";"434";"595"
"6284";"598";"814"
"6285";"613";"840"
"6286";"648";"877"
"6287";"375";"517"
"6288";"312";"434"
"6289";"403";"553"
"6290";"273";"384"
"6291";"244";"344"
"6292";"340";"471"
"6293";"367";"507"
"6294";"299";"418"
"6295";"4";"5"
"6296";"366";"492"
"6297";"24";"32"
"6298";"346";"464"
"6299";"55";"74"
"6300";"324";"435"
"6301";"82";"110"
"6302";"304";"407"
"6303";"114";"154"
"6304";"237";"316"
"6305";"191";"259"
"6306";"206";"275"
"6307";"189";"256"
"6308";"249";"330"
"6309";"195";"263"
"6310";"268";"357"
"6311";"214";"288"
"6312";"618";"828"
"6313";"233";"313"
"6314";"598";"799"
"6315";"177";"238"
"6316";"258";"347"
"6317";"340";"458"
"6318";"463";"626"
"6319";"423";"570"
"6320";"447";"601"
"6321";"430";"581"
"6322";"394";"535"
"6323";"62";"88"
"6324";"427";"575"
"6325";"404";"544"
"6326";"382";"515"
"6327";"325";"440"
"6328";"308";"418"
"6329";"202";"271"
"6330";"281";"380"
"6331";"265";"356"
"6332";"333";"450"
"6333";"332";"449"
"6334";"340";"458"
"6335";"43";"62"
"6336";"228";"307"
"6337";"9";"13"
"6338";"250";"337"
"6339";"698";"971"
"6340";"730";"1015"
"6341";"790";"1100"
"6342";"775";"1078"
"6343";"809";"1126"
"6344";"798";"1113"
"6345";"993";"1371"
"6346";"996";"1375"
"6347";"911";"1257"
"6348";"865";"1202"
"6349";"865";"1202"
"6350";"992";"1370"
"6351";"2204";"3014"
"6352";"901";"1248"
"6353";"926";"1283"
"6354";"916";"1271"
"6355";"2154";"2950"
"6356";"2156";"2950"
"6357";"2227";"3048"
"6358";"603";"837"
"6359";"937";"1294"
"6360";"993";"1394"
"6361";"555";"770"
"6362";"589";"819"
"6363";"616";"857"
"6364";"730";"1014"
"6365";"790";"1100"
"6366";"217";"310"
"6367";"361";"517"
"6368";"455";"642"
"6369";"451";"638"
"6370";"421";"602"
