"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"770";"351";"497"
"771";"299";"415"
"772";"298";"398"
"773";"392";"524"
"774";"387";"520"
"775";"351";"492"
"776";"248";"351"
"777";"311";"433"
"778";"305";"442"
"779";"329";"483"
"780";"307";"436"
"781";"292";"416"
"782";"339";"461"
"783";"290";"390"
"784";"289";"424"
"785";"326";"479"
"786";"390";"572"
"787";"411";"550"
"788";"264";"349"
"789";"330";"468"
"790";"170";"242"
"791";"124";"176"
"792";"126";"179"
"793";"178";"230"
"794";"51";"72"
"795";"51";"71"
"796";"75";"105"
"797";"128";"170"
"798";"82";"107"
"799";"5";"7"
"800";"308";"418"
"801";"342";"458"
"802";"287";"391"
"803";"200";"268"
"804";"68";"88"
"805";"334";"444"
"806";"349";"466"
"807";"426";"576"
"808";"72";"103"
"809";"112";"154"
"810";"328";"467"
"811";"179";"254"
"812";"455";"610"
"813";"510";"686"
"814";"519";"699"
"815";"170";"214"
"816";"144";"181"
"817";"146";"207"
"818";"200";"277"
"819";"264";"361"
"820";"210";"300"
"821";"227";"323"
"822";"117";"175"
"823";"134";"201"
"824";"177";"263"
"825";"195";"290"
"826";"226";"312"
"827";"247";"339"
"828";"151";"213"
"829";"154";"208"
"830";"161";"221"
"831";"200";"278"
"832";"186";"261"
"833";"184";"256"
"834";"196";"272"
"835";"268";"377"
"836";"93";"138"
"837";"157";"218"
"838";"251";"350"
"839";"187";"256"
"840";"215";"291"
"841";"281";"385"
"842";"242";"325"
"843";"344";"465"
"844";"312";"420"
"845";"289";"385"
"846";"591";"784"
"847";"523";"696"
"848";"296";"396"
"849";"324";"434"
"850";"93";"138"
"851";"200";"281"
"852";"60";"89"
"853";"178";"249"
"854";"52";"73"
"855";"184";"252"
"856";"65";"88"
"857";"94";"127"
"858";"229";"302"
"859";"266";"344"
"860";"408";"542"
"861";"141";"182"
"862";"88";"115"
"863";"168";"225"
"864";"179";"227"
"865";"171";"221"
"866";"119";"161"
"867";"113";"164"
"868";"161";"229"
"869";"199";"276"
"870";"162";"221"
"871";"147";"210"
"872";"77";"110"
"873";"75";"107"
"874";"165";"235"
"875";"66";"95"
"876";"111";"160"
"877";"106";"151"
"878";"156";"232"
"879";"100";"135"
"880";"242";"349"
"881";"271";"382"
"882";"157";"221"
"883";"141";"197"
"884";"94";"129"
"885";"83";"113"
"886";"265";"379"
"887";"146";"209"
"888";"4";"5"
"889";"157";"216"
"890";"255";"343"
"891";"164";"228"
"892";"207";"265"
"893";"224";"306"
"894";"78";"106"
"895";"277";"372"
"896";"204";"291"
"897";"124";"185"
"898";"83";"125"
"899";"94";"141"
"900";"106";"143"
"901";"443";"602"
"902";"390";"535"
"903";"277";"388"
"904";"258";"362"
"905";"236";"332"
"906";"137";"194"
"907";"183";"264"
"908";"202";"274"
"909";"193";"283"
"910";"208";"286"
"911";"192";"265"
"912";"217";"300"
"913";"412";"556"
"914";"439";"589"
"915";"328";"438"
"916";"297";"398"
"917";"184";"236"
"918";"137";"174"
"919";"63";"81"
"920";"120";"151"
"921";"309";"434"
"922";"200";"270"
"923";"106";"141"
"924";"343";"470"
"925";"276";"373"
"926";"164";"241"
"927";"170";"261"
"928";"373";"509"
"929";"295";"420"
"930";"221";"312"
"931";"183";"259"
"932";"149";"206"
"933";"110";"154"
"934";"179";"252"
"935";"124";"175"
"936";"132";"187"
"937";"192";"263"
"938";"521";"727"
"939";"251";"348"
"940";"331";"461"
"941";"677";"948"
"942";"105";"145"
"943";"295";"419"
"944";"210";"303"
"945";"211";"304"
"946";"325";"458"
"947";"317";"431"
"948";"316";"430"
"949";"295";"405"
"950";"375";"521"
"951";"445";"603"
"952";"363";"508"
"953";"317";"448"
"954";"304";"429"
"955";"404";"557"
"956";"404";"557"
"957";"131";"182"
"958";"247";"335"
"959";"121";"169"
"960";"267";"349"
"961";"293";"388"
"962";"349";"459"
"963";"213";"294"
"964";"159";"216"
"965";"354";"470"
"966";"201";"284"
"967";"265";"384"
"968";"294";"423"
"969";"215";"277"
"970";"251";"367"
"971";"264";"381"
"972";"206";"265"
"973";"85";"117"
"974";"96";"131"
"975";"189";"248"
"976";"189";"248"
"977";"252";"335"
"978";"414";"565"
"979";"282";"378"
"980";"388";"558"
"981";"88";"121"
"982";"78";"119"
"983";"355";"513"
"984";"93";"127"
"985";"81";"119"
"986";"85";"125"
"987";"648";"868"
"988";"467";"651"
"989";"500";"724"
"990";"475";"685"
"991";"514";"736"
"992";"232";"334"
"993";"129";"186"
"994";"214";"313"
"995";"159";"234"
"996";"181";"265"
"997";"197";"290"
"998";"337";"447"
"999";"39";"59"
"1000";"648";"884"
"1001";"370";"508"
"1002";"269";"365"
"1003";"344";"469"
"1004";"292";"377"
"1005";"672";"920"
"1006";"344";"451"
"1007";"456";"614"
"1008";"415";"573"
"1009";"487";"668"
"1010";"340";"476"
"1011";"271";"378"
"1012";"497";"681"
"1013";"437";"590"
"1014";"83";"100"
"1015";"214";"297"
"1016";"234";"326"
"1017";"313";"433"
"1018";"330";"470"
"1019";"363";"485"
"1020";"363";"487"
"1021";"336";"450"
"1022";"303";"407"
"1023";"69";"93"
"1024";"269";"356"
"1025";"248";"326"
"1026";"313";"422"
"1027";"404";"559"
"1028";"212";"273"
"1029";"181";"238"
"1030";"5";"7"
"1031";"171";"234"
"1032";"206";"277"
"1033";"279";"391"
"1034";"299";"417"
"1035";"299";"417"
"1036";"287";"402"
"1037";"198";"282"
