OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
12504;Москва, 5-я Парковая ул, д.23;770;37.787866;55.7947;1098;0.003893;37.785321;55.797647
12505;Москва, 5-я Парковая ул, д.25;771;37.787812;55.795327;1098;0.003404;37.785321;55.797647
12506;Москва, 5-я Парковая ул, д.26;772;37.788845;55.793571;13;0.004295;37.793137;55.793755
12507;Москва, 5-я Парковая ул, д.28;773;37.78863;55.794011;13;0.004514;37.793137;55.793755
12508;Москва, 5-я Парковая ул, д.30Б;774;37.788818;55.794517;13;0.004385;37.793137;55.793755
12509;Москва, 5-я Парковая ул, д.32;775;37.788674;55.795255;1098;0.004118;37.785321;55.797647
12510;Москва, 5-я Парковая ул, д.33;776;37.787677;55.797999;1098;0.002382;37.785321;55.797647
12511;Москва, 5-я Парковая ул, д.34;777;37.788477;55.795727;1098;0.003694;37.785321;55.797647
12512;Москва, 5-я Парковая ул, д.37;778;37.787543;55.799836;1098;0.003119;37.785321;55.797647
12513;Москва, 5-я Парковая ул, д.37А;779;37.786788;55.800438;1098;0.003153;37.785321;55.797647
12514;Москва, 5-я Парковая ул, д.38;780;37.788432;55.797356;1098;0.003124;37.785321;55.797647
12515;Москва, 5-я Парковая ул, д.38/13, корп.3;781;37.788998;55.797665;1098;0.003677;37.785321;55.797647
12516;Москва, 5-я Парковая ул, д.39;782;37.786833;55.801283;897;0.003831;37.790635;55.801758
12517;Москва, 5-я Парковая ул, д.39, корп.1;783;37.787489;55.800812;897;0.003285;37.790635;55.801758
12518;Москва, 5-я Парковая ул, д.39, корп.2;784;37.785853;55.800337;1098;0.002742;37.785321;55.797647
12519;Москва, 5-я Парковая ул, д.39, корп.3;785;37.785989;55.800787;1098;0.00321;37.785321;55.797647
12520;Москва, 5-я Парковая ул, д.39, корп.4;786;37.785817;55.801232;1098;0.003619;37.785321;55.797647
12521;Москва, 5-я Парковая ул, д.40, корп.1;787;37.789573;55.798029;897;0.003877;37.790635;55.801758
12522;Москва, 5-я Парковая ул, д.41;788;37.787444;55.801819;897;0.003191;37.790635;55.801758
12523;Москва, 5-я Парковая ул, д.42;789;37.788737;55.798429;1098;0.003504;37.785321;55.797647
12524;Москва, 5-я Парковая ул, д.43;790;37.786851;55.803145;1982;0.002477;37.786588;55.805608
12525;Москва, 5-я Парковая ул, д.45, корп.1;791;37.787282;55.803828;1982;0.001911;37.786588;55.805608
12526;Москва, 5-я Парковая ул, д.45, корп.2;792;37.785701;55.803732;18;0.002038;37.786341;55.805667
12527;Москва, 5-я Парковая ул, д.46;793;37.788387;55.800367;897;0.002643;37.790635;55.801758
12528;Москва, 5-я Парковая ул, д.47, корп.1;794;37.787236;55.804759;1982;0.001069;37.786588;55.805608
12529;Москва, 5-я Парковая ул, д.47, корп.2;795;37.786447;55.804744;1982;0.000876;37.786588;55.805608
12530;Москва, 5-я Парковая ул, д.47, корп.3;796;37.785647;55.804734;18;0.001162;37.786341;55.805667
12531;Москва, 5-я Парковая ул, д.48;797;37.788495;55.800767;897;0.002358;37.790635;55.801758
12532;Москва, 5-я Парковая ул, д.48, корп.1;798;37.789645;55.800782;897;0.00139;37.790635;55.801758
12533;Москва, 5-я Парковая ул, д.48, корп.2;799;37.790777;55.801106;897;0.000667;37.790635;55.801758
12534;Москва, 5-я Парковая ул, д.5, корп.1;800;37.788144;55.789224;1822;0.004509;37.792557;55.790154
12535;Москва, 5-я Парковая ул, д.5, корп.2;801;37.788082;55.788864;1822;0.004657;37.792557;55.790154
12536;Москва, 5-я Парковая ул, д.5, корп.3;802;37.788046;55.789578;1822;0.004547;37.792557;55.790154
12537;Москва, 5-я Парковая ул, д.50;803;37.78818;55.801521;897;0.002466;37.790635;55.801758
12538;Москва, 5-я Парковая ул, д.50А;804;37.78942;55.801536;897;0.001235;37.790635;55.801758
12539;Москва, 5-я Парковая ул, д.54, корп.1;805;37.788522;55.803164;897;0.002538;37.790635;55.801758
12540;Москва, 5-я Парковая ул, д.54, корп.2;806;37.789582;55.80316;897;0.001753;37.790635;55.801758
12541;Москва, 5-я Парковая ул, д.54, корп.3;807;37.790651;55.803191;897;0.001433;37.790635;55.801758
12542;Москва, 5-я Парковая ул, д.55, корп.1;808;37.787084;55.80784;1082;0.001233;37.788295;55.807604
12543;Москва, 5-я Парковая ул, д.55, корп.2;809;37.786285;55.80783;1082;0.002022;37.788295;55.807604
12544;Москва, 5-я Парковая ул, д.55, корп.3;810;37.785484;55.80782;18;0.002316;37.786341;55.805667
12545;Москва, 5-я Парковая ул, д.56, корп.1;811;37.788144;55.803843;1982;0.002353;37.786588;55.805608
