"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"27052";"199";"282"
"27053";"107";"156"
"27054";"256";"336"
"27055";"193";"244"
"27056";"390";"544"
"27057";"301";"396"
"27058";"378";"527"
"27059";"442";"619"
"27060";"424";"592"
"27061";"436";"592"
"27062";"309";"435"
"27063";"284";"401"
"27064";"368";"514"
"27065";"176";"251"
"27066";"293";"413"
"27067";"312";"446"
"27068";"520";"725"
"27069";"403";"559"
"27070";"108";"147"
"27071";"67";"95"
"27072";"3";"4"
"27073";"133";"188"
"27074";"395";"562"
"27075";"186";"263"
"27076";"38";"54"
"27077";"12";"17"
"27078";"115";"159"
"27079";"233";"327"
"27080";"337";"459"
"27081";"277";"386"
"27082";"324";"462"
"27083";"334";"460"
"27084";"331";"452"
"27085";"267";"368"
"27086";"288";"413"
"27087";"367";"519"
"27088";"160";"216"
"27089";"297";"397"
"27090";"175";"241"
"27091";"11";"13"
"27092";"212";"287"
"27093";"403";"559"
"27094";"475";"662"
"27095";"190";"262"
"27096";"100";"137"
"27097";"369";"508"
"27098";"181";"247"
"27099";"76";"106"
"27100";"115";"156"
"27101";"114";"156"
"27102";"316";"436"
"27103";"215";"296"
"27104";"156";"224"
"27105";"99";"145"
"27106";"233";"327"
"27107";"41";"61"
"27108";"194";"264"
"27109";"116";"156"
"27110";"3";"4"
"27111";"242";"340"
"27112";"269";"375"
"27113";"82";"109"
"27114";"107";"150"
"27115";"275";"363"
"27116";"123";"161"
"27117";"139";"184"
"27118";"182";"243"
"27119";"407";"551"
"27120";"218";"296"
"27121";"401";"542"
"27122";"357";"510"
"27123";"665";"909"
"27124";"492";"682"
"27125";"463";"641"
"27126";"270";"365"
"27127";"148";"203"
"27128";"128";"176"
"27129";"133";"181"
"27130";"166";"235"
"27131";"155";"215"
"27132";"257";"350"
"27133";"276";"380"
"27134";"506";"697"
"27135";"379";"518"
"27136";"371";"518"
"27137";"329";"458"
"27138";"754";"1035"
"27139";"257";"338"
"27140";"340";"444"
"27141";"495";"655"
"27142";"469";"637"
"27143";"431";"585"
"27144";"619";"829"
"27145";"440";"594"
"27146";"450";"627"
"27147";"153";"210"
"27148";"98";"138"
"27149";"115";"162"
"27150";"105";"150"
"27151";"164";"232"
"27152";"304";"427"
"27153";"339";"471"
"27154";"402";"558"
"27155";"310";"434"
"27156";"257";"357"
"27157";"165";"228"
"27158";"257";"361"
"27159";"135";"188"
"27160";"209";"288"
"27161";"186";"236"
"27162";"300";"436"
"27163";"228";"323"
"27164";"15";"21"
"27165";"75";"100"
"27166";"215";"310"
"27167";"154";"227"
"27168";"93";"141"
"27169";"222";"298"
"27170";"284";"395"
"27171";"309";"432"
"27172";"215";"294"
"27173";"144";"193"
"27174";"267";"362"
"27175";"410";"573"
"27176";"581";"800"
"27177";"322";"452"
"27178";"162";"231"
