"SCHOOL_ID","BUILDING_ID","DIST"
10481,42217,377
10481,42218,247
10482,27550,361
10482,27551,145
10482,27552,288
10482,27553,258
10482,27554,164
10482,27555,160
10482,27556,113
10482,27557,95
10482,27558,383
10482,27559,209
10482,27560,219
10482,27561,344
10482,27562,418
10482,27563,241
10482,27565,432
10482,27566,309
10482,27567,348
10482,27568,375
10482,27570,464
10482,27574,398
10482,27575,493
10482,27576,365
10482,27577,462
10482,27578,343
10482,27579,446
10482,27580,456
10482,27582,467
10482,27584,440
10482,27585,416
10482,27592,450
10482,27593,437
10482,27594,428
10482,27595,487
10482,27597,373
10482,27601,390
10482,27602,221
10482,27603,188
10482,27604,310
10482,27605,484
10482,27606,430
10482,27607,426
10482,27608,255
10482,27609,359
10482,27610,490
10482,27681,493
10483,4332,261
10483,4333,307
10483,4334,232
10483,4335,135
10483,4336,102
10483,4337,122
10483,4338,327
10483,4339,113
10483,4340,112
10483,4341,349
10483,4342,192
10483,4343,388
10483,4344,379
10483,4345,345
10483,4346,490
10483,4347,419
10483,4349,256
10483,4350,265
10483,4351,197
10483,4352,230
10483,4353,118
10483,4354,200
10483,4390,333
10483,4392,351
10483,4394,408
10483,4397,438
10483,4401,478
10483,4404,399
10483,4408,438
10483,4409,481
10483,4410,402
10483,4411,392
10483,4413,313
10483,4414,344
10483,4415,282
10483,4416,343
10483,4417,415
10483,4418,202
10483,4420,274
10483,4421,144
10483,4422,271
10483,4423,278
10483,4424,291
10483,4425,173
10483,4426,231
10483,4427,108
10483,4428,274
10483,4429,338
10483,4430,306
10483,4431,134
10483,4432,259
10483,4433,189
10483,4499,490
10483,4500,423
10483,4501,296
10483,4502,290
10483,4503,265
10483,4504,307
10483,4505,352
10483,4506,334
10483,4507,402
10483,4508,340
10483,4509,133
10483,4510,353
10483,4511,387
10483,4512,247
10483,4513,174
10483,4514,233
10483,4515,228
10483,4516,367
10483,4517,341
10483,4523,304
10483,4524,282
10485,22992,268
10485,22993,272
10485,22994,309
10485,22995,313
10485,22996,397
10485,22997,426
10485,22998,473
10485,22999,497
10485,23001,473
10485,23002,389
10485,23004,465
10485,23006,337
10485,23007,480
10485,23472,460
10485,23494,473
10485,23505,374
10485,23506,390
10485,23507,362
10485,23508,423
10485,23509,302
10485,23512,475
10485,23518,239
10485,23519,159
10485,23520,210
10485,23521,245
10485,23522,251
10485,23523,308
10485,23524,366
10485,23525,500
10485,23526,203
10485,23528,95
10485,23529,158
10485,23532,450
10485,23533,476
10485,23534,402
10485,23535,459
10485,23536,386
10485,23537,310
10486,19255,500
10486,19256,419
10486,19257,329
10486,19259,207
10486,19260,344
10486,19297,462
10486,19298,427
10486,19299,342
10486,19300,344
10486,19301,240
10486,19302,298
10486,19303,250
10486,19304,202
10486,19305,155
10486,19306,339
10486,19307,441
10486,19308,469
10486,19316,473
10486,19325,477
10486,19357,399
10486,19358,232
10486,19359,186
10486,19360,181
10486,19361,272
10486,19362,199
10486,19363,289
10486,19364,446
10486,19365,285
10486,19366,313
10486,19367,350
10486,19370,452
10486,19371,394
10486,19372,89
10486,19373,352
10486,19374,100
10486,19375,311
10486,19376,98
10486,19377,162
10486,19378,245
10486,19380,383
10486,19381,139
10486,19382,438
10486,19383,444
10486,19389,471
10486,19390,335
10486,19391,357
10486,19392,386
10486,19393,418
10486,19394,484
10486,19396,459
10486,19428,478
10486,19431,477
10487,35927,328
10487,35928,384
10487,35929,367
10487,35930,226
10487,35931,282
10487,35932,377
10487,35933,189
10487,35934,190
10487,35935,252
10487,35937,297
10487,35938,176
10487,35939,103
10487,35940,104
10487,35963,416
10487,35964,470
10487,35965,483
10487,35966,460
10487,35967,458
10487,35968,398
10487,35969,167
10487,35970,155
10487,35971,160
10487,36110,434
10487,36117,438
10487,36121,342
10487,36122,358
10487,36123,472
10487,36124,468
10488,35943,491
10488,35949,287
10488,35951,64
10488,35954,267
10488,35955,349
10488,35956,243
10488,35972,494
10488,36001,281
10488,36003,494
10488,36004,498
10488,36014,466
10488,36020,398
10488,36021,312
10488,36022,221
10488,36023,267
10488,36024,178
10488,36025,170
10488,36026,231
10488,36028,300
10488,36029,473
10488,36049,429
10488,36050,489
10488,36051,415
10488,36052,471
10488,36053,366
10488,36054,490
10488,36055,397
10488,36056,406
10488,36057,413
10488,36058,475
10488,36060,364
10488,36061,300
10488,36062,404
10488,36063,261
10488,36064,340
10488,36065,330
10488,36066,465
10488,36070,309
10488,36071,391
10488,36072,350
10488,36073,284
10488,36075,427
10488,36076,360
10488,36078,380
10489,24760,339
10489,24762,478
10489,24771,335
10489,24772,343
10489,24780,356
10489,24781,365
10489,24782,388
10489,24783,424
10489,24784,397
10489,24786,444
10489,24787,447
10489,24788,473
10489,24789,494
10489,24791,399
10489,24792,445
10489,24793,394
10489,24794,458
10489,24795,367
10489,24796,440
10489,24797,469
10489,24839,376
10489,24840,259
10489,24841,201
10489,24842,253
10489,24844,166
10489,24860,420
10489,24867,437
10489,24879,223
10489,24895,129
10489,24912,161
10489,24926,217
10489,24929,197
10489,24930,235
10489,24931,249
10489,24932,268
10489,24933,280
10489,24934,284
10489,24936,306
10489,24937,307
10489,24939,375
10489,24940,449
10489,24941,487
10489,24971,185
10489,24974,242
10489,24976,113
10489,25015,488
10489,25016,411
10489,25017,347
10489,25019,479
10489,25022,485
10489,25025,497
10489,25128,451
10489,25131,243
10489,25135,344
10489,25137,183
10489,25140,380
10489,25144,242
10489,25145,331
10489,25146,317
10490,41463,471
10490,41465,474
10490,41467,453
10490,41468,404
10490,41469,425
10490,41471,405
10490,41472,345
10490,41474,254
10490,41475,211
10490,41476,253
10490,41477,272
10490,41478,208
10490,41479,106
10490,41480,215
10490,41481,186
10490,41482,298
10490,41483,210
10490,41484,109
10490,41485,80
10490,41486,172
10490,41487,493
10490,41488,399
10490,41489,372
10490,41490,391
10490,41491,473
10490,41570,474
10490,41585,437
10490,41586,375
10490,41919,458
10490,41920,495
10490,41923,372
10490,41924,428
10490,41925,488
10490,41930,433
10491,41375,446
10491,41376,463
10491,41412,413
10491,41413,432
10491,41414,497
10491,41461,419
10491,41462,304
10491,41463,205
10491,41464,277
10491,41465,237
10491,41466,328
10491,41467,335
10491,41468,356
10491,41469,413
10491,41471,437
10491,41472,416
10491,41474,386
10491,41475,399
10491,41476,491
10491,41478,438
10491,41479,364
10491,41480,468
10491,41481,452
10491,41483,122
10491,41484,221
10491,41485,186
10491,41486,93
10491,41487,329
10491,41488,293
10491,41489,230
10491,41490,352
10491,41491,420
10492,41376,497
10492,41409,477
10492,41412,319
10492,41413,296
10492,41414,354
10492,41415,426
10492,41418,379
10492,41419,485
10492,41420,367
10492,41421,447
10492,41422,454
10492,41423,460
10492,41462,354
10492,41463,330
10492,41464,450
10492,41465,429
10492,41467,172
10492,41468,151
10492,41469,204
10492,41470,311
10492,41471,230
10492,41472,221
10492,41474,232
10492,41475,281
10492,41476,402
10492,41477,462
10492,41478,489
10492,41479,383
10492,41480,404
10492,41481,440
10492,41483,106
10492,41484,174
10492,41485,230
10492,41486,202
10492,41488,497
10492,41489,438
10492,41923,445
10492,41924,480
10492,41930,380
10492,41931,412
10492,41932,461
10493,40247,260
10493,40248,166
10493,40249,117
10493,40250,160
10493,40251,269
10493,40252,294
10493,40253,302
10493,40254,340
10493,40255,427
10493,40256,439
10493,40257,477
10493,40258,492
10493,40259,452
10493,40260,111
10493,40261,104
10493,40262,181
10493,40430,494
10494,18649,305
10494,18650,266
10494,18651,393
10494,18655,165
10494,18657,244
10494,18658,171
10494,18661,429
10494,18662,134
10494,18663,100
10494,18664,335
10494,18665,327
10494,18666,398
10494,18668,191
10494,18669,348
10494,18670,412
10494,18671,346
10494,18672,280
10494,18673,377
10494,18675,499
10494,18676,485
10494,18681,299
10494,18682,400
10494,18683,173
10494,18684,76
10495,18439,410
10495,18442,491
10495,18443,497
10495,18594,431
10495,18601,436
10495,18689,270
10495,18690,394
10495,18691,135
10495,18692,267
10495,18695,185
10495,18696,290
10495,18697,264
10495,18698,132
10495,18707,494
10495,18710,317
10495,18711,251
10495,18712,205
10495,18713,159
10495,18714,357
10495,18715,412
10495,18716,476
10495,18717,457
10495,18721,215
10495,18722,305
10495,18723,323
10495,18724,241
10495,18725,118
10495,18727,269
10495,18729,278
10495,18730,222
10495,18731,170
10495,18732,288
10495,18733,363
10495,18734,464
10495,18816,402
10495,18817,336
10495,18818,326
10495,18821,293
10495,18822,374
10495,18823,451
10495,18825,360
10495,18827,463
10495,18832,424
10495,18833,476
10495,18837,483
10496,43769,285
10496,43770,392
10496,43771,132
10496,43772,345
10496,43773,151
10496,43774,222
10496,43775,190
10496,43776,140
10496,43777,105
10496,43778,142
10496,43779,206
10496,43780,165
10496,43781,204
10496,43782,308
10496,43798,487
10496,43799,351
10496,43800,391
10496,43801,345
10496,43802,282
10496,43803,222
10496,43804,315
10496,43805,291
10496,43806,291
10496,43807,296
10496,43808,313
10496,43811,437
10496,43814,460
10496,43816,368
10496,43817,474
10497,27422,497
10497,27423,435
10497,27484,469
10497,27502,457
10497,27511,457
10497,27514,347
10497,27515,302
10497,27516,290
10497,27517,301
10497,27519,227
10497,27520,157
10497,27521,291
10497,27522,360
10497,27523,265
10497,27524,376
10497,27527,349
10497,27528,331
10497,27529,225
10497,27530,259
10497,27531,268
10497,27532,248
10497,27533,235
10497,27534,271
10497,27538,242
10497,27539,359
10497,27540,326
10497,27541,199
10497,27542,184
10497,27544,106
10497,27545,86
10497,27546,163
10497,27547,204
10497,27548,246
10497,27549,229
10497,27694,483
10497,27695,437
10497,27696,467
10497,27697,422
10497,27698,500
10498,30322,344
10498,30325,421
10498,30328,459
10498,30331,347
10498,30335,210
10498,30336,216
10498,30337,302
10498,30338,190
10498,30339,167
10499,13648,249
10499,13649,392
10499,13650,455
10499,13651,160
10499,13652,241
10499,13653,315
10499,13654,434
10499,13655,261
10499,13656,394
10499,13657,330
10499,13658,437
10499,13659,471
10499,13660,456
10499,13666,478
10499,13667,350
10499,13668,301
10499,13726,160
10499,13727,335
10499,13728,335
10499,13729,477
10499,13732,367
10499,13733,332
10499,13734,239
10499,13735,95
10499,13736,87
10499,13737,178
10499,13739,435
10499,13741,498
10499,13743,490
10499,13744,282
10499,13745,203
10499,13746,414
10499,13747,371
10499,13748,439
10499,13750,414
10499,13751,398
10499,13753,453
10499,13754,424
10499,13755,369
10499,13756,406
10499,13757,494
10499,13758,404
10499,13759,482
10499,13761,479
10499,13764,396
10499,13766,326
10499,13769,224
10499,13770,250
10499,13772,235
10499,13775,481
10500,28332,212
10500,28333,131
10500,28334,197
10500,28335,247
10500,28336,164
10500,28337,299
10500,28338,385
10500,28339,365
10500,28340,462
10500,28341,353
10500,28342,203
10500,28343,499
10500,28344,308
10500,28345,208
10500,28346,139
10500,28347,96
10500,28348,188
10500,28349,265
10500,28350,249
10500,28351,370
10500,28352,315
10500,28353,245
10500,28354,411
10500,28355,419
10500,28356,487
10500,28357,467
10500,28358,280
10500,28359,273
10500,28360,220
10500,28361,161
10500,28362,229
10500,28363,205
10500,28419,439
10500,28420,477
10500,28422,405
10500,28423,495
10500,28425,459
10500,28466,337
10500,28467,482
10500,28468,464
10500,28469,325
10500,28470,294
10500,28471,409
10500,28475,424
10501,28332,339
10501,28333,313
10501,28334,258
10501,28335,209
10501,28336,151
10501,28337,176
10501,28338,212
10501,28339,146
10501,28340,261
10501,28342,387
10501,28343,364
10501,28344,388
10501,28345,334
10501,28346,257
10501,28347,204
10501,28348,240
10501,28349,231
10501,28350,155
10501,28351,325
10501,28352,191
10501,28353,82
10501,28354,257
10501,28355,228
10501,28356,296
10501,28357,239
10501,28358,456
10501,28359,483
10501,28360,428
10501,28361,383
10501,28362,457
10501,28363,416
10501,28462,492
10501,28466,282
10501,28467,388
10501,28468,306
10501,28469,461
10501,28470,375
10501,28471,417
10501,28472,449
10502,7610,485
10502,7642,498
10502,7643,465
10502,7647,347
10502,7651,401
10502,7653,499
10502,7655,302
10502,7656,272
10502,7657,242
10502,7658,213
10502,7659,224
10502,7660,140
10502,7668,161
10502,7669,162
10502,7670,84
10502,7671,75
10502,7672,220
10502,7674,409
10502,7675,353
10502,7676,296
10502,7677,384
10502,7678,298
10502,7682,245
10502,7683,263
10502,7688,445
10502,7695,446
10502,7706,459
10502,7708,249
10502,7709,189
10502,7710,134
10502,7711,108
10502,7712,255
10502,7713,331
10502,7714,314
10502,7733,305
10502,8230,384
10502,8237,451
10502,8238,417
10502,8239,386
10502,8240,328
10502,8241,342
10502,8242,435
10502,8243,435
10502,8245,275
10502,8246,369
10502,8247,338
10502,8248,457
10502,8249,386
10502,8250,302
10502,8251,372
10502,8252,431
10503,8980,333
10503,8981,367
10503,8982,455
10503,8983,498
10503,8985,180
10503,8986,152
10503,8987,273
10503,8988,300
10503,8991,410
10503,8992,328
10503,8993,279
10503,8994,105
10503,8997,310
10503,8998,265
10503,8999,237
10503,9000,202
10503,9001,218
10503,9002,297
10503,9003,358
10503,9004,274
10503,9005,354
10503,9006,169
10503,9007,310
10503,9009,280
10503,9010,355
10503,9011,391
10503,9012,302
10503,9013,279
10503,9014,241
10503,9015,225
10503,9017,207
10503,9018,150
10503,9019,250
10503,9020,164
10503,9021,84
10503,9022,76
10503,9025,492
10503,9026,181
10503,9027,282
10503,9028,95
10503,9029,267
10503,9030,228
10503,9031,125
10503,9032,184
10503,9033,238
10503,9034,487
10503,9037,458
10503,9038,457
10503,9039,448
10503,9040,419
10503,9041,382
10503,9042,385
10503,9043,377
10503,9044,364
10503,9045,305
10503,9046,268
10503,9053,469
10503,9054,445
10503,9055,494
10503,9056,396
10503,9057,369
10503,9058,369
10503,9059,482
10503,9065,469
10503,9066,464
10504,1193,482
10504,1206,340
10504,1207,82
10504,1210,207
10504,1214,230
10504,1215,366
10504,1216,407
10504,1218,475
10504,1219,408
10504,1220,424
10504,1221,431
10504,1222,483
10504,1224,433
10504,1226,449
10504,1227,494
10504,1229,338
10504,1230,454
10504,1232,495
10504,1236,135
10504,1237,178
10504,1238,227
10504,1240,184
10504,1241,236
10504,1245,155
10504,1246,132
10504,1248,272
10504,1250,371
10504,1253,447
10504,1254,404
10504,1255,447
10504,1256,445
10504,1258,480
10504,1259,209
10504,1260,185
10504,1261,154
10504,1262,126
10504,1264,169
10504,1265,309
10504,1266,312
10504,1268,255
10504,1302,349
10504,1303,151
10504,1304,147
10504,1306,256
10504,1307,298
10504,1308,319
10504,1309,342
10504,1310,463
10504,1326,397
10504,1327,417
10504,1328,486
10504,1336,381
10504,1339,354
10504,1340,304
10504,1341,263
10504,1342,248
10504,1343,193
10504,1344,263
10504,1345,250
10504,1346,374
10504,1366,340
10504,1367,310
10504,1371,275
10504,1372,274
10504,1373,302
10504,1374,233
10504,1376,154
10504,1377,81
10504,1378,114
10504,1379,122
10504,1380,100
10504,1381,130
10504,1382,68
10504,1389,154
10504,1396,229
10504,1397,87
10504,1400,95
10504,1404,274
10504,1406,155
10504,1407,298
10504,1408,257
10504,1409,202
10504,1410,288
10504,1411,265
10504,1413,348
10504,1414,359
10504,1460,257
10504,1461,277
10504,1462,271
10504,1463,254
10504,1466,355
10504,1468,343
10504,1469,171
10504,1471,309
10504,1476,389
10504,1477,278
10504,1478,233
10504,1479,160
10504,1480,147
10504,1481,114
10504,1482,111
10504,1483,194
10504,1485,187
10504,1486,81
10504,1488,127
10504,1489,274
10504,1490,308
10504,1500,245
10504,1557,479
10506,9444,401
10506,9445,259
10506,9446,409
10506,9447,332
10506,9448,403
10506,9449,366
10506,9450,303
10506,9451,443
10506,9452,248
10506,9454,219
10506,9455,144
10506,9456,169
10506,9457,88
10506,9458,95
10506,9459,118
10506,9460,122
10506,9461,169
10506,9462,85
10506,9466,461
10506,9467,350
10506,9468,305
10506,9470,256
10506,9472,246
10506,9473,192
10506,9607,493
10506,9611,239
10506,9612,248
10506,9613,266
10506,9615,308
10506,9616,303
10506,9617,267
10506,9618,248
10506,9619,237
10506,9621,452
10506,9622,414
10506,9636,440
10506,9638,405
10506,9639,316
10506,9640,392
10506,9641,360
10506,9642,352
10506,9643,462
10506,9644,351
10506,9646,479
10506,9647,362
10506,9649,390
10506,9652,472
10506,9654,382
10506,9655,378
10506,9656,469
10506,9658,311
10506,9713,479
10506,9714,487
10506,9715,492
10506,9719,388
10506,9720,379
10506,9721,470
10506,9743,399
10506,9745,442
10506,9747,467
10506,9749,463
10506,9751,491
10506,9761,400
10506,9762,286
10506,9763,345
10506,9828,154
10506,9829,296
10506,9830,235
10506,9831,430
10506,9836,106
10506,9837,141
10506,9838,382
10506,9900,431
10506,9901,387
10506,9902,338
10506,9903,413
10506,9904,484
10506,9905,343
10506,9906,303
10507,26826,335
10507,26827,435
10507,26828,399
10507,26918,424
10507,26919,382
10507,27980,230
10507,27981,168
10507,27982,110
10507,27983,317
10507,27984,433
10507,27985,420
10507,27986,469
10507,27987,473
10507,27993,379
10507,28016,348
10507,28017,268
10507,28018,198
10507,28019,292
10507,28020,198
10507,28021,146
10507,28023,407
10507,28035,196
10507,28036,165
10507,28037,136
10507,28038,123
10507,28039,225
10507,28040,294
10507,28041,227
10507,28042,195
10507,28043,134
10507,28044,69
10507,28045,251
10507,28046,257
10507,28047,329
10507,28048,329
10507,28049,433
10507,28052,335
10507,28053,378
10507,28054,234
10507,28056,167
10507,28057,107
10507,28058,124
10507,28059,186
10507,28060,328
10507,28061,169
10508,21475,296
10508,21476,500
10508,21478,412
10508,21481,333
10508,21482,250
10508,21484,351
10508,21485,289
10508,21486,224
10508,21487,370
10508,21488,333
10508,21489,275
10508,21490,469
10508,21491,285
10508,21493,480
10508,21494,493
10508,21496,465
10508,21507,459
10508,21532,403
10508,21533,468
10508,21537,140
10508,21538,315
10508,21539,458
10508,21540,375
10508,21541,211
10508,21542,86
10508,21543,58
10508,21545,151
10508,21546,136
10508,21547,343
10508,21549,134
10508,21550,208
10508,21551,97
10508,21552,229
10508,21553,168
10508,21555,87
10508,21556,149
10508,21557,118
10508,21558,187
10508,21559,245
10508,21560,116
10508,21561,165
10508,21562,127
10508,21563,124
10508,21564,200
10508,21565,82
10508,21566,287
10508,21568,373
10508,21569,183
10508,21570,207
10508,21571,149
10508,21572,134
10508,21573,69
10508,21574,447
10508,21575,261
10508,21577,191
10508,21578,234
10508,21579,161
10508,21581,219
10508,21582,194
10508,21583,180
10508,21584,225
10508,21585,160
10508,21586,159
10508,21587,155
10508,21588,167
10508,21604,481
10511,28907,115
10511,28914,137
10511,28915,271
10511,28916,469
10511,28917,300
10511,28918,286
10511,28919,273
10511,28920,260
10511,28921,247
10511,28922,234
10511,28923,221
10511,28924,209
10511,28925,196
10511,28926,183
10511,28927,142
10511,28928,133
10511,28929,124
10511,28930,115
10511,28931,100
10511,28932,96
10511,28933,96
10511,28934,127
10511,28935,455
10511,28936,353
10511,28937,318
10511,28938,426
10511,28947,419
10511,28956,397
10511,28957,179
10511,28958,234
10511,28959,400
10511,28961,443
10511,28962,310
10511,30244,455
10512,26505,465
10512,28217,369
10512,28218,315
10512,28219,200
10512,28220,357
10512,28221,295
10512,28222,166
10512,28223,284
10512,28224,283
10512,28225,375
10512,28226,354
10512,28227,255
10512,28229,233
10512,28230,197
10512,28231,297
10512,28232,256
10512,28234,467
10512,28235,406
10512,28253,444
10512,28254,410
10512,28255,415
10512,28256,374
10512,28257,390
10512,28258,343
10512,28259,242
10512,28267,442
10512,28274,442
10512,28275,450
10512,28276,464
10512,28282,330
10512,28283,303
10512,28284,345
10512,28285,298
10512,28286,195
10512,28287,140
10512,28288,84
10512,28289,405
10512,28290,392
10512,28292,285
10512,28293,447
10512,28297,335
10512,28298,299
10512,28299,312
10512,28300,263
10512,28301,227
10512,28302,188
10512,28303,152
10512,28304,130
10512,28305,133
10512,28306,204
10512,28307,154
10512,28308,93
10512,28309,210
10512,28310,156
10512,28311,187
10512,28312,259
10512,28313,294
10512,28314,283
10512,28315,323
10512,28316,297
10512,28317,256
10512,28318,237
10512,28319,364
10512,28320,338
10512,28321,319
10512,28322,308
10512,28323,484
10512,28853,335
10512,28854,436
10512,28859,353
10512,28860,400
10512,28861,455
10512,28864,436
10512,28865,495
10513,23436,475
10513,23438,494
10513,23440,454
10513,23441,371
10513,23442,373
10513,23443,327
10513,23444,400
10513,23445,484
10513,23677,429
10513,23682,422
10513,23710,379
10513,23711,430
10513,23712,370
10513,23713,430
10513,23714,451
10513,23724,410
10513,23725,285
10513,23726,445
10513,23727,379
10513,23728,491
10513,23729,449
10513,23730,364
10513,23732,85
10513,23733,268
10513,23734,200
10513,23735,234
10513,23736,174
10513,23737,107
10513,23738,69
10513,23739,155
10513,23740,131
10513,23741,382
10513,23742,317
10513,23743,206
10513,23744,388
10513,23746,299
10513,23747,258
10513,23748,410
10513,23749,326
10513,23750,349
10513,23751,267
10513,23752,361
10514,23626,442
10514,23652,484
10514,23653,471
10514,23654,438
10514,23667,474
10514,23668,376
10514,23677,330
10514,23678,490
10514,23679,406
10514,23681,394
10514,23682,254
10514,23683,389
10514,23684,248
10514,23685,190
10514,23686,132
10514,23688,222
10514,23689,486
10514,23690,322
10514,23693,123
10514,23695,94
10514,23696,116
10514,23697,236
10514,23698,434
10514,23700,153
10514,23701,334
10514,23710,464
10514,23711,437
10514,23713,499
10514,23714,178
10514,23726,492
10514,23727,481
10514,23728,406
10514,23729,336
10514,23730,349
10514,23731,216
10514,23741,301
10514,23742,375
10514,23744,230
10514,23746,327
10514,23747,361
10515,25184,281
10515,25233,471
10515,25260,231
10515,25261,165
10515,25262,292
10515,25263,264
10515,25264,309
10515,25265,346
10515,25266,367
10515,25267,479
10515,25273,494
10515,25274,481
10515,25276,416
10515,25278,392
10515,25279,442
10515,25281,440
10515,25284,388
10515,25288,80
10515,25290,112
10515,25291,144
10515,25292,226
10515,25302,482
10515,25306,336
10515,25309,288
10515,25310,377
10515,25312,213
10515,25313,133
10515,25315,278
10515,25317,189
10516,25150,87
10516,25159,256
10516,25163,269
10516,25164,360
10516,25172,446
10516,25177,467
10516,25178,500
10516,25179,448
10516,25181,297
10516,25192,302
10516,25193,233
10516,25196,143
10516,25197,310
10516,25199,272
10516,25204,143
10516,25205,194
10516,25206,129
10516,25207,91
10516,25223,362
10516,25224,457
10516,25225,472
10516,25231,439
10516,25238,330
10516,25240,480
10516,25242,471
10516,25246,424
10516,25247,464
10516,25248,465
10517,25172,461
10517,25176,432
10517,25177,444
10517,25178,345
10517,25179,417
10517,25184,473
10517,25188,381
10517,25261,477
10517,25269,359
10517,25270,242
10517,25271,226
10517,25272,204
10517,25273,127
10517,25274,224
10517,25276,276
10517,25282,106
10517,25284,74
10517,25286,296
10517,25288,379
10517,25295,217
10517,25296,207
10517,25298,166
10517,25306,265
10517,25309,208
10517,25310,126
10517,25312,271
10517,25313,363
10517,25315,181
10517,25317,268
10518,26503,487
10518,26504,493
10518,26505,453
10518,26514,453
10518,26515,361
10518,26516,407
10518,26517,323
10518,26518,411
10518,26519,397
10518,26557,445
10518,26558,444
10518,26559,453
10518,26569,287
10518,26570,352
10518,26571,360
10518,26572,411
10518,26573,188
10518,26574,169
10518,26575,233
10518,26576,295
10518,26585,123
10518,26586,179
10518,26587,254
10518,26600,489
10518,26601,478
10518,26605,220
10518,26606,319
10518,26607,310
10518,26608,233
10518,26609,183
10518,26610,99
10518,26611,166
10518,26612,262
10518,26776,451
10518,26778,459
10518,28297,460
10518,28298,482
10518,28299,495
10518,28824,402
10518,28825,428
10518,28826,460
10518,28827,494
10519,23449,478
10519,23452,449
10519,23454,429
10519,23702,385
10519,23703,346
10519,23704,229
10519,23707,249
10519,23709,353
10519,23713,494
10519,23715,497
10519,23716,468
10519,23717,352
10519,23781,377
10519,23782,397
10519,23783,302
10519,23784,304
10519,23785,229
10519,23787,167
10519,23788,246
10519,23789,320
10519,23790,139
10519,23791,251
10519,23792,449
10519,23793,482
10519,23794,352
10519,23795,261
10519,23796,260
10520,41187,343
10520,41188,367
10520,41420,422
10520,41421,430
10520,41422,372
10520,41423,320
10520,41425,315
10520,41468,449
10520,41469,382
10520,41470,317
10520,41471,323
10520,41472,322
10520,41474,369
10520,41475,406
10520,41476,435
10520,41477,493
10520,41480,493
10520,41917,485
10520,41918,457
10520,41919,447
10520,41920,314
10520,41921,410
10520,41922,376
10520,41923,309
10520,41924,262
10520,41925,203
10520,41926,192
10520,41927,196
10520,41928,221
10520,41929,278
10520,41930,183
10520,41931,131
10520,41932,187
10520,41933,102
10520,41934,89
10520,41935,125
10520,41936,195
10521,41442,472
10521,41499,486
10521,41500,468
10521,41501,440
10521,41502,425
10521,41504,365
10521,41505,390
10521,41507,349
10521,41566,303
10521,41567,427
10521,41568,369
10521,41569,480
10521,41571,452
10521,41572,223
10521,41573,166
10521,41574,172
10521,41575,65
10521,41576,87
10521,41577,194
10521,41579,316
10521,41580,231
10521,41581,271
10521,41582,324
10521,41583,316
10521,41584,255
10521,41585,474
10521,41587,407
10521,41588,331
10521,41589,343
10521,41885,484
10522,28908,318
10522,28909,388
10522,28910,493
10522,28911,477
10522,28916,347
10522,28956,498
10522,30166,409
10522,30182,419
10522,30183,470
10522,30188,207
10522,30208,127
10522,30209,149
10522,30210,131
10522,30216,69
10522,30217,218
10522,30218,287
10522,30219,319
10522,30220,197
10522,30221,228
10522,30222,386
10522,30223,428
10522,30224,484
10522,30225,487
10522,30226,453
10522,30227,430
10522,30238,101
10522,30239,265
10522,30240,159
10523,26829,433
10523,26832,439
10523,26833,449
10523,26834,462
10523,26847,260
10523,26848,133
10523,26851,394
10523,26852,166
10523,26853,167
10523,26855,255
10523,26856,303
10523,26857,447
10523,26858,404
10523,26859,390
10523,26860,438
10523,26861,485
10523,26862,490
10523,26875,256
10523,26876,247
10523,26886,323
10523,26887,459
10523,26888,490
10524,25069,236
10524,25150,269
10524,25159,105
10524,25163,380
10524,25164,280
10524,25181,475
10524,25196,363
10524,25204,408
10524,25205,469
10524,25206,405
10524,25207,366
10524,25231,309
10524,25232,485
10524,25234,484
10524,25235,406
10524,25238,137
10524,25240,210
10524,25241,300
10524,25242,311
10524,25244,292
10524,25245,404
10524,25246,149
10524,25247,197
10524,25248,189
10524,25251,472
10524,25252,410
10524,25254,473
10524,25255,453
10525,34089,300
10525,34090,393
10525,34091,477
10525,34092,281
10525,34093,257
10525,34094,280
10525,34095,333
10525,34096,378
10525,34097,427
10525,34098,442
10525,34099,437
10525,34100,476
10525,34104,439
10525,34115,425
10525,34116,438
10525,34126,459
10525,34131,234
10525,34132,227
10525,34133,154
10525,34134,161
10525,34135,124
10525,34136,77
10525,34137,204
10525,34138,189
10525,34139,232
10525,34140,285
10525,34141,321
10525,34142,371
10525,34143,399
10525,34144,407
10525,34145,454
10525,34149,430
10525,34155,482
10525,34156,379
10525,34157,299
10525,34158,316
10525,34159,330
10525,34160,246
10525,34161,143
10525,34162,120
10525,34163,388
10525,34164,354
10525,34165,295
10525,34166,207
10525,34167,270
10525,34168,449
10525,34169,448
10525,34170,426
10525,34171,437
10525,34172,497
10525,34181,494
10525,34189,481
10525,34200,461
10525,34201,397
10525,34202,410
10525,34203,416
10525,34204,287
10525,34205,156
10525,34206,203
10525,34207,135
10526,42593,229
10526,42594,274
10526,42595,277
10526,42596,91
10526,42597,128
10526,42598,206
10526,42599,174
10526,42600,279
10526,42601,370
10526,42602,195
10526,42603,270
10526,42604,358
10526,42605,293
10526,42606,441
10526,42607,467
10526,42609,484
10526,42610,344
10526,42611,417
10526,42612,488
10527,28788,437
10527,28789,380
10527,28790,261
10527,28791,305
10527,28792,248
10527,28793,124
10527,28794,178
10527,28795,130
10527,28796,96
10527,28797,272
10527,28829,488
10527,28830,418
10527,28833,221
10527,28834,311
10527,28837,492
10527,28838,476
10527,28839,455
10527,28840,392
