"SCHOOL_ID","SCHOOL_BLOCK_ID","FEATURE_ID","POINT_X","POINT_Y"
10003,3,130,37.688638,55.686136
10003,3,131,37.683535,55.684371
10003,3,131,37.688638,55.686136
10003,3,132,37.682809,55.684183
10003,3,132,37.688638,55.686136
10003,3,133,37.682324,55.685014
10003,3,133,37.688638,55.686136
10003,3,134,37.683497,55.685328
10003,3,134,37.688638,55.686136
10003,3,135,37.685911,55.685822
10003,3,135,37.688638,55.686136
10003,3,136,37.68103,55.686459
10003,3,136,37.688638,55.686136
10003,3,137,37.684609,55.686364
10003,3,137,37.688638,55.686136
10003,3,138,37.683677,55.687088
10003,3,138,37.688638,55.686136
10003,3,139,37.681623,55.687614
10003,3,139,37.688638,55.686136
10003,3,140,37.68443,55.687232
10003,3,140,37.688638,55.686136
10003,3,141,37.686353,55.686753
10003,3,141,37.688638,55.686136
10003,3,142,37.685168,55.687418
10003,3,142,37.688638,55.686136
10003,3,143,37.684475,55.688938
10003,3,143,37.688638,55.686136
10003,3,144,37.68725,55.687964
10003,3,144,37.688638,55.686136
10003,3,145,37.686724,55.689466
10003,3,145,37.688638,55.686136
10003,3,146,37.687583,55.688577
10003,3,146,37.688638,55.686136
10003,3,147,37.688397,55.688068
10003,3,147,37.688638,55.686136
10003,3,148,37.689079,55.688519
10003,3,148,37.688638,55.686136
10003,3,149,37.690247,55.690202
10003,3,149,37.688638,55.686136
10003,3,150,37.690312,55.688836
10003,3,150,37.688638,55.686136
10003,3,151,37.691107,55.68909
10003,3,151,37.688638,55.686136
10003,3,152,37.690309,55.68797
10003,3,152,37.688638,55.686136
10003,3,153,37.691918,55.689324
10003,3,153,37.688638,55.686136
10003,3,154,37.693724,55.689548
10003,3,154,37.688638,55.686136
10003,3,155,37.693363,55.689189
10003,3,155,37.688638,55.686136
10003,3,156,37.690902,55.687532
10003,3,156,37.688638,55.686136
10003,3,157,37.693068,55.688797
10003,3,157,37.688638,55.686136
10003,3,158,37.692585,55.688295
10003,3,158,37.688638,55.686136
10003,3,159,37.689785,55.686668
10003,3,159,37.688638,55.686136
10003,3,160,37.692105,55.687658
10003,3,160,37.688638,55.686136
10003,3,161,37.691561,55.687099
10003,3,161,37.688638,55.686136
10003,3,162,37.691121,55.686518
10003,3,162,37.688638,55.686136
10003,3,163,37.693459,55.685108
10003,3,163,37.688638,55.686136
10003,3,164,37.692799,55.684631
10003,3,164,37.688638,55.686136
10003,3,165,37.690207,55.684909
10003,3,165,37.688638,55.686136
10003,3,166,37.689482,55.685409
10003,3,166,37.688638,55.686136
10003,3,167,37.691382,55.683608
10003,3,167,37.688638,55.686136
10003,3,168,37.690385,55.684005
10003,3,168,37.688638,55.686136
10003,3,169,37.690956,55.683026
10003,3,169,37.688638,55.686136
10003,3,170,37.690532,55.682438
10003,3,170,37.688638,55.686136
10003,3,171,37.689856,55.683637
10003,3,171,37.688638,55.686136
10003,3,172,37.690099,55.681857
10003,3,172,37.688638,55.686136
10003,3,173,37.68957,55.683241
10003,3,173,37.688638,55.686136
10003,3,174,37.689286,55.682842
10003,3,174,37.688638,55.686136
10003,3,175,37.688907,55.684554
10003,3,175,37.688638,55.686136
10003,3,176,37.689147,55.682294
10003,3,176,37.688638,55.686136
10003,3,177,37.688796,55.683799
10003,3,177,37.688638,55.686136
10003,4,178,37.692641,55.675115
10003,4,178,37.695441,55.676163
10003,4,179,37.690491,55.674489
10003,4,179,37.695441,55.676163
10003,4,180,37.6937,55.675618
10003,4,180,37.695441,55.676163
10003,4,181,37.689188,55.674587
10003,4,181,37.695441,55.676163
10003,4,182,37.689267,55.676226
10003,4,182,37.695441,55.676163
10003,4,183,37.691124,55.676502
10003,4,183,37.695441,55.676163
10003,4,184,37.694073,55.676632
10003,4,184,37.695441,55.676163
10003,4,185,37.688768,55.678604
10003,4,185,37.695441,55.676163
10003,4,186,37.693275,55.677003
10003,4,186,37.695441,55.676163
10003,4,187,37.694309,55.677784
10003,4,187,37.695441,55.676163
10003,4,188,37.695391,55.677188
10003,4,188,37.695441,55.676163
10003,4,189,37.696024,55.677799
10003,4,189,37.695441,55.676163
10003,4,190,37.698011,55.67832
10003,4,190,37.695441,55.676163
10003,4,191,37.699062,55.679094
10003,4,191,37.695441,55.676163
10003,4,192,37.700791,55.679121
10003,4,192,37.695441,55.676163
10003,4,193,37.698843,55.677941
10003,4,193,37.695441,55.676163
10003,4,194,37.698043,55.67674
10003,4,194,37.695441,55.676163
10005,5,195,37.217779,55.994025
10005,5,195,37.218583,55.994643
10005,5,196,37.216454,55.993031
10005,5,196,37.218583,55.994643
10005,5,197,37.216184,55.993507
10005,5,197,37.218583,55.994643
10005,5,198,37.214757,55.993831
10005,5,198,37.218583,55.994643
10005,5,199,37.214156,55.994818
10005,5,199,37.218583,55.994643
10005,5,200,37.214933,55.995023
10005,5,200,37.218583,55.994643
10005,5,201,37.217323,55.99482
10005,5,201,37.218583,55.994643
10005,5,202,37.216812,55.995233
10005,5,202,37.218583,55.994643
10005,5,203,37.213118,55.99656
10005,5,203,37.218583,55.994643
10005,5,204,37.215566,55.99582
10005,5,204,37.218583,55.994643
10005,5,205,37.21401,55.996492
10005,5,205,37.218583,55.994643
10005,5,206,37.212506,55.997553
10005,5,206,37.218583,55.994643
10005,5,207,37.213662,55.997316
10005,5,207,37.218583,55.994643
10005,5,208,37.214405,55.997549
10005,5,208,37.218583,55.994643
10005,5,209,37.215444,55.997278
10005,5,209,37.218583,55.994643
10005,5,210,37.217467,55.995882
10005,5,210,37.218583,55.994643
10005,5,211,37.215967,55.997933
10005,5,211,37.218583,55.994643
10005,5,212,37.216603,55.998197
10005,5,212,37.218583,55.994643
10005,5,213,37.218006,55.998499
10005,5,213,37.218583,55.994643
10005,5,214,37.219703,55.996617
10005,5,214,37.218583,55.994643
10005,5,215,37.220686,55.99578
10005,5,215,37.218583,55.994643
10005,5,216,37.22164,55.995423
10005,5,216,37.218583,55.994643
10005,5,217,37.220864,55.995034
10005,5,217,37.218583,55.994643
10005,5,218,37.220088,55.99464
10005,5,218,37.218583,55.994643
10005,5,219,37.225118,55.993767
10005,5,219,37.218583,55.994643
10005,5,220,37.225723,55.993446
10005,5,220,37.218583,55.994643
10005,5,221,37.225343,55.992571
10005,5,221,37.218583,55.994643
10005,5,222,37.224453,55.992061
10005,5,222,37.218583,55.994643
10005,5,223,37.219415,55.992187
10005,5,223,37.218583,55.994643
10006,6,224,37.727103,55.605441
10006,6,224,37.727179,55.606239
10006,6,225,37.726794,55.603904
10006,6,225,37.727179,55.606239
10006,6,226,37.726701,55.604564
10006,6,226,37.727179,55.606239
10006,6,227,37.726114,55.605579
10006,6,227,37.727179,55.606239
10006,6,228,37.725631,55.606238
10006,6,228,37.727179,55.606239
10006,6,229,37.72555,55.606856
10006,6,229,37.727179,55.606239
10006,6,230,37.724681,55.607831
10006,6,230,37.727179,55.606239
10006,6,231,37.72458,55.608317
10006,6,231,37.727179,55.606239
10006,6,232,37.726186,55.607221
10006,6,232,37.727179,55.606239
10006,6,233,37.724994,55.608783
10006,6,233,37.727179,55.606239
10006,6,234,37.725804,55.608343
10006,6,234,37.727179,55.606239
10006,6,235,37.726495,55.608393
10006,6,235,37.727179,55.606239
10006,6,236,37.726821,55.609036
10006,6,236,37.727179,55.606239
10006,6,237,37.727287,55.606958
10006,6,237,37.727179,55.606239
10006,6,238,37.72764,55.608166
10006,6,238,37.727179,55.606239
10006,6,239,37.730092,55.609529
10006,6,239,37.727179,55.606239
10006,6,240,37.729081,55.607971
10006,6,240,37.727179,55.606239
10006,6,241,37.730063,55.608581
10006,6,241,37.727179,55.606239
10006,6,242,37.731177,55.609208
10006,6,242,37.727179,55.606239
10006,6,243,37.731992,55.608704
10006,6,243,37.727179,55.606239
10006,6,244,37.732046,55.607998
10006,6,244,37.727179,55.606239
10006,6,245,37.731443,55.607512
10006,6,245,37.727179,55.606239
10006,6,246,37.730988,55.606825
10006,6,246,37.727179,55.606239
10006,6,247,37.73283,55.606615
10006,6,247,37.727179,55.606239
10006,6,248,37.731358,55.606278
10006,6,248,37.727179,55.606239
10006,6,249,37.732779,55.606229
10006,6,249,37.727179,55.606239
10006,6,250,37.728338,55.606233
10006,6,250,37.727179,55.606239
10006,6,251,37.733094,55.605535
10006,6,251,37.727179,55.606239
10006,6,252,37.732712,55.604085
10006,6,252,37.727179,55.606239
10006,6,253,37.728521,55.605658
10006,6,253,37.727179,55.606239
10006,6,254,37.731179,55.604352
10006,6,254,37.727179,55.606239
10006,6,255,37.729247,55.604898
10006,6,255,37.727179,55.606239
10006,6,256,37.730182,55.604162
10006,6,256,37.727179,55.606239
10006,6,257,37.728178,55.605139
10006,6,257,37.727179,55.606239
10006,6,258,37.729181,55.603352
10006,6,258,37.727179,55.606239
10006,6,259,37.727539,55.604968
10006,6,259,37.727179,55.606239
10006,6,260,37.727318,55.603235
10006,6,260,37.727179,55.606239
10007,7,261,37.528325,55.677326
10007,7,261,37.529482,55.681484
10007,7,262,37.527053,55.679077
10007,7,262,37.529482,55.681484
10007,7,263,37.526274,55.67855
10007,7,263,37.529482,55.681484
10007,7,264,37.525414,55.678043
10007,7,264,37.529482,55.681484
10007,7,265,37.524206,55.678597
10007,7,265,37.529482,55.681484
10007,7,266,37.525576,55.67935
10007,7,266,37.529482,55.681484
10007,7,267,37.527297,55.680313
10007,7,267,37.529482,55.681484
10007,7,268,37.5241,55.679261
10007,7,268,37.529482,55.681484
10007,7,269,37.522915,55.679326
10007,7,269,37.529482,55.681484
10007,7,270,37.524454,55.680181
10007,7,270,37.529482,55.681484
10007,7,271,37.527795,55.681222
10007,7,271,37.529482,55.681484
10007,7,272,37.529353,55.681464
10007,7,272,37.529482,55.681484
10007,7,273,37.523097,55.68077
10007,7,273,37.529482,55.681484
10007,7,274,37.526198,55.681143
10007,7,274,37.529482,55.681484
10007,7,275,37.521978,55.681592
10007,7,275,37.529482,55.681484
10007,7,276,37.524832,55.681746
10007,7,276,37.529482,55.681484
10007,7,277,37.52372,55.682568
10007,7,277,37.529482,55.681484
10007,7,278,37.525294,55.682629
10007,7,278,37.529482,55.681484
10007,7,279,37.523431,55.683799
10007,7,279,37.529482,55.681484
10007,7,280,37.526895,55.682891
10007,7,280,37.529482,55.681484
10007,7,281,37.525765,55.683704
10007,7,281,37.529482,55.681484
10007,7,282,37.528244,55.68229
10007,7,282,37.529482,55.681484
10007,7,283,37.524343,55.684916
10007,7,283,37.529482,55.681484
10007,7,284,37.528542,55.685118
10007,7,284,37.529482,55.681484
10007,7,285,37.52875,55.684479
10007,7,285,37.529482,55.681484
10007,7,286,37.529855,55.685647
10007,7,286,37.529482,55.681484
10007,7,287,37.529785,55.684308
10007,7,287,37.529482,55.681484
10007,7,288,37.529871,55.685086
10007,7,288,37.529482,55.681484
10007,7,289,37.529798,55.683159
10007,7,289,37.529482,55.681484
10007,7,290,37.530853,55.685624
10007,7,290,37.529482,55.681484
10007,7,291,37.531589,55.68465
10007,7,291,37.529482,55.681484
10007,7,292,37.530929,55.683221
10007,7,292,37.529482,55.681484
10007,7,293,37.532572,55.685191
10007,7,293,37.529482,55.681484
10007,7,294,37.53202,55.683848
10007,7,294,37.529482,55.681484
10007,7,295,37.532983,55.684387
10007,7,295,37.529482,55.681484
10007,7,296,37.533946,55.684919
10007,7,296,37.529482,55.681484
10007,7,297,37.533021,55.683818
10007,7,297,37.529482,55.681484
10007,7,298,37.533981,55.684358
10007,7,298,37.529482,55.681484
10007,7,299,37.531967,55.683057
10007,7,299,37.529482,55.681484
10007,7,300,37.535982,55.682498
10007,7,300,37.529482,55.681484
10007,7,301,37.532457,55.681268
10007,7,301,37.529482,55.681484
10007,7,302,37.530177,55.680955
10007,7,302,37.529482,55.681484
10008,8,303,37.732967,55.614366
10008,8,303,37.734156,55.614987
10008,8,304,37.732013,55.613902
10008,8,304,37.734156,55.614987
10008,8,305,37.73171,55.615005
10008,8,305,37.734156,55.614987
10008,8,306,37.730722,55.616536
10008,8,306,37.734156,55.614987
10008,8,307,37.731518,55.616222
10008,8,307,37.734156,55.614987
10008,8,308,37.730422,55.617636
10008,8,308,37.734156,55.614987
10008,8,309,37.731718,55.616998
10008,8,309,37.734156,55.614987
10008,8,310,37.733389,55.615933
10008,8,310,37.734156,55.614987
10008,8,311,37.732111,55.618557
10008,8,311,37.734156,55.614987
10008,8,312,37.734104,55.61759
10008,8,312,37.734156,55.614987
10008,8,313,37.736699,55.618401
10008,8,313,37.734156,55.614987
10008,8,314,37.737709,55.617764
10008,8,314,37.734156,55.614987
10008,8,315,37.739062,55.618397
10008,8,315,37.734156,55.614987
10008,8,316,37.73702,55.616445
10008,8,316,37.734156,55.614987
10008,8,317,37.740714,55.617003
10008,8,317,37.734156,55.614987
10008,8,318,37.739343,55.616439
10008,8,318,37.734156,55.614987
10008,8,319,37.738015,55.615818
10008,8,319,37.734156,55.614987
10008,8,320,37.741978,55.615636
10008,8,320,37.734156,55.614987
10008,8,321,37.741045,55.615061
10008,8,321,37.734156,55.614987
10008,8,322,37.735423,55.614963
10008,8,322,37.734156,55.614987
10008,8,323,37.739737,55.614506
10008,8,323,37.734156,55.614987
10008,8,324,37.737128,55.614271
10008,8,324,37.734156,55.614987
10008,8,325,37.734243,55.614087
10008,8,325,37.734156,55.614987
10009,9,326,37.573169,55.668861
10009,9,326,37.573313,55.671422
10009,9,327,37.572889,55.66724
10009,9,327,37.573313,55.671422
10009,9,328,37.572952,55.667923
10009,9,328,37.573313,55.671422
10009,9,329,37.57239,55.66863
10009,9,329,37.573313,55.671422
10009,9,330,37.571471,55.667523
10009,9,330,37.573313,55.671422
10009,9,331,37.571432,55.668396
10009,9,331,37.573313,55.671422
10009,9,332,37.570532,55.668199
10009,9,332,37.573313,55.671422
10009,9,333,37.569663,55.668094
10009,9,333,37.573313,55.671422
10009,9,334,37.5688,55.66802
10009,9,334,37.573313,55.671422
10009,9,335,37.570057,55.669387
10009,9,335,37.573313,55.671422
10009,9,336,37.570962,55.670124
10009,9,336,37.573313,55.671422
10009,9,337,37.567623,55.668537
10009,9,337,37.573313,55.671422
10009,9,338,37.568174,55.66919
10009,9,338,37.573313,55.671422
10009,9,339,37.570213,55.670271
10009,9,339,37.573313,55.671422
10009,9,340,37.571006,55.670776
10009,9,340,37.573313,55.671422
10009,9,341,37.569147,55.670297
10009,9,341,37.573313,55.671422
10009,9,342,37.567484,55.670042
10009,9,342,37.573313,55.671422
10009,9,343,37.571028,55.671138
10009,9,343,37.573313,55.671422
10009,9,344,37.566393,55.670754
10009,9,344,37.573313,55.671422
10009,9,345,37.569195,55.671189
10009,9,345,37.573313,55.671422
10009,9,346,37.571072,55.671493
10009,9,346,37.573313,55.671422
10009,9,347,37.56774,55.673586
10009,9,347,37.573313,55.671422
10009,9,348,37.569274,55.673792
10009,9,348,37.573313,55.671422
10009,9,349,37.568484,55.674589
10009,9,349,37.573313,55.671422
10009,9,350,37.569639,55.674132
10009,9,350,37.573313,55.671422
10009,9,351,37.572538,55.672044
10009,9,351,37.573313,55.671422
10009,9,352,37.57001,55.674469
10009,9,352,37.573313,55.671422
10009,9,353,37.571806,55.672862
10009,9,353,37.573313,55.671422
10009,9,354,37.571934,55.673732
10009,9,354,37.573313,55.671422
10009,9,355,37.571879,55.674001
10009,9,355,37.573313,55.671422
10009,9,356,37.572806,55.673436
10009,9,356,37.573313,55.671422
10009,9,357,37.572763,55.673697
10009,9,357,37.573313,55.671422
10009,9,358,37.573636,55.673396
10009,9,358,37.573313,55.671422
10009,9,359,37.573676,55.673125
10009,9,359,37.573313,55.671422
10009,9,360,37.577192,55.672295
10009,9,360,37.573313,55.671422
10009,9,361,37.578812,55.671525
10009,9,361,37.573313,55.671422
10009,9,362,37.576761,55.671445
10009,9,362,37.573313,55.671422
10009,9,363,37.577954,55.670734
10009,9,363,37.573313,55.671422
10009,9,364,37.57511,55.671153
10009,9,364,37.573313,55.671422
10009,9,365,37.574772,55.670617
10009,9,365,37.573313,55.671422
10009,9,366,37.57433,55.67022
10009,9,366,37.573313,55.671422
10009,9,367,37.574789,55.668694
10009,9,367,37.573313,55.671422
10009,9,368,37.574617,55.668129
10009,9,368,37.573313,55.671422
10009,9,369,37.5739,55.669828
10009,9,369,37.573313,55.671422
10009,9,370,37.574428,55.667416
10009,9,370,37.573313,55.671422
10009,9,371,37.573466,55.669427
10009,9,371,37.573313,55.671422
10010,10,372,37.432206,55.741064
10010,10,372,37.432784,55.741612
10010,10,373,37.429821,55.742398
10010,10,373,37.432784,55.741612
10010,10,374,37.42779,55.74321
10010,10,374,37.432784,55.741612
10010,10,375,37.426695,55.744149
10010,10,375,37.432784,55.741612
10010,10,376,37.428197,55.744699
10010,10,376,37.432784,55.741612
10010,10,377,37.431393,55.743267
10010,10,377,37.432784,55.741612
10010,10,378,37.433996,55.741891
10010,10,378,37.432784,55.741612
10010,10,379,37.435074,55.741294
10010,10,379,37.432784,55.741612
10010,10,380,37.436262,55.74081
10010,10,380,37.432784,55.741612
10010,10,381,37.438284,55.739981
10010,10,381,37.432784,55.741612
10010,10,382,37.438756,55.738735
10010,10,382,37.432784,55.741612
10010,10,383,37.436451,55.739055
10010,10,383,37.432784,55.741612
10010,10,384,37.434357,55.740172
10010,10,384,37.432784,55.741612
10011,11,385,37.664499,55.888128
10011,11,385,37.665673,55.889623
10011,11,386,37.664914,55.888826
10011,11,386,37.665673,55.889623
10011,11,387,37.662512,55.888614
10011,11,387,37.665673,55.889623
10011,11,388,37.660984,55.888281
10011,11,388,37.665673,55.889623
10011,11,389,37.658184,55.88828
10011,11,389,37.665673,55.889623
10011,11,390,37.660391,55.889373
10011,11,390,37.665673,55.889623
10011,11,391,37.660507,55.890926
10011,11,391,37.665673,55.889623
10011,11,392,37.659427,55.891397
10011,11,392,37.665673,55.889623
10011,11,393,37.664765,55.889882
10011,11,393,37.665673,55.889623
10011,11,394,37.659065,55.892152
10011,11,394,37.665673,55.889623
10011,11,395,37.6609,55.89186
10011,11,395,37.665673,55.889623
10011,11,396,37.662711,55.891829
10011,11,396,37.665673,55.889623
10011,11,397,37.662978,55.892946
10011,11,397,37.665673,55.889623
10011,11,398,37.663666,55.893595
10011,11,398,37.665673,55.889623
10011,11,399,37.664493,55.892239
10011,11,399,37.665673,55.889623
10011,11,400,37.664237,55.892876
10011,11,400,37.665673,55.889623
10011,11,401,37.664759,55.893554
10011,11,401,37.665673,55.889623
10011,11,402,37.66546,55.892717
10011,11,402,37.665673,55.889623
10011,11,403,37.665738,55.890637
10011,11,403,37.665673,55.889623
10011,11,404,37.666021,55.893485
10011,11,404,37.665673,55.889623
10011,11,405,37.665886,55.891608
10011,11,405,37.665673,55.889623
10011,11,406,37.666729,55.892767
10011,11,406,37.665673,55.889623
10011,11,407,37.667255,55.893444
10011,11,407,37.665673,55.889623
