"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"11592";"311";"428"
"11593";"26";"36"
"11594";"21";"24"
"11595";"294";"411"
"11596";"278";"385"
"11597";"342";"470"
"11598";"430";"574"
"11599";"589";"776"
"11600";"321";"441"
"11601";"150";"212"
"11602";"279";"381"
"11603";"130";"183"
"11604";"271";"364"
"11605";"285";"387"
"11606";"658";"869"
"11607";"796";"1059"
"11608";"53";"72"
"11609";"61";"90"
"11610";"87";"122"
"11611";"229";"328"
"11612";"121";"157"
"11613";"45";"61"
"11614";"113";"152"
"11615";"190";"241"
"11616";"102";"134"
"11617";"0";"0"
"11618";"466";"626"
"11619";"398";"543"
"11620";"340";"468"
"11621";"409";"539"
"11622";"310";"403"
"11623";"98";"140"
"11624";"29";"40"
"11625";"189";"268"
"11626";"438";"635"
"11627";"296";"405"
"11628";"505";"685"
"11629";"438";"580"
"11630";"837";"1106"
"11631";"745";"990"
"11632";"268";"358"
"11633";"278";"370"
"11634";"733";"991"
"11635";"536";"721"
"11636";"675";"953"
"11637";"755";"1074"
"11638";"771";"1103"
"11639";"245";"340"
"11640";"144";"209"
"11641";"110";"154"
"11642";"197";"260"
"11643";"83";"104"
"11644";"18";"30"
"11645";"897";"1261"
"11646";"504";"695"
"11647";"523";"717"
"11648";"800";"1048"
"11649";"725";"949"
"11650";"545";"780"
"11651";"848";"1195"
"11652";"952";"1325"
"11653";"396";"569"
"11654";"1136";"1549"
"11655";"374";"522"
"11656";"88";"124"
"11657";"456";"644"
"11658";"90";"116"
"11659";"342";"448"
"11660";"290";"381"
"11661";"63";"85"
"11662";"533";"758"
"11663";"152";"208"
"11664";"96";"131"
"11665";"195";"250"
"11666";"334";"423"
"11667";"58";"78"
"11668";"108";"146"
"11669";"170";"201"
"11670";"229";"298"
"11671";"42";"53"
"11672";"93";"129"
"11673";"78";"105"
"11674";"430";"601"
"11675";"476";"641"
"11676";"631";"871"
"11677";"299";"401"
"11678";"595";"809"
"11679";"185";"254"
"11680";"494";"669"
"11681";"578";"791"
"11682";"650";"898"
"11683";"506";"673"
"11684";"300";"421"
"11685";"282";"401"
"11686";"96";"131"
"11687";"311";"426"
"11688";"468";"641"
"11689";"524";"714"
"11690";"417";"556"
"11691";"143";"208"
"11692";"232";"328"
"11693";"208";"309"
"11694";"40";"60"
"11695";"150";"222"
"11696";"365";"502"
