"ID","WALKING_DURATION_215","WALKING_DISTANCE_215"
"1729","957","1309"
"1730","944","1286"
"1731","736","1010"
"1732","801","1096"
"1733","731","1004"
"1734","644","886"
"1735","693","948"
"1736","626","863"
"1737","637","868"
"1738","622","856"
"1739","634","862"
"1740","437","594"
"1741","359","484"
"1742","353","470"
"1743","360","482"
"1744","300","400"
"1745","239","315"
"1746","266","339"
"1747","217","277"
"1748","388","499"
"2301","4502","6223"
"2302","3993","5523"
"2303","4092","5634"
"2304","4140","5703"
"2305","4036","5571"
"2306","4040","5576"
"2307","4073","5607"
"2308","4079","5628"
"2309","4086","5644"
"2310","4184","5771"
"2311","4224","5821"
"2312","4172","5745"
"2313","4216","5802"
"2314","4245","5829"
"2315","4312","5921"
"2316","4347","5966"
"2317","4284","5877"
"2318","4357","5970"
"2319","4391","6014"
"2320","4301","5949"
"2321","4269","5886"
"2322","4185","5791"
"2323","4225","5825"
"2324","4187","5774"
"2325","4077","5637"
"2326","4162","5739"
"2327","4080","5631"
"2328","4151","5707"
"2329","4670","6442"
"2330","4630","6365"
"2331","4592","6312"
"2332","4547","6250"
"2333","4478","6164"
"2334","4866","6695"
"2335","4854","6670"
"2336","4665","6428"
"2337","4607","6341"
"2338","4550","6267"
"2339","4703","6467"
"2340","4927","6770"
"2341","4759","6541"
"2342","4882","6702"
"2343","4827","6626"
"2344","5004","6860"
"2345","5058","6937"
"2346","5063","6933"
"2347","4652","6415"
"2348","4716","6488"
"2349","4669","6427"
"2350","4617","6365"
"2351","4532","6243"
"2352","4604","6345"
"2353","4553","6273"
"2354","4507","6209"
"2355","4486","6170"
"2356","4532","6230"
"2357","4573","6286"
"2358","4652","6395"
"2359","4655","6402"
"2360","4607","6369"
"2361","4802","6596"
"2362","4710","6469"
"2363","4708","6467"
"2364","4724","6486"
"2365","4802","6586"
"2366","4661","6406"
"2367","4851","6653"
"2368","4584","6321"
"2369","4277","5890"
"2370","4230","5821"
"2371","4192","5771"
"2372","4161","5727"
"2373","4508","6230"
"2374","4461","6149"
"2375","4310","5936"
"2376","4368","6020"
"2377","4222","5811"
"2378","4249","5850"
"2379","4383","6031"
"2380","4417","6080"
"2381","4444","6120"
"2382","4321","5959"
"2383","4412","6081"
"2384","4399","6080"
"2385","4376","6025"
"2386","4447","6133"
"2387","4688","6456"
"2388","4718","6493"
"2389","4659","6409"
"2390","4715","6488"
"2391","4753","6540"
"2392","4747","6529"
"2393","4788","6587"
"2394","4645","6390"
"2395","4533","6248"
"2396","4505","6212"
"2397","4438","6123"
"2398","4506","6213"
"2399","4628","6378"
"2400","4583","6316"
"2401","4568","6296"
"2402","4675","6437"
"2403","4395","6057"
"2404","4463","6120"
"2405","4446","6113"
"2406","4501","6192"
"2407","4522","6235"
"2408","4522","6235"
"2409","4376","6018"
"2410","4410","6058"
"2411","4410","6058"
"2412","4511","6196"
"2413","4715","6494"
"2414","4750","6536"
"2415","4788","6584"
"2416","4729","6506"
"2417","4768","6557"
"2418","4766","6551"
"2419","4798","6591"
"2420","4685","6452"
"2421","4781","6574"
"2422","4601","6312"
"2423","4582","6284"
"2424","4561","6257"
"2425","4652","6387"
"2426","4672","6408"
"2427","4709","6463"
"2428","4575","6270"
"2429","4545","6240"
"2430","4570","6266"
"2431","4621","6335"
"2432","4514","6193"
"2433","4660","6407"
"2434","4799","6598"
"2435","4856","6675"
"2436","4705","6462"
"2437","4724","6485"
"2438","4676","6427"
"2439","4719","6478"
"2440","4769","6539"
"2441","4759","6528"
"2442","4807","6589"
"2443","4796","6594"
"3949","1612","2229"
"3950","1589","2202"
"3951","1578","2183"
"3952","1582","2181"
"3953","1531","2120"
"3954","1455","2003"
"3955","1295","1771"
"3956","1313","1796"
"3957","1318","1810"
"3958","1240","1697"
"3959","1258","1724"
"3960","1174","1608"
"3961","1229","1693"
"3962","2448","3426"
"3963","2689","3769"
"3964","2269","3169"
"3965","2223","3102"
"3966","2599","3638"
"3967","2210","3083"
"3968","2193","3054"
"3969","2155","3000"
"3970","2122","2951"
"3971","2492","3494"
"3972","2190","3053"
"3973","2149","2995"
"3974","2129","2964"
"3975","2454","3442"
"3976","2477","3472"
"3977","2461","3457"
"3978","2493","3505"
"3979","2526","3554"
"3980","2647","3712"
"3981","2747","3853"
"3982","2896","4070"
"3983","2860","4021"
"3984","2613","3670"
"3985","2651","3724"
"3986","2578","3612"
"3987","2672","3750"
"3988","2691","3773"
"3989","2613","3660"
"3990","2478","3451"
"3991","2420","3382"
"3992","2520","3494"
"3993","2435","3394"
"3994","2216","3089"
"3995","2344","3275"
"3996","2095","2911"
"3997","2067","2865"
"3998","2218","3090"
"3999","2175","3030"
"4000","2032","2811"
"4001","2024","2802"
"4002","2107","2924"
"4003","2070","2868"
"4004","2038","2820"
"4005","2215","3077"
"4006","1942","2691"
"4007","2120","2948"
"4008","2025","2813"
"4009","1998","2772"
"4010","1961","2712"
"4011","1917","2650"
"4012","1839","2536"
"4013","1969","2723"
"4014","1904","2631"
"4015","1979","2735"
"4016","2377","3310"
"4017","2414","3363"
"4018","1990","2770"
"4019","2053","2855"
"4020","1869","2594"
"4021","1820","2522"
"4022","1881","2605"
"4023","1791","2465"
"4024","1828","2520"
"4025","1792","2463"
"4026","1814","2497"
"4027","1766","2433"
"4028","1726","2372"
"4029","1778","2448"
"4030","1756","2417"
"4031","1738","2391"
"4032","1686","2309"
"4033","1561","2141"
"4034","1690","2347"
"4035","1545","2111"
"4036","1602","2183"
"4037","1594","2211"
"4038","1472","2014"
"4039","1506","2075"
"4040","1481","2039"
"4041","1447","1991"
"4042","1422","1955"
"4043","1421","1952"
"4044","1600","2192"
"4045","1389","1912"
"4046","1331","1835"
"4047","1694","2311"
"4048","2068","2876"
"4049","1996","2773"
"4050","1997","2781"
"4051","2293","3204"
"4052","2368","3313"
"4053","1941","2697"
"4054","2232","3113"
"4055","2156","2999"
"4056","2185","3039"
"4057","1943","2702"
"4058","2145","2981"
"4059","2136","2972"
"4060","2021","2807"
"4061","2342","3274"
"4062","1766","2443"
"4063","1982","2746"
"4064","1982","2746"
"4065","1980","2747"
"4066","1891","2619"
"4067","1773","2446"
"4068","1730","2374"
"4069","1663","2292"
"4070","1609","2217"
"4071","1606","2212"
"4072","2507","3529"
"4073","1535","2115"
"4074","1361","1866"
"4075","1386","1898"
"4076","1336","1829"
"4077","2213","3084"
"4078","2256","3149"
"4079","2435","3416"
"4080","2302","3216"
"4081","2213","3083"
"4082","2188","3047"
"4083","2373","3318"
"4084","1964","2731"
"4085","1904","2643"
"4086","1756","2437"
"4087","1688","2329"
"4088","1583","2190"
"4089","1486","2050"
"4090","2262","3152"
"4091","2611","3655"
"4092","2772","3879"
"4093","2889","4052"
"4094","2184","3043"
"4095","2147","2989"
"4096","2009","2789"
"4097","2050","2843"
"4098","2037","2823"
"4099","1932","2679"
"4100","1979","2740"
"4101","1333","1840"
"4102","1262","1744"
"4103","1172","1611"
"4104","2413","3377"
"4105","2401","3360"
"4106","2213","3083"
"4107","2194","3047"
"4921","1633","2265"
"4922","2082","2877"
"4923","2127","2942"
"4924","2109","2915"
"4925","1804","2494"
"4926","1756","2437"
"4927","1958","2722"
"4928","2008","2789"
"4929","1688","2344"
"4930","1702","2355"
"4931","1673","2322"
"4932","1648","2279"
"4933","1583","2192"
"4934","1575","2187"
"4935","1573","2182"
"4936","1559","2160"
"4937","1522","2108"
"4938","1271","1768"
"4939","1249","1740"
"4940","1172","1628"
"4941","1101","1529"
"4942","1911","2653"
"4943","1824","2530"
"4944","1775","2467"
"4945","1713","2378"
"4946","1615","2243"
"4947","1994","2778"
"4948","1964","2731"
"4949","2002","2782"
"4950","1951","2696"
"4951","1940","2683"
"4952","1804","2492"
"4953","1888","2603"
"4954","1936","2669"
"4955","1816","2516"
"4956","1872","2587"
"4957","1800","2495"
"4958","1829","2529"
"4959","1758","2438"
"4960","1600","2210"
"4961","1688","2331"
"4962","1634","2260"
"4963","1422","1963"
"4964","1584","2195"
"4965","1553","2149"
"4966","1501","2077"
"4967","1487","2057"
"4968","1454","2012"
"4969","1445","2001"
"4970","1256","1735"
"4971","1220","1689"
"4972","1205","1671"
"4973","1692","2353"
"4974","1568","2179"
"4975","1455","2009"
"4976","1388","1918"
"4977","1362","1880"
"4978","1413","1951"
"4979","1091","1512"
"4980","1143","1584"
"4981","1895","2617"
"4982","1796","2482"
"4983","1789","2472"
"4984","1711","2365"
"4985","1748","2415"
"5689","3378","4730"
"5690","3195","4470"
"5691","3085","4315"
"5692","3263","4556"
"5693","3294","4607"
"5694","3327","4658"
"5695","3387","4750"
"5696","3257","4545"
"5697","3275","4586"
"5698","3244","4547"
"5699","3176","4428"
"5700","3152","4391"
"5701","3097","4318"
"5702","3095","4311"
"5703","3103","4320"
"5704","3176","4426"
"5705","3134","4367"
"5706","3200","4464"
"5707","2899","4027"
"5708","2909","4039"
"5709","2895","4018"
"5710","2856","3965"
"5711","3032","4223"
"5712","2985","4150"
"5713","3064","4260"
"5714","2973","4131"
"5715","3141","4364"
"5716","2896","4002"
"5717","2972","4129"
"5718","2861","3954"
"5719","2808","3876"
"5720","2979","4139"
"5721","2895","4018"
"5722","2950","4092"
"5723","3042","4234"
"5724","2921","4040"
"5725","2948","4095"
"5726","2757","3815"
"5727","2818","3887"
"5728","2698","3733"
"5729","2887","4003"
"5730","2912","4043"
"5731","2868","3973"
"5732","2847","3944"
"5733","2814","3893"
"5734","2740","3795"
"5735","2618","3604"
"5736","2672","3704"
"5737","2653","3676"
"5738","2698","3735"
"5739","2573","3543"
"5740","2508","3467"
"5741","2653","3673"
"5742","2619","3621"
"5743","2695","3721"
"5744","2695","3721"
"5745","2795","3864"
"5746","2657","3672"
"5747","2774","3835"
"5748","2642","3656"
"5749","2707","3749"
"5750","2605","3611"
"5751","2491","3436"
"5752","2351","3255"
"5753","3100","4320"
"5754","3182","4433"
"5755","3096","4311"
"5756","3031","4218"
"5757","2901","4029"
"5758","3187","4447"
"5759","3399","4765"
"5759","3399","4765"
"5760","3378","4736"
"5761","3194","4456"
"5762","3169","4416"
"5763","3122","4353"
"5764","3094","4314"
"5765","3096","4311"
"5766","2986","4151"
"5767","2940","4087"
"5768","2860","3966"
"5769","2822","3906"
"5770","2704","3738"
"5771","2753","3803"
"5772","2680","3714"
"5773","2702","3741"
"5774","2584","3597"
"5775","2616","3624"
"5776","2568","3557"
"5777","2611","3613"
"5778","2620","3611"
"5779","2560","3529"
"5780","2556","3526"
"5781","2584","3578"
"5782","3311","4653"
"5783","3222","4520"
"5784","3204","4496"
"5785","3202","4486"
"5786","3153","4418"
"5787","3047","4257"
"5788","3035","4236"
"5789","3001","4182"
"5790","2937","4091"
"5791","2983","4146"
"5792","2869","3987"
"5793","2792","3877"
"5794","3372","4747"
"5795","2769","3843"
"5796","2639","3673"
"5797","3321","4670"
"6516","1511","2058"
"6517","1550","2105"
"6518","1504","2036"
"6519","1540","2091"
"6520","1308","1768"
"6521","1589","2154"
"6522","1472","1991"
"6523","1228","1658"
"6524","1858","2545"
"6525","1935","2652"
"6526","1984","2722"
"6527","2055","2797"
"6528","1398","1892"
"6529","1266","1711"
"6530","1542","2096"
"6531","1805","2462"
"6532","1431","1943"
"6533","1439","1966"
"6534","1640","2253"
"6535","1670","2286"
"6536","1644","2263"
"6537","1741","2386"
"6538","1766","2423"
"6539","1091","1476"
"6540","1792","2442"
"6541","1874","2554"
"6542","1866","2559"
"6543","1917","2631"
"6544","1945","2651"
"6545","1030","1388"
"6546","1127","1532"
"6547","1224","1661"
"6548","1247","1696"
"6549","838","1148"
"6550","1162","1571"
"6551","1231","1671"
"6552","1164","1564"
"6553","2540","3477"
"6554","2268","3104"
"6555","2656","3648"
"6556","2289","3108"
"6557","2419","3332"
"6558","2709","3715"
"6559","2684","3691"
"6560","2613","3585"
"6561","2477","3408"
"6562","2463","3371"
"6563","2491","3411"
"6564","2556","3519"
"6565","2150","2945"
"6566","2126","2914"
"6567","2235","3035"
"6568","2179","2964"
"6569","2552","3490"
"6570","2881","3960"
"6571","2470","3379"
"6572","2331","3190"
"6573","2326","3160"
"6574","2347","3215"
"6575","2316","3166"
"6576","2332","3191"
"6577","2410","3298"
"6578","2025","2776"
"6579","2182","2973"
"6580","2225","3034"
"6581","2160","2952"
"6582","2160","2955"
"6583","2254","3076"
"6584","2340","3192"
"6585","1862","2563"
"6586","1950","2673"
"6587","1950","2673"
"6588","1940","2661"
"6589","2011","2757"
"6590","2096","2885"
"6591","2268","3109"
"6592","2107","2881"
"6593","1891","2606"
"6594","1833","2527"
"6595","1929","2615"
"6596","1958","2654"
"6597","2013","2733"
"6598","2095","2870"
"6599","2064","2801"
"6600","2081","2826"
"6601","2130","2895"
