OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
37504;Москва, Рублёвское шоссе, д.60, корп.41-А;34221;37.413591;55.750368;480;0.004212;37.417737;55.751119
37505;Москва, Рублёвское шоссе, д.60, корп.5;34222;37.387604;55.763294;1753;0.016685;37.403993;55.760161
37506;Москва, Рублёвское шоссе, д.60, корп.6;34223;37.386597;55.763502;1753;0.017713;37.403993;55.760161
37507;Москва, Рублёвское шоссе, д.60, корп.7;34224;37.387172;55.763193;1753;0.017092;37.403993;55.760161
37508;Москва, Рублёвское шоссе, д.60, корп.8;34225;37.386282;55.76365;1753;0.01805;37.403993;55.760161
37509;Москва, Рублёвское шоссе, д.60, корп.9;34226;37.38684;55.763052;1753;0.017394;37.403993;55.760161
37510;Москва, Рублёвское шоссе, д.60, стр.1;34227;37.387954;55.76374;1753;0.016433;37.403993;55.760161
37511;Москва, Рублёвское шоссе, д.68;34228;37.386228;55.769994;1753;0.020304;37.403993;55.760161
37512;Москва, Рублёвское шоссе, д.68, стр.1;34229;37.379842;55.77077;1156;0.024365;37.361714;55.78705
37513;Москва, Рублёвское шоссе, д.68, стр.10;34230;37.383848;55.769499;1753;0.022203;37.403993;55.760161
37514;Москва, Рублёвское шоссе, д.68, стр.14;34231;37.383848;55.769499;1753;0.022203;37.403993;55.760161
37515;Москва, Рублёвское шоссе, д.68, стр.19;34232;37.380507;55.771321;1156;0.024506;37.361714;55.78705
37516;Москва, Рублёвское шоссе, д.68, стр.2;34233;37.380883;55.770957;1156;0.025028;37.361714;55.78705
37517;Москва, Рублёвское шоссе, д.68, стр.3;34234;37.381898;55.77116;1753;0.02468;37.403993;55.760161
37518;Москва, Рублёвское шоссе, д.68, стр.4;34235;37.379051;55.770698;1156;0.023831;37.361714;55.78705
37519;Москва, Рублёвское шоссе, д.68, стр.5;34236;37.379051;55.770698;1156;0.023831;37.361714;55.78705
37520;Москва, Рублёвское шоссе, д.68, стр.6;34237;37.383606;55.770268;1753;0.022755;37.403993;55.760161
37521;Москва, Рублёвское шоссе, д.68, стр.7;34238;37.383606;55.770268;1753;0.022755;37.403993;55.760161
37522;Москва, Рублёвское шоссе, д.68, стр.9;34239;37.384468;55.769534;1753;0.021657;37.403993;55.760161
37523;Москва, Осенний бульв., д.5;34240;37.406908;55.756336;1752;0.003387;37.40387;55.757834
37524;Москва, Осенний бульв., д.7;34241;37.406863;55.757768;1752;0.002994;37.40387;55.757834
37525;Москва, Осенняя ул, д.4;34242;37.400432;55.758266;1752;0.003465;37.40387;55.757834
37526;Москва, Осенняя ул, д.8;34243;37.404069;55.759922;1753;0.000251;37.403993;55.760161
37527;Москва, Рублёвское шоссе, д.48;34244;37.406163;55.753989;1752;0.004475;37.40387;55.757834
37528;Москва, Вернадского пр-кт, д.4;34245;37.54904;55.705061;207;0.004775;37.55282;55.702144
37529;Москва, Дружбы ул, д.10/32;34246;37.513565;55.707906;245;0.001436;37.513556;55.709343
37530;Москва, Дружбы ул, д.2/19;34247;37.521254;55.712192;1474;0.006958;37.514593;55.714203
37531;Москва, Дружбы ул, д.4;34248;37.519512;55.711681;1474;0.005527;37.514593;55.714203
37532;Москва, Косыгина ул, д.19, корп.1;34249;37.549704;55.706086;207;0.005024;37.55282;55.702144
37533;Москва, Ленинские Горы, д.1, корп.Б;34250;37.531819;55.702352;212;0.013262;37.540713;55.692515
37534;Москва, Ленинские Горы, д.1, корп.Г;34251;37.531576;55.701606;212;0.012889;37.540713;55.692515
37535;Москва, Ленинские Горы, д.1, корп.Д;34252;37.528406;55.703429;1792;0.015786;37.512648;55.702474
37536;Москва, Ленинские Горы, д.1, корп.Е;34253;37.533158;55.70249;212;0.012513;37.540713;55.692515
37537;Москва, Ленинские Горы, д.1, корп.Ж;34254;37.529968;55.704326;212;0.015966;37.540713;55.692515
37538;Москва, Ленинские Горы, д.1, корп.И;34255;37.532258;55.701054;212;0.012016;37.540713;55.692515
37539;Москва, Ленинские Горы, д.1, корп.К;34256;37.527489;55.703819;1792;0.014901;37.512648;55.702474
37540;Москва, Ленинские Горы, д.1, корп.Л;34257;37.534074;55.702053;212;0.011621;37.540713;55.692515
37541;Москва, Ленинские Горы, д.1, корп.М;34258;37.529231;55.704807;245;0.016318;37.513556;55.709343
37542;Москва, Мосфильмовская ул, д.17/25;34259;37.516413;55.715601;1474;0.002294;37.514593;55.714203
37543;Москва, Мосфильмовская ул, д.19, корп.1;34260;37.515497;55.713556;1474;0.001111;37.514593;55.714203
