"ID","WALKING_DURATION_342","WALKING_DISTANCE_342"
"119","375","497"
"120","390","525"
"121","381","528"
"122","482","672"
"123","358","503"
"124","449","623"
"125","427","572"
"126","286","375"
"127","419","560"
"128","302","423"
"129","671","926"
"130","342","478"
"131","370","518"
"132","515","714"
"133","602","834"
"134","638","883"
"135","638","884"
"136","676","937"
"137","233","326"
"138","258","344"
"139","349","493"
"140","617","863"
"141","383","543"
"142","414","586"
"143","552","770"
"144","654","916"
"145","660","924"
"146","529","737"
"147","557","780"
"148","586","820"
"149","172","235"
"150","152","187"
"151","127","156"
"152","69","85"
"153","265","381"
"154","359","510"
"155","433","600"
"156","63","93"
"157","183","266"
"158","453","650"
"159","397","570"
"160","227","331"
"161","476","671"
"162","437","618"
"163","443","626"
"164","1224","1647"
"165","1333","1789"
"166","1568","2095"
"167","1586","2120"
"168","1533","2045"
"169","1177","1560"
"170","1150","1546"
"171","1318","1766"
"172","1346","1806"
"173","1004","1365"
"174","764","1056"
"175","980","1333"
"176","835","1149"
"177","732","1009"
"178","679","939"
"179","1069","1469"
"180","889","1233"
"181","832","1160"
"182","891","1247"
"183","923","1284"
"184","902","1260"
"185","1169","1571"
"186","899","1227"
"187","816","1110"
"188","1107","1502"
"189","800","1080"
"190","1075","1459"
"191","1089","1477"
"192","1429","1970"
"193","1461","2035"
"194","1657","2276"
"195","1439","2004"
"196","1509","2061"
"197","1487","2065"
"198","1568","2180"
"199","1457","2007"
"200","1581","2199"
"201","1680","2326"
"202","1343","1862"
"203","1612","2223"
"204","1292","1798"
"205","1419","1971"
"206","1335","1843"
"207","1492","2045"
"208","1671","2307"
"209","1436","1969"
"210","1623","2248"
"211","1363","1874"
"212","1538","2123"
"213","1568","2165"
"214","1479","2022"
"215","1506","2063"
"216","1543","2119"
"217","1566","2142"
"218","1519","2076"
"219","1433","1950"
"220","1589","2172"
"221","1213","1652"
"222","1286","1742"
"223","1209","1627"
"224","1140","1527"
"225","1103","1469"
"226","1180","1608"
"227","1230","1657"
"228","1196","1635"
"229","1247","1709"
"230","1294","1777"
"231","1343","1850"
"232","1231","1657"
"233","1145","1577"
"234","1253","1718"
"235","1367","1872"
"236","1194","1649"
"237","1143","1540"
"238","1071","1466"
"239","1143","1540"
"240","1115","1495"
"241","1036","1377"
"242","950","1267"
"243","1113","1522"
"244","1066","1438"
"245","1125","1543"
"246","1161","1593"
"247","1230","1704"
"248","1209","1674"
"249","977","1341"
"250","1001","1365"
"251","1153","1589"
"252","1027","1411"
"253","812","1113"
"254","824","1128"
"255","744","1019"
"256","1049","1462"
"257","1032","1426"
"258","1053","1464"
"259","1049","1450"
"260","1163","1599"
"261","1235","1693"
"262","1257","1724"
"263","1257","1725"
"264","1290","1771"
"265","2343","3187"
"266","2231","3059"
"267","2272","3097"
"268","2270","3118"
"269","2035","2781"
"270","2325","3165"
"271","2300","3140"
"272","2352","3209"
"273","2092","2857"
"274","2166","2946"
"275","2230","3035"
"276","2172","2968"
"277","2112","2899"
"278","2089","2868"
"279","743","1007"
"280","729","987"
"281","672","907"
"282","660","891"
"283","2313","3179"
"284","2346","3189"
"285","2371","3225"
"286","2497","3409"
"287","2287","3130"
"288","2285","3129"
"289","2288","3144"
"290","694","954"
"291","719","993"
"292","984","1358"
"293","801","1106"
"294","766","1055"
"295","823","1139"
"296","776","1073"
"297","808","1118"
"298","853","1178"
"299","888","1231"
"300","891","1235"
"301","919","1275"
"302","2221","3045"
"303","2136","2924"
"304","2151","2948"
"305","2229","3056"
"306","1895","2604"
"307","1994","2718"
"308","2036","2778"
"309","2031","2782"
"310","2122","2909"
"311","2065","2821"
"312","2151","2937"
"313","807","1086"
"314","763","1023"
"315","792","1058"
"316","605","791"
"317","755","1007"
"318","702","929"
"319","598","786"
"320","547","733"
"321","546","733"
"322","499","672"
"323","424","566"
"324","640","865"
"325","677","908"
"326","592","795"
"327","599","806"
"328","532","724"
"329","512","698"
"330","1159","1548"
"331","729","981"
"332","657","888"
"333","766","1034"
"334","761","1033"
"335","770","1045"
"336","726","988"
"337","618","844"
"338","1753","2364"
"339","1657","2221"
"340","846","1142"
"341","831","1122"
"342","1772","2391"
"343","1720","2307"
"344","908","1227"
"345","915","1236"
"346","785","1069"
"347","961","1300"
"348","1736","2386"
"349","1091","1463"
"350","1294","1734"
"351","1434","1941"
"352","1423","1917"
"353","1407","1883"
"354","1363","1816"
"355","1279","1709"
"356","1130","1506"
"357","1100","1475"
"358","1432","1941"
"359","2005","2739"
"360","2144","2932"
"361","2059","2813"
"362","2116","2888"
"363","1825","2516"
"364","1743","2415"
"365","1825","2517"
"366","1912","2627"
"367","1912","2627"
"368","1902","2615"
"369","1973","2711"
"370","1637","2275"
"371","1726","2398"
"372","1907","2630"
"373","1793","2470"
"374","1971","2684"
"375","1918","2626"
"376","2030","2763"
"377","2094","2850"
"378","1704","2353"
"379","1815","2499"
"380","1707","2359"
"381","975","1335"
"382","1550","2126"
"383","1876","2583"
"384","1990","2696"
"385","1931","2648"
"386","1920","2633"
"387","2067","2832"
"388","2125","2879"
"389","2081","2853"
"390","2057","2824"
"391","2177","2993"
"392","2248","3051"
"393","2298","3121"
"394","1056","1445"
"395","1151","1570"
"396","1222","1682"
"397","1340","1838"
"398","609","799"
"399","882","1193"
"400","912","1235"
"401","820","1104"
"402","882","1184"
"403","817","1091"
"404","925","1240"
"405","953","1282"
"406","999","1342"
"407","1057","1418"
"408","934","1266"
"409","968","1313"
"410","553","742"
"411","771","1029"
"412","633","849"
"413","643","863"
"414","764","1010"
"415","764","1013"
"416","729","983"
"417","761","1028"
"418","729","999"
"419","750","995"
"420","868","1170"
"421","1108","1503"
"422","993","1344"
"423","966","1304"
"424","872","1173"
"425","823","1115"
"426","913","1228"
"427","1190","1593"
"428","928","1237"
"429","1002","1340"
"430","427","585"
"431","903","1208"
"432","676","894"
"433","829","1098"
"434","881","1180"
"435","549","723"
"436","408","566"
"437","391","548"
"438","414","586"
"439","540","737"
"440","601","816"
"441","640","867"
"442","582","791"
"443","691","944"
"444","473","666"
"445","546","754"
"446","529","739"
"447","542","756"
"448","571","808"
"449","845","1158"
"450","896","1228"
"451","1002","1372"
"452","705","991"
"453","699","986"
"454","799","1122"
"455","662","929"
"456","695","977"
"457","731","1025"
"458","760","1066"
"459","568","803"
"460","841","1168"
"461","816","1139"
"462","869","1211"
"463","824","1104"
"464","3047","4212"
"465","2881","3980"
"466","2891","3991"
"467","1765","2403"
"468","2719","3740"
"469","1742","2372"
"470","1808","2463"
"471","1803","2456"
"472","2732","3755"
"473","1635","2230"
"474","1766","2408"
"475","1739","2374"
"476","1570","2135"
"477","1679","2292"
"478","2293","3141"
"479","1522","2068"
"480","2339","3199"
"481","1497","2033"
"482","2384","3259"
"483","1462","1984"
"484","2345","3200"
"485","2228","3041"
"486","2075","2839"
"487","2085","2851"
"488","1987","2703"
"489","1991","2708"
"490","1942","2641"
"491","1958","2662"
"492","1906","2590"
"493","1903","2586"
"494","1877","2551"
"495","1868","2538"
"496","1877","2551"
"497","1801","2449"
"498","1801","2449"
"499","1639","2233"
"500","1612","2194"
"501","1581","2148"
"502","1583","2144"
"503","1524","2065"
"504","1523","2063"
"505","1437","1940"
"506","3038","4201"
"507","1980","2674"
"508","2032","2745"
"509","1969","2658"
"510","1883","2546"
"511","1841","2501"
"512","1861","2547"
"513","1861","2547"
"514","1805","2471"
"515","1804","2468"
"516","1744","2363"
"517","1744","2362"
"518","1752","2378"
"519","1777","2418"
"520","1688","2293"
"521","1720","2333"
"522","1608","2200"
"523","1648","2252"
"524","1927","2640"
"525","2088","2854"
"526","2034","2775"
"527","2033","2773"
"528","1956","2668"
"529","1956","2668"
"530","2419","3332"
"531","2503","3434"
"532","2604","3587"
"533","1286","1735"
"534","1368","1843"
"535","1688","2297"
"536","1737","2370"
"537","1872","2572"
"538","1790","2468"
"539","1899","2605"
"540","1988","2725"
"541","2033","2788"
"542","2111","2894"
"543","2083","2853"
"544","2258","3088"
"545","2257","3077"
"546","2212","3018"
"547","1310","1770"
"548","1406","1908"
"549","1518","2059"
"550","2303","3174"
"551","2408","3308"
"552","2366","3259"
"553","1983","2713"
"554","2160","2976"
"555","2158","2961"
"556","2227","3074"
"557","2813","3890"
"558","2780","3846"
"559","2652","3665"
"560","2628","3624"
"561","2565","3533"
"562","2519","3466"
"563","2427","3335"
"564","2241","3067"
"565","2299","3143"
"566","1965","2695"
"567","1910","2614"
"568","1795","2455"
"569","1774","2419"
"570","1841","2504"
"571","1775","2421"
"572","1805","2452"
"573","1699","2312"
"574","1702","2315"
"575","1762","2393"
"576","1762","2393"
"577","1772","2407"
"578","1696","2314"
"579","1599","2176"
"580","1656","2253"
"581","1690","2298"
"582","1597","2174"
"583","1631","2221"
"584","1525","2071"
"585","1525","2070"
"586","1440","1946"
"587","1496","2029"
"588","1480","2005"
"589","1440","1945"
"590","1358","1830"
"591","1428","1929"
"592","1306","1758"
"593","1328","1792"
"594","1287","1732"
"595","1286","1730"
"596","2966","4106"
"597","2689","3752"
"598","2374","3312"
"599","3215","4492"
"600","3032","4231"
"601","2922","4077"
"602","3100","4318"
"603","3131","4369"
"604","3164","4419"
"605","3224","4512"
"606","3094","4307"
"607","3112","4349"
"608","3081","4308"
"609","2652","3699"
"610","2579","3600"
"611","2596","3622"
"612","2689","3752"
"613","2730","3815"
"614","2694","3763"
"615","2714","3789"
"616","2659","3713"
"617","2686","3757"
"618","2763","3852"
"619","2593","3619"
"620","1448","1988"
"621","1448","1988"
"622","1425","1962"
"623","1412","1933"
"624","1409","1925"
"625","1745","2411"
"626","1757","2426"
"627","1684","2318"
"628","2030","2797"
"629","2015","2770"
"630","1909","2621"
"631","1684","2313"
"632","1637","2259"
"633","1584","2185"
"634","1483","2049"
"635","1358","1864"
"636","1973","2710"
"637","2024","2781"
"638","1282","1747"
"639","1104","1489"
"640","1122","1515"
"641","1129","1529"
"642","1049","1416"
"643","1067","1442"
"644","997","1347"
"645","1052","1432"
"646","1886","2589"
"647","1963","2701"
"648","1834","2518"
"649","1787","2450"
"650","3013","4190"
"651","2989","4152"
"652","2934","4080"
"653","2932","4072"
"654","2940","4081"
"655","2691","3747"
"656","3012","4186"
"657","2970","4126"
"658","3037","4226"
"659","2963","4166"
"660","2510","3507"
"661","2623","3675"
"662","2667","3741"
"663","2668","3736"
"664","2579","3609"
"665","2666","3730"
"666","2527","3537"
"667","2572","3596"
"668","2465","3444"
"669","2736","3788"
"670","2746","3800"
"671","2733","3780"
"672","2693","3726"
"673","2668","3702"
"674","2523","3518"
"675","2524","3523"
"676","2665","3701"
"677","2401","3354"
"678","2629","3665"
"679","2571","3592"
"680","2284","3185"
"681","2515","3515"
"682","2524","3524"
"683","2070","2879"
"684","2024","2813"
"685","2403","3355"
"686","2011","2793"
"687","1994","2764"
"688","1956","2710"
"689","1923","2661"
"690","2296","3210"
"691","1991","2763"
"692","1950","2705"
"693","2290","3201"
"694","2313","3232"
"695","2297","3217"
"696","2329","3264"
"697","2362","3313"
"698","2868","3982"
"699","1819","2530"
"700","1754","2439"
"701","1717","2380"
"702","1625","2248"
"703","1679","2336"
"704","1635","2268"
"705","1674","2327"
"706","1657","2303"
"707","1609","2230"
"708","1683","2327"
"709","1710","2362"
"710","1739","2399"
"711","1725","2394"
"712","1787","2483"
"713","1776","2465"
"714","1724","2389"
"715","1795","2492"
"716","1728","2390"
"717","1826","2522"
"718","1768","2431"
"719","1841","2561"
"720","2821","3910"
"721","1829","2545"
"722","1857","2586"
"723","2900","4020"
"724","2810","3892"
"725","2977","4124"
"726","2728","3809"
"727","2639","3687"
"728","2535","3543"
"729","2483","3471"
"730","2446","3422"
"731","2410","3375"
"732","2583","3612"
"733","2737","3838"
"734","2701","3789"
"735","2417","3387"
"736","2487","3483"
"737","2382","3329"
"738","2476","3466"
"739","2495","3490"
"740","2417","3377"
"741","2674","3733"
"742","2789","3898"
"743","2796","3914"
"744","2828","3963"
"745","2638","3683"
"746","2742","3835"
"747","2633","3676"
"748","2743","3836"
"749","2704","3719"
"750","2809","3890"
"751","2669","3671"
"752","2616","3594"
"753","2816","3901"
"754","2732","3780"
"755","2787","3854"
"756","2564","3559"
"757","2571","3563"
"758","2361","3273"
"759","2327","3222"
"760","2443","3393"
"761","2422","3374"
"762","2324","3236"
"763","2374","3312"
"764","2878","3993"
"765","2729","3757"
"766","2784","3855"
"767","2594","3576"
"768","2626","3604"
"769","2535","3495"
"770","2286","3168"
"771","2228","3099"
"772","2392","3301"
"773","2361","3262"
"774","2328","3214"
"775","2243","3111"
"776","2024","2807"
"777","2185","3042"
"778","1900","2629"
"779","1872","2583"
"780","2054","2849"
"781","2011","2790"
"782","1837","2529"
"783","1829","2521"
"784","1912","2642"
"785","1875","2586"
"786","1843","2538"
"787","2051","2837"
"788","1747","2409"
"789","1956","2708"
"790","1665","2300"
"791","1580","2182"
"792","1634","2258"
"793","1799","2482"
"794","1503","2078"
"795","1538","2127"
"796","1578","2183"
"797","1762","2421"
"798","1718","2359"
"799","1640","2245"
"800","2723","3762"
"801","2749","3803"
"802","2704","3733"
"803","1774","2441"
"804","1705","2340"
"805","1616","2228"
"806","1546","2129"
"807","1524","2096"
"808","1621","2234"
"809","1655","2285"
"810","1692","2336"
"811","1555","2147"
"812","1544","2131"
"813","1490","2055"
"814","1480","2041"
"815","1408","1937"
"816","1387","1905"
"817","1743","2387"
"818","1698","2331"
"819","2683","3703"
"820","1368","1875"
"821","1353","1856"
"822","1528","2093"
"823","1511","2066"
"824","1465","2001"
"825","1448","1977"
"826","2650","3653"
"827","2577","3556"
"828","2423","3318"
"829","2508","3464"
"830","2490","3437"
"831","2535","3496"
"832","2379","3257"
"833","2345","3228"
"834","2490","3434"
"835","2456","3383"
"836","2531","3480"
"837","2286","3147"
"838","2415","3322"
"839","2250","3100"
"840","2224","3068"
"841","2282","3141"
"842","2199","3036"
"843","2170","3001"
"844","2155","2981"
"845","2125","2932"
"846","2218","3077"
"847","2255","3131"
"848","2113","2927"
"849","2085","2889"
"850","2531","3480"
"851","2631","3623"
"852","2493","3431"
"853","2610","3594"
"854","2478","3416"
"855","2543","3509"
"856","2441","3370"
"857","2018","2778"
"858","1883","2603"
"859","1795","2484"
"860","1874","2588"
"861","1705","2354"
"862","1656","2282"
"863","1686","2319"
"864","2433","3375"
"865","2423","3352"
"866","2384","3290"
"867","2342","3230"
"868","2323","3209"
"869","1593","2176"
"870","1630","2231"
"871","1594","2173"
"872","1615","2206"
"873","1561","2142"
"874","1527","2081"
"875","1579","2157"
"876","1555","2128"
"877","1539","2100"
"878","1484","2020"
"879","2327","3195"
"880","1362","1851"
"881","1232","1670"
"882","1274","1731"
"883","1290","1754"
"884","1336","1822"
"885","1345","1836"
"886","1232","1667"
"887","1211","1642"
"888","1271","1730"
"889","2051","2824"
"890","2117","2921"
"891","2296","3150"
"892","2188","3017"
"893","2008","2764"
"894","2054","2827"
"895","1976","2726"
"896","2220","3063"
"897","2146","2958"
"898","2118","2922"
"899","2107","2907"
"900","2074","2854"
"901","1930","2655"
"902","1765","2431"
"903","2291","3165"
"904","2313","3195"
"905","2335","3226"
"906","2088","2879"
"907","2027","2786"
"908","1981","2740"
"909","2013","2772"
"910","1948","2692"
"911","1935","2671"
"912","1936","2673"
"913","2201","3043"
"914","1874","2585"
"915","1906","2625"
"916","1902","2619"
"917","1773","2444"
"918","1781","2468"
"919","1719","2375"
"920","1672","2313"
"921","2297","3173"
"922","1764","2442"
"923","1746","2417"
"924","2145","2957"
"925","1526","2107"
"926","1340","1820"
"927","1400","1894"
"928","1430","1971"
"929","1273","1724"
"930","1069","1443"
"931","1030","1392"
"932","990","1341"
"933","954","1292"
"934","2194","3025"
"935","2255","3117"
"936","2269","3135"
"937","1329","1814"
"938","1304","1778"
"939","1270","1730"
"940","1245","1695"
"941","1244","1692"
"942","970","1311"
"943","1027","1379"
"944","1108","1490"
"945","1108","1491"
"946","1217","1645"
"947","1256","1713"
"948","1255","1711"
"949","2120","2923"
"950","2060","2833"
"951","1086","1470"
"952","1085","1469"
"953","1171","1579"
"954","1195","1616"
"955","1287","1748"
"956","1287","1748"
"957","2219","3069"
"958","2067","2853"
"959","2140","2955"
"960","1904","2635"
"961","1832","2532"
"962","1818","2515"
"963","2087","2908"
"964","2204","3072"
"965","1777","2457"
"966","2026","2817"
"967","1961","2717"
"968","1990","2757"
"969","1748","2416"
"970","1950","2699"
"971","1926","2668"
"972","1822","2516"
"973","2178","3033"
"974","1579","2176"
"975","1787","2461"
"976","1787","2460"
"977","1816","2506"
"978","1451","2001"
"979","1696","2333"
"980","1307","1780"
"981","1568","2156"
"982","1526","2085"
"983","1242","1685"
"984","1458","2001"
"985","1414","1932"
"986","1411","1927"
"987","2343","3288"
"988","1358","1854"
"989","1188","1608"
"990","1213","1641"
"991","1163","1572"
"992","2021","2801"
"993","2092","2909"
"994","2936","4080"
"995","3019","4195"
"996","2932","4070"
"997","2867","3978"
"998","2737","3789"
"999","3023","4206"
"1000","3139","4393"
"1001","2918","4087"
"1002","2874","4030"
"1003","2866","4019"
"1004","2892","4042"
"1005","3167","4430"
"1006","2839","3967"
"1007","2784","3881"
"1008","2959","4144"
"1009","2999","4203"
"1010","2788","3895"
"1011","2740","3834"
"1012","3015","4225"
"1013","2946","4135"
"1014","2282","3186"
"1015","2110","2933"
"1016","2049","2842"
"1017","2148","2993"
"1018","2024","2806"
"1019","2043","2833"
"1020","2062","2859"
"1021","2029","2804"
"1022","1999","2761"
"1023","2209","3077"
"1024","1839","2543"
"1025","1779","2467"
"1026","1770","2450"
"1027","1850","2543"
"1028","1709","2361"
"1029","1719","2379"
"1030","1702","2351"
"1031","1468","2026"
"1032","1598","2206"
"1033","1524","2088"
"1034","1410","1934"
"1035","1410","1934"
"1036","1313","1794"
"1037","2070","2870"
"1038","3236","4527"
"1039","3215","4498"
"1040","3030","4216"
"1041","3005","4176"
"1042","2958","4113"
"1043","2930","4074"
"1044","2905","4030"
"1045","2822","3911"
"1046","2776","3847"
"1047","2696","3726"
"1048","2658","3665"
"1049","2540","3498"
"1050","2589","3562"
"1051","2516","3474"
"1052","2538","3501"
"1053","2420","3356"
"1054","2399","3327"
"1055","2192","3021"
"1056","2134","2935"
"1057","2076","2852"
"1058","1941","2683"
"1059","1913","2635"
"1060","1911","2633"
"1061","2933","4135"
"1062","2715","3761"
"1063","2959","4153"
"1064","2929","4108"
"1065","2990","4195"
"1066","2720","3765"
"1067","2882","4037"
"1068","2927","4094"
"1069","2857","3996"
"1070","2859","3997"
"1071","2780","3876"
"1072","2769","3860"
"1073","2712","3776"
"1074","2808","3912"
"1075","2606","3625"
"1076","2557","3553"
"1077","2544","3536"
"1078","2507","3483"
"1079","3077","4330"
"1080","3047","4281"
"1081","3271","4592"
"1082","3022","4244"
"1083","2995","4203"
"1084","3224","4519"
"1085","3277","4592"
"1086","3228","4519"
"1087","3221","4508"
"1088","2984","4178"
"1089","2930","4100"
"1090","2902","4064"
"1091","2865","4011"
"1092","1200","1645"
"1093","1233","1693"
"1094","1187","1608"
"1095","1155","1561"
"1096","1212","1664"
"1097","1250","1721"
"1098","1168","1595"
"1099","1258","1712"
"1100","1139","1550"
"1101","1249","1697"
"1102","1078","1456"
"1103","1198","1624"
"1104","1078","1457"
"1105","2452","3383"
"1106","2404","3317"
"1107","2324","3209"
"1108","2314","3195"
"1109","2348","3243"
"1110","2301","3176"
"1111","2170","3004"
"1112","2222","3072"
"1113","2147","2965"
"1114","2447","3373"
"1115","2023","2800"
"1116","1983","2735"
"1117","2000","2765"
"1118","1917","2642"
"1119","2425","3325"
"1120","1820","2500"
"1121","1720","2363"
"1122","1787","2456"
"1123","1776","2443"
"1124","1640","2252"
"1125","1756","2420"
"1126","1678","2313"
"1127","2365","3243"
"1128","2361","3240"
"1129","2420","3337"
"1130","2784","3902"
"1131","2839","3981"
"1132","2853","4008"
"1133","2552","3569"
"1134","2604","3637"
"1135","2415","3369"
"1136","2530","3537"
"1137","2550","3563"
"1138","2162","2999"
"1139","2129","2955"
"1140","2617","3649"
"1141","2619","3649"
"1142","2725","3794"
"1143","2608","3638"
"1144","2146","2973"
"1145","2127","2947"
"1146","2074","2874"
"1147","2444","3404"
"1148","2658","3701"
"1149","2522","3505"
"1150","2186","3025"
"1151","2427","3371"
"1152","2464","3417"
"1153","2482","3443"
"1154","2701","3788"
"1155","2235","3089"
"1156","2359","3271"
"1157","2396","3315"
"1158","2416","3341"
"1159","2249","3104"
"1160","2209","3036"
"1161","2304","3190"
"1162","2310","3197"
"1163","2301","3155"
"1164","2261","3104"
"1165","2223","3070"
"1166","2251","3108"
"1167","2303","3184"
"1168","2284","3157"
"1169","2771","3883"
"1170","2298","3176"
"1171","2374","3275"
"1172","2402","3304"
"1173","2356","3243"
"1174","2396","3289"
"1175","2408","3305"
"1176","2376","3259"
"1177","2743","3845"
"1178","2716","3805"
"1179","2676","3747"
"1180","2725","3811"
"1181","2511","3514"
"1182","2478","3466"
"1183","2653","3711"
"1184","3181","4476"
"1185","3148","4415"
"1186","3059","4282"
"1187","3041","4258"
"1188","3039","4248"
"1189","2903","4056"
"1190","2990","4179"
"1191","2842","3965"
"1192","2884","4019"
"1193","2765","3858"
"1194","2872","3997"
"1195","2838","3943"
"1196","3170","4445"
"1197","3241","4538"
"1198","2774","3853"
"1199","2820","3907"
"1200","2706","3749"
"1201","2634","3662"
"1202","2599","3604"
"1203","2629","3639"
"1204","2542","3531"
"1205","3209","4508"
"1206","2606","3605"
"1207","2476","3435"
"1208","2465","3413"
"1209","2497","3441"
"1210","2415","3323"
"1211","2395","3313"
"1212","2375","3279"
"1213","3091","4342"
"1214","3109","4353"
"1215","2337","3213"
"1216","2333","3209"
"1217","2264","3120"
"1218","2287","3150"
"1219","2313","3187"
"1220","2259","3112"
"1221","2220","3040"
"1222","2255","3091"
"1223","2146","2963"
"1224","2104","2900"
"1225","2025","2791"
"1226","2002","2760"
"1227","3066","4293"
"1228","3166","4431"
"1229","1966","2709"
"1230","1902","2625"
"1231","1906","2627"
"1232","1836","2547"
"1233","3158","4431"
"1234","1796","2474"
"1235","1873","2594"
"1236","1730","2373"
"1237","1724","2386"
"1238","1731","2377"
"1239","1694","2341"
"1240","1632","2241"
"1241","1664","2297"
"1242","3016","4231"
"1243","1625","2232"
"1244","1547","2125"
"1245","1584","2175"
"1246","2935","4065"
"1247","2890","4003"
"1248","2847","3942"
"1249","2770","3836"
"1250","2667","3695"
"1251","1999","2777"
"1252","2021","2819"
"1253","1972","2751"
"1254","1985","2753"
"1255","1948","2699"
"1256","1810","2500"
"1257","1851","2554"
"1258","1838","2534"
"1259","1737","2398"
"1260","1784","2458"
"1261","1451","1984"
"1262","1341","1824"
"1263","1240","1683"
"1264","1203","1630"
"1265","1202","1626"
"1266","1156","1579"
"1267","1254","1699"
"1268","1164","1578"
"1269","1171","1596"
"1270","2389","3310"
"1271","2367","3281"
"1272","2442","3385"
"1273","2556","3538"
"1274","2386","3291"
"1275","2339","3231"
"1276","1085","1483"
"1277","995","1350"
"1278","2802","3873"
"1279","2808","3887"
"1280","2305","3202"
"1281","2165","3015"
"1282","1632","2249"
"1283","1601","2207"
"1284","1602","2209"
"1285","1981","2756"
"1286","2064","2846"
"1287","2067","2850"
"1288","2142","2944"
"1289","2143","2945"
"1290","1921","2668"
"1291","1911","2657"
"1292","2008","2786"
"1293","2060","2855"
"1294","1998","2772"
"1295","1948","2702"
"1296","1949","2703"
"1297","2814","3883"
"1298","2527","3476"
"1299","2450","3375"
"1300","2467","3404"
"1301","2520","3467"
"1302","2372","3254"
"1303","2374","3258"
"1304","2301","3154"
"1305","2233","3063"
"1306","2186","3002"
"1307","2054","2827"
"1308","2025","2796"
"1309","1926","2665"
"1310","1778","2454"
"1311","1682","2310"
"1312","1689","2314"
"1313","1562","2122"
"1314","2951","4076"
"1315","1494","2025"
"1316","1419","1932"
"1317","1352","1836"
"1318","1414","1923"
"1319","1414","1924"
"1320","1401","1904"
"1321","1329","1805"
"1322","1261","1704"
"1323","1225","1654"
"1324","1201","1618"
"1325","1117","1514"
"1326","2912","4023"
"1327","2870","3963"
"1328","2254","3145"
"1329","2242","3128"
"1330","2049","2842"
"1331","1999","2761"
"1332","2356","3243"
"1333","2356","3243"
"1334","2804","3902"
"1335","2599","3604"
"1336","2629","3639"
"1337","2542","3531"
"1338","3209","4508"
"1339","2606","3605"
"1340","2476","3435"
"1341","2465","3413"
"1342","2497","3441"
"1343","2415","3323"
"1344","2395","3313"
"1345","2375","3279"
"1346","3091","4342"
"1347","3109","4353"
"1348","2337","3213"
"1349","2333","3209"
"1350","2264","3120"
"1351","2287","3150"
"1352","2313","3187"
"1353","2259","3112"
"1354","2220","3040"
"1355","2255","3091"
"1356","2146","2963"
"1357","2104","2900"
"1358","2025","2791"
"1359","2002","2760"
"1360","3066","4293"
"1361","3166","4431"
"1362","1966","2709"
"1363","1902","2625"
"1364","1906","2627"
"1365","1836","2547"
"1366","3158","4431"
"1367","1796","2474"
"1368","1873","2594"
"1369","1730","2373"
"1370","1724","2386"
"1371","1731","2377"
"1372","1694","2341"
"1373","1632","2241"
"1374","1664","2297"
"1375","3016","4231"
"1376","1625","2232"
"1377","1547","2125"
"1378","1584","2175"
"1379","2935","4065"
"1380","2890","4003"
"1381","2847","3942"
"1382","2770","3836"
"1383","2667","3695"
"1384","1999","2777"
"1385","2021","2819"
"1386","1972","2751"
"1387","1985","2753"
"1388","1948","2699"
"1389","1810","2500"
"1390","1851","2554"
"1391","1838","2534"
