"ID","WALKING_DURATION_213","WALKING_DISTANCE_213"
"727","2974","4163"
"728","2874","4036"
"729","2822","3965"
"730","2785","3915"
"731","2749","3868"
"732","2889","4049"
"733","2899","4072"
"734","2863","4024"
"735","2710","3804"
"736","2773","3893"
"737","2648","3710"
"738","2756","3867"
"739","2728","3825"
"740","2697","3778"
"741","3013","4226"
"742","3128","4391"
"743","3131","4390"
"744","3167","4456"
"745","2977","4176"
"746","3077","4311"
"747","2972","4169"
"748","3078","4312"
"749","2874","3982"
"750","2957","4106"
"751","2839","3934"
"752","2786","3856"
"753","2964","4117"
"754","2880","3996"
"755","2935","4069"
"756","2726","3793"
"757","2733","3797"
"758","2555","3555"
"759","2521","3505"
"760","2605","3628"
"761","2584","3608"
"762","2486","3471"
"763","2536","3546"
"764","3046","4238"
"765","2899","4020"
"766","2952","4100"
"767","2742","3792"
"768","2796","3867"
"769","2683","3710"
"770","2480","3450"
"771","2422","3381"
"772","2554","3537"
"773","2523","3496"
"774","2490","3449"
"775","2437","3393"
"776","2391","3342"
"777","2347","3277"
"778","2270","3163"
"779","2242","3117"
"780","2393","3342"
"781","2350","3282"
"782","2207","3063"
"783","2199","3055"
"784","2282","3176"
"785","2245","3120"
"786","2213","3072"
"787","2390","3329"
"788","2117","2943"
"789","2295","3201"
"790","2076","2896"
"791","2129","2970"
"792","2165","3023"
"793","2173","3025"
"794","2203","3074"
"795","2235","3121"
"796","2271","3173"
"797","2136","2964"
"798","2092","2902"
"799","2014","2788"
"800","2891","4008"
"801","2916","4048"
"802","2872","3978"
"803","2144","2975"
"804","2079","2883"
"805","2027","2824"
"806","1957","2725"
"807","1935","2692"
"808","2457","3408"
"809","2491","3460"
"810","2528","3510"
"811","2146","2988"
"812","2135","2972"
"813","2081","2896"
"814","2071","2883"
"815","1955","2716"
"816","1931","2681"
"817","2534","3513"
"818","2581","3583"
"819","2851","3949"
"820","2319","3211"
"821","2304","3192"
"822","2479","3429"
"823","2462","3402"
"824","2416","3337"
"825","2399","3313"
"826","2818","3898"
"827","2725","3772"
"828","2589","3580"
"829","2676","3709"
"830","2638","3653"
"831","2683","3712"
"832","2544","3519"
"833","2493","3444"
"834","2638","3650"
"835","2604","3598"
"836","2699","3726"
"837","2448","3381"
"838","2563","3537"
"839","2412","3335"
"840","2386","3302"
"841","2444","3375"
"842","2361","3271"
"843","2332","3236"
"844","2317","3215"
"845","2315","3212"
"846","2380","3312"
"847","2417","3365"
"848","2275","3161"
"849","2247","3124"
"850","2699","3726"
"851","2799","3869"
"852","2661","3677"
"853","2778","3839"
"854","2646","3661"
"855","2711","3754"
"856","2609","3616"
"857","2201","3041"
"858","2066","2866"
"859","2165","3022"
"860","2228","3107"
"861","2044","2846"
"862","1995","2775"
"863","2056","2857"
"864","2601","3620"
"865","2591","3597"
"866","2552","3535"
"867","2510","3476"
"868","2491","3454"
"869","1966","2717"
"870","2003","2773"
"871","1967","2715"
"872","1989","2749"
"873","1941","2685"
"874","1901","2624"
"875","1953","2700"
"876","1931","2669"
"877","1913","2643"
"878","1861","2561"
"879","2485","3444"
"880","1736","2393"
"881","1814","2499"
"882","1891","2608"
"883","1907","2631"
"884","1887","2608"
"885","1878","2597"
"886","1849","2544"
"887","1903","2621"
"888","1958","2705"
"889","2236","3096"
"890","2302","3193"
"891","2454","3399"
"892","2336","3232"
"893","2193","3036"
"894","2237","3090"
"895","2161","2999"
"896","2368","3279"
"897","2294","3173"
"898","2266","3138"
"899","2255","3122"
"900","2257","3117"
"901","2085","2884"
"902","1948","2694"
"903","2459","3410"
"904","2481","3440"
"905","2503","3471"
"906","2259","3131"
"907","2184","3027"
"908","2129","2956"
"909","2161","2987"
"910","2096","2907"
"911","2083","2886"
"912","2084","2889"
"913","2353","3269"
"914","2040","2826"
"915","2072","2866"
"916","2068","2860"
"917","1952","2707"
"918","1947","2709"
"919","1885","2616"
"920","1851","2577"
"921","2465","3418"
"922","1930","2683"
"923","1912","2657"
"924","2297","3183"
"925","1865","2599"
"926","1720","2363"
"927","1777","2435"
"928","1769","2464"
"929","1647","2266"
"930","1758","2418"
"931","1796","2473"
"932","1831","2525"
"933","1867","2575"
"934","2362","3270"
"935","2423","3362"
"936","2437","3380"
"937","1681","2328"
"938","1656","2291"
"939","1622","2243"
"940","1597","2208"
"941","1596","2205"
"942","1927","2659"
"943","2011","2769"
"944","2092","2880"
"945","2092","2881"
"946","2201","3035"
"947","2213","3060"
"948","2212","3059"
"949","2287","3170"
"950","2212","3059"
"951","2075","2862"
"952","2074","2861"
"953","2151","2966"
"954","2179","3006"
"955","2271","3138"
"956","2271","3138"
"957","2387","3315"
"958","2234","3101"
"959","2311","3207"
"960","2243","3128"
"961","2171","3025"
"962","2172","3033"
"963","2468","3457"
"964","2543","3565"
"965","2116","2949"
"966","2407","3366"
"967","2331","3251"
"968","2360","3291"
"969","2118","2954"
"970","2320","3234"
"971","2311","3224"
"972","2196","3059"
"973","2517","3526"
"974","1941","2695"
"975","2157","2999"
"976","2157","2998"
"977","2155","2999"
"978","1790","2494"
"979","2066","2871"
"980","1648","2280"
"981","1948","2698"
"982","1905","2627"
"983","1590","2193"
"984","1838","2544"
"985","1784","2469"
"986","1781","2464"
"987","2682","3781"
"988","1710","2367"
"989","1536","2118"
"990","1561","2151"
"991","1511","2082"
"992","2388","3336"
"993","2431","3401"
"994","3104","4325"
"995","3167","4410"
"996","3100","4315"
"997","3035","4223"
"998","2905","4034"
"999","3191","4452"
"1000","3287","4609"
"1001","3080","4322"
"1002","3036","4264"
"1003","3028","4253"
"1004","3081","4314"
"1005","3315","4646"
"1006","3007","4213"
"1007","2952","4126"
"1008","3121","4378"
"1009","3161","4438"
"1010","2956","4142"
"1011","2902","4069"
"1012","3177","4460"
"1013","3108","4369"
"1014","2500","3506"
"1015","2451","3419"
"1016","2388","3335"
"1017","2310","3228"
"1018","2363","3299"
"1019","2205","3068"
"1020","2224","3093"
"1021","2214","3076"
"1022","2184","3033"
"1023","2548","3571"
"1024","2022","2806"
"1025","2081","2893"
"1026","1953","2713"
"1027","2033","2806"
"1028","1892","2624"
"1029","2079","2895"
"1030","1868","2592"
"1031","1634","2265"
"1032","1817","2526"
"1033","1825","2522"
"1034","1689","2342"
"1035","1689","2342"
"1036","1661","2302"
"1037","2437","3405"
"1038","3384","4743"
"1039","3363","4714"
"1040","3198","4461"
"1041","3173","4421"
"1042","3126","4358"
"1043","3098","4319"
"1044","3058","4263"
"1045","2990","4156"
"1046","2944","4092"
"1047","2864","3971"
"1048","2826","3910"
"1049","2708","3743"
"1050","2757","3807"
"1051","2684","3719"
"1052","2706","3746"
"1053","2588","3601"
"1054","2567","3573"
"1055","2321","3225"
"1056","2286","3161"
"1057","2228","3079"
"1058","2089","2898"
"1059","2061","2851"
"1060","2059","2849"
"1061","3095","4370"
"1062","3125","4353"
"1063","3219","4524"
"1064","3237","4546"
"1065","3194","4488"
"1066","3130","4357"
"1067","3220","4531"
"1068","3257","4579"
"1069","3196","4489"
"1070","3197","4493"
"1071","3119","4369"
"1072","3108","4354"
"1073","3051","4269"
"1074","3147","4405"
"1075","2977","4165"
"1076","2928","4092"
"1077","2915","4074"
"1078","2878","4021"
"1079","3239","4565"
"1080","3266","4595"
"1081","3419","4807"
"1082","3292","4629"
"1083","3317","4660"
"1084","3386","4754"
"1085","3425","4807"
"1086","3376","4735"
"1087","3369","4724"
"1088","3314","4664"
"1089","3268","4597"
"1090","3240","4561"
"1091","3203","4508"
"1092","2151","2981"
"1093","2184","3029"
"1094","1973","2718"
"1095","1941","2671"
"1096","2163","3000"
"1097","2201","3057"
"1098","2125","2942"
"1099","2033","2808"
"1100","2096","2898"
"1101","2046","2822"
"1102","2035","2804"
"1103","1984","2734"
"1104","2035","2804"
"1105","2620","3628"
"1106","2572","3562"
"1107","2492","3454"
"1108","2482","3440"
"1109","2516","3489"
"1110","2469","3421"
"1111","2338","3249"
"1112","2390","3318"
"1113","2318","3218"
"1114","2615","3618"
"1115","2171","3016"
"1116","2151","2980"
"1117","2148","2981"
"1118","2076","2880"
"1119","2591","3587"
"1120","1973","2733"
"1121","1874","2594"
"1122","1955","2701"
"1123","1922","2657"
"1124","1794","2483"
"1125","1913","2644"
"1126","1835","2536"
"1127","2531","3505"
"1128","2519","3489"
"1129","2588","3583"
"1130","2999","4216"
"1131","3031","4259"
"1132","3015","4242"
"1133","2891","4062"
"1134","2943","4130"
"1135","2786","3907"
"1136","2869","4030"
"1137","2889","4056"
"1138","2706","3780"
"1139","2729","3816"
"1140","2956","4142"
"1141","2958","4142"
"1142","3064","4287"
"1143","2947","4131"
"1144","2746","3834"
"1145","2727","3808"
"1146","2674","3736"
"1147","2815","3942"
"1148","2997","4194"
"1149","2893","4043"
"1150","2786","3886"
"1151","2798","3909"
"1152","2835","3955"
"1153","2853","3981"
"1154","2863","4023"
"1155","2835","3950"
"1156","2730","3809"
"1157","2767","3853"
"1158","2787","3879"
"1159","2849","3965"
"1160","2886","4004"
"1161","2715","3786"
"1162","2721","3793"
"1163","2984","4133"
"1164","2938","4071"
"1165","2764","3850"
"1166","2789","3884"
"1167","2843","3961"
"1168","2841","3959"
"1169","2986","4197"
"1170","2855","3978"
"1171","2931","4077"
"1172","2962","4114"
"1173","2916","4053"
"1174","3040","4213"
"1175","3052","4229"
"1176","3020","4184"
"1177","2976","4183"
"1178","2994","4206"
"1179","3015","4240"
"1180","3064","4304"
"1181","2850","4008"
"1182","2817","3959"
"1183","2988","4187"
"1184","3329","4691"
"1185","3296","4630"
"1186","3207","4498"
"1187","3189","4473"
"1188","3187","4464"
"1189","3051","4271"
"1190","3138","4395"
"1191","2990","4180"
"1192","3032","4235"
"1193","2913","4074"
"1194","3020","4213"
"1195","2986","4159"
"1196","3318","4661"
"1197","3389","4753"
"1198","2922","4068"
"1199","2968","4123"
"1200","2854","3964"
"1201","2782","3878"
"1202","2761","3839"
"1203","2777","3854"
"1204","2704","3765"
"1205","3357","4724"
"1206","2754","3820"
"1207","2624","3650"
"1208","2659","3695"
"1209","2645","3657"
"1210","2563","3539"
"1211","2589","3596"
"1212","2523","3494"
"1213","3239","4557"
"1214","3257","4569"
"1215","2499","3450"
"1216","2481","3425"
"1217","2412","3335"
"1218","2449","3384"
"1219","2461","3403"
"1220","2407","3327"
"1221","2378","3289"
"1222","2413","3340"
"1223","2294","3179"
"1224","2252","3116"
"1225","2173","3006"
"1226","2168","3000"
"1227","3213","4509"
"1228","3314","4646"
"1229","2132","2950"
"1230","2050","2840"
"1231","2054","2842"
"1232","2001","2787"
"1233","3306","4647"
"1234","1944","2690"
"1235","2039","2835"
"1236","1883","2606"
"1237","1888","2624"
"1238","1885","2608"
"1239","1858","2578"
"1240","1786","2472"
"1241","1828","2535"
"1242","3164","4446"
"1243","1779","2463"
"1244","1701","2356"
"1245","1738","2406"
"1246","3346","4661"
"1247","3301","4598"
"1248","3258","4538"
"1249","3181","4432"
"1250","3078","4290"
"1251","2530","3543"
"1252","2432","3414"
"1253","2383","3346"
"1254","2359","3295"
"1255","2322","3241"
"1256","2184","3042"
"1257","2225","3096"
"1258","2212","3076"
"1259","2107","2932"
"1260","2154","2992"
"1261","1862","2580"
"1262","1752","2420"
"1263","1750","2413"
"1264","1790","2466"
"1265","1845","2539"
"1266","1508","2092"
"1267","1665","2295"
"1268","1728","2382"
"1269","1582","2192"
"1270","2800","3906"
"1271","2778","3876"
"1272","2853","3981"
"1273","2967","4134"
"1274","2918","4060"
"1275","2871","4000"
"1276","1437","1996"
"1277","1347","1864"
"1278","3212","4465"
"1279","3218","4479"
"1280","2676","3741"
"1281","2576","3611"
"1282","1798","2488"
"1283","1765","2445"
"1284","1766","2447"
"1285","2585","3624"
"1286","2741","3814"
"1287","2744","3818"
"1288","2819","3912"
"1289","2820","3913"
"1290","2619","3662"
"1291","2588","3625"
"1292","2608","3648"
"1293","2660","3716"
"1294","2736","3821"
"1295","2625","3670"
"1296","2626","3671"
"1297","3279","4566"
"1298","3064","4255"
"1299","3003","4173"
"1300","3113","4332"
"1301","3084","4283"
"1302","3049","4227"
"1303","3062","4244"
"1304","2977","4122"
"1305","2910","4031"
"1306","2863","3970"
"1307","2813","3914"
"1308","2888","4025"
"1309","2789","3894"
"1310","2733","3808"
"1311","2697","3747"
"1312","2585","3586"
"1313","2516","3475"
"1314","3382","4711"
"1315","2449","3382"
"1316","2403","3322"
"1317","2336","3226"
"1318","2398","3312"
"1319","2398","3313"
"1320","2391","3310"
"1321","2319","3213"
"1322","2212","3057"
"1323","2184","3017"
"1324","2181","3005"
"1325","2106","2906"
"1326","3362","4684"
"1327","3320","4624"
"1328","2416","3379"
"1329","2404","3363"
"1330","2388","3335"
"1331","2184","3033"
"1332","2916","4053"
"1333","2916","4053"
"1334","2952","4117"
"1335","2761","3839"
"1336","2777","3854"
"1337","2704","3765"
"1338","3357","4724"
"1339","2754","3820"
"1340","2624","3650"
"1341","2659","3695"
"1342","2645","3657"
"1343","2563","3539"
"1344","2589","3596"
"1345","2523","3494"
"1346","3239","4557"
"1347","3257","4569"
"1348","2499","3450"
"1349","2481","3425"
"1350","2412","3335"
"1351","2449","3384"
"1352","2461","3403"
"1353","2407","3327"
"1354","2378","3289"
"1355","2413","3340"
"1356","2294","3179"
"1357","2252","3116"
"1358","2173","3006"
"1359","2168","3000"
"1360","3213","4509"
"1361","3314","4646"
"1362","2132","2950"
"1363","2050","2840"
"1364","2054","2842"
"1365","2001","2787"
"1366","3306","4647"
"1367","1944","2690"
"1368","2039","2835"
"1369","1883","2606"
"1370","1888","2624"
"1371","1885","2608"
