OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
1;Москва, Авиаторов ул, д.1;27464;37.398581;55.640822;15;0.006026;37.399572;55.646767
2;Москва, Волынская ул, д.12, корп.2;27465;37.409819;55.64286;25;0.001674;37.408218;55.642369
3;Москва, Авиаторов ул, д.10;27466;37.395095;55.646628;52;0.004345;37.398732;55.649009
4;Москва, Авиаторов ул, д.11, корп.1;27467;37.409081;55.63911;25;0.003371;37.408218;55.642369
5;Москва, Авиаторов ул, д.12;27468;37.395894;55.645755;15;0.003813;37.399572;55.646767
6;Москва, Авиаторов ул, д.14;27469;37.398221;55.645197;15;0.00207;37.399572;55.646767
7;Москва, Авиаторов ул, д.16;27470;37.399399;55.645303;15;0.001473;37.399572;55.646767
8;Москва, Авиаторов ул, д.18;27471;37.399982;55.644657;27;0.00207;37.401337;55.646224
9;Москва, Авиаторов ул, д.2;27472;37.392437;55.646811;52;0.006667;37.398732;55.649009
10;Москва, Авиаторов ул, д.20;27473;37.401985;55.643907;27;0.002406;37.401337;55.646224
11;Москва, Авиаторов ул, д.30;27474;37.409819;55.64166;25;0.00175;37.408218;55.642369
12;Москва, Авиаторов ул, д.4;27475;37.394062;55.646955;52;0.0051;37.398732;55.649009
13;Москва, Авиаторов ул, д.6;27476;37.394521;55.647691;52;0.004412;37.398732;55.649009
14;Москва, Авиаторов ул, д.6, корп.1;27477;37.394026;55.648092;52;0.004793;37.398732;55.649009
15;Москва, Авиаторов ул, д.6, корп.2;27478;37.394987;55.648184;52;0.003833;37.398732;55.649009
16;Москва, Авиаторов ул, д.7, корп.1;27479;37.404536;55.640542;25;0.004109;37.408218;55.642369
17;Москва, Авиаторов ул, д.8;27480;37.396003;55.647355;52;0.00319;37.398732;55.649009
18;Москва, Авиаторов ул, д.8, корп.1;27481;37.39717;55.647112;15;0.002425;37.399572;55.646767
19;Москва, Авиаторов ул, д.9;27482;37.405982;55.640111;25;0.003177;37.408218;55.642369
20;Москва, Авиаторов ул, д.9, корп.1;27483;37.406226;55.640893;25;0.002478;37.408218;55.642369
21;Москва, Авиаторов ул, д.9, корп.1, стр.1;27484;37.405309;55.64105;25;0.003193;37.408218;55.642369
22;Москва, Авиаторов ул, д.9, корп.2А;27485;37.406503;55.640588;25;0.002471;37.408218;55.642369
23;Москва, Авиаторов ул, д.9, стр.1;27486;37.406226;55.640893;25;0.002478;37.408218;55.642369
24;Москва, Авиаторов ул, д.9А;27487;37.405982;55.640111;25;0.003177;37.408218;55.642369
25;Москва, Богданова ул, д.48;27488;37.395741;55.650606;52;0.00339;37.398732;55.649009
26;Москва, Богданова ул, д.48, корп.1;27489;37.396155;55.650129;52;0.002808;37.398732;55.649009
27;Москва, Богданова ул, д.48, корп.2;27490;37.395248;55.650074;52;0.003643;37.398732;55.649009
28;Москва, Богданова ул, д.52, корп.2;27491;37.397494;55.649413;52;0.001302;37.398732;55.649009
29;Москва, Богданова ул, д.54;27492;37.392274;55.648813;52;0.006459;37.398732;55.649009
