"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"3270";"413";"561"
"3271";"352";"473"
"3272";"353";"476"
"3273";"268";"376"
"3274";"248";"347"
"3275";"187";"261"
"3276";"168";"233"
"3277";"257";"339"
"3278";"568";"753"
"3279";"576";"801"
"3280";"602";"837"
"3281";"489";"681"
"3282";"535";"748"
"3283";"209";"285"
"3284";"52";"70"
"3285";"292";"400"
"3286";"265";"358"
"3287";"8";"11"
"3288";"276";"373"
"3289";"288";"397"
"3290";"242";"337"
"3291";"498";"685"
"3292";"334";"464"
"3293";"631";"866"
"3294";"243";"337"
"3295";"179";"253"
"3296";"681";"937"
"3297";"208";"292"
"3298";"727";"1007"
"3299";"131";"181"
"3300";"208";"289"
"3301";"270";"375"
"3302";"162";"224"
"3303";"779";"1078"
"3304";"234";"327"
"3305";"112";"155"
"3306";"125";"168"
"3307";"335";"460"
"3308";"279";"381"
"3309";"151";"214"
"3310";"250";"341"
"3311";"315";"431"
"3312";"282";"384"
"3313";"339";"468"
"3314";"383";"517"
"3315";"402";"542"
"3316";"454";"611"
"3317";"460";"639"
"3318";"565";"791"
"3319";"81";"118"
"3320";"342";"467"
"3321";"144";"197"
"3322";"95";"134"
"3323";"64";"90"
"3324";"86";"121"
"3325";"216";"303"
"3326";"244";"343"
"3327";"295";"406"
"3328";"185";"259"
"3329";"199";"273"
"3330";"673";"931"
"3331";"616";"855"
"3332";"576";"805"
"3333";"602";"840"
"3334";"673";"932"
"3335";"599";"836"
"3336";"603";"845"
"3337";"571";"803"
"3338";"579";"814"
"3339";"673";"932"
"3340";"100";"138"
"3341";"34";"46"
"3342";"200";"265"
"3343";"238";"317"
"3344";"216";"289"
"3345";"43";"59"
"3346";"66";"87"
"3347";"114";"155"
"3348";"179";"246"
"3349";"245";"342"
"3350";"282";"399"
"3351";"189";"265"
"3352";"247";"356"
"3353";"160";"226"
"3354";"205";"296"
"3355";"130";"187"
"3356";"190";"253"
"3357";"257";"350"
"3358";"367";"513"
"3359";"312";"438"
"3360";"281";"395"
"3361";"332";"472"
"3362";"390";"548"
"3363";"362";"512"
"3364";"474";"658"
"3365";"287";"400"
"3366";"674";"927"
"3367";"372";"510"
"3368";"338";"460"
"3369";"310";"419"
"3370";"422";"569"
"3371";"135";"172"
"3372";"144";"197"
"3373";"161";"230"
"3374";"153";"220"
"3375";"305";"418"
"3376";"366";"500"
"3377";"274";"378"
"3378";"274";"377"
"3379";"329";"453"
"3380";"264";"364"
"3381";"204";"282"
"3382";"272";"376"
"3383";"271";"372"
"3384";"270";"372"
"3385";"306";"424"
"3386";"108";"137"
"3387";"250";"343"
"3388";"269";"370"
"3389";"205";"283"
"3390";"309";"429"
"3391";"326";"449"
"3392";"125";"175"
"3393";"125";"173"
"3394";"247";"344"
"3395";"122";"171"
"3396";"60";"85"
"3397";"296";"409"
"3398";"329";"456"
"3399";"57";"78"
"3400";"351";"486"
"3401";"418";"581"
"3402";"464";"644"
"3403";"413";"571"
"3404";"498";"693"
"3405";"335";"463"
"3406";"371";"518"
"3407";"389";"540"
"3408";"428";"591"
"3409";"475";"655"
"3410";"358";"501"
"3411";"383";"536"
"3412";"414";"574"
"3413";"266";"381"
"3414";"187";"255"
"3415";"388";"544"
"3416";"127";"182"
"3417";"88";"124"
"3418";"43";"61"
"3419";"428";"590"
"3420";"824";"1135"
"3421";"330";"455"
"3422";"45";"65"
"3423";"384";"530"
"3424";"448";"626"
"3425";"495";"692"
"3426";"462";"647"
"3427";"405";"565"
"3428";"305";"426"
"3429";"264";"371"
"3430";"406";"562"
"3431";"425";"588"
"3432";"344";"477"
"3433";"268";"383"
"3434";"326";"452"
"3435";"155";"222"
"3436";"121";"168"
"3437";"373";"511"
"3438";"377";"511"
"3439";"44";"63"
"3440";"457";"617"
"3441";"401";"544"
"3442";"394";"544"
"3443";"564";"743"
"3444";"176";"243"
"3445";"86";"118"
"3446";"525";"726"
"3447";"576";"800"
"3448";"617";"860"
"3449";"668";"923"
"3450";"594";"820"
"3451";"48";"67"
"3452";"314";"428"
"3453";"385";"532"
"3454";"356";"495"
"3455";"211";"297"
"3456";"353";"493"
"3457";"391";"554"
"3458";"435";"611"
"3459";"291";"403"
"3460";"410";"564"
"3461";"442";"606"
"3462";"455";"628"
"3463";"494";"688"
"3464";"540";"749"
"3465";"850";"1165"
"3466";"742";"1021"
"3467";"762";"1050"
"3468";"915";"1257"
"3469";"864";"1184"
"3470";"923";"1265"
"3471";"442";"611"
"3472";"513";"717"
"3473";"503";"690"
"3474";"541";"751"
"3475";"563";"781"
"3476";"756";"1028"
"3477";"840";"1148"
"3478";"816";"1116"
"3479";"833";"1139"
"3480";"827";"1131"
"3481";"514";"710"
"3482";"766";"1033"
"3483";"618";"842"
"3484";"570";"781"
"3485";"528";"721"
"3486";"434";"600"
"3487";"317";"454"
"3488";"699";"931"
