OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
32504;Москва, Беловежская ул, д.41;29213;37.39232;55.710078;347;0.005307;37.397383;55.708484
32505;Москва, Беловежская ул, д.47;29214;37.396784;55.710133;348;0.001439;37.397695;55.709019
32506;Москва, Беловежская ул, д.49;29215;37.396668;55.710448;348;0.001759;37.397695;55.709019
32507;Москва, Беловежская ул, д.5;29216;37.399578;55.712639;1221;0.000878;37.399562;55.711761
32508;Москва, Беловежская ул, д.53, корп.2;29217;37.396325;55.709571;348;0.001476;37.397695;55.709019
32509;Москва, Беловежская ул, д.55;29218;37.393398;55.709845;347;0.004211;37.397383;55.708484
32510;Москва, Беловежская ул, д.57;29219;37.394287;55.709078;347;0.003152;37.397383;55.708484
32511;Москва, Беловежская ул, д.59;29220;37.394287;55.709078;347;0.003152;37.397383;55.708484
32512;Москва, Беловежская ул, д.61;29221;37.395635;55.708754;347;0.001768;37.397383;55.708484
32513;Москва, Беловежская ул, д.71;29222;37.396011;55.707426;347;0.001731;37.397383;55.708484
32514;Москва, Беловежская ул, д.73;29223;37.397252;55.707451;347;0.001041;37.397383;55.708484
32515;Москва, Беловежская ул, д.75;29224;37.397979;55.707633;347;0.001038;37.397383;55.708484
32516;Москва, Беловежская ул, д.77;29225;37.39814;55.706856;347;0.001794;37.397383;55.708484
32517;Москва, Беловежская ул, д.81;29226;37.398418;55.705994;347;0.002696;37.397383;55.708484
32518;Москва, Беловежская ул, д.83;29227;37.399048;55.705451;347;0.003459;37.397383;55.708484
32519;Москва, Беловежская ул, д.85;29228;37.400152;55.70568;347;0.00394;37.397383;55.708484
32520;Москва, Беловежская ул, д.91А;29229;37.399767;55.706355;347;0.003196;37.397383;55.708484
32521;Москва, Беловежская ул, д.95;29230;37.400746;55.704976;347;0.004859;37.397383;55.708484
32522;Москва, Витебская ул, д.12;29231;37.408785;55.711194;340;0.003693;37.405432;55.71274
32523;Москва, Витебская ул, д.3, корп.1;29232;37.409693;55.714308;340;0.00454;37.405432;55.71274
32524;Москва, Витебская ул, д.4;29233;37.408246;55.714494;340;0.003317;37.405432;55.71274
32525;Москва, Витебская ул, д.5;29234;37.410843;55.713922;340;0.005538;37.405432;55.71274
32526;Москва, Витебская ул, д.6;29235;37.408102;55.713719;340;0.002845;37.405432;55.71274
32527;Москва, Витебская ул, д.8, корп.1;29236;37.408507;55.712928;340;0.00308;37.405432;55.71274
32528;Москва, Витебская ул, д.8, корп.2;29237;37.407672;55.71303;340;0.002258;37.405432;55.71274
32529;Москва, Вяземская ул, д.1, корп.1;29238;37.403449;55.715164;1219;0.002643;37.404934;55.717353
32530;Москва, Вяземская ул, д.1, корп.2;29239;37.404266;55.71526;1219;0.002195;37.404934;55.717353
32531;Москва, Вяземская ул, д.1, корп.3;29240;37.405076;55.715363;1219;0.001995;37.404934;55.717353
32532;Москва, Вяземская ул, д.11, корп.1;29241;37.40539;55.711279;340;0.00146;37.405432;55.71274
32533;Москва, Вяземская ул, д.12;29242;37.403297;55.712502;340;0.002148;37.405432;55.71274
32534;Москва, Вяземская ул, д.13;29243;37.405759;55.710676;340;0.002088;37.405432;55.71274
32535;Москва, Вяземская ул, д.14;29244;37.401465;55.712877;1221;0.002206;37.399562;55.711761
32536;Москва, Вяземская ул, д.15;29245;37.406063;55.710092;340;0.002721;37.405432;55.71274
32537;Москва, Вяземская ул, д.24;29246;37.402649;55.711528;340;0.003034;37.405432;55.71274
32538;Москва, Вяземская ул, д.3, корп.1;29247;37.403682;55.714398;340;0.00241;37.405432;55.71274
32539;Москва, Вяземская ул, д.3, корп.2;29248;37.404492;55.714494;340;0.00199;37.405432;55.71274
32540;Москва, Вяземская ул, д.3, корп.3;29249;37.405291;55.714587;340;0.001852;37.405432;55.71274
32541;Москва, Вяземская ул, д.5;29250;37.40512;55.713967;340;0.001266;37.405432;55.71274
