"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"12456";"496";"700"
"12457";"673";"934"
"12458";"573";"803"
"12459";"361";"473"
"12460";"472";"621"
"12461";"381";"508"
"12462";"442";"602"
"12463";"470";"645"
"12464";"213";"301"
"12465";"330";"455"
"12466";"302";"422"
"12467";"365";"509"
"12468";"395";"557"
"12469";"430";"611"
"12470";"583";"801"
"12471";"377";"505"
"12472";"558";"776"
"12473";"369";"537"
"12474";"237";"337"
"12475";"176";"249"
"12476";"182";"259"
"12477";"238";"329"
"12478";"187";"258"
"12479";"234";"323"
"12480";"279";"387"
"12481";"187";"253"
"12482";"407";"588"
"12483";"69";"99"
"12484";"48";"68"
"12485";"36";"49"
"12486";"347";"500"
"12487";"556";"747"
"12488";"278";"391"
"12489";"156";"212"
"12490";"315";"438"
"12491";"357";"493"
"12492";"515";"721"
"12493";"249";"354"
"12494";"115";"165"
"12495";"33";"46"
"12496";"406";"532"
"12497";"186";"248"
"12498";"180";"237"
"12499";"126";"171"
"12500";"284";"376"
"12501";"367";"491"
"12502";"347";"482"
"12503";"341";"451"
"12504";"355";"492"
"12505";"423";"576"
"12506";"171";"232"
"12507";"215";"289"
"12508";"222";"304"
"12509";"242";"329"
"12510";"264";"361"
"12511";"195";"265"
"12512";"211";"287"
"12513";"312";"435"
"12514";"21";"30"
"12515";"156";"234"
"12516";"156";"234"
"12517";"272";"396"
"12518";"225";"331"
"12519";"5";"6"
"12520";"330";"455"
"12521";"131";"187"
"12522";"259";"367"
"12523";"413";"578"
"12524";"523";"738"
"12525";"124";"177"
"12526";"341";"490"
"12527";"352";"506"
"12528";"222";"322"
"12529";"303";"426"
"12530";"335";"452"
"12531";"263";"368"
"12532";"303";"422"
"12533";"264";"368"
"12534";"272";"377"
"12535";"115";"160"
"12536";"176";"253"
"12537";"207";"292"
"12538";"253";"358"
"12539";"335";"452"
"12540";"53";"73"
"12541";"221";"314"
"12542";"151";"218"
"12543";"52";"72"
"12544";"0";"0"
"12545";"73";"102"
"12546";"0";"0"
"12547";"141";"203"
"12548";"68";"99"
"12549";"202";"286"
"12550";"95";"139"
"12551";"210";"290"
"12552";"448";"604"
"12553";"485";"658"
"12554";"435";"600"
"12555";"391";"537"
"12556";"386";"527"
"12557";"463";"637"
"12558";"366";"504"
"12559";"180";"261"
"12560";"22";"33"
"12561";"234";"335"
"12562";"242";"344"
"12563";"287";"405"
"12564";"287";"405"
"12565";"206";"294"
"12566";"206";"294"
"12567";"266";"366"
"12568";"302";"421"
"12569";"318";"445"
"12570";"416";"580"
"12571";"398";"556"
"12572";"429";"602"
"12573";"703";"979"
"12574";"344";"473"
"12575";"311";"419"
"12576";"330";"444"
"12577";"501";"686"
"12578";"594";"828"
"12579";"602";"840"
"12580";"456";"623"
"12581";"529";"729"
"12582";"514";"713"
"12583";"513";"712"
"12584";"537";"750"
"12585";"511";"695"
"12586";"539";"757"
"12587";"1076";"1466"
"12588";"477";"665"
"12589";"907";"1253"
"12590";"480";"669"
"12591";"449";"620"
"12592";"863";"1192"
"12593";"608";"830"
"12594";"554";"775"
"12595";"541";"740"
"12596";"847";"1152"
"12597";"854";"1161"
"12598";"781";"1063"
"12599";"758";"1023"
"12600";"750";"1032"
"12601";"778";"1046"
"12602";"704";"937"
"12603";"386";"478"
"12604";"689";"910"
"12605";"649";"863"
"12606";"601";"794"
"12607";"533";"734"
"12608";"540";"740"
"12609";"500";"688"
"12610";"843";"1143"
"12611";"518";"708"
"12612";"555";"715"
"12613";"606";"787"
"12614";"522";"663"
"12615";"24";"34"
"12616";"241";"331"
"12617";"241";"331"
"12618";"197";"273"
"12619";"125";"170"
"12620";"166";"224"
"12621";"677";"892"
"12622";"727";"963"
"12623";"667";"880"
"12624";"745";"1002"
"12625";"628";"825"
"12626";"83";"122"
"12627";"196";"273"
"12628";"250";"332"
"12629";"284";"384"
"12630";"286";"399"
"12631";"337";"446"
"12632";"382";"494"
"12633";"403";"516"
"12634";"313";"402"
"12635";"203";"271"
"12636";"246";"308"
"12637";"322";"441"
"12638";"343";"442"
"12639";"297";"402"
"12640";"319";"417"
"12641";"313";"427"
"12642";"247";"312"
"12643";"232";"292"
"12644";"141";"198"
"12645";"159";"224"
"12646";"417";"569"
"12647";"88";"112"
"12648";"37";"48"
"12649";"437";"584"
"12650";"505";"682"
"12651";"603";"825"
"12652";"640";"873"
"12653";"471";"620"
"12654";"399";"556"
"12655";"396";"552"
"12656";"776";"1002"
"12657";"850";"1101"
"12658";"559";"676"
"12659";"763";"958"
"12660";"807";"1010"
"12661";"185";"251"
"12662";"185";"251"
"12663";"402";"563"
"12664";"436";"614"
"12665";"244";"327"
"12666";"526";"722"
"12667";"508";"698"
"12668";"585";"771"
"12669";"440";"593"
"12670";"638";"830"
"12671";"584";"767"
"12672";"584";"767"
"12673";"148";"202"
"12674";"398";"541"
"12675";"124";"171"
"12676";"77";"117"
"12677";"389";"527"
"12678";"556";"826"
"12679";"392";"529"
"12680";"658";"839"
"12681";"358";"504"
"12682";"175";"247"
"12683";"350";"468"
"12684";"216";"298"
"12685";"118";"169"
"12686";"187";"263"
"12687";"90";"129"
"12688";"338";"475"
"12689";"124";"178"
"12690";"57";"83"
"12691";"68";"95"
"12692";"297";"416"
"12693";"275";"385"
"12694";"227";"273"
"12695";"443";"603"
"12696";"333";"462"
"12697";"536";"736"
"12698";"283";"387"
"12699";"230";"321"
"12700";"205";"287"
"12701";"399";"547"
"12702";"478";"667"
"12703";"380";"524"
"12704";"512";"682"
"12705";"512";"682"
"12706";"242";"341"
"12707";"227";"320"
"12708";"209";"294"
"12709";"268";"374"
"12710";"242";"341"
"12711";"286";"398"
"12712";"289";"403"
"12713";"124";"179"
"12714";"592";"786"
"12715";"592";"786"
"12716";"798";"1062"
"12717";"510";"624"
"12718";"374";"454"
"12719";"468";"577"
"12720";"608";"765"
"12721";"510";"624"
"12722";"374";"454"
"12723";"242";"254"
"12724";"259";"306"
"12725";"161";"185"
"12726";"409";"482"
"12727";"520";"670"
"12728";"615";"736"
"12729";"615";"736"
"12730";"615";"736"
"12731";"454";"609"
"12732";"454";"609"
"12733";"5";"6"
"12734";"55";"67"
"12735";"234";"295"
"12736";"299";"389"
"12737";"918";"1210"
"12738";"942";"1249"
"12739";"70";"107"
"12740";"927";"1226"
"12741";"1366";"1685"
"12742";"1086";"1462"
"12743";"992";"1311"
"12744";"1039";"1425"
"12745";"458";"526"
"12746";"494";"573"
"12747";"481";"559"
"12748";"474";"549"
"12749";"458";"526"
"12750";"687";"788"
"12751";"725";"845"
"12752";"248";"313"
"12753";"212";"255"
"12754";"287";"412"
"12755";"301";"428"
"12756";"303";"431"
"12757";"467";"630"
"12758";"493";"666"
"12759";"493";"666"
"12760";"432";"595"
"12761";"455";"608"
"12762";"634";"844"
"12763";"518";"709"
"12764";"519";"702"
"12765";"480";"657"
"12766";"485";"664"
"12767";"488";"668"
"12768";"481";"659"
"12769";"317";"439"
"12770";"401";"553"
"12771";"363";"501"
"12772";"565";"770"
"12773";"495";"680"
"12774";"195";"269"
"12775";"190";"263"
"12776";"148";"196"
"12777";"106";"143"
"12778";"34";"42"
"12779";"98";"129"
"12780";"317";"442"
"12781";"94";"125"
"12782";"238";"327"
"12783";"213";"292"
"12784";"213";"293"
"12785";"219";"301"
"12786";"147";"202"
"12787";"177";"244"
"12788";"253";"347"
"12789";"155";"215"
"12790";"74";"104"
"12791";"102";"138"
"12792";"115";"155"
"12793";"84";"113"
"12794";"114";"153"
"12795";"227";"305"
"12796";"232";"315"
"12797";"213";"285"
"12798";"197";"260"
"12799";"109";"147"
"12800";"177";"242"
"12801";"220";"303"
"12802";"151";"204"
"12803";"184";"250"
"12804";"123";"167"
"12805";"189";"260"
"12806";"50";"70"
"12807";"73";"101"
"12808";"465";"614"
"12809";"237";"321"
"12810";"134";"182"
"12811";"392";"536"
"12812";"286";"403"
"12813";"339";"472"
"12814";"391";"540"
"12815";"438";"603"
"12816";"492";"672"
"12817";"395";"546"
"12818";"360";"500"
"12819";"300";"421"
"12820";"72";"98"
"12821";"96";"131"
"12822";"179";"249"
"12823";"179";"250"
"12824";"88";"125"
"12825";"201";"283"
"12826";"297";"421"
"12827";"117";"166"
"12828";"321";"455"
"12829";"158";"228"
"12830";"176";"249"
"12831";"73";"101"
"12832";"73";"101"
"12833";"73";"101"
"12834";"73";"101"
"12835";"73";"101"
"12836";"73";"101"
"12837";"73";"101"
"12838";"73";"101"
"12839";"73";"101"
"12840";"73";"101"
"12841";"73";"101"
"12842";"73";"101"
"12843";"73";"101"
"12844";"63";"86"
"12845";"63";"86"
"12846";"231";"321"
"12847";"431";"598"
"12848";"548";"745"
"12849";"512";"695"
"12850";"438";"596"
"12851";"535";"726"
"12852";"433";"579"
"12853";"463";"640"
"12854";"410";"570"
"12855";"425";"593"
"12856";"196";"272"
"12857";"406";"551"
"12858";"162";"231"
"12859";"96";"135"
"12860";"254";"366"
"12861";"330";"452"
"12862";"235";"323"
"12863";"430";"588"
"12864";"206";"293"
"12865";"106";"150"
"12866";"121";"172"
"12867";"397";"522"
"12868";"341";"446"
"12869";"276";"362"
"12870";"141";"188"
"12871";"116";"153"
"12872";"130";"172"
"12873";"14";"20"
"12874";"157";"210"
"12875";"162";"216"
"12876";"162";"216"
"12877";"162";"216"
"12878";"141";"188"
"12879";"162";"216"
"12880";"288";"362"
"12881";"343";"436"
"12882";"394";"502"
"12883";"394";"502"
"12884";"273";"348"
"12885";"219";"298"
"12886";"234";"320"
"12887";"238";"311"
"12888";"510";"661"
"12889";"282";"386"
"12890";"294";"408"
"12891";"322";"452"
"12892";"263";"364"
"12893";"358";"489"
"12894";"331";"460"
"12895";"351";"483"
"12896";"908";"1217"
"12897";"334";"463"
"12898";"276";"379"
"12899";"1393";"1860"
"12900";"1432";"1913"
"12901";"473";"618"
"12902";"548";"729"
"12903";"1535";"2070"
"12904";"1574";"2126"
"12905";"1594";"2154"
"12906";"637";"853"
"12907";"299";"406"
"12908";"489";"635"
"12909";"470";"609"
"12910";"462";"599"
"12911";"344";"424"
"12912";"316";"428"
"12913";"315";"420"
"12914";"346";"474"
"12915";"94";"134"
"12916";"500";"679"
"12917";"351";"479"
"12918";"351";"479"
"12919";"296";"404"
"12920";"432";"595"
"12921";"482";"650"
"12922";"162";"211"
"12923";"245";"322"
"12924";"245";"322"
"12925";"315";"431"
"12926";"767";"992"
"12927";"514";"717"
"12928";"481";"675"
"12929";"170";"240"
"12930";"254";"349"
"12931";"274";"370"
"12932";"226";"306"
"12933";"73";"104"
"12934";"37";"53"
"12935";"37";"53"
"12936";"216";"288"
"12937";"592";"816"
