OBJECTID;ID;OPL_G;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
22501;22501;5160;37.450016;55.672461;1223;0.003466;37.448085;55.67534
22502;22502;5114;37.450561;55.672014;1223;0.004146;37.448085;55.67534
22503;22503;12469;37.451921;55.6723;473;0.003304;37.454659;55.674151
22504;22504;3406;37.451338;55.675399;1224;0.002883;37.448483;55.675799
22505;22505;3425;37.450625;55.674787;1224;0.002369;37.448483;55.675799
22506;22506;10653;37.453708;55.672581;473;0.001834;37.454659;55.674151
22507;22507;3408;37.450405;55.675432;1224;0.001956;37.448483;55.675799
22508;22508;3393;37.45018;55.676083;1224;0.001721;37.448483;55.675799
22509;22509;3479;37.449942;55.674152;1224;0.0022;37.448483;55.675799
22510;22510;3399;37.449483;55.675462;1224;0.001055;37.448483;55.675799
22511;22511;3625;37.448917;55.673091;1223;0.002397;37.448085;55.67534
22512;22512;3465;37.448431;55.672839;1223;0.002524;37.448085;55.67534
22513;22513;3430;37.449713;55.674808;1224;0.001579;37.448483;55.675799
22514;22514;5316;37.457242;55.678774;1245;0.005063;37.456995;55.683832
22515;22515;12787;37.451484;55.673783;473;0.003195;37.454659;55.674151
22516;22516;5207;37.454497;55.676403;473;0.002258;37.454659;55.674151
22517;22517;4076;37.46114;55.683529;1245;0.004156;37.456995;55.683832
22518;22518;3466;37.460357;55.682949;1245;0.003476;37.456995;55.683832
22519;22519;5033;37.459648;55.682195;1245;0.003117;37.456995;55.683832
22520;22520;3633;37.458523;55.681237;1245;0.003011;37.456995;55.683832
22521;22521;16340;37.459874;55.681116;1245;0.003957;37.456995;55.683832
22522;22522;3118;37.457747;55.680938;1245;0.00299;37.456995;55.683832
22523;22523;5036;37.458551;55.679824;1245;0.004298;37.456995;55.683832
22524;22524;5145;37.457851;55.6793;1245;0.004611;37.456995;55.683832
22525;22525;12786;37.456272;55.677898;473;0.00408;37.454659;55.674151
22526;22526;12717;37.457124;55.67694;473;0.003722;37.454659;55.674151
22527;22527;3698;37.455241;55.678408;473;0.004297;37.454659;55.674151
22528;22528;10532;37.456218;55.675867;473;0.002318;37.454659;55.674151
22529;22529;3367;37.453887;55.67722;473;0.003165;37.454659;55.674151
22530;22530;12714;37.453536;55.675557;473;0.0018;37.454659;55.674151
22531;22531;3473;37.452694;55.676516;473;0.003074;37.454659;55.674151
22532;22532;12679;37.453017;55.674311;473;0.001649;37.454659;55.674151
22533;22533;3415;37.452081;55.676028;473;0.003188;37.454659;55.674151
22534;22534;3825;37.45744;55.680312;1245;0.003547;37.456995;55.683832
22535;22535;10645;37.399692;55.845543;1443;0.001504;37.401183;55.84534
22536;22536;10680;37.399358;55.844264;1443;0.002118;37.401183;55.84534
22537;22537;10590;37.400782;55.846492;1443;0.001219;37.401183;55.84534
22538;22538;1903;37.401982;55.843382;1443;0.002115;37.401183;55.84534
22539;22539;2530;37.401727;55.846496;1443;0.001278;37.401183;55.84534
22540;22540;3625;37.398058;55.844682;1443;0.003193;37.401183;55.84534
22541;22541;3646;37.399075;55.843436;1443;0.002839;37.401183;55.84534
22542;22542;2597;37.400435;55.844267;1443;0.001307;37.401183;55.84534
22543;22543;2596;37.401265;55.843125;1443;0.002215;37.401183;55.84534
22544;22544;1528;37.402786;55.843021;1443;0.002818;37.401183;55.84534
22545;22545;955;37.398696;55.845457;1443;0.002488;37.401183;55.84534
22546;22546;2574;37.400133;55.843451;1443;0.00216;37.401183;55.84534
22547;22547;1642;37.745082;55.798771;1101;0.006792;37.738525;55.797
22548;22548;225;37.744761;55.798434;1101;0.006399;37.738525;55.797
22549;22549;2411;37.742982;55.774239;1708;0.004837;37.741665;55.778894
22550;22550;2413;37.741834;55.790205;1528;0.001061;37.740858;55.789789
22551;22551;2576;37.744475;55.766372;1099;0.007332;37.737818;55.7633
22552;22552;2549;37.744426;55.766923;1099;0.007536;37.737818;55.7633
22553;22553;5212;37.7431;55.769256;1099;0.007961;37.737818;55.7633
22554;22554;9022;37.743818;55.768935;1099;0.008231;37.737818;55.7633
22555;22555;2585;37.744369;55.768095;1099;0.008119;37.737818;55.7633
22556;22556;2582;37.744399;55.767563;1099;0.007842;37.737818;55.7633
22557;22557;3110;37.742952;55.79186;1528;0.002946;37.740858;55.789789
22558;22558;2099;37.741539;55.78875;1528;0.001242;37.740858;55.789789
22559;22559;5502;37.742493;55.779458;1708;0.001002;37.741665;55.778894
22560;22560;3385;37.74099;55.791904;1528;0.00212;37.740858;55.789789
22561;22561;2431;37.742576;55.792299;1528;0.003041;37.740858;55.789789
22562;22562;6314;37.74343;55.798543;1101;0.005142;37.738525;55.797
22563;22563;3439;37.742693;55.791103;1528;0.002258;37.740858;55.789789
22564;22564;3439;37.742285;55.789854;1528;0.001428;37.740858;55.789789
22565;22565;1824;37.741678;55.789363;1528;0.000924;37.740858;55.789789
22566;22566;2368;37.741711;55.787643;1984;0.001177;37.740645;55.787144
22567;22567;6950;37.741699;55.780994;1708;0.0021;37.741665;55.778894
22568;22568;3246;37.742404;55.780537;1708;0.001801;37.741665;55.778894
22569;22569;2441;37.741435;55.792326;1528;0.002602;37.740858;55.789789
22570;22570;169;37.744857;55.798062;1101;0.00642;37.738525;55.797
22571;22571;2453;37.775264;55.716615;952;0.005611;37.770913;55.713073
22572;22572;7016;37.769336;55.714051;952;0.001854;37.770913;55.713073
22573;22573;39649;37.757634;55.713723;1955;0.002774;37.757253;55.710975
22574;22574;19379;37.754612;55.71395;1776;0.001572;37.753109;55.713492
22575;22575;6057;37.752388;55.70996;1954;0.001511;37.753898;55.709877
22576;22576;19367;37.756653;55.714834;1776;0.00379;37.753109;55.713492
22577;22577;6078;37.758953;55.71165;1955;0.001829;37.757253;55.710975
22578;22578;40125;37.754405;55.712601;1776;0.001572;37.753109;55.713492
