"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"7456";"346";"468"
"7457";"276";"384"
"7458";"426";"575"
"7459";"749";"1053"
"7460";"441";"593"
"7461";"450";"607"
"7462";"589";"809"
"7463";"138";"190"
"7464";"80";"114"
"7465";"625";"860"
"7466";"364";"502"
"7467";"121";"159"
"7468";"639";"866"
"7469";"687";"936"
"7470";"201";"282"
"7471";"656";"904"
"7472";"805";"1122"
"7473";"680";"938"
"7474";"223";"310"
"7475";"752";"1043"
"7476";"699";"976"
"7477";"769";"1074"
"7478";"705";"983"
"7479";"726";"1015"
"7480";"729";"1020"
"7481";"741";"1038"
"7482";"736";"1031"
"7483";"191";"259"
"7484";"148";"206"
"7485";"75";"107"
"7486";"20";"29"
"7487";"423";"597"
"7488";"131";"175"
"7489";"187";"252"
"7490";"194";"262"
"7491";"573";"776"
"7492";"165";"219"
"7493";"222";"296"
"7494";"256";"357"
"7495";"436";"579"
"7496";"191";"251"
"7497";"145";"192"
"7498";"374";"518"
"7499";"117";"176"
"7500";"184";"267"
"7501";"178";"257"
"7502";"178";"257"
"7503";"166";"243"
"7504";"166";"243"
"7505";"407";"522"
"7506";"231";"320"
"7507";"124";"185"
"7508";"475";"653"
"7509";"554";"758"
"7510";"483";"662"
"7511";"385";"523"
"7512";"462";"627"
"7513";"433";"583"
"7514";"392";"524"
"7515";"401";"538"
"7516";"377";"503"
"7517";"392";"524"
"7518";"377";"503"
"7519";"421";"566"
"7520";"416";"558"
"7521";"392";"524"
"7522";"367";"490"
"7523";"376";"502"
"7524";"394";"527"
"7525";"539";"696"
"7526";"539";"696"
"7527";"780";"1077"
"7528";"196";"272"
"7529";"430";"588"
"7530";"176";"225"
"7531";"717";"978"
"7532";"295";"419"
"7533";"115";"151"
"7534";"195";"275"
"7535";"778";"1054"
"7536";"203";"289"
"7537";"181";"246"
"7538";"219";"298"
"7539";"242";"331"
"7540";"45";"58"
"7541";"430";"596"
"7542";"295";"404"
"7543";"511";"700"
"7544";"500";"684"
"7545";"782";"1060"
"7546";"435";"592"
"7547";"590";"812"
"7548";"379";"518"
"7549";"549";"755"
"7550";"538";"740"
"7551";"317";"414"
"7552";"289";"378"
"7553";"364";"486"
"7554";"313";"418"
"7555";"996";"1338"
"7556";"1085";"1453"
"7557";"1038";"1395"
"7558";"767";"1064"
"7559";"486";"661"
"7560";"389";"536"
"7561";"380";"527"
"7562";"898";"1244"
"7563";"1263";"1693"
"7564";"201";"284"
"7565";"201";"284"
"7566";"529";"746"
"7567";"299";"403"
"7568";"279";"377"
"7569";"261";"352"
"7570";"309";"417"
"7571";"172";"223"
"7572";"147";"191"
"7573";"585";"807"
"7574";"615";"844"
"7575";"297";"416"
"7576";"615";"844"
"7577";"371";"514"
"7578";"571";"787"
"7579";"571";"787"
"7580";"600";"827"
"7581";"269";"380"
"7582";"235";"344"
"7583";"377";"521"
"7584";"303";"407"
"7585";"357";"487"
"7586";"152";"211"
"7587";"351";"474"
"7588";"445";"595"
"7589";"474";"644"
"7590";"420";"572"
"7591";"479";"659"
"7592";"479";"659"
"7593";"378";"530"
"7594";"505";"709"
"7595";"448";"626"
"7596";"514";"724"
"7597";"316";"431"
"7598";"307";"415"
"7599";"488";"622"
"7600";"520";"667"
"7601";"536";"692"
"7602";"536";"692"
"7603";"469";"642"
"7604";"407";"546"
