"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"44234";"5113";"7009"
"44235";"5105";"6998"
"44236";"5107";"7001"
"44237";"5625";"7755"
"44238";"5080";"6967"
"44239";"5061";"6943"
"44240";"5167";"7109"
"44241";"5635";"7756"
"44242";"5583";"7685"
"44243";"5625";"7740"
"44244";"5594";"7696"
"44245";"5613";"7723"
"44246";"5632";"7752"
"44247";"5626";"7742"
"44248";"5592";"7698"
"44249";"5665";"7796"
"44250";"5622";"7739"
"44251";"3716";"5096"
"44252";"3726";"5110"
"44253";"3720";"5102"
"44254";"3739";"5128"
"44255";"3516";"4819"
"44256";"3452";"4736"
"44257";"3563";"4890"
"44258";"3585";"4920"
"44259";"3607";"4951"
"44260";"3478";"4772"
"44261";"3499";"4801"
"44262";"3519";"4828"
"44263";"3544";"4863"
"44264";"5003";"6807"
"44265";"4909";"6682"
"44266";"4926";"6704"
"44267";"4868";"6626"
"44268";"4992";"6785"
"44269";"4905";"6680"
"44270";"5083";"6931"
"44271";"5099";"6954"
"44272";"4977";"6782"
"44273";"4976";"6780"
"44274";"4992";"6802"
"44275";"5009";"6817"
"44276";"5009";"6827"
"44277";"5024";"6848"
"44278";"5042";"6874"
"44279";"5071";"6915"
"44280";"5089";"6940"
"44281";"5102";"6959"
"44282";"5115";"6977"
"44283";"5138";"7010"
"44284";"5138";"7010"
"44285";"5148";"7025"
"44286";"4994";"6797"
"44287";"5152";"7030"
"44288";"5175";"7062"
"44289";"5192";"7087"
"44290";"5201";"7099"
"44291";"4976";"6772"
"44292";"4909";"6682"
"44293";"3358";"4593"
"44294";"3345";"4556"
"44295";"3358";"4574"
"44296";"3482";"4755"
"44297";"3523";"4799"
"44298";"3515";"4787"
"44299";"3546";"4832"
"44300";"3612";"4921"
"44301";"3664";"4986"
"44302";"3692";"5022"
"44303";"3381";"4623"
"44304";"3411";"4663"
"44305";"3433";"4690"
"44306";"3453";"4717"
"44307";"4715";"6440"
"44308";"4721";"6449"
"44309";"4722";"6449"
"44310";"4716";"6442"
"44311";"4839";"6624"
"44312";"4839";"6625"
"44313";"4933";"6759"
"44314";"4710";"6432"
"44315";"4894";"6704"
"44316";"4894";"6704"
"44317";"4976";"6822"
"44318";"4996";"6850"
"44319";"5054";"6939"
"44320";"5087";"6983"
"44321";"5099";"7001"
"44322";"5118";"7027"
"44323";"5176";"7114"
"44324";"5152";"7078"
"44325";"5176";"7114"
"44326";"4733";"6467"
"44327";"5203";"7147"
"44328";"5219";"7169"
"44329";"5243";"7201"
"44330";"5264";"7230"
"44331";"4759";"6506"
"44332";"4815";"6590"
"44333";"4819";"6595"
"44334";"344";"494"
"44335";"290";"421"
"44336";"673";"950"
"44337";"548";"751"
"44338";"475";"650"
"44339";"487";"668"
"44340";"501";"681"
"44341";"542";"754"
"44342";"542";"754"
"44343";"498";"703"
"44344";"660";"901"
"44345";"611";"821"
"44346";"486";"670"
"44347";"378";"500"
"44348";"378";"500"
"44349";"381";"494"
"44350";"4545";"6066"
"44351";"4545";"6066"
"44352";"4545";"6066"
