"ID","WALKING_DURATION","WALKING_DISTANCE"
"1373","2999","4056"
"1374","3031","4112"
"1375","4289","5900"
"1376","2992","4047"
"1377","2914","3940"
"1378","2951","3990"
"1379","3789","5173"
"1380","3796","5183"
"1381","3753","5122"
"1382","3708","5062"
"1383","3775","5155"
"1384","3186","4357"
"1385","3267","4474"
"1386","3219","4406"
"1387","3250","4436"
"1388","3213","4382"
"1389","3100","4206"
"1390","3140","4260"
"1391","3127","4240"
"1392","2995","4070"
"1393","3042","4131"
"1394","2686","3616"
"1395","2624","3523"
"1396","2511","3360"
"1397","2474","3307"
"1398","2472","3303"
"1399","2488","3360"
"1400","2497","3342"
"1401","2434","3256"
"1402","2410","3233"
"1403","3492","4766"
"1404","3467","4733"
"1405","3556","4857"
"1406","3597","4905"
"1407","3471","4724"
"1408","3481","4744"
"1409","2417","3264"
"1410","2327","3132"
"1411","3951","5389"
"1412","3956","5403"
"1413","3504","4788"
"1414","3376","4624"
"1415","2999","4064"
"1416","2968","4022"
"1417","2969","4024"
"1418","3180","4352"
"1419","3054","4148"
"1420","3052","4145"
"1421","3024","4097"
"1422","3025","4098"
"1423","3047","4153"
"1424","3110","4252"
"1425","3194","4367"
"1426","3246","4435"
"1427","3000","4095"
"1428","3107","4245"
"1429","3108","4246"
"1430","3616","4930"
"1431","3329","4524"
"1432","3390","4608"
"1433","3270","4451"
"1434","3322","4514"
"1435","3174","4302"
"1436","3176","4305"
"1437","3103","4201"
"1438","3116","4216"
"1439","3068","4155"
"1440","2856","3875"
"1441","2820","3836"
"1442","2721","3705"
"1443","2580","3501"
"1444","2484","3358"
"1445","2492","3362"
"1446","2364","3169"
"1447","3753","5123"
"1448","2297","3072"
"1449","2262","3024"
"1450","2191","2926"
"1451","2266","3031"
"1452","2266","3031"
"1453","2203","2951"
"1454","2131","2852"
"1455","2063","2751"
"1456","2028","2701"
"1457","2106","2801"
"1458","2112","2804"
"1459","3714","5070"
"1460","3672","5010"
"1461","3522","4817"
"1462","3511","4801"
"1463","3312","4512"
"1464","3280","4459"
"1465","3256","4423"
"1466","3256","4423"
"1467","4076","5571"
"1468","1886","2493"
"1469","2124","2832"
"1470","2078","2760"
"1471","2037","2707"
"1472","2039","2708"
"1473","1886","2483"
"1474","1999","2645"
"1475","1900","2531"
"1476","1801","2387"
"1477","1958","2606"
"1478","1971","2637"
"1479","1971","2637"
"1480","1971","2637"
"1481","1826","2435"
"1482","1723","2302"
"1483","1856","2488"
"1484","1887","2534"
"1485","1816","2422"
"1486","1832","2443"
"1487","1887","2516"
"1488","1903","2537"
"1489","1963","2614"
"1490","1904","2517"
"1491","1955","2582"
"1492","1939","2581"
"1493","1925","2563"
"1494","1796","2363"
"1495","1844","2428"
"1496","1865","2453"
"1497","1949","2570"
"1498","1838","2442"
"1499","1838","2442"
"1500","1879","2508"
"1501","1838","2442"
"1502","1786","2367"
"1503","1737","2285"
"1504","1700","2234"
"1505","1736","2296"
"1506","1723","2272"
"1507","1707","2250"
"1508","1752","2320"
"1509","1693","2242"
"1510","1682","2226"
"1511","1682","2226"
"1512","1682","2226"
"1513","1682","2226"
"1514","1682","2226"
"1515","1648","2176"
"1516","1435","1898"
"1517","1482","1963"
"1518","1511","2006"
"1519","1634","2164"
"1520","1565","2073"
"1521","1425","1887"
"1522","1986","2659"
"1523","1886","2523"
"1524","1871","2503"
"1525","1957","2620"
"1526","1919","2565"
"1527","1908","2550"
"1528","1785","2392"
"1529","1768","2381"
"1530","1869","2525"
"1531","1745","2356"
"1532","1840","2463"
"1533","1887","2526"
"1534","1819","2428"
"1535","1819","2428"
"1536","1912","2560"
"1537","1688","2276"
"1538","1815","2431"
"1539","1728","2331"
"1540","1757","2371"
"1541","1838","2465"
"1542","1747","2340"
"1543","1860","2490"
"1544","1860","2491"
"1545","1821","2437"
"1546","1620","2179"
"1547","1728","2310"
"1548","1614","2177"
"1549","1656","2219"
"1550","1648","2226"
"1551","1679","2270"
"1552","1679","2248"
"1553","1569","2102"
"1554","1590","2131"
"1555","1730","2318"
"1556","1701","2280"
"1557","1672","2241"
"1558","1615","2164"
"1559","1743","2320"
"1560","1719","2290"
"1561","1661","2219"
"1562","1530","2065"
"1563","1587","2151"
"1564","1808","2418"
"1565","1530","2055"
"1566","1455","1960"
"1567","1482","2017"
"1568","1542","2097"
"1569","1407","1898"
"1570","1413","1918"
"1571","1374","1865"
"1572","1380","1873"
"1573","2355","3095"
"1574","2358","3085"
"1575","2593","3390"
"1576","2611","3416"
"1577","2559","3340"
"1578","2072","2708"
"1579","2359","3087"
"1580","2257","2948"
"1581","2285","2988"
"1582","1886","2493"
"1583","1837","2453"
"1584","1798","2381"
"1585","1742","2312"
"1586","1750","2325"
"1587","1701","2273"
"1588","1577","2091"
"1589","1506","1996"
"1590","1529","2034"
"1591","1394","1853"
"1592","1342","1783"
"1593","1321","1759"
"1594","2470","3264"
"1595","2111","2837"
"1596","2070","2779"
"1597","2088","2773"
"1598","1932","2578"
"1599","2056","2730"
"1600","2070","2748"
"1601","1994","2672"
"1602","1983","2656"
"1603","1926","2575"
"1604","1913","2557"
"1605","2174","2901"
"1606","2131","2838"
"1607","2159","2873"
"1608","1973","2606"
"1609","2122","2823"
"1610","2069","2744"
"1611","1965","2601"
"1612","1958","2607"
"1613","1976","2637"
"1614","2032","2725"
"1615","1958","2619"
"1616","2044","2736"
"1617","2064","2761"
"1618","1979","2649"
"1619","1986","2659"
"1620","1919","2577"
"1621","1900","2557"
"1622","2054","2696"
"1623","2122","2839"
"1624","2062","2750"
"1625","2128","2839"
"1626","1996","2662"
"1627","1988","2650"
"1628","1954","2608"
"1629","1977","2645"
"1630","2779","3660"
"1631","2682","3517"
"1632","1999","2656"
"1633","1933","2565"
"1634","2798","3687"
"1635","2745","3602"
"1636","1989","2631"
"1637","1983","2622"
"1638","1887","2512"
"1639","1933","2554"
"1640","2089","2775"
"1641","1869","2499"
"1642","1842","2459"
"1643","1748","2328"
"1644","1848","2466"
"1645","1342","1796"
"1646","1342","1796"
"1647","1341","1776"
"1648","1442","1931"
"1649","1472","1986"
"1650","1351","1834"
"1651","1410","1913"
"1652","1466","1986"
"1653","1479","2003"
"1654","1514","2050"
"1655","1476","1995"
"1656","1403","1888"
"1657","1432","1918"
"1658","1575","2111"
"1659","1545","2071"
"1660","1511","2022"
"1661","1497","2005"
"1662","1676","2255"
"1663","1316","1757"
"1664","1246","1659"
"1665","1207","1608"
"1666","2191","2919"
"1667","2465","3300"
"1668","2382","3195"
"1669","2312","3088"
"1670","2331","3123"
"1671","2323","3107"
"1672","2338","3127"
"1673","2389","3201"
"1674","2406","3228"
"1675","2417","3244"
"1676","2409","3234"
"1677","2208","2944"
"1678","2135","2843"
"1679","2133","2843"
"1680","2146","2862"
"1681","2196","2937"
"1682","2211","2958"
"1683","2128","2837"
"1684","2270","3042"
"1685","2292","3070"
"1686","2172","2892"
"1687","2195","2922"
"1688","2235","2980"
"1689","2275","3039"
"1690","2089","2792"
"1691","2268","3048"
"1692","2282","3068"
"1693","2335","3141"
"1694","2420","3258"
"1695","2429","3270"
"1696","2148","2871"
"1697","2158","2888"
"1698","2205","2959"
"1699","2209","2965"
"1700","2425","3260"
"1701","2477","3335"
"1702","2442","3279"
"1703","2337","3113"
"1704","2336","3114"
"1705","2359","3142"
"1706","2366","3146"
"1707","2249","2932"
"1708","2405","3221"
"1709","2335","3120"
"1710","2391","3201"
"1711","2318","3096"
"1712","2289","3051"
"1713","2220","2953"
"1714","2274","3031"
"1715","2236","2973"
"1716","2379","3199"
"1717","2392","3217"
"1718","2446","3293"
"1719","2466","3316"
"1720","2394","3233"
"1721","2411","3252"
"1722","2471","3330"
"1723","2563","3469"
"1724","2612","3534"
"1725","2253","3006"
"1726","2237","2984"
"1727","2140","2849"
"1728","2225","2966"
"1729","2148","2863"
"1730","2135","2840"
"1731","2119","2833"
"1732","2123","2835"
"1733","2114","2827"
"1734","2133","2856"
"1735","2215","2963"
"1736","2121","2853"
"1737","2132","2858"
"1738","2117","2846"
"1739","2129","2852"
"1740","2083","2793"
"1741","2075","2778"
"1742","2200","2946"
"1743","2247","2994"
"1744","2188","2912"
"1745","2126","2827"
"1746","2153","2851"
"1747","2105","2789"
"1748","2105","2738"
"2301","3589","4944"
"2302","3080","4244"
"2303","3179","4356"
"2304","3227","4424"
"2305","3123","4292"
"2306","3127","4297"
"2307","3160","4329"
"2308","3166","4350"
"2309","3173","4365"
"2310","3272","4492"
"2311","3311","4542"
"2312","3259","4466"
"2313","3303","4523"
"2314","3332","4550"
"2315","3399","4642"
"2316","3434","4687"
"2317","3372","4598"
"2318","3444","4691"
"2319","3478","4735"
"2320","3388","4670"
"2321","3356","4608"
"2322","3272","4513"
"2323","3312","4547"
"2324","3275","4495"
"2325","3165","4358"
"2326","3250","4461"
"2327","3168","4352"
"2328","3238","4429"
"2329","3757","5164"
"2330","3717","5086"
"2331","3679","5033"
"2332","3634","4972"
"2333","3565","4885"
"2334","3953","5416"
"2335","3941","5391"
"2336","3752","5150"
"2337","3694","5062"
"2338","3637","4989"
"2339","3790","5188"
"2340","4014","5492"
"2341","3846","5262"
"2342","3969","5424"
"2343","3914","5347"
"2344","4091","5581"
"2345","4145","5658"
"2346","4151","5655"
"2347","3739","5136"
"2348","3804","5209"
"2349","3756","5148"
"2350","3704","5086"
"2351","3619","4964"
"2352","3691","5066"
"2353","3640","4994"
"2354","3594","4930"
"2355","3573","4892"
"2356","3620","4951"
"2357","3661","5007"
"2358","3739","5116"
"2359","3742","5123"
"2360","3694","5090"
"2361","3889","5317"
"2362","3797","5190"
"2363","3795","5188"
"2364","3811","5207"
"2365","3890","5308"
"2366","3748","5127"
"2367","3938","5375"
"2368","3671","5042"
"2369","3364","4611"
"2370","3317","4542"
"2371","3279","4492"
"2372","3249","4449"
"2373","3595","4951"
"2374","3580","4907"
"2375","3397","4657"
"2376","3455","4741"
"2377","3309","4532"
"2378","3336","4571"
"2379","3439","4715"
"2380","3474","4763"
"2381","3500","4802"
"2382","3408","4680"
"2383","3530","4840"
"2384","3486","4802"
"2385","3463","4746"
"2386","3565","4891"
"2387","3775","5177"
"2388","3806","5215"
"2389","3746","5130"
"2390","3803","5209"
"2391","3840","5261"
"2392","3835","5250"
"2393","3875","5308"
"2394","3732","5111"
"2395","3620","4969"
"2396","3592","4933"
"2397","3525","4844"
"2398","3593","4934"
"2399","3716","5099"
"2400","3670","5037"
"2401","3656","5017"
"2402","3762","5158"
"2403","3482","4778"
"2404","3550","4841"
"2405","3534","4834"
"2406","3589","4913"
"2407","3610","4956"
"2408","3610","4956"
"2409","3463","4739"
"2410","3497","4779"
"2411","3497","4779"
"2412","3598","4917"
"2413","3802","5215"
"2414","3837","5257"
"2415","3875","5305"
"2416","3816","5227"
"2417","3855","5279"
"2418","3853","5272"
"2419","3885","5312"
"2420","3773","5173"
"2421","3868","5295"
"2422","3688","5033"
"2423","3669","5005"
"2424","3648","4979"
"2425","3739","5109"
"2426","3759","5130"
"2427","3796","5184"
"2428","3663","4991"
"2429","3632","4961"
"2430","3658","4987"
"2431","3708","5056"
"2432","3601","4914"
"2433","3747","5128"
"2434","3886","5319"
"2435","3944","5396"
"2436","3792","5183"
"2437","3811","5206"
"2438","3763","5148"
"2439","3806","5199"
"2440","3856","5260"
"2441","3846","5249"
"2442","3895","5310"
"2443","3883","5316"
"3949","2816","3803"
"3950","2793","3776"
"3951","2760","3736"
"3952","2756","3728"
"3953","2705","3667"
"3954","2630","3550"
"3955","2451","3292"
"3956","2469","3318"
"3957","2476","3332"
"3958","2396","3219"
"3959","2414","3245"
"3960","2330","3128"
"3961","2385","3213"
"3962","3547","4855"
"3963","3765","5179"
"3964","3335","4563"
"3965","3289","4496"
"3966","3644","5010"
"3967","3276","4476"
"3968","3259","4447"
"3969","3221","4393"
"3970","3188","4344"
"3971","3537","4865"
"3972","3256","4446"
"3973","3215","4388"
"3974","3195","4357"
"3975","3509","4826"
"3976","3533","4856"
"3977","3516","4841"
"3978","3549","4889"
"3979","3581","4938"
"3980","3702","5096"
"3981","3802","5237"
"3982","3972","5480"
"3983","3936","5432"
"3984","3658","5041"
"3985","3721","5130"
"3986","3623","4983"
"3987","3717","5120"
"3988","3736","5144"
"3989","3658","5031"
"3990","3561","4867"
"3991","3503","4798"
"3992","3627","4948"
"3993","3518","4810"
"3994","3299","4506"
"3995","3453","4715"
"3996","3159","4302"
"3997","3131","4256"
"3998","3318","4520"
"3999","3275","4459"
"4000","3095","4202"
"4001","3087","4193"
"4002","3170","4314"
"4003","3133","4259"
"4004","3101","4211"
"4005","3314","4506"
"4006","3005","4081"
"4007","3219","4378"
"4008","3109","4222"
"4009","3083","4181"
"4010","3045","4120"
"4011","3001","4058"
"4012","2923","3944"
"4013","3032","4113"
"4014","2989","4039"
"4015","3062","4152"
"4016","3486","4750"
"4017","3524","4803"
"4018","3076","4182"
"4019","3152","4284"
"4020","2968","4024"
"4021","2923","3958"
"4022","2967","4017"
"4023","2879","3878"
"4024","2916","3933"
"4025","2880","3876"
"4026","2898","3905"
"4027","2851","3844"
"4028","2810","3780"
"4029","2862","3856"
"4030","2845","3830"
"4031","2822","3799"
"4032","2774","3722"
"4033","2651","3558"
"4034","2844","3837"
"4035","2631","3522"
"4036","2690","3596"
"4037","2797","3786"
"4038","2562","3431"
"4039","2668","3580"
"4040","2636","3559"
"4041","2609","3495"
"4042","2578","3476"
"4043","2576","3473"
"4044","2240","2988"
"4045","2544","3432"
"4046","2486","3355"
"4047","2169","2880"
"4048","3167","4305"
"4049","3095","4202"
"4050","3096","4210"
"4051","3345","4580"
"4052","3467","4742"
"4053","3040","4126"
"4054","3285","4489"
"4055","3220","4390"
"4056","3248","4429"
"4057","3029","4114"
"4058","3208","4371"
"4059","3199","4363"
"4060","3105","4215"
"4061","3441","4703"
"4062","2870","3878"
"4063","3068","4159"
"4064","3068","4158"
"4065","3079","4176"
"4066","2978","4031"
"4067","2859","3858"
"4068","2816","3787"
"4069","2749","3703"
"4070","2704","3634"
"4071","2701","3629"
"4072","3562","4913"
"4073","2690","3635"
"4074","2535","3411"
"4075","2560","3444"
"4076","2511","3375"
"4077","3296","4500"
"4078","3355","4578"
"4079","3544","4857"
"4080","3385","4632"
"4081","3312","4512"
"4082","3288","4476"
"4083","3472","4748"
"4084","3069","4169"
"4085","3009","4081"
"4086","2923","3944"
"4087","2891","3903"
"4088","2757","3737"
"4089","2660","3597"
"4090","3345","4569"
"4091","3614","4955"
"4092","3814","5231"
"4093","3933","5407"
"4094","3250","4436"
"4095","3213","4382"
"4096","3100","4206"
"4097","3140","4260"
"4098","3127","4240"
"4099","2995","4070"
"4100","3042","4131"
"4101","2488","3360"
"4102","2417","3264"
"4103","2327","3132"
"4104","3522","4817"
"4105","3511","4801"
"4106","3312","4512"
"4107","3280","4459"
"4921","2836","3840"
"4922","3256","4424"
"4923","3330","4517"
"4924","3284","4462"
"4925","2991","4060"
"4926","2959","4012"
"4927","3161","4297"
"4928","3211","4363"
"4929","3075","4180"
"4930","3089","4191"
"4931","3093","4206"
"4932","3034","4115"
"4933","3088","4197"
"4934","3070","4177"
"4935","3068","4172"
"4936","3064","4165"
"4937","3027","4112"
"4938","3133","4209"
"4939","3111","4181"
"4940","3034","4070"
"4941","2930","3981"
"4942","3172","4321"
"4943","3210","4366"
"4944","3161","4303"
"4945","3160","4303"
"4946","3110","4233"
"4947","3197","4353"
"4948","3168","4306"
"4949","3206","4357"
"4950","3154","4271"
"4951","3143","4258"
"4952","3007","4067"
"4953","3104","4203"
"4954","3123","4236"
"4955","3027","4115"
"4956","3072","4172"
"4957","3042","4137"
"4958","3121","4242"
"4959","3082","4194"
"4960","2904","3933"
"4961","3064","4155"
"4962","3020","4096"
"4963","2917","3953"
"4964","3089","4200"
"4965","3058","4154"
"4966","3007","4081"
"4967","2992","4061"
"4968","2959","4017"
"4969","2950","4006"
"4970","2926","3966"
"4971","3004","4081"
"4972","3018","4101"
"4973","2895","3927"
"4974","2772","3754"
"4975","2836","3838"
"4976","2900","3929"
"4977","2860","3883"
"4978","2908","3941"
"4979","2881","3911"
"4980","2872","3897"
"4981","3098","4192"
"4982","2999","4056"
"4983","2992","4047"
"4984","2914","3940"
"4985","2951","3990"
"5689","4487","6162"
"5690","4304","5901"
"5691","4195","5746"
"5692","4372","5988"
"5693","4403","6039"
"5694","4436","6089"
"5695","4496","6182"
"5696","4366","5977"
"5697","4385","6018"
"5698","4353","5978"
"5699","4285","5859"
"5700","4261","5822"
"5701","4206","5750"
"5702","4204","5742"
"5703","4213","5751"
"5704","4311","5894"
"5705","4268","5835"
"5706","4310","5895"
"5707","4008","5458"
"5708","4018","5470"
"5709","4005","5449"
"5710","3965","5396"
"5711","4167","5691"
"5712","4120","5618"
"5713","4199","5728"
"5714","4082","5562"
"5715","4275","5832"
"5716","3979","5418"
"5717","4082","5560"
"5718","3944","5370"
"5719","3891","5293"
"5720","4088","5571"
"5721","4004","5450"
"5722","4060","5523"
"5723","4176","5702"
"5724","4004","5456"
"5725","4082","5563"
"5726","3865","5240"
"5727","3901","5303"
"5728","3806","5159"
"5729","4019","5474"
"5730","4045","5515"
"5731","4002","5441"
"5732","3981","5412"
"5733","3948","5361"
"5734","3849","5221"
"5735","3704","5016"
"5736","3806","5172"
"5737","3761","5102"
"5738","3806","5161"
"5739","3660","4955"
"5740","3617","4898"
"5741","3761","5099"
"5742","3728","5052"
"5743","3829","5189"
"5744","3829","5189"
"5745","3929","5332"
"5746","3791","5140"
"5747","3908","5303"
"5748","3776","5124"
"5749","3842","5217"
"5750","3744","5079"
"5751","3577","4848"
"5752","3464","4693"
"5753","4234","5788"
"5754","4292","5864"
"5755","4231","5779"
"5756","4165","5686"
"5757","4035","5497"
"5758","4365","5977"
"5759","4508","6196"
"5759","4508","6196"
"5760","4488","6168"
"5761","4328","5924"
"5762","4303","5884"
"5763","4256","5822"
"5764","4228","5783"
"5765","4199","5731"
"5766","4119","5623"
"5767","4072","5558"
"5768","3994","5434"
"5769","3956","5374"
"5770","3842","5206"
"5771","3891","5271"
"5772","3818","5182"
"5773","3840","5209"
"5774","3718","5065"
"5775","3750","5092"
"5776","3703","5026"
"5777","3745","5081"
"5778","3707","5024"
"5779","3646","4941"
"5780","3642","4938"
"5781","3718","5046"
"5782","4420","6084"
"5783","4331","5952"
"5784","4313","5927"
"5785","4311","5917"
"5786","4262","5849"
"5787","4156","5688"
"5788","4144","5667"
"5789","4110","5613"
"5790","4047","5522"
"5791","4092","5577"
"5792","3978","5418"
"5793","3901","5308"
"5794","4481","6178"
"5795","3878","5274"
"5796","3748","5104"
"5797","4431","6101"
"6516","673","872"
"6517","720","928"
"6518","777","1001"
"6519","817","1061"
"6520","850","1104"
"6521","866","1124"
"6522","850","1101"
"6523","1266","1692"
"6524","873","1164"
"6525","758","997"
"6526","802","1061"
"6527","817","1074"
"6528","1048","1376"
"6529","972","1287"
"6530","947","1241"
"6531","797","1056"
"6532","706","920"
"6533","601","781"
"6534","487","647"
"6535","653","864"
"6536","482","631"
"6537","564","733"
"6538","646","858"
"6539","1103","1473"
"6540","553","719"
"6541","636","831"
"6542","656","861"
"6543","708","933"
"6544","707","928"
"6545","923","1220"
"6546","808","1073"
"6547","854","1131"
"6548","732","965"
"6549","1067","1451"
"6550","1175","1568"
"6551","1243","1668"
"6552","1281","1711"
"6553","843","1121"
"6554","714","948"
"6555","945","1272"
"6556","754","1007"
"6557","709","957"
"6558","998","1340"
"6559","973","1316"
"6560","901","1210"
"6561","766","1032"
"6562","752","996"
"6563","779","1036"
"6564","845","1144"
"6565","596","788"
"6566","572","757"
"6567","797","1068"
"6568","869","1174"
"6569","852","1131"
"6570","1170","1585"
"6571","771","1019"
"6572","769","1018"
"6573","772","1033"
"6574","705","934"
"6575","620","813"
"6576","635","837"
"6577","713","944"
"6578","379","493"
"6579","478","607"
"6580","520","667"
"6581","515","671"
"6582","606","798"
"6583","549","710"
"6584","635","826"
"6585","308","406"
"6586","396","516"
"6587","396","516"
"6588","386","504"
"6589","457","600"
"6590","391","519"
"6591","557","734"
"6592","402","514"
"6593","188","241"
"6594","191","248"
"6595","551","721"
"6596","623","821"
"6597","564","742"
"6598","541","713"
"6599","661","882"
"6600","732","982"
"6601","821","1106"
