"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"9956";"4";"5"
"9957";"140";"166"
"9958";"184";"239"
"9959";"672";"919"
"9960";"410";"582"
"9961";"393";"554"
"9962";"707";"947"
"9963";"336";"435"
"9964";"764";"1053"
"9965";"267";"366"
"9966";"278";"381"
"9967";"390";"531"
"9968";"0";"0"
"9969";"28";"38"
"9970";"223";"305"
"9971";"273";"375"
"9972";"276";"380"
"9973";"299";"412"
"9974";"248";"338"
"9975";"222";"299"
"9976";"241";"327"
"9977";"379";"529"
"9978";"388";"540"
"9979";"120";"151"
"9980";"165";"227"
"9981";"130";"180"
"9982";"1";"2"
"9983";"315";"429"
"9984";"465";"650"
"9985";"416";"582"
"9986";"409";"569"
"9987";"392";"537"
"9988";"391";"543"
"9989";"423";"573"
"9990";"385";"525"
"9991";"545";"759"
"9992";"558";"779"
"9993";"633";"867"
"9994";"452";"605"
"9995";"410";"546"
"9996";"515";"717"
"9997";"797";"1061"
"9998";"317";"427"
"9999";"169";"234"
"10000";"309";"426"
"10001";"394";"549"
"10002";"420";"585"
"10003";"586";"808"
"10004";"612";"825"
"10005";"506";"695"
"10006";"437";"607"
"10007";"516";"707"
"10008";"426";"580"
"10009";"316";"429"
"10010";"293";"397"
"10011";"414";"561"
"10012";"368";"504"
"10013";"472";"610"
"10014";"440";"555"
"10015";"770";"1012"
"10016";"337";"408"
"10017";"307";"386"
"10018";"1188";"1604"
"10019";"1131";"1527"
"10020";"1085";"1469"
"10021";"1022";"1363"
"10022";"1241";"1682"
"10023";"1208";"1635"
"10024";"467";"623"
"10025";"157";"210"
"10026";"128";"172"
"10027";"173";"243"
"10028";"194";"266"
"10029";"228";"317"
"10030";"312";"424"
"10031";"248";"340"
"10032";"441";"583"
"10033";"238";"326"
"10034";"316";"412"
"10035";"200";"250"
"10036";"53";"82"
"10037";"175";"250"
"10038";"480";"622"
"10039";"217";"289"
"10040";"584";"773"
"10041";"446";"594"
"10042";"700";"949"
"10043";"679";"918"
"10044";"506";"684"
"10045";"535";"722"
"10046";"463";"622"
"10047";"324";"442"
"10048";"318";"442"
"10049";"586";"808"
"10050";"512";"703"
"10051";"478";"652"
"10052";"247";"341"
"10053";"228";"315"
"10054";"162";"221"
"10055";"162";"221"
"10056";"44";"60"
"10057";"69";"94"
"10058";"80";"109"
"10059";"273";"379"
"10060";"245";"337"
"10061";"343";"466"
"10062";"354";"492"
"10063";"286";"387"
"10064";"336";"455"
"10065";"473";"639"
"10066";"774";"1037"
"10067";"547";"725"
"10068";"623";"807"
"10069";"728";"954"
"10070";"661";"866"
"10071";"294";"399"
"10072";"271";"372"
"10073";"250";"333"
"10074";"244";"326"
"10075";"674";"882"
"10076";"383";"535"
"10077";"629";"813"
"10078";"653";"849"
"10079";"405";"545"
"10080";"170";"246"
"10081";"415";"548"
"10082";"264";"402"
"10083";"204";"285"
"10084";"102";"152"
"10085";"344";"482"
"10086";"344";"482"
"10087";"266";"359"
"10088";"264";"354"
"10089";"208";"287"
"10090";"208";"287"
"10091";"326";"435"
"10092";"326";"435"
"10093";"184";"252"
"10094";"844";"1061"
"10095";"583";"773"
"10096";"531";"704"
"10097";"442";"577"
"10098";"530";"685"
"10099";"442";"577"
"10100";"1011";"1358"
"10101";"339";"464"
"10102";"202";"266"
"10103";"360";"491"
"10104";"265";"355"
"10105";"543";"707"
"10106";"239";"347"
"10107";"282";"409"
"10108";"261";"378"
"10109";"270";"387"
"10110";"293";"395"
"10111";"402";"546"
"10112";"225";"330"
"10113";"315";"450"
"10114";"358";"483"
"10115";"358";"478"
"10116";"679";"911"
"10117";"646";"848"
"10118";"636";"839"
"10119";"368";"503"
"10120";"378";"504"
"10121";"405";"557"
"10122";"271";"391"
"10123";"316";"427"
"10124";"379";"505"
"10125";"203";"280"
"10126";"217";"299"
"10127";"262";"357"
"10128";"225";"310"
"10129";"59";"82"
"10130";"312";"444"
"10131";"119";"167"
"10132";"223";"312"
"10133";"140";"197"
"10134";"296";"392"
"10135";"200";"283"
"10136";"259";"360"
"10137";"73";"101"
"10138";"220";"320"
"10139";"166";"239"
"10140";"507";"691"
"10141";"434";"584"
"10142";"663";"893"
"10143";"666";"913"
"10144";"550";"755"
"10145";"550";"755"
"10146";"542";"744"
"10147";"714";"980"
"10148";"964";"1323"
"10149";"419";"574"
"10150";"398";"555"
"10151";"436";"605"
"10152";"410";"570"
"10153";"256";"355"
"10154";"556";"763"
"10155";"720";"952"
"10156";"585";"794"
"10157";"240";"332"
"10158";"511";"684"
"10159";"531";"708"
"10160";"189";"281"
"10161";"265";"366"
"10162";"196";"275"
"10163";"57";"83"
"10164";"190";"266"
"10165";"278";"395"
"10166";"360";"465"
"10167";"333";"421"
"10168";"294";"389"
"10169";"579";"751"
"10170";"668";"882"
"10171";"399";"533"
"10172";"453";"602"
"10173";"445";"595"
"10174";"445";"595"
"10175";"343";"453"
"10176";"294";"406"
"10177";"333";"461"
"10178";"241";"336"
"10179";"269";"375"
"10180";"254";"359"
"10181";"589";"786"
"10182";"599";"826"
"10183";"354";"489"
"10184";"333";"451"
"10185";"103";"142"
"10186";"193";"279"
"10187";"238";"345"
"10188";"367";"509"
"10189";"294";"408"
"10190";"211";"289"
"10191";"341";"471"
"10192";"278";"382"
"10193";"202";"274"
"10194";"284";"399"
"10195";"301";"399"
"10196";"458";"639"
"10197";"215";"300"
"10198";"165";"238"
"10199";"708";"964"
"10200";"278";"378"
"10201";"558";"744"
"10202";"398";"540"
"10203";"244";"329"
"10204";"460";"619"
"10205";"600";"806"
"10206";"350";"480"
"10207";"243";"300"
"10208";"264";"366"
"10209";"260";"361"
"10210";"276";"382"
"10211";"287";"397"
"10212";"287";"397"
"10213";"287";"397"
"10214";"287";"397"
"10215";"293";"408"
"10216";"336";"461"
"10217";"156";"199"
"10218";"591";"791"
"10219";"23";"33"
"10220";"258";"346"
"10221";"268";"360"
"10222";"288";"386"
"10223";"304";"410"
"10224";"116";"167"
"10225";"65";"93"
"10226";"113";"160"
"10227";"172";"220"
"10228";"141";"197"
"10229";"190";"248"
"10230";"90";"126"
"10231";"429";"573"
"10232";"586";"793"
"10233";"817";"1131"
"10234";"803";"1112"
"10235";"727";"1007"
"10236";"597";"809"
"10237";"426";"575"
"10238";"606";"821"
"10239";"766";"1060"
"10240";"429";"573"
"10241";"218";"310"
"10242";"259";"368"
"10243";"317";"448"
"10244";"376";"523"
"10245";"440";"590"
"10246";"75";"98"
"10247";"127";"171"
"10248";"101";"138"
"10249";"207";"259"
"10250";"341";"444"
"10251";"367";"479"
"10252";"274";"372"
"10253";"305";"392"
"10254";"332";"427"
"10255";"284";"366"
"10256";"181";"243"
"10257";"76";"101"
"10258";"105";"134"
"10259";"251";"335"
"10260";"270";"360"
"10261";"258";"345"
"10262";"241";"307"
"10263";"134";"168"
"10264";"268";"358"
"10265";"236";"314"
"10266";"266";"365"
"10267";"250";"344"
"10268";"274";"371"
"10269";"228";"294"
"10270";"366";"485"
"10271";"623";"828"
"10272";"112";"154"
"10273";"169";"224"
"10274";"269";"375"
"10275";"269";"375"
"10276";"295";"418"
"10277";"245";"333"
"10278";"258";"373"
"10279";"343";"462"
"10280";"240";"328"
"10281";"61";"83"
"10282";"403";"544"
"10283";"296";"404"
"10284";"288";"396"
"10285";"301";"414"
"10286";"220";"299"
"10287";"51";"67"
"10288";"278";"375"
"10289";"347";"472"
"10290";"325";"437"
"10291";"291";"395"
"10292";"254";"345"
"10293";"301";"404"
"10294";"314";"423"
"10295";"343";"461"
"10296";"273";"371"
"10297";"320";"430"
"10298";"408";"533"
"10299";"160";"218"
"10300";"231";"318"
"10301";"65";"90"
"10302";"113";"155"
"10303";"69";"93"
"10304";"111";"150"
"10305";"293";"396"
"10306";"203";"277"
"10307";"118";"167"
"10308";"171";"245"
"10309";"289";"392"
"10310";"191";"264"
"10311";"97";"130"
"10312";"41";"53"
"10313";"176";"244"
"10314";"567";"777"
"10315";"562";"776"
"10316";"508";"701"
"10317";"455";"621"
"10318";"555";"775"
"10319";"550";"749"
"10320";"567";"777"
"10321";"545";"765"
"10322";"149";"213"
"10323";"18";"24"
"10324";"85";"112"
"10325";"50";"68"
"10326";"583";"825"
"10327";"410";"559"
"10328";"708";"969"
"10329";"668";"918"
"10330";"367";"503"
"10331";"293";"405"
"10332";"711";"969"
"10333";"409";"560"
"10334";"279";"381"
"10335";"350";"480"
"10336";"329";"450"
"10337";"463";"634"
"10338";"444";"610"
"10339";"400";"549"
"10340";"420";"575"
"10341";"335";"441"
"10342";"259";"336"
"10343";"322";"421"
"10344";"286";"403"
"10345";"286";"403"
"10346";"523";"723"
"10347";"44";"66"
"10348";"91";"131"
"10349";"75";"110"
"10350";"66";"98"
"10351";"13";"20"
"10352";"119";"174"
"10353";"108";"157"
"10354";"324";"460"
"10355";"323";"458"
"10356";"324";"460"
"10357";"324";"460"
"10358";"512";"716"
"10359";"206";"282"
"10360";"64";"76"
"10361";"34";"44"
"10362";"248";"357"
"10363";"220";"307"
"10364";"117";"164"
"10365";"54";"73"
"10366";"53";"73"
"10367";"158";"224"
"10368";"156";"217"
"10369";"121";"170"
"10370";"175";"246"
"10371";"276";"390"
"10372";"224";"315"
"10373";"205";"287"
"10374";"206";"289"
"10375";"238";"330"
"10376";"370";"532"
"10377";"329";"473"
"10378";"85";"129"
"10379";"118";"177"
"10380";"465";"598"
"10381";"509";"664"
"10382";"199";"281"
"10383";"273";"372"
"10384";"692";"946"
"10385";"539";"743"
"10386";"567";"756"
"10387";"601";"798"
"10388";"612";"814"
"10389";"288";"403"
"10390";"281";"390"
"10391";"277";"387"
"10392";"294";"408"
"10393";"675";"927"
"10394";"317";"437"
"10395";"159";"235"
"10396";"465";"637"
"10397";"507";"691"
"10398";"392";"534"
"10399";"378";"514"
"10400";"440";"542"
"10401";"508";"670"
"10402";"508";"670"
"10403";"320";"432"
"10404";"356";"478"
"10405";"278";"375"
"10406";"14";"20"
"10407";"36";"53"
"10408";"46";"67"
"10409";"98";"143"
"10410";"328";"458"
"10411";"358";"507"
"10412";"358";"507"
"10413";"346";"487"
"10414";"358";"507"
"10415";"358";"507"
"10416";"511";"698"
"10417";"260";"361"
"10418";"285";"392"
"10419";"359";"494"
"10420";"377";"518"
"10421";"145";"202"
"10422";"237";"344"
"10423";"237";"344"
"10424";"224";"327"
"10425";"357";"479"
"10426";"242";"336"
"10427";"242";"336"
"10428";"315";"438"
"10429";"234";"330"
"10430";"449";"605"
"10431";"312";"406"
"10432";"298";"388"
"10433";"320";"416"
"10434";"427";"544"
"10435";"849";"1136"
"10436";"849";"1136"
"10437";"660";"911"
"10438";"824";"1108"
"10439";"1437";"1920"
"10440";"583";"783"
"10441";"760";"1018"
"10442";"1149";"1535"
"10443";"1237";"1656"
"10444";"1244";"1673"
"10445";"1331";"1782"
"10446";"1331";"1782"
"10447";"1455";"1956"
"10448";"1370";"1844"
"10449";"504";"656"
"10450";"1437";"1932"
"10451";"1396";"1875"
"10452";"1481";"1993"
"10453";"498";"673"
"10454";"386";"520"
"10455";"1287";"1727"
"10456";"1339";"1797"
"10457";"452";"612"
"10458";"1444";"1936"
"10459";"381";"520"
"10460";"184";"251"
"10461";"156";"211"
"10462";"176";"240"
"10463";"164";"224"
"10464";"265";"361"
"10465";"256";"364"
"10466";"405";"555"
"10467";"374";"517"
"10468";"455";"625"
"10469";"411";"564"
"10470";"401";"557"
"10471";"413";"567"
"10472";"413";"567"
"10473";"405";"555"
"10474";"399";"554"
"10475";"399";"556"
"10476";"525";"697"
"10477";"643";"866"
"10478";"583";"781"
"10479";"690";"954"
"10480";"438";"581"
"10481";"439";"573"
"10482";"367";"486"
"10483";"343";"455"
"10484";"439";"602"
"10485";"275";"396"
"10486";"182";"264"
"10487";"199";"285"
"10488";"175";"251"
"10489";"162";"232"
"10490";"260";"357"
"10491";"167";"226"
"10492";"641";"886"
"10493";"701";"967"
"10494";"125";"167"
"10495";"116";"151"
"10496";"135";"192"
"10497";"56";"83"
"10498";"27";"40"
"10499";"115";"151"
"10500";"418";"569"
"10501";"67";"87"
"10502";"439";"597"
"10503";"538";"740"
"10504";"575";"792"
"10505";"240";"335"
"10506";"526";"731"
"10507";"550";"763"
"10508";"186";"253"
"10509";"241";"325"
"10510";"191";"258"
"10511";"828";"1144"
"10512";"336";"467"
"10513";"295";"408"
"10514";"352";"492"
"10515";"352";"492"
"10516";"307";"425"
"10517";"330";"448"
"10518";"407";"567"
"10519";"405";"561"
"10520";"146";"205"
"10521";"252";"353"
"10522";"273";"380"
"10523";"194";"275"
"10524";"146";"205"
"10525";"83";"115"
"10526";"152";"218"
"10527";"125";"171"
"10528";"109";"148"
"10529";"237";"315"
"10530";"138";"194"
"10531";"241";"329"
"10532";"143";"197"
"10533";"53";"74"
"10534";"117";"163"
"10535";"259";"359"
"10536";"130";"177"
"10537";"98";"132"
"10538";"55";"82"
"10539";"105";"144"
"10540";"202";"266"
"10541";"202";"266"
"10542";"230";"302"
"10543";"141";"189"
"10544";"109";"151"
"10545";"141";"189"
"10546";"379";"515"
"10547";"314";"423"
"10548";"464";"643"
"10549";"564";"771"
"10550";"300";"428"
"10551";"373";"515"
"10552";"358";"494"
"10553";"416";"571"
"10554";"172";"250"
"10555";"248";"348"
"10556";"312";"410"
"10557";"316";"427"
"10558";"289";"395"
"10559";"295";"408"
"10560";"337";"441"
"10561";"197";"278"
"10562";"234";"321"
"10563";"287";"398"
"10564";"281";"389"
"10565";"209";"285"
"10566";"51";"69"
"10567";"116";"158"
"10568";"651";"902"
"10569";"660";"915"
"10570";"389";"546"
"10571";"367";"517"
"10572";"333";"470"
"10573";"406";"544"
