"ID","WALKING_DURATION","WALKING_DISTANCE"
"292","674","912"
"293","996","1361"
"294","1077","1474"
"295","956","1309"
"296","901","1230"
"297","987","1353"
"298","1031","1410"
"299","840","1151"
"300","854","1169"
"301","886","1212"
"302","754","1001"
"303","668","880"
"304","684","905"
"305","762","1012"
"306","428","560"
"307","526","675"
"308","569","735"
"309","564","738"
"310","655","866"
"311","598","778"
"312","684","893"
"313","2130","2840"
"314","2086","2778"
"315","2115","2812"
"316","1928","2546"
"317","2078","2762"
"318","2024","2684"
"319","1921","2541"
"320","1914","2546"
"321","1931","2577"
"322","1988","2665"
"323","1913","2559"
"324","2000","2676"
"325","2019","2700"
"326","1934","2588"
"327","1942","2599"
"328","1875","2517"
"329","1856","2497"
"330","2010","2636"
"331","2078","2779"
"332","2018","2689"
"333","2083","2778"
"334","1952","2601"
"335","1944","2589"
"336","1910","2547"
"337","1932","2584"
"338","2734","3599"
"339","2638","3456"
"340","1955","2596"
"341","1889","2504"
"342","2753","3626"
"343","2701","3542"
"344","1945","2571"
"345","1939","2561"
"346","1843","2451"
"347","1889","2493"
"348","1287","1757"
"349","1609","2157"
"350","1559","2072"
"351","1419","1904"
"352","1485","1986"
"353","1545","2057"
"354","1535","2040"
"355","1451","1934"
"356","1398","1863"
"357","1545","2068"
"358","1340","1813"
"359","727","982"
"360","866","1175"
"361","781","1056"
"362","838","1131"
"363","513","707"
"364","275","371"
"365","357","473"
"366","445","583"
"367","445","583"
"368","435","572"
"369","506","668"
"370","170","232"
"371","259","355"
"372","440","586"
"373","476","652"
"374","605","801"
"375","451","582"
"376","665","881"
"377","729","968"
"378","236","309"
"379","361","494"
"380","240","316"
"381","987","1334"
"382","410","549"
"383","409","540"
"384","541","710"
"385","463","604"
"386","453","589"
"387","599","788"
"388","672","888"
"389","613","809"
"390","590","780"
"391","710","950"
"392","781","1049"
"393","869","1173"
"394","909","1224"
"395","809","1081"
"396","694","937"
"397","541","718"
"398","1120","1501"
"399","870","1168"
"400","903","1214"
"401","946","1271"
"402","1240","1669"
"403","1225","1646"
"404","1189","1597"
"405","1218","1639"
"406","1114","1489"
"407","1068","1424"
"408","860","1152"
"409","825","1105"
"410","1137","1535"
"411","1085","1457"
"412","1085","1457"
"413","1011","1354"
"414","1173","1570"
"415","1173","1572"
"416","1081","1451"
"417","946","1269"
"418","887","1199"
"419","1159","1555"
"420","947","1270"
"421","2095","2783"
"422","1825","2438"
"423","1798","2398"
"424","1704","2267"
"425","1804","2405"
"426","1588","2138"
"427","1357","1811"
"428","1377","1842"
"429","1300","1742"
"430","1296","1715"
"431","1173","1571"
"432","1334","1798"
"433","1429","1909"
"434","1194","1602"
"435","1189","1602"
"436","1398","1871"
"437","1428","1926"
"438","1307","1773"
"439","1024","1390"
"440","954","1289"
"441","887","1194"
"442","959","1296"
"443","848","1143"
"444","1366","1852"
"445","1104","1509"
"446","1422","1926"
"447","1434","1943"
"448","1470","1990"
"449","1099","1492"
"450","1049","1422"
"451","947","1279"
"452","1432","1935"
"453","1359","1828"
"454","1388","1858"
"455","1531","2050"
"456","1501","2011"
"457","1466","1961"
"458","1453","1944"
"459","1632","2194"
"460","1272","1696"
"461","1201","1599"
"462","1163","1548"
"463","2147","2859"
"464","3454","4749"
"465","3288","4517"
"466","3298","4528"
"467","2054","2766"
"468","3126","4277"
"469","2009","2713"
"470","1998","2698"
"471","1989","2685"
"472","3139","4292"
"473","1900","2570"
"474","1952","2637"
"475","1925","2603"
"476","1859","2499"
"477","1917","2593"
"478","2773","3776"
"479","1811","2431"
"480","2734","3717"
"481","1786","2396"
"482","2700","3668"
"483","1751","2347"
"484","2663","3614"
"485","2546","3455"
"486","2516","3421"
"487","2407","3264"
"488","2407","3254"
"489","2411","3259"
"490","2392","3235"
"491","2378","3213"
"492","2326","3141"
"493","2322","3137"
"494","2297","3102"
"495","2288","3089"
"496","2297","3102"
"497","2122","2862"
"498","2122","2862"
"499","1928","2596"
"500","1901","2557"
"501","1869","2511"
"502","1847","2479"
"503","1813","2429"
"504","1812","2427"
"505","1765","2361"
"506","3445","4738"
"507","1794","2422"
"508","1846","2494"
"509","1783","2407"
"510","1697","2295"
"511","1471","1996"
"512","1722","2325"
"513","1746","2359"
"514","1770","2390"
"515","1733","2340"
"516","1421","1916"
"517","1421","1916"
"518","1381","1865"
"519","1302","1776"
"520","1592","2148"
"521","1624","2188"
"522","1560","2105"
"523","1649","2224"
"524","2586","3523"
"525","2404","3261"
"526","2470","3341"
"527","2471","3342"
"528","2479","3365"
"529","2479","3365"
"530","1782","2462"
"531","1866","2564"
"532","1967","2717"
"533","1761","2366"
"534","1804","2414"
"535","1310","1783"
"536","1240","1695"
"537","1235","1702"
"538","1152","1595"
"539","1261","1732"
"540","1311","1793"
"541","1355","1857"
"542","1434","1962"
"543","805","1096"
"544","980","1331"
"545","979","1321"
"546","934","1261"
"547","1685","2249"
"548","1528","2040"
"549","1509","2026"
"550","1666","2304"
"551","1771","2438"
"552","1729","2389"
"553","1346","1843"
"554","1523","2106"
"555","1521","2091"
"556","1590","2204"
"557","3580","4915"
"558","3547","4871"
"559","3419","4690"
"560","3395","4649"
"561","3332","4558"
"562","3286","4491"
"563","3194","4360"
"564","2899","3948"
"565","2957","4024"
"566","2624","3577"
"567","2513","3419"
"568","2533","3448"
"569","2500","3395"
"570","2444","3311"
"571","2499","3394"
"572","2475","3351"
"573","2437","3305"
"574","2440","3309"
"575","2500","3386"
"576","2500","3386"
"577","2194","2960"
"578","2434","3307"
"579","2278","3087"
"580","2394","3246"
"581","2164","2919"
"582","2335","3167"
"583","2369","3214"
"584","2263","3064"
"585","2263","3063"
"586","2103","2844"
"587","2085","2825"
"588","2052","2778"
"589","2065","2791"
"590","2039","2754"
"591","1985","2681"
"592","2044","2752"
"593","1885","2544"
"594","1868","2515"
"595","1869","2517"
"596","3733","5131"
"597","3936","5415"
"598","3644","4987"
"599","4493","6170"
"600","4310","5909"
"601","4200","5755"
"602","4378","5996"
"603","4409","6047"
"604","4442","6097"
"605","4502","6190"
"606","4372","5985"
"607","4390","6025"
"608","4359","5986"
"609","3899","5362"
"610","3826","5263"
"611","3843","5285"
"612","3936","5415"
"613","3977","5478"
"614","3941","5426"
"615","3961","5452"
"616","3906","5376"
"617","3927","5407"
"618","4010","5514"
"619","3840","5281"
"620","2771","3743"
"621","2771","3743"
"622","2748","3716"
"623","2715","3675"
"624","2712","3668"
"625","3068","4166"
"626","3080","4180"
"627","3006","4073"
"628","3333","4539"
"629","3318","4512"
"630","3212","4363"
"631","3007","4068"
"632","2960","4013"
"633","2907","3939"
"634","2806","3803"
"635","2661","3607"
"636","3276","4453"
"637","3327","4523"
"638","2585","3489"
"639","2407","3232"
"640","2425","3257"
"641","2432","3271"
"642","2352","3158"
"643","2370","3184"
"644","2285","3068"
"645","2340","3153"
"646","3189","4332"
"647","3286","4456"
"648","3157","4273"
"649","3090","4192"
"650","4291","5868"
"651","4267","5830"
"652","4212","5758"
"653","4210","5750"
"654","4218","5759"
"655","3938","5410"
"656","4316","5903"
"657","4274","5843"
"658","4315","5904"
"659","4204","5817"
"660","3751","5158"
"661","3864","5325"
"662","3908","5391"
"663","3909","5387"
"664","3820","5260"
"665","3907","5380"
"666","3774","5199"
"667","3813","5247"
"668","3712","5106"
"669","4014","5466"
"670","4024","5478"
"671","4010","5458"
"672","3971","5404"
"673","3915","5365"
"674","3775","5181"
"675","3771","5186"
"676","3912","5364"
"677","3675","5035"
"678","3876","5328"
"679","3818","5255"
"680","3553","4864"
"681","3762","5177"
"682","3771","5187"
"683","3341","4571"
"684","3295","4504"
"685","3650","5018"
"686","3282","4485"
"687","3265","4455"
"688","3227","4401"
"689","3194","4353"
"690","3543","4873"
"691","3262","4454"
"692","3221","4397"
"693","3515","4834"
"694","3538","4865"
"695","3522","4850"
"696","3554","4897"
"697","3587","4946"
"698","4172","5699"
"699","3071","4194"
"700","3015","4117"
"701","2980","4061"
"702","2894","3938"
"703","2940","4013"
"704","2898","3949"
"705","2881","3931"
"706","2872","3915"
"707","2820","3839"
"708","2837","3858"
"709","2812","3821"
"710","2837","3852"
"711","2808","3824"
"712","2760","3754"
"713","2749","3735"
"714","2697","3660"
"715","2708","3682"
"716","2642","3579"
"717","2634","3577"
"718","2576","3487"
"719","2921","3994"
"720","4125","5627"
"721","2873","3928"
"722","2822","3853"
"723","4204","5737"
"724","4088","5570"
"725","4281","5840"
"726","3940","5410"
"727","3853","5292"
"728","3760","5176"
"729","3708","5104"
"730","3671","5055"
"731","3635","5008"
"732","3808","5245"
"733","3978","5489"
"734","3942","5440"
"735","3664","5050"
"736","3727","5138"
"737","3629","4991"
"738","3723","5128"
"739","3742","5152"
"740","3664","5039"
"741","3886","5334"
"742","4001","5499"
"743","4010","5519"
"744","4040","5564"
"745","3850","5284"
"746","3956","5440"
"747","3845","5277"
"748","3957","5441"
"749","3985","5426"
"750","4087","5568"
"751","3950","5378"
"752","3897","5301"
"753","4094","5579"
"754","4010","5458"
"755","4065","5531"
"756","3816","5222"
"757","3823","5225"
"758","3642","4981"
"759","3608","4930"
"760","3695","5056"
"761","3692","5050"
"762","3598","4917"
"763","3644","4987"
"764","4182","5710"
"765","4010","5465"
"766","4088","5571"
"767","3872","5254"
"768","3907","5312"
"769","3813","5172"
"770","3567","4875"
"771","3509","4807"
"772","3666","4984"
"773","3633","4956"
"774","3602","4895"
"775","3524","4819"
"776","3305","4514"
"777","3459","4723"
"778","3164","4310"
"779","3136","4264"
"780","3323","4527"
"781","3280","4468"
"782","3101","4210"
"783","3093","4202"
"784","3176","4323"
"785","3139","4267"
"786","3107","4219"
"787","3320","4515"
"788","3011","4090"
"789","3225","4386"
"790","2954","4007"
"791","2849","3872"
"792","2903","3947"
"793","3088","4189"
"794","2772","3768"
"795","2807","3817"
"796","2847","3873"
"797","3051","4129"
"798","3007","4066"
"799","2929","3952"
"800","4025","5482"
"801","4050","5523"
"802","4008","5450"
"803","3038","4122"
"804","2994","4047"
"805","2905","3935"
"806","2835","3836"
"807","2813","3803"
"808","2596","3512"
"809","2596","3512"
"810","2599","3516"
"811","2831","3833"
"812","2820","3816"
"813","2766","3741"
"814","2756","3727"
"815","2684","3623"
"816","2663","3590"
"817","2551","3443"
"818","2506","3386"
"819","3987","5420"
"820","2414","3244"
"821","2420","3252"
"822","2416","3243"
"823","2401","3221"
"824","2357","3156"
"825","2339","3130"
"826","3954","5370"
"827","3855","5234"
"828","3710","5025"
"829","3812","5181"
"830","3768","5115"
"831","3813","5174"
"832","3665","4963"
"833","3623","4906"
"834","3768","5112"
"835","3734","5060"
"836","3835","5197"
"837","3560","4828"
"838","3693","5000"
"839","3524","4781"
"840","3498","4749"
"841","3556","4821"
"842","3473","4717"
"843","3444","4682"
"844","3429","4662"
"845","3412","4639"
"846","3492","4758"
"847","3529","4812"
"848","3387","4608"
"849","3359","4570"
"850","3835","5197"
"851","3935","5340"
"852","3797","5148"
"853","3914","5311"
"854","3782","5132"
"855","3847","5226"
"856","3749","5087"
"857","3314","4488"
"858","3179","4313"
"859","3082","4190"
"860","3158","4292"
"861","2974","4032"
"862","2929","3966"
"863","2973","4026"
"864","3737","5091"
"865","3727","5069"
"866","3688","5007"
"867","3646","4947"
"868","3627","4926"
"869","2885","3886"
"870","2922","3942"
"871","2886","3884"
"872","2904","3913"
"873","2857","3852"
"874","2816","3788"
"875","2868","3864"
"876","2850","3838"
"877","2828","3808"
"878","2780","3730"
"879","3614","4901"
"880","2657","3566"
"881","2508","3356"
"882","2550","3417"
"883","2566","3440"
"884","2612","3507"
"885","2621","3522"
"886","2508","3353"
"887","2487","3327"
"888","2547","3416"
"889","3338","4531"
"890","3404","4627"
"891","3583","4856"
"892","3470","4701"
"893","3295","4471"
"894","3350","4537"
"895","3263","4433"
"896","3502","4748"
"897","3428","4643"
"898","3400","4607"
"899","3389","4591"
"900","3370","4564"
"901","3214","4351"
"902","3061","4141"
"903","3602","4890"
"904","3624","4920"
"905","3646","4951"
"906","3384","4589"
"907","3323","4496"
"908","3304","4495"
"909","3295","4456"
"910","3271","4446"
"911","3258","4425"
"912","3259","4428"
"913","3504","4785"
"914","3158","4281"
"915","3190","4321"
"916","3186","4315"
"917","3069","4154"
"918","3104","4223"
"919","3042","4130"
"920","2968","4023"
"921","3608","4898"
"922","3087","4197"
"923","3060","4140"
"924","3448","4699"
"925","2850","3845"
"926","2636","3530"
"927","2696","3604"
"928","2753","3726"
"929","2568","3439"
"930","2345","3129"
"931","2306","3078"
"932","2266","3026"
"933","2230","2977"
"934","3505","4750"
"935","3566","4842"
"936","3573","4852"
"937","2617","3535"
"938","2592","3498"
"939","2558","3451"
"940","2533","3415"
"941","2532","3412"
"942","2246","2996"
"943","2103","2789"
"944","2189","2916"
"945","2188","2914"
"946","2199","2933"
"947","2293","3074"
"948","2294","3075"
"949","3443","4677"
"950","3363","4575"
"951","2087","2768"
"952","2086","2767"
"953","2082","2770"
"954","2115","2817"
"955","2208","2951"
"956","2208","2951"
"957","3530","4794"
"958","3390","4608"
"959","3436","4665"
"960","3173","4313"
"961","3101","4210"
"962","3102","4218"
"963","3351","4590"
"964","3473","4751"
"965","3046","4135"
"966","3290","4499"
"967","3225","4399"
"968","3254","4438"
"969","3035","4122"
"970","3214","4380"
"971","3205","4371"
"972","3111","4224"
"973","3447","4712"
"974","2875","3887"
"975","3074","4167"
"976","3074","4166"
"977","3085","4184"
"978","2774","3756"
"979","2983","4040"
"980","2610","3522"
"981","2864","3866"
"982","2822","3796"
"983","2545","3428"
"984","2754","3711"
"985","2710","3642"
"986","2707","3637"
"987","3568","4921"
"988","2646","3575"
"989","2491","3351"
"990","2516","3384"
"991","2466","3314"
"992","3302","4509"
"993","3361","4587"
"994","4240","5797"
"995","4297","5873"
"996","4236","5787"
"997","4171","5695"
"998","4041","5506"
"999","4371","5985"
"1000","4417","6071"
"1001","4159","5738"
"1002","4115","5681"
"1003","4107","5669"
"1004","4139","5705"
"1005","4445","6108"
"1006","4086","5630"
"1007","4031","5544"
"1008","4198","5793"
"1009","4238","5852"
"1010","4035","5558"
"1011","3981","5485"
"1012","4254","5875"
"1013","4185","5784"
"1014","3549","4865"
"1015","3391","4640"
"1016","3318","4520"
"1017","3422","4674"
"1018","3293","4485"
"1019","3317","4514"
"1020","3336","4540"
"1021","3316","4511"
"1022","3286","4467"
"1023","3478","4756"
"1024","3135","4253"
"1025","3075","4178"
"1026","3066","4160"
"1027","3146","4253"
"1028","3005","4072"
"1029","3015","4090"
"1030","3025","4106"
"1031","2791","3781"
"1032","2890","3930"
"1033","2847","3843"
"1034","2713","3677"
"1035","2713","3677"
"1036","2616","3536"
"1037","3351","4577"
"1038","4514","6205"
"1039","4493","6176"
"1040","4334","5932"
"1041","4309","5892"
"1042","4262","5830"
"1043","4234","5791"
"1044","4205","5740"
"1045","4124","5631"
"1046","4078","5567"
"1047","4000","5442"
"1048","3962","5382"
"1049","3848","5214"
"1050","3897","5279"
"1051","3824","5190"
"1052","3846","5217"
"1053","3724","5073"
"1054","3703","5044"
"1055","3495","4763"
"1056","3437","4678"
"1057","3379","4595"
"1058","3264","4438"
"1059","3236","4390"
"1060","3234","4388"
"1061","4174","5786"
"1062","3869","5285"
"1063","4171","5754"
"1064","4141","5709"
"1065","4202","5797"
"1066","3874","5289"
"1067","4093","5639"
"1068","4101","5649"
"1069","4069","5597"
"1070","4033","5551"
"1071","3992","5478"
"1072","3981","5462"
"1073","3924","5377"
"1074","4020","5513"
"1075","3811","5220"
"1076","3762","5147"
"1077","3749","5130"
"1078","3712","5077"
"1079","4272","5909"
"1080","4241","5860"
"1081","4549","6270"
"1082","4216","5823"
"1083","4189","5782"
"1084","4465","6170"
"1085","4555","6270"
"1086","4506","6197"
"1087","4499","6186"
"1088","4158","5733"
"1089","4104","5655"
"1090","4076","5619"
"1091","4039","5566"
"1092","2434","3278"
"1093","2467","3325"
"1094","2463","3293"
"1095","2431","3246"
"1096","2487","3345"
"1097","2525","3403"
"1098","2377","3192"
"1099","2534","3398"
"1100","2414","3232"
"1101","2525","3383"
"1102","2281","3040"
"1103","2474","3310"
"1104","2281","3039"
"1105","3756","5100"
"1106","3708","5034"
"1107","3622","4913"
"1108","3618","4912"
"1109","3652","4960"
"1110","3605","4893"
"1111","3481","4729"
"1112","3533","4798"
"1113","3443","4676"
"1114","3751","5090"
"1115","3346","4555"
"1116","3306","4490"
"1117","3323","4520"
"1118","3220","4384"
"1119","3712","5032"
"1120","3123","4243"
"1121","3043","4117"
"1122","3110","4210"
"1123","3099","4197"
"1124","2963","4007"
"1125","3079","4175"
"1126","3001","4068"
"1127","3652","4950"
"1128","3648","4947"
"1129","3724","5054"
"1130","3998","5507"
"1131","4053","5585"
"1132","4094","5658"
"1133","3764","5170"
"1134","3816","5238"
"1135","3620","4963"
"1136","3742","5138"
"1137","3762","5165"
"1138","3357","4577"
"1139","3321","4543"
"1140","3829","5250"
"1141","3831","5250"
"1142","3937","5395"
"1143","3820","5240"
"1144","3280","4468"
"1145","3297","4492"
"1146","3266","4463"
"1147","3649","4998"
"1148","3870","5302"
"1149","3727","5099"
"1150","3249","4420"
"1151","3632","4965"
"1152","3669","5011"
"1153","3687","5037"
"1154","3942","5439"
"1155","3196","4344"
"1156","3564","4865"
"1157","3601","4909"
"1158","3621","4935"
"1159","3196","4341"
"1160","3128","4241"
"1161","3411","4650"
"1162","3407","4643"
"1163","3109","4210"
"1164","3149","4265"
"1165","3341","4550"
"1166","3380","4606"
"1167","3380","4607"
"1168","3361","4580"
"1169","3985","5488"
"1170","3244","4416"
"1171","3458","4706"
"1172","3307","4492"
"1173","3261","4431"
"1174","3204","4344"
"1175","3216","4360"
"1176","3184","4315"
"1177","3957","5449"
"1178","3930","5409"
"1179","3890","5352"
"1180","3939","5415"
"1181","3736","5147"
"1182","3703","5099"
"1183","3867","5315"
"1184","4459","6154"
"1185","4426","6093"
"1186","4337","5960"
"1187","4319","5935"
"1188","4317","5926"
"1189","4124","5684"
"1190","4268","5857"
"1191","4063","5593"
"1192","4162","5697"
"1193","4043","5536"
"1194","4150","5675"
"1195","4116","5621"
"1196","4448","6123"
"1197","4519","6216"
"1198","4052","5530"
"1199","4098","5585"
"1200","3984","5426"
"1201","3912","5340"
"1202","3851","5267"
"1203","3907","5317"
"1204","3794","5193"
"1205","4487","6186"
"1206","3884","5282"
"1207","3754","5113"
"1208","3746","5120"
"1209","3775","5119"
"1210","3693","5001"
"1211","3676","5021"
"1212","3653","4956"
"1213","4369","6020"
"1214","4387","6031"
"1215","3611","4896"
"1216","3611","4887"
"1217","3542","4797"
"1218","3561","4831"
"1219","3591","4865"
"1220","3537","4790"
"1221","3507","4746"
"1222","3542","4797"
"1223","3424","4641"
"1224","3386","4585"
"1225","3307","4476"
"1226","3286","4456"
"1227","4343","5971"
"1228","4444","6109"
"1229","3250","4406"
"1230","3225","4379"
"1231","3229","4381"
"1232","3158","4301"
"1233","4436","6109"
"1234","3100","4209"
"1235","3196","4349"
"1236","3033","4115"
"1237","3047","4141"
"1238","3054","4132"
"1239","3017","4095"
"1240","2955","3996"
"1241","2987","4052"
"1242","4294","5908"
"1243","2948","3987"
"1244","2870","3879"
"1245","2907","3929"
"1246","3795","5182"
"1247","3802","5191"
"1248","3759","5131"
"1249","3714","5070"
"1250","3781","5164"
"1251","3191","4366"
"1252","3273","4483"
"1253","3224","4415"
"1254","3256","4445"
"1255","3219","4390"
"1256","3105","4215"
"1257","3146","4269"
"1258","3133","4249"
"1259","3001","4079"
"1260","3048","4139"
"1261","2691","3624"
"1262","2630","3532"
"1263","2516","3368"
"1264","2479","3315"
"1265","2477","3312"
"1266","2444","3300"
"1267","2503","3351"
"1268","2440","3264"
"1269","2416","3241"
"1270","3497","4775"
"1271","3473","4741"
"1272","3562","4866"
"1273","3602","4913"
"1274","3477","4732"
"1275","3487","4753"
"1276","2373","3204"
"1277","2283","3071"
"1278","3956","5397"
"1279","3962","5411"
"1280","3510","4797"
"1281","3381","4632"
"1282","2955","4004"
"1283","2924","3962"
"1284","2925","3964"
"1285","3185","4360"
"1286","3060","4157"
"1287","3058","4153"
"1288","3030","4105"
"1289","3031","4106"
"1290","3053","4162"
"1291","3115","4261"
"1292","3200","4375"
"1293","3252","4443"
"1294","3005","4103"
"1295","3113","4254"
"1296","3114","4255"
"1297","3622","4939"
"1298","3335","4532"
"1299","3396","4616"
"1300","3275","4459"
"1301","3328","4522"
"1302","3180","4310"
"1303","3182","4313"
"1304","3109","4209"
"1305","3121","4225"
"1306","3074","4164"
"1307","2862","3883"
"1308","2826","3844"
"1309","2727","3714"
"1310","2586","3509"
"1311","2490","3366"
"1312","2497","3370"
"1313","2370","3177"
"1314","3759","5132"
"1315","2302","3080"
"1316","2268","3032"
"1317","2197","2935"
"1318","2272","3039"
"1319","2272","3040"
"1320","2209","2959"
"1321","2137","2861"
"1322","2069","2759"
"1323","2033","2710"
"1324","2112","2809"
"1325","2118","2812"
"1326","3720","5078"
"1327","3678","5018"
"1328","3528","4826"
"1329","3516","4809"
"1330","3318","4520"
"1331","3286","4467"
"1332","3261","4431"
"1333","3261","4431"
"1334","4082","5580"
"1335","3851","5267"
"1336","3907","5317"
"1337","3794","5193"
"1338","4487","6186"
"1339","3884","5282"
"1340","3754","5113"
"1341","3746","5120"
"1342","3775","5119"
"1343","3693","5001"
"1344","3676","5021"
"1345","3653","4956"
"1346","4369","6020"
"1347","4387","6031"
"1348","3611","4896"
"1349","3611","4887"
"1350","3542","4797"
"1351","3561","4831"
"1352","3591","4865"
"1353","3537","4790"
"1354","3507","4746"
"1355","3542","4797"
"1356","3424","4641"
"1357","3386","4585"
"1358","3307","4476"
"1359","3286","4456"
"1360","4343","5971"
"1361","4444","6109"
"1362","3250","4406"
"1363","3225","4379"
"1364","3229","4381"
"1365","3158","4301"
"1366","4436","6109"
"1367","3100","4209"
"1368","3196","4349"
"1369","3033","4115"
"1370","3047","4141"
"1371","3054","4132"
"1372","3017","4095"
"1373","2955","3996"
"1374","2987","4052"
"1375","4294","5908"
"1376","2948","3987"
"1377","2870","3879"
"1378","2907","3929"
"1379","3795","5182"
