OBJECTID;ADDRESS;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
17504;Москва, Измайловский пр-кт, д.71;5769;37.790147;55.788797;1822;0.002764;37.792557;55.790154
17505;Москва, Измайловский пр-кт, д.73А;5770;37.792627;55.78935;1822;0.000807;37.792557;55.790154
17506;Москва, Измайловский пр-кт, д.73Б;5771;37.792133;55.788768;1822;0.001449;37.792557;55.790154
17507;Москва, Измайловский пр-кт, д.75/1;5772;37.793606;55.788803;1822;0.00171;37.792557;55.790154
17508;Москва, Измайловский пр-кт, д.75А;5773;37.793103;55.788788;1822;0.001471;37.792557;55.790154
17509;Москва, Измайловский пр-кт, д.77, корп.1;5774;37.795331;55.788814;1640;0.002064;37.79633;55.790621
17510;Москва, Нижняя Первомайская ул, д.1;5775;37.791298;55.791041;1822;0.00154;37.792557;55.790154
17511;Москва, Нижняя Первомайская ул, д.10;5776;37.793651;55.790747;1823;0.000117;37.793722;55.790653
17512;Москва, Нижняя Первомайская ул, д.2;5777;37.791872;55.790717;1822;0.000886;37.792557;55.790154
17513;Москва, Нижняя Первомайская ул, д.3;5778;37.792043;55.791202;1822;0.001167;37.792557;55.790154
17514;Москва, Нижняя Первомайская ул, д.5;5779;37.792564;55.791719;1822;0.001565;37.792557;55.790154
17515;Москва, Нижняя Первомайская ул, д.7;5780;37.793166;55.791172;1823;0.00076;37.793722;55.790653
17516;Москва, Нижняя Первомайская ул, д.8;5781;37.79278;55.790676;1822;0.000567;37.792557;55.790154
17517;Москва, Первомайская ул, д.10, корп.1;5782;37.773942;55.790297;1131;0.005781;37.779514;55.788753
17518;Москва, Первомайская ул, д.12;5783;37.775083;55.790767;1131;0.004867;37.779514;55.788753
17519;Москва, Первомайская ул, д.14;5784;37.775406;55.791197;1131;0.00478;37.779514;55.788753
17520;Москва, Первомайская ул, д.16;5785;37.77617;55.791004;1131;0.004031;37.779514;55.788753
17521;Москва, Первомайская ул, д.18;5786;37.77679;55.791395;1131;0.003794;37.779514;55.788753
17522;Москва, Первомайская ул, д.24;5787;37.778811;55.791997;942;0.002839;37.781189;55.793549
