"ID","WALKING_DURATION_214","WALKING_DISTANCE_214"
"363","2652","3657"
"364","2470","3398"
"365","2339","3205"
"366","2438","3317"
"367","2438","3317"
"368","2417","3304"
"369","2488","3400"
"370","2229","3069"
"371","2179","2997"
"372","2573","3528"
"373","2615","3594"
"374","2745","3752"
"375","2584","3524"
"376","2804","3831"
"377","2869","3918"
"378","2368","3249"
"379","2556","3521"
"380","2310","3170"
"381","1471","1998"
"382","1865","2551"
"383","2273","3095"
"384","2276","3086"
"385","2322","3153"
"386","2420","3287"
"387","2382","3230"
"388","2411","3269"
"389","2466","3348"
"390","2553","3470"
"391","2517","3416"
"392","2534","3441"
"393","2584","3511"
"394","1440","1953"
"395","1535","2082"
"396","1642","2237"
"397","1775","2413"
"398","1531","2098"
"399","1791","2475"
"400","1821","2517"
"401","1731","2390"
"402","1804","2483"
"403","1739","2390"
"404","1847","2539"
"405","1875","2581"
"406","1922","2641"
"407","1979","2717"
"408","1845","2552"
"409","1879","2599"
"410","1429","1972"
"411","1642","2260"
"412","1509","2079"
"413","1519","2093"
"414","1686","2309"
"415","1686","2312"
"416","1606","2213"
"417","1638","2258"
"418","1606","2229"
"419","1672","2294"
"420","1777","2452"
"421","2028","2791"
"422","1990","2739"
"423","1963","2698"
"424","1802","2484"
"425","1734","2394"
"426","1893","2602"
"427","2136","2923"
"428","1912","2613"
"429","1986","2717"
"430","1411","1962"
"431","1825","2507"
"432","1660","2271"
"433","1813","2475"
"434","1803","2479"
"435","1533","2100"
"436","1285","1796"
"437","1267","1778"
"438","1262","1783"
"439","1417","1967"
"440","1477","2046"
"441","1517","2098"
"442","1459","2021"
"443","1568","2174"
"444","1310","1846"
"445","1423","1984"
"446","1338","1882"
"447","1350","1899"
"448","1197","1699"
"449","1561","2132"
"450","1554","2117"
"451","1572","2141"
"452","1024","1452"
"453","1129","1607"
"454","1033","1465"
"455","982","1390"
"456","1009","1429"
"457","983","1393"
"458","973","1379"
"459","952","1351"
"460","1080","1529"
"461","1107","1570"
"462","1161","1642"
"463","1029","1408"
"464","3806","5269"
"465","3640","5036"
"466","3650","5047"
"467","2746","3773"
"468","3478","4797"
"469","2723","3742"
"470","2789","3834"
"471","2784","3826"
"472","3491","4811"
"473","2616","3601"
"474","2747","3778"
"475","2720","3744"
"476","2551","3506"
"477","2660","3662"
"478","3052","4198"
"479","2503","3438"
"480","3098","4256"
"481","2478","3403"
"482","3143","4315"
"483","2443","3354"
"484","3184","4369"
"485","3216","4416"
"486","3042","4186"
"487","3038","4175"
"488","2967","4077"
"489","2971","4081"
"490","2922","4015"
"491","2938","4035"
"492","2886","3964"
"493","2883","3959"
"494","2857","3924"
"495","2848","3911"
"496","2857","3924"
"497","2781","3823"
"498","2781","3823"
"499","2620","3603"
"500","2593","3564"
"501","2562","3518"
"502","2563","3518"
"503","2505","3436"
"504","2504","3434"
"505","2417","3313"
"506","3797","5258"
"507","2931","4009"
"508","2983","4081"
"509","2920","3994"
"510","2835","3881"
"511","2792","3837"
"512","2842","3918"
"513","2842","3917"
"514","2786","3841"
"515","2785","3838"
"516","2695","3699"
"517","2695","3698"
"518","2684","3693"
"519","2709","3734"
"520","2668","3666"
"521","2700","3706"
"522","2618","3599"
"523","2629","3623"
"524","2894","3987"
"525","3041","4179"
"526","2987","4099"
"527","2986","4097"
"528","2923","4015"
"529","2923","4015"
"530","3359","4670"
"531","3443","4772"
"532","3544","4925"
"533","2290","3131"
"534","2348","3216"
"535","2620","3613"
"536","2678","3708"
"537","2812","3910"
"538","2730","3806"
"539","2839","3943"
"540","2910","4024"
"541","2955","4087"
"542","3033","4193"
"543","2944","4047"
"544","3120","4281"
"545","3118","4271"
"546","3073","4212"
"547","2291","3140"
"548","2387","3278"
"549","2498","3433"
"550","3243","4512"
"551","3348","4646"
"552","3306","4597"
"553","2923","4051"
"554","3100","4313"
"555","3098","4299"
"556","3167","4412"
"557","3574","4947"
"558","3541","4902"
"559","3413","4721"
"560","3389","4681"
"561","3326","4589"
"562","3280","4523"
"563","3188","4392"
"564","3001","4124"
"565","3058","4199"
"566","2932","4041"
"567","2877","3961"
"568","2776","3829"
"569","2754","3793"
"570","2821","3877"
"571","2755","3794"
"572","2785","3825"
"573","2679","3685"
"574","2682","3689"
"575","2742","3766"
"576","2742","3766"
"577","2752","3781"
"578","2676","3687"
"579","2579","3550"
"580","2636","3626"
"581","2670","3672"
"582","2577","3547"
"583","2611","3594"
"584","2505","3444"
"585","2505","3444"
"586","2420","3320"
"587","2476","3402"
"588","2460","3379"
"589","2420","3318"
"590","2338","3203"
"591","2408","3302"
"592","2286","3132"
"593","2308","3165"
"594","2267","3106"
"595","2266","3103"
"596","3727","5163"
"597","2335","3285"
"598","2015","2832"
"599","2841","3993"
"600","2658","3733"
"601","2549","3578"
"602","2726","3819"
"603","2757","3870"
"604","2790","3920"
"605","2850","4013"
"606","2720","3808"
"607","2738","3848"
"608","2707","3809"
"609","2298","3231"
"610","2239","3150"
"611","2242","3155"
"612","2335","3285"
"613","2376","3347"
"614","2340","3296"
"615","2360","3321"
"616","2305","3245"
"617","2326","3277"
"618","2409","3384"
"619","2239","3151"
"620","1261","1745"
"621","1261","1745"
"622","1238","1718"
"623","1227","1699"
"624","1228","1696"
"625","1389","1937"
"626","1401","1952"
"627","1326","1842"
"628","1641","2288"
"629","1645","2282"
"630","1539","2133"
"631","1316","1830"
"632","1279","1782"
"633","1227","1708"
"634","1127","1573"
"635","1096","1533"
"636","1603","2222"
"637","1654","2293"
"638","1102","1516"
"639","1134","1552"
"640","1150","1577"
"641","1198","1646"
"642","1185","1625"
"643","1201","1649"
"644","1234","1694"
"645","1290","1779"
"646","1516","2101"
"647","1589","2203"
"648","1480","2049"
"649","1418","1968"
"650","2639","3691"
"651","2615","3654"
"652","2560","3581"
"653","2558","3573"
"654","2566","3583"
"655","2337","3279"
"656","2658","3717"
"657","2616","3657"
"658","2664","3727"
"659","2603","3686"
"660","2150","3027"
"661","2263","3195"
"662","2307","3261"
"663","2308","3256"
"664","2219","3129"
"665","2306","3250"
"666","2221","3133"
"667","2212","3116"
"668","2223","3131"
"669","2362","3290"
"670","2372","3301"
"671","2359","3281"
"672","2319","3227"
"673","2314","3234"
"674","2163","3038"
"675","2170","3055"
"676","2311","3234"
"677","2041","2874"
"678","2275","3197"
"679","2217","3125"
"680","2090","2936"
"681","2161","3047"
"682","2170","3057"
"683","2018","2825"
"684","2069","2892"
"685","2123","2988"
"686","2084","2911"
"687","2010","2805"
"688","2049","2857"
"689","2088","2908"
"690","2131","2997"
"691","2191","3057"
"692","2139","2986"
"693","2103","2958"
"694","2126","2989"
"695","2110","2974"
"696","2142","3021"
"697","2175","3070"
"698","2514","3513"
"699","2156","3014"
"700","2224","3109"
"701","2181","3043"
"702","2183","3041"
"703","2289","3202"
"704","2251","3142"
"705","2350","3284"
"706","2337","3266"
"707","2291","3195"
"708","2365","3293"
"709","2392","3328"
"710","2421","3365"
"711","2405","3357"
"712","2485","3464"
"713","2474","3446"
"714","2429","3375"
"715","2550","3552"
"716","2492","3458"
"717","2626","3656"
"718","2566","3560"
"719","2517","3519"
"720","2468","3441"
"721","2505","3502"
"722","2594","3622"
"723","2547","3551"
"724","2436","3394"
"725","2623","3654"
"726","2541","3566"
"727","2471","3474"
"728","2348","3300"
"729","2296","3228"
"730","2259","3179"
"731","2223","3132"
"732","2386","3360"
"733","2377","3358"
"734","2341","3309"
"735","2207","3114"
"736","2270","3203"
"737","2145","3020"
"738","2234","3153"
"739","2206","3110"
"740","2175","3063"
"741","2487","3490"
"742","2602","3655"
"743","2628","3700"
"744","2641","3720"
"745","2451","3440"
"746","2574","3622"
"747","2446","3433"
"748","2575","3622"
"749","2352","3267"
"750","2435","3392"
"751","2317","3219"
"752","2264","3142"
"753","2442","3402"
"754","2358","3281"
"755","2413","3355"
"756","2204","3079"
"757","2211","3083"
"758","2033","2841"
"759","1999","2790"
"760","2083","2914"
"761","2062","2894"
"762","1964","2757"
"763","2015","2832"
"764","2524","3524"
"765","2377","3306"
"766","2430","3385"
"767","2220","3077"
"768","2274","3153"
"769","2161","2996"
"770","1958","2736"
"771","1900","2667"
"772","2033","2823"
"773","2001","2782"
"774","1968","2734"
"775","1915","2679"
"776","1864","2606"
"777","1825","2562"
"778","1832","2551"
"779","1916","2658"
"780","1867","2606"
"781","1824","2546"
"782","2059","2853"
"783","1920","2660"
"784","1933","2687"
"785","1975","2742"
"786","2045","2834"
"787","1864","2593"
"788","2002","2777"
"789","1769","2465"
"790","2002","2784"
"791","2055","2858"
"792","2091","2911"
"793","1812","2517"
"794","2129","2962"
"795","2161","3009"
"796","2197","3061"
"797","1866","2584"
"798","1866","2582"
"799","1801","2480"
"800","2369","3293"
"801","2395","3334"
"802","2350","3264"
"803","1918","2656"
"804","1866","2574"
"805","1953","2712"
"806","1883","2612"
"807","1861","2580"
"808","2392","3313"
"809","2426","3365"
"810","2463","3415"
"811","2072","2876"
"812","2061","2860"
"813","2007","2784"
"814","1997","2771"
"815","1881","2604"
"816","1857","2569"
"817","2469","3418"
"818","2516","3488"
"819","2329","3234"
"820","2245","3108"
"821","2230","3088"
"822","2405","3325"
"823","2388","3298"
"824","2342","3233"
"825","2325","3210"
"826","2296","3184"
"827","2203","3058"
"828","2067","2866"
"829","2154","2995"
"830","2116","2939"
"831","2161","2997"
"832","2023","2804"
"833","1971","2729"
"834","2116","2936"
"835","2082","2884"
"836","2177","3011"
"837","1926","2667"
"838","2041","2823"
"839","1890","2620"
"840","1864","2588"
"841","1922","2661"
"842","1839","2556"
"843","1810","2521"
"844","1795","2501"
"845","1793","2498"
"846","1858","2598"
"847","1895","2651"
"848","1753","2447"
"849","1725","2409"
"850","2177","3011"
"851","2277","3154"
"852","2139","2962"
"853","2256","3125"
"854","2124","2946"
"855","2189","3040"
"856","2088","2901"
"857","1679","2327"
"858","1544","2152"
"859","1626","2269"
"860","1702","2371"
"861","1518","2110"
"862","1469","2039"
"863","1549","2150"
"864","2079","2905"
"865","2069","2883"
"866","2030","2820"
"867","1988","2761"
"868","1969","2740"
"869","1624","2239"
"870","1676","2310"
"871","1659","2277"
"872","1691","2332"
"873","1530","2109"
"874","1786","2458"
"875","1774","2439"
"876","1571","2160"
"877","1798","2477"
"878","1633","2237"
"879","1963","2730"
"880","1621","2227"
"881","1740","2386"
"882","1817","2496"
"883","1833","2519"
"884","1813","2496"
"885","1804","2485"
"886","1775","2432"
"887","1829","2509"
"888","1884","2593"
"889","1714","2382"
"890","1780","2479"
"891","1932","2685"
"892","1814","2518"
"893","1671","2322"
"894","1715","2376"
"895","1639","2284"
"896","1846","2565"
"897","1773","2459"
"898","1744","2423"
"899","1733","2408"
"900","1735","2403"
"901","1563","2169"
"902","1426","1980"
"903","1937","2696"
"904","1959","2726"
"905","1982","2756"
"906","1737","2417"
"907","1662","2313"
"908","1607","2241"
"909","1640","2273"
"910","1574","2193"
"911","1561","2172"
"912","1562","2174"
"913","1831","2554"
"914","1518","2111"
"915","1550","2151"
"916","1546","2145"
"917","1430","1993"
"918","1425","1995"
"919","1364","1901"
"920","1329","1862"
"921","1943","2704"
"922","1408","1968"
"923","1390","1943"
"924","1775","2469"
"925","1338","1863"
"926","1485","2038"
"927","1587","2163"
"928","1243","1728"
"929","1532","2100"
"930","1684","2306"
"931","1722","2360"
"932","1757","2413"
"933","1793","2463"
"934","1840","2556"
"935","1901","2648"
"936","1915","2666"
"937","1318","1820"
"938","1288","1776"
"939","1381","1904"
"940","1351","1859"
"941","1290","1777"
"942","1847","2543"
"943","1937","2657"
"944","2018","2768"
"945","2018","2769"
"946","2127","2923"
"947","2133","2945"
"948","2132","2944"
"949","1765","2456"
"950","1690","2344"
"951","2006","2757"
"952","2005","2756"
"953","2081","2857"
"954","2105","2894"
"955","2197","3026"
"956","2197","3026"
"957","1865","2600"
"958","1712","2386"
"959","1789","2493"
"960","1717","2392"
"961","1645","2289"
"962","1646","2297"
"963","1969","2758"
"964","2017","2829"
"965","1590","2213"
"966","1968","2749"
"967","1956","2726"
"968","1985","2766"
"969","1579","2201"
"970","1888","2629"
"971","1816","2534"
"972","1725","2402"
"973","1991","2790"
"974","1415","1959"
"975","1687","2341"
"976","1687","2340"
"977","1629","2263"
"978","1264","1758"
"979","1649","2286"
"980","1121","1544"
"981","1483","2047"
"982","1544","2120"
"983","1062","1454"
"984","1372","1892"
"985","1431","1966"
"986","1435","1971"
"987","2156","3045"
"988","1231","1700"
"989","1138","1559"
"990","1130","1547"
"991","1148","1571"
"992","1862","2600"
"993","1905","2665"
"994","2582","3611"
"995","2646","3696"
"996","2578","3601"
"997","2513","3509"
"998","2383","3319"
"999","2669","3737"
"1000","2765","3894"
"1001","2559","3607"
"1002","2514","3550"
"1003","2506","3539"
"1004","2559","3600"
"1005","2793","3931"
"1006","2486","3499"
"1007","2430","3412"
"1008","2599","3664"
"1009","2639","3723"
"1010","2434","3427"
"1011","2380","3354"
"1012","2655","3745"
"1013","2586","3655"
"1014","1998","2816"
"1015","1945","2726"
"1016","1862","2599"
"1017","1788","2513"
"1018","1837","2563"
"1019","1683","2353"
"1020","1702","2379"
"1021","1692","2362"
"1022","1662","2319"
"1023","2022","2834"
"1024","1500","2092"
"1025","1578","2203"
"1026","1431","1999"
"1027","1511","2092"
"1028","1370","1910"
"1029","1553","2159"
"1030","1346","1877"
"1031","1112","1551"
"1032","1314","1836"
"1033","1322","1832"
"1034","1186","1653"
"1035","1186","1653"
"1036","1133","1563"
"1037","1911","2669"
"1038","2862","4028"
"1039","2841","3999"
"1040","2676","3746"
"1041","2651","3706"
"1042","2604","3644"
"1043","2576","3605"
"1044","2536","3548"
"1045","2468","3442"
"1046","2422","3377"
"1047","2342","3256"
"1048","2304","3196"
"1049","2186","3028"
"1050","2235","3093"
"1051","2162","3004"
"1052","2184","3031"
"1053","2066","2887"
"1054","2045","2858"
"1055","1799","2510"
"1056","1764","2447"
"1057","1706","2364"
"1058","1567","2184"
"1059","1539","2137"
"1060","1537","2134"
"1061","2573","3655"
"1062","2841","3951"
"1063","2697","3809"
"1064","2715","3832"
"1065","2672","3774"
"1066","2846","3955"
"1067","2694","3795"
"1068","2731","3843"
"1069","2669","3753"
"1070","2671","3757"
"1071","2593","3633"
"1072","2582","3617"
"1073","2525","3533"
"1074","2621","3669"
"1075","2597","3632"
"1076","2548","3559"
"1077","2588","3616"
"1078","2626","3669"
"1079","2717","3850"
"1080","2744","3880"
"1081","2897","4093"
"1082","2770","3914"
"1083","2795","3945"
"1084","2864","4039"
"1085","2903","4093"
"1086","2854","4021"
"1087","2847","4009"
"1088","2788","3928"
"1089","2742","3861"
"1090","2714","3824"
"1091","2677","3772"
"1092","2077","2878"
"1093","2110","2926"
"1094","1899","2606"
"1095","1867","2559"
"1096","2089","2897"
"1097","2127","2954"
"1098","2045","2827"
"1099","1959","2696"
"1100","2016","2783"
"1101","1972","2710"
"1102","1955","2689"
"1103","1910","2622"
"1104","1955","2689"
"1105","2098","2914"
"1106","2050","2848"
"1107","1970","2739"
"1108","1960","2726"
"1109","1994","2774"
"1110","1947","2706"
"1111","1816","2534"
"1112","1869","2603"
"1113","1796","2503"
"1114","2093","2904"
"1115","1649","2302"
"1116","1630","2266"
"1117","1626","2266"
"1118","1554","2166"
"1119","2070","2873"
"1120","1451","2019"
"1121","1352","1879"
"1122","1433","1986"
"1123","1400","1942"
"1124","1272","1769"
"1125","1391","1929"
"1126","1313","1822"
"1127","2009","2791"
"1128","1997","2775"
"1129","2066","2868"
"1130","2477","3501"
"1131","2509","3544"
"1132","2493","3528"
"1133","2365","3326"
"1134","2417","3394"
"1135","2550","3572"
"1136","2343","3294"
"1137","2363","3320"
"1138","2626","3656"
"1139","2655","3703"
"1140","2430","3406"
"1141","2432","3406"
"1142","2538","3551"
"1143","2421","3395"
"1144","2672","3721"
"1145","2653","3695"
"1146","2600","3623"
"1147","2420","3389"
"1148","2471","3458"
"1149","2513","3509"
"1150","2712","3773"
"1151","2484","3467"
"1152","2522","3514"
"1153","2540","3540"
"1154","2341","3308"
"1155","2761","3837"
"1156","2560","3566"
"1157","2601","3615"
"1158","2620","3641"
"1159","2775","3853"
"1160","2814","3896"
"1161","2638","3667"
"1162","2644","3674"
"1163","2903","4009"
"1164","2866","3963"
"1165","2683","3726"
"1166","2711","3763"
"1167","2765","3841"
"1168","2760","3835"
"1169","2464","3483"
"1170","2774","3854"
"1171","2850","3953"
"1172","2881","3990"
"1173","2835","3929"
"1174","2959","4089"
"1175","2971","4105"
"1176","2939","4060"
"1177","2454","3468"
"1178","2473","3492"
"1179","2489","3504"
"1180","2538","3568"
"1181","2324","3271"
"1182","2291","3223"
"1183","2485","3497"
"1184","2807","3977"
"1185","2774","3916"
"1186","2685","3783"
"1187","2667","3759"
"1188","2665","3749"
"1189","2529","3557"
"1190","2616","3680"
"1191","2468","3466"
"1192","2510","3520"
"1193","2391","3359"
"1194","2498","3499"
"1195","2464","3445"
"1196","2796","3947"
"1197","2867","4039"
"1198","2401","3354"
"1199","2446","3408"
"1200","2332","3250"
"1201","2260","3164"
"1202","2239","3124"
"1203","2255","3140"
"1204","2182","3051"
"1205","2835","4010"
"1206","2232","3106"
"1207","2102","2936"
"1208","2137","2981"
"1209","2123","2943"
"1210","2041","2824"
"1211","2067","2881"
"1212","2001","2780"
"1213","2717","3843"
"1214","2735","3855"
"1215","1977","2735"
"1216","1959","2711"
"1217","1891","2621"
"1218","1927","2670"
"1219","1939","2688"
"1220","1885","2613"
"1221","1856","2575"
"1222","1891","2626"
"1223","1772","2465"
"1224","1730","2401"
"1225","1651","2292"
"1226","1647","2286"
"1227","2692","3794"
"1228","2792","3932"
"1229","1610","2235"
"1230","1528","2126"
"1231","1532","2128"
"1232","1480","2073"
"1233","2785","3933"
"1234","1422","1975"
"1235","1517","2121"
"1236","1361","1891"
"1237","1367","1909"
"1238","1363","1894"
"1239","1336","1864"
"1240","1264","1758"
"1241","1306","1820"
"1242","2642","3732"
"1243","1257","1749"
"1244","1179","1641"
"1245","1216","1691"
"1246","3242","4507"
"1247","3197","4445"
"1248","3154","4384"
"1249","3078","4278"
"1250","2974","4137"
"1251","2456","3430"
"1252","2358","3302"
"1253","2309","3234"
"1254","2185","3047"
"1255","2148","2993"
"1256","2069","2875"
"1257","2110","2929"
"1258","2097","2909"
"1259","1992","2765"
"1260","2039","2826"
"1261","1789","2468"
"1262","1678","2308"
"1263","1676","2300"
"1264","1716","2353"
"1265","1772","2427"
"1266","1393","1926"
"1267","1591","2183"
"1268","1654","2270"
"1269","1508","2080"
"1270","2723","3787"
"1271","2701","3757"
"1272","2776","3862"
"1273","2873","3991"
"1274","2841","3941"
"1275","2794","3881"
"1276","1322","1830"
"1277","1232","1697"
"1278","2928","4064"
"1279","2934","4077"
"1280","2561","3574"
"1281","2502","3498"
"1282","1276","1773"
"1283","1243","1730"
"1284","1244","1732"
"1285","2512","3512"
"1286","2669","3706"
"1287","2672","3710"
"1288","2747","3804"
"1289","2748","3805"
"1290","2547","3554"
"1291","2516","3516"
"1292","2534","3535"
"1293","2586","3603"
"1294","2664","3713"
"1295","2553","3562"
"1296","2554","3563"
"1297","3175","4412"
"1298","2987","4135"
"1299","2926","4054"
"1300","3036","4213"
"1301","2992","4145"
"1302","2968","4103"
"1303","2981","4120"
"1304","2905","4014"
"1305","2838","3923"
"1306","2791","3862"
"1307","2741","3806"
"1308","2814","3913"
"1309","2715","3782"
"1310","2659","3695"
"1311","2632","3652"
"1312","2520","3491"
"1313","2442","3371"
"1314","3278","4557"
"1315","2375","3279"
"1316","2329","3210"
"1317","2262","3114"
"1318","2324","3201"
"1319","2324","3201"
"1320","2320","3201"
"1321","2248","3103"
"1322","2142","2948"
"1323","2114","2908"
"1324","2111","2896"
"1325","2037","2801"
"1326","3258","4530"
"1327","3216","4470"
"1328","1894","2665"
"1329","1883","2648"
"1330","1862","2599"
"1331","1662","2319"
"1332","2835","3929"
"1333","2835","3929"
"1334","2430","3403"
"1335","2239","3124"
"1336","2255","3140"
"1337","2182","3051"
"1338","2835","4010"
"1339","2232","3106"
"1340","2102","2936"
"1341","2137","2981"
"1342","2123","2943"
"1343","2041","2824"
"1344","2067","2881"
"1345","2001","2780"
"1346","2717","3843"
"1347","2735","3855"
"1348","1977","2735"
"1349","1959","2711"
"1350","1891","2621"
"1351","1927","2670"
"1352","1939","2688"
"1353","1885","2613"
"1354","1856","2575"
"1355","1891","2626"
"1356","1772","2465"
"1357","1730","2401"
"1358","1651","2292"
"1359","1647","2286"
"1360","2692","3794"
"1361","2792","3932"
"1362","1610","2235"
"1363","1528","2126"
"1364","1532","2128"
"1365","1480","2073"
"1366","2785","3933"
"1367","1422","1975"
"1368","1517","2121"
"1369","1361","1891"
"1370","1367","1909"
"1371","1363","1894"
"1372","1336","1864"
"1373","1264","1758"
"1374","1306","1820"
"1375","2642","3732"
"1376","1257","1749"
"1377","1179","1641"
