"ID";"WALKING_DURATION";"WALKING_DISTANCE"
"422";"566";"738"
"422";"566";"738"
"422";"566";"738"
"422";"566";"738"
"422";"566";"738"
"423";"326";"405"
"423";"326";"405"
"423";"326";"405"
"423";"326";"405"
"423";"326";"405"
"423";"326";"405"
"424";"341";"426"
"424";"341";"426"
"424";"341";"426"
"424";"341";"426"
"424";"341";"426"
"424";"341";"426"
"425";"353";"443"
"425";"353";"443"
"425";"353";"443"
"425";"353";"443"
"425";"353";"443"
"425";"353";"443"
"426";"361";"454"
"426";"361";"454"
"426";"361";"454"
"426";"361";"454"
"426";"361";"454"
"426";"361";"454"
"427";"373";"470"
"427";"373";"470"
"427";"373";"470"
"427";"373";"470"
"427";"373";"470"
"427";"373";"470"
"428";"421";"530"
"428";"421";"530"
"428";"421";"530"
"428";"421";"530"
"428";"421";"530"
"428";"421";"530"
"429";"620";"829"
"429";"620";"829"
"429";"620";"829"
"429";"620";"829"
"429";"620";"829"
"429";"620";"829"
"430";"576";"769"
"430";"576";"769"
"430";"576";"769"
"430";"576";"769"
"430";"576";"769"
"430";"576";"769"
"431";"626";"838"
"431";"626";"838"
"431";"626";"838"
"431";"626";"838"
"431";"626";"838"
"431";"626";"838"
"432";"589";"786"
"432";"589";"786"
"432";"589";"786"
"432";"589";"786"
"432";"589";"786"
"432";"589";"786"
"433";"612";"816"
"433";"612";"816"
"433";"612";"816"
"433";"612";"816"
"433";"612";"816"
"433";"612";"816"
"434";"660";"880"
"434";"660";"880"
"434";"660";"880"
"434";"660";"880"
"434";"660";"880"
"434";"660";"880"
"435";"614";"818"
"435";"614";"818"
"435";"614";"818"
"435";"614";"818"
"435";"614";"818"
"435";"614";"818"
"436";"609";"808"
"436";"609";"808"
"436";"609";"808"
"436";"609";"808"
"436";"609";"808"
"436";"609";"808"
"437";"888";"1207"
"437";"888";"1207"
"437";"888";"1207"
"437";"888";"1207"
"437";"888";"1207"
"437";"888";"1207"
"438";"868";"1187"
"438";"868";"1187"
"438";"868";"1187"
"438";"868";"1187"
"438";"868";"1187"
"438";"868";"1187"
"439";"879";"1203"
"439";"879";"1203"
"439";"879";"1203"
"439";"879";"1203"
"439";"879";"1203"
"439";"879";"1203"
"444";"767";"1014"
"444";"767";"1014"
"444";"767";"1014"
"444";"767";"1014"
"444";"767";"1014"
"444";"767";"1014"
"445";"734";"968"
"445";"734";"968"
"445";"734";"968"
"445";"734";"968"
"445";"734";"968"
"445";"734";"968"
"446";"908";"1214"
"446";"908";"1214"
"446";"908";"1214"
"446";"908";"1214"
"446";"908";"1214"
"446";"908";"1214"
"447";"762";"1007"
"447";"762";"1007"
"447";"762";"1007"
"447";"762";"1007"
"447";"762";"1007"
"447";"762";"1007"
"448";"762";"1007"
"448";"762";"1007"
"448";"762";"1007"
"448";"762";"1007"
"448";"762";"1007"
"448";"762";"1007"
"449";"762";"1007"
"449";"762";"1007"
"449";"762";"1007"
"449";"762";"1007"
"449";"762";"1007"
"449";"762";"1007"
"450";"724";"953"
"450";"724";"953"
"450";"724";"953"
"450";"724";"953"
"450";"724";"953"
"450";"724";"953"
"451";"709";"931"
"451";"709";"931"
"451";"709";"931"
"451";"709";"931"
"451";"709";"931"
"451";"709";"931"
"452";"715";"940"
"452";"715";"940"
"452";"715";"940"
"452";"715";"940"
"452";"715";"940"
"452";"715";"940"
"453";"793";"1041"
"453";"793";"1041"
"453";"793";"1041"
"453";"793";"1041"
"453";"793";"1041"
"453";"793";"1041"
"454";"529";"681"
"454";"529";"681"
"454";"529";"681"
"454";"529";"681"
"454";"529";"681"
"454";"529";"681"
"455";"658";"850"
"455";"658";"850"
"455";"658";"850"
"455";"658";"850"
"455";"658";"850"
"455";"658";"850"
"456";"503";"641"
"456";"503";"641"
"456";"503";"641"
"456";"503";"641"
"456";"503";"641"
"456";"503";"641"
"457";"577";"736"
"457";"577";"736"
"457";"577";"736"
"457";"577";"736"
"457";"577";"736"
"457";"577";"736"
"458";"564";"719"
"458";"564";"719"
"458";"564";"719"
"458";"564";"719"
"458";"564";"719"
"458";"564";"719"
"459";"603";"773"
"459";"603";"773"
"459";"603";"773"
"459";"603";"773"
"459";"603";"773"
"459";"603";"773"
"460";"529";"675"
"460";"529";"675"
"460";"529";"675"
"460";"529";"675"
"460";"529";"675"
"460";"529";"675"
"482";"1036";"1361"
"482";"1036";"1361"
"482";"1036";"1361"
"482";"1036";"1361"
"482";"1036";"1361"
"482";"1036";"1361"
"483";"409";"622"
"483";"409";"622"
"483";"409";"622"
"483";"409";"622"
"483";"409";"622"
"483";"409";"622"
"484";"421";"642"
"484";"421";"642"
"484";"421";"642"
"484";"421";"642"
"484";"421";"642"
"484";"421";"642"
"520";"197";"304"
"520";"197";"304"
"520";"197";"304"
"520";"197";"304"
"520";"197";"304"
"520";"197";"304"
"521";"72";"100"
"521";"72";"100"
"521";"72";"100"
"521";"72";"100"
"521";"72";"100"
"521";"72";"100"
"522";"101";"150"
"522";"101";"150"
"522";"101";"150"
"522";"101";"150"
"522";"101";"150"
"522";"101";"150"
"523";"740";"996"
"523";"740";"996"
"523";"740";"996"
"523";"740";"996"
"523";"740";"996"
"523";"740";"996"
"524";"692";"932"
"524";"692";"932"
"524";"692";"932"
"524";"692";"932"
"524";"692";"932"
"524";"692";"932"
"525";"833";"1120"
"525";"833";"1120"
"525";"833";"1120"
"525";"833";"1120"
"525";"833";"1120"
"525";"833";"1120"
"526";"1041";"1394"
"526";"1041";"1394"
"526";"1041";"1394"
"526";"1041";"1394"
"526";"1041";"1394"
"526";"1041";"1394"
"527";"871";"1151"
"527";"871";"1151"
"527";"871";"1151"
"527";"871";"1151"
"527";"871";"1151"
"527";"871";"1151"
"528";"872";"1152"
"528";"872";"1152"
"528";"872";"1152"
"528";"872";"1152"
"528";"872";"1152"
"528";"872";"1152"
"529";"877";"1158"
"529";"877";"1158"
"529";"877";"1158"
"529";"877";"1158"
"529";"877";"1158"
"529";"877";"1158"
"530";"906";"1195"
"530";"906";"1195"
"530";"906";"1195"
"530";"906";"1195"
"530";"906";"1195"
"530";"906";"1195"
"531";"805";"1062"
"531";"805";"1062"
"531";"805";"1062"
"531";"805";"1062"
"531";"805";"1062"
"531";"805";"1062"
"533";"919";"1236"
"533";"919";"1236"
"533";"919";"1236"
"533";"919";"1236"
"533";"919";"1236"
"533";"919";"1236"
"534";"913";"1220"
"534";"913";"1220"
"534";"913";"1220"
"534";"913";"1220"
"534";"913";"1220"
"534";"913";"1220"
"535";"886";"1194"
"535";"886";"1194"
"535";"886";"1194"
"535";"886";"1194"
"535";"886";"1194"
"535";"886";"1194"
"536";"897";"1208"
"536";"897";"1208"
"536";"897";"1208"
"536";"897";"1208"
"536";"897";"1208"
"536";"897";"1208"
"537";"897";"1208"
"537";"897";"1208"
"537";"897";"1208"
"537";"897";"1208"
"537";"897";"1208"
"537";"897";"1208"
"538";"947";"1265"
"538";"947";"1265"
"538";"947";"1265"
"538";"947";"1265"
"538";"947";"1265"
"538";"947";"1265"
"539";"1036";"1387"
"539";"1036";"1387"
"539";"1036";"1387"
"539";"1036";"1387"
"539";"1036";"1387"
"539";"1036";"1387"
"540";"1052";"1407"
"540";"1052";"1407"
"540";"1052";"1407"
"540";"1052";"1407"
"540";"1052";"1407"
"540";"1052";"1407"
"541";"1008";"1339"
"541";"1008";"1339"
"541";"1008";"1339"
"541";"1008";"1339"
"541";"1008";"1339"
"541";"1008";"1339"
"542";"1008";"1339"
"542";"1008";"1339"
"542";"1008";"1339"
"542";"1008";"1339"
"542";"1008";"1339"
"542";"1008";"1339"
"543";"1033";"1378"
"543";"1033";"1378"
"543";"1033";"1378"
"543";"1033";"1378"
"543";"1033";"1378"
"543";"1033";"1378"
"550";"628";"860"
"550";"628";"860"
"550";"628";"860"
"550";"628";"860"
"550";"628";"860"
"550";"628";"860"
"551";"651";"874"
"551";"651";"874"
"551";"651";"874"
"551";"651";"874"
"551";"651";"874"
"551";"651";"874"
"552";"659";"879"
"552";"659";"879"
"552";"659";"879"
"552";"659";"879"
"552";"659";"879"
"552";"659";"879"
"553";"248";"383"
"553";"248";"383"
"553";"248";"383"
"553";"248";"383"
"553";"248";"383"
"553";"248";"383"
"554";"289";"417"
"554";"289";"417"
"554";"289";"417"
"554";"289";"417"
"554";"289";"417"
"554";"289";"417"
"555";"291";"442"
"555";"291";"442"
"555";"291";"442"
"555";"291";"442"
"555";"291";"442"
"555";"291";"442"
"556";"330";"527"
"556";"330";"527"
"556";"330";"527"
"556";"330";"527"
"556";"330";"527"
"556";"330";"527"
"557";"299";"475"
"557";"299";"475"
"557";"299";"475"
"557";"299";"475"
"557";"299";"475"
"557";"299";"475"
"558";"282";"406"
"558";"282";"406"
"558";"282";"406"
"558";"282";"406"
"558";"282";"406"
"558";"282";"406"
"559";"254";"395"
"559";"254";"395"
"559";"254";"395"
"559";"254";"395"
"559";"254";"395"
"559";"254";"395"
"560";"340";"542"
"560";"340";"542"
"560";"340";"542"
"560";"340";"542"
"560";"340";"542"
"560";"340";"542"
"561";"267";"424"
"561";"267";"424"
"561";"267";"424"
"561";"267";"424"
"561";"267";"424"
"561";"267";"424"
"562";"492";"631"
"562";"492";"631"
"562";"492";"631"
"562";"492";"631"
"562";"492";"631"
"562";"492";"631"
"563";"542";"703"
"563";"542";"703"
"563";"542";"703"
"563";"542";"703"
"563";"542";"703"
"563";"542";"703"
"564";"559";"726"
"564";"559";"726"
"564";"559";"726"
"564";"559";"726"
"564";"559";"726"
"564";"559";"726"
"565";"466";"593"
"565";"466";"593"
"565";"466";"593"
"565";"466";"593"
"565";"466";"593"
"565";"466";"593"
"566";"524";"678"
"566";"524";"678"
"566";"524";"678"
"566";"524";"678"
"566";"524";"678"
"566";"524";"678"
"567";"547";"712"
"567";"547";"712"
"567";"547";"712"
"567";"547";"712"
"567";"547";"712"
"567";"547";"712"
"568";"476";"602"
"568";"476";"602"
"568";"476";"602"
"568";"476";"602"
"568";"476";"602"
"568";"476";"602"
"569";"571";"741"
"569";"571";"741"
"569";"571";"741"
"569";"571";"741"
"569";"571";"741"
"569";"571";"741"
"570";"537";"681"
"570";"537";"681"
"570";"537";"681"
"570";"537";"681"
"570";"537";"681"
"570";"537";"681"
"571";"536";"685"
"571";"536";"685"
"571";"536";"685"
"571";"536";"685"
"571";"536";"685"
"571";"536";"685"
"572";"575";"733"
"572";"575";"733"
"572";"575";"733"
"572";"575";"733"
"572";"575";"733"
"572";"575";"733"
"573";"542";"694"
"573";"542";"694"
"573";"542";"694"
"573";"542";"694"
"573";"542";"694"
"573";"542";"694"
"574";"468";"596"
"574";"468";"596"
"574";"468";"596"
"574";"468";"596"
"574";"468";"596"
"574";"468";"596"
"575";"459";"583"
"575";"459";"583"
"575";"459";"583"
"575";"459";"583"
"575";"459";"583"
"575";"459";"583"
"576";"572";"729"
"576";"572";"729"
"576";"572";"729"
"576";"572";"729"
"576";"572";"729"
"576";"572";"729"
"577";"570";"732"
"577";"570";"732"
"577";"570";"732"
"577";"570";"732"
"577";"570";"732"
"577";"570";"732"
"578";"629";"821"
"578";"629";"821"
"578";"629";"821"
"578";"629";"821"
"578";"629";"821"
"578";"629";"821"
"579";"631";"825"
"579";"631";"825"
"579";"631";"825"
"579";"631";"825"
"579";"631";"825"
"579";"631";"825"
"580";"736";"975"
"580";"736";"975"
"580";"736";"975"
"580";"736";"975"
"580";"736";"975"
"580";"736";"975"
"581";"671";"883"
"581";"671";"883"
"581";"671";"883"
"581";"671";"883"
"581";"671";"883"
"581";"671";"883"
"582";"563";"715"
"582";"563";"715"
"582";"563";"715"
"582";"563";"715"
"582";"563";"715"
"582";"563";"715"
"583";"861";"1146"
"583";"861";"1146"
"583";"861";"1146"
"583";"861";"1146"
"583";"861";"1146"
"583";"861";"1146"
"584";"886";"1178"
"584";"886";"1178"
"584";"886";"1178"
"584";"886";"1178"
"584";"886";"1178"
"584";"886";"1178"
"585";"867";"1153"
"585";"867";"1153"
"585";"867";"1153"
"585";"867";"1153"
"585";"867";"1153"
"585";"867";"1153"
"586";"803";"1071"
"586";"803";"1071"
"586";"803";"1071"
"586";"803";"1071"
"586";"803";"1071"
"586";"803";"1071"
"587";"839";"1117"
"587";"839";"1117"
"587";"839";"1117"
"587";"839";"1117"
"587";"839";"1117"
"587";"839";"1117"
"588";"824";"1097"
"588";"824";"1097"
"588";"824";"1097"
"588";"824";"1097"
"588";"824";"1097"
"588";"824";"1097"
"589";"826";"1102"
"589";"826";"1102"
"589";"826";"1102"
"589";"826";"1102"
"589";"826";"1102"
"589";"826";"1102"
"590";"810";"1079"
"590";"810";"1079"
