"ID","WALKING_DURATION","WALKING_DISTANCE"
"122","1343","1887"
"123","1363","1918"
"124","1473","2065"
"125","1071","1487"
"126","1021","1414"
"127","1063","1475"
"128","1237","1740"
"129","1461","2048"
"130","1274","1792"
"131","1308","1841"
"132","1404","1964"
"133","1513","2119"
"134","1479","2066"
"135","1480","2067"
"136","1459","2043"
"137","1183","1663"
"138","1100","1532"
"139","1521","2136"
"140","1613","2262"
"141","1554","2186"
"142","1585","2229"
"143","1561","2186"
"144","1662","2332"
"145","1657","2324"
"146","1525","2137"
"147","1554","2180"
"148","1582","2219"
"149","1154","1611"
"150","1080","1496"
"151","1100","1527"
"152","1123","1562"
"153","1437","2024"
"154","1530","2153"
"155","1457","2042"
"156","1243","1749"
"157","1324","1863"
"158","1625","2293"
"159","1568","2213"
"160","1399","1974"
"161","1579","2222"
"162","1541","2169"
"163","1547","2178"
"164","1516","2080"
"165","1695","2304"
"166","1844","2498"
"167","1862","2523"
"168","1809","2448"
"169","1563","2118"
"170","1512","2061"
"171","1704","2324"
"172","1732","2364"
"173","1475","2046"
"174","1459","2035"
"175","1550","2158"
"176","1776","2469"
"177","1721","2404"
"178","1667","2334"
"179","1921","2674"
"180","1886","2639"
"181","1829","2566"
"182","1888","2653"
"183","1920","2690"
"184","1898","2666"
"185","1403","1935"
"186","630","868"
"187","594","817"
"188","740","1015"
"189","750","1024"
"190","708","972"
"191","722","990"
"192","1901","2635"
"193","2383","3299"
"194","2133","2946"
"195","2354","3294"
"196","2153","2964"
"197","2402","3355"
"198","2483","3470"
"199","2211","3049"
"200","2496","3489"
"201","1663","2298"
"202","2296","3173"
"203","2561","3576"
"204","2208","3089"
"205","2335","3261"
"206","2440","3394"
"207","1689","2333"
"208","2245","3108"
"209","1750","2418"
"210","2232","3089"
"211","1786","2473"
"212","2277","3137"
"213","2308","3182"
"214","1451","1999"
"215","1549","2134"
"216","1587","2190"
"217","1631","2246"
"218","1669","2299"
"219","1401","1917"
"220","1632","2243"
"221","1708","2349"
"222","1460","1993"
"223","1426","1938"
"224","1353","1833"
"225","1409","1904"
"226","1748","2406"
"227","1526","2075"
"228","1841","2537"
"229","1892","2611"
"230","1938","2679"
"231","1987","2752"
"232","1526","2075"
"233","1916","2639"
"234","1897","2620"
"235","2011","2775"
"236","1860","2567"
"237","1606","2191"
"238","1901","2638"
"239","1605","2190"
"240","1523","2071"
"241","1468","1988"
"242","1506","2049"
"243","2029","2813"
"244","1820","2516"
"245","2040","2833"
"246","2077","2883"
"247","2146","2994"
"248","2125","2964"
"249","1756","2442"
"250","1755","2443"
"251","2068","2879"
"252","1905","2649"
"253","1783","2483"
"254","1807","2515"
"255","1728","2407"
"256","2147","3007"
"257","2016","2813"
"258","2177","3044"
"259","2145","2998"
"260","2258","3147"
"261","2358","3273"
"262","2362","3276"
"263","2362","3276"
"264","2395","3323"
"265","2705","3680"
"266","2973","4054"
"267","2485","3387"
"268","3036","4148"
"269","2245","3068"
"270","2533","3448"
"271","2508","3423"
"272","2613","3558"
"273","2271","3098"
"274","2639","3612"
"275","2702","3701"
"276","2355","3215"
"277","3032","4163"
"278","3023","4151"
"279","677","929"
"280","692","948"
"281","700","970"
"282","688","953"
"283","3124","4265"
"284","3175","4344"
"285","2733","3718"
"286","2643","3605"
"287","2814","3829"
"288","2952","4024"
"289","3030","4140"
"290","1789","2502"
"291","1815","2541"
"292","1968","2745"
"293","1917","2674"
"294","1861","2603"
"295","1877","2623"
"296","1796","2511"
"297","1903","2666"
"298","1949","2726"
"299","1983","2779"
"300","1987","2783"
"301","2014","2823"
"302","2893","3946"
"303","2798","3830"
"304","2861","3920"
"305","2835","3863"
"306","2683","3685"
"307","2782","3800"
"308","2563","3498"
"309","2819","3864"
"310","2946","4041"
"311","2711","3705"
"312","2676","3653"
"313","399","545"
"314","445","607"
"315","485","658"
"316","627","844"
"317","533","725"
"318","551","751"
"319","772","1055"
"320","758","1050"
"321","767","1065"
"322","851","1183"
"323","914","1270"
"324","1066","1479"
"325","1117","1548"
"326","1178","1637"
"327","1186","1648"
"328","1232","1717"
"329","1164","1630"
"330","1545","2106"
"331","1152","1591"
"332","1208","1679"
"333","1226","1701"
"334","1270","1764"
"335","1279","1776"
"336","1307","1821"
"337","1310","1829"
"338","2029","2767"
"339","1933","2624"
"340","1282","1777"
"341","1383","1915"
"342","2048","2794"
"343","1996","2710"
"344","1379","1908"
"345","1386","1918"
"346","1380","1918"
"347","1431","1982"
"348","1565","2143"
"349","1112","1493"
"350","1094","1474"
"351","1275","1733"
"352","1425","1929"
"353","1409","1895"
"354","1364","1827"
"355","1170","1570"
"356","1227","1661"
"357","1180","1587"
"358","1291","1760"
"359","2296","3138"
"360","2434","3329"
"361","2350","3212"
"362","2407","3288"
"363","2298","3182"
"364","2480","3423"
"365","2785","3836"
"366","2872","3946"
"367","2872","3946"
"368","2862","3935"
"369","2896","3978"
"370","2553","3566"
"371","2642","3690"
"372","2444","3361"
"373","2366","3271"
"374","2443","3350"
"375","2506","3430"
"376","2502","3429"
"377","2567","3516"
"378","2565","3536"
"379","2388","3300"
"380","2621","3615"
"381","2071","2883"
"382","2539","3531"
"383","2836","3903"
"384","2968","4073"
"385","2891","3967"
"386","2880","3952"
"387","3027","4151"
"388","3081","4227"
"389","3023","4148"
"390","2998","4117"
"391","3118","4286"
"392","3189","4386"
"393","3187","4363"
"394","2151","2993"
"395","2247","3118"
"396","2317","3230"
"397","2464","3418"
"398","1363","1877"
"399","1636","2271"
"400","1666","2313"
"401","1574","2182"
"402","1643","2248"
"403","1571","2169"
"404","1593","2176"
"405","1622","2218"
"406","1606","2191"
"407","1649","2250"
"408","1688","2344"
"409","1722","2391"
"410","1417","1964"
"411","1525","2107"
"412","1470","2034"
"413","1480","2048"
"414","1518","2088"
"415","1518","2091"
"416","1512","2092"
"417","1587","2197"
"418","1666","2319"
"419","1504","2073"
"420","1622","2247"
"421","741","1016"
"422","961","1315"
"423","935","1275"
"424","875","1196"
"425","885","1225"
"426","1175","1603"
"427","1307","1766"
"428","1282","1745"
"429","1355","1849"
"430","1214","1697"
"431","1562","2132"
"432","1430","1972"
"433","1339","1823"
"434","1583","2163"
"435","1303","1801"
"436","1316","1845"
"437","1391","1953"
"438","1518","2138"
"439","1544","2151"
"440","1590","2210"
"441","1646","2286"
"442","1623","2256"
"443","1728","2405"
"444","1577","2217"
"445","1642","2302"
"446","1633","2290"
"447","1645","2308"
"448","1674","2359"
"449","1941","2706"
"450","1992","2776"
"451","2098","2920"
"452","1713","2406"
"453","1802","2538"
"454","1808","2538"
"455","1670","2345"
"456","1704","2393"
"457","1740","2441"
"458","1769","2482"
"459","1641","2306"
"460","1922","2703"
"461","1949","2744"
"462","2003","2816"
"463","469","637"
"464","2510","3491"
"465","2344","3259"
"466","2355","3270"
"467","1482","2025"
"468","2182","3019"
"469","1460","1993"
"470","1525","2085"
"471","1521","2078"
"472","2195","3034"
"473","1352","1852"
"474","1483","2029"
"475","1456","1996"
"476","1287","1757"
"477","1396","1913"
"478","1756","2420"
"479","1239","1689"
"480","1803","2478"
"481","1214","1655"
"482","1847","2537"
"483","1180","1605"
"484","1888","2592"
"485","1906","2616"
"486","1753","2414"
"487","1749","2404"
"488","1678","2301"
"489","1682","2306"
"490","1599","2199"
"491","1648","2260"
"492","1597","2188"
"493","1593","2184"
"494","1567","2149"
"495","1559","2136"
"496","1567","2149"
"497","1491","2047"
"498","1491","2047"
"499","1356","1854"
"500","1329","1815"
"501","1298","1769"
"502","1273","1742"
"503","1242","1687"
"504","1240","1685"
"505","1128","1538"
"506","2501","3480"
"507","1700","2334"
"508","1752","2406"
"509","1690","2319"
"510","1604","2206"
"511","1577","2174"
"512","1579","2169"
"513","1578","2168"
"514","1522","2092"
"515","1521","2089"
"516","1471","2010"
"517","1470","2009"
"518","1506","2064"
"519","1531","2104"
"520","1399","1919"
"521","1430","1959"
"522","1326","1822"
"523","1366","1874"
"524","1604","2215"
"525","1751","2407"
"526","1698","2327"
"527","1696","2326"
"528","1634","2243"
"529","1634","2243"
"530","2190","3048"
"531","2274","3151"
"532","2387","3324"
"533","1003","1357"
"534","1059","1441"
"535","1484","2030"
"536","1534","2102"
"537","1629","2259"
"538","1587","2201"
"539","1695","2338"
"540","1783","2455"
"541","1827","2518"
"542","1905","2623"
"543","2082","2852"
"544","2113","2882"
"545","2144","2916"
"546","2239","3049"
"547","1028","1391"
"548","1123","1529"
"549","1228","1686"
"550","2074","2890"
"551","2180","3025"
"552","2137","2976"
"553","1740","2401"
"554","1931","2692"
"555","1929","2678"
"556","1999","2791"
"557","2278","3169"
"558","2245","3125"
"559","2118","2944"
"560","2093","2903"
"561","2031","2812"
"562","1984","2745"
"563","1893","2614"
"564","1705","2346"
"565","1762","2422"
"566","1643","2270"
"567","1587","2189"
"568","1453","2013"
"569","1431","1977"
"570","1498","2062"
"571","1432","1979"
"572","1462","2010"
"573","1356","1870"
"574","1359","1873"
"575","1419","1951"
"576","1419","1951"
"577","1462","2005"
"578","1353","1872"
"579","1289","1774"
"580","1347","1851"
"581","1380","1896"
"582","1287","1772"
"583","1321","1819"
"584","1216","1669"
"585","1215","1668"
"586","1130","1544"
"587","1186","1627"
"588","1170","1603"
"589","1130","1543"
"590","1048","1428"
"591","1118","1526"
"592","996","1356"
"593","1019","1390"
"594","978","1330"
"595","976","1327"
"596","2432","3385"
"597","1471","2095"
"598","1157","1649"
"599","1997","2827"
"600","1813","2566"
"601","1704","2412"
"602","1881","2653"
"603","1912","2704"
"604","1945","2754"
"605","2005","2847"
"606","1876","2642"
"607","1893","2682"
"608","1862","2643"
"609","1434","2041"
"610","1376","1960"
"611","1379","1965"
"612","1471","2095"
"613","1513","2157"
"614","1476","2106"
"615","1497","2132"
"616","1441","2056"
"617","1462","2087"
"618","1545","2194"
"619","1376","1961"
"620","367","514"
"621","367","514"
"622","344","487"
"623","353","495"
"624","354","492"
"625","680","960"
"626","692","974"
"627","663","929"
"628","1236","1724"
"629","1221","1697"
"630","1115","1548"
"631","963","1339"
"632","754","1059"
"633","701","985"
"634","657","928"
"635","483","680"
"636","1179","1637"
"637","1203","1668"
"638","426","588"
"639","298","401"
"640","275","373"
"641","256","349"
"642","349","475"
"643","326","445"
"644","334","456"
"645","267","372"
"646","1092","1516"
"647","1212","1679"
"648","1060","1470"
"649","993","1377"
"650","1795","2525"
"651","1770","2488"
"652","1715","2415"
"653","1713","2407"
"654","1722","2416"
"655","1473","2089"
"656","1820","2560"
"657","1778","2501"
"658","1819","2561"
"659","1739","2496"
"660","1287","1837"
"661","1399","2005"
"662","1444","2071"
"663","1445","2066"
"664","1356","1940"
"665","1442","2060"
"666","1330","1907"
"667","1348","1926"
"668","1268","1814"
"669","1517","2123"
"670","1528","2135"
"671","1514","2115"
"672","1474","2061"
"673","1451","2045"
"674","1305","1855"
"675","1307","1866"
"676","1447","2044"
"677","1177","1685"
"678","1423","2015"
"679","1353","1935"
"680","1065","1525"
"681","1297","1857"
"682","1306","1867"
"683","987","1409"
"684","987","1411"
"685","1207","1725"
"686","974","1392"
"687","937","1336"
"688","919","1308"
"689","887","1260"
"690","1099","1581"
"691","954","1361"
"692","914","1303"
"693","1071","1542"
"694","1095","1572"
"695","1079","1557"
"696","1111","1604"
"697","1143","1653"
"698","1676","2356"
"699","866","1242"
"700","934","1337"
"701","892","1271"
"702","893","1269"
"703","1000","1430"
"704","961","1370"
"705","1060","1513"
"706","1048","1494"
"707","1001","1423"
"708","1076","1521"
"709","1102","1556"
"710","1131","1593"
"711","1115","1585"
"712","1195","1692"
"713","1184","1674"
"714","1139","1603"
"715","1261","1780"
"716","1202","1686"
"717","1336","1884"
"718","1277","1788"
"719","1227","1747"
"720","1629","2284"
"721","1215","1731"
"722","1304","1850"
"723","1708","2394"
"724","1591","2228"
"725","1784","2498"
"726","1510","2149"
"727","1421","2028"
"728","1316","1884"
"729","1265","1812"
"730","1228","1762"
"731","1191","1715"
"732","1365","1953"
"733","1514","2168"
"734","1478","2120"
"735","1220","1757"
"736","1269","1823"
"737","1185","1699"
"738","1279","1836"
"739","1298","1859"
"740","1220","1746"
"741","1455","2073"
"742","1570","2238"
"743","1577","2255"
"744","1610","2303"
"745","1419","2023"
"746","1524","2176"
"747","1414","2016"
"748","1524","2176"
"749","1513","2101"
"750","1591","2225"
"751","1479","2053"
"752","1425","1976"
"753","1597","2236"
"754","1514","2115"
"755","1569","2189"
"756","1346","1896"
"757","1353","1900"
"758","1171","1655"
"759","1136","1605"
"760","1225","1731"
"761","1205","1711"
"762","1101","1567"
"763","1157","1649"
"764","1685","2367"
"765","1538","2140"
"766","1591","2229"
"767","1383","1910"
"768","1435","1987"
"769","1325","1829"
"770","1095","1550"
"771","1037","1481"
"772","1169","1633"
"773","1138","1592"
"774","1104","1545"
"775","1052","1493"
"776","833","1189"
"777","962","1373"
"778","763","1085"
"779","814","1150"
"780","836","1189"
"781","793","1129"
"782","796","1119"
"783","771","1088"
"784","853","1209"
"785","834","1176"
"786","802","1128"
"787","833","1176"
"788","707","999"
"789","737","1048"
"790","712","1012"
"791","766","1086"
"792","802","1139"
"793","620","883"
"794","839","1190"
"795","872","1237"
"796","907","1289"
"797","629","887"
"798","585","825"
"799","506","711"
"800","1530","2136"
"801","1556","2177"
"802","1511","2107"
"803","675","952"
"804","572","806"
"805","664","940"
"806","593","841"
"807","572","808"
"808","1093","1524"
"809","1128","1576"
"810","1164","1626"
"811","782","1104"
"812","771","1088"
"813","718","1012"
"814","707","999"
"815","591","832"
"816","567","797"
"817","1170","1629"
"818","1217","1699"
"819","1490","2077"
"820","958","1337"
"821","943","1317"
"822","1118","1554"
"823","1101","1527"
"824","1055","1462"
"825","1039","1439"
"826","1457","2027"
"827","1367","1891"
"828","1222","1686"
"829","1327","1840"
"830","1279","1772"
"831","1324","1831"
"832","1178","1625"
"833","1126","1563"
"834","1279","1769"
"835","1237","1718"
"836","1339","1855"
"837","1075","1492"
"838","1196","1657"
"839","1039","1445"
"840","1012","1413"
"841","1058","1471"
"842","987","1381"
"843","946","1332"
"844","931","1311"
"845","924","1300"
"846","994","1408"
"847","1032","1461"
"848","889","1257"
"849","862","1220"
"850","1339","1855"
"851","1438","1998"
"852","1300","1805"
"853","1417","1968"
"854","1285","1790"
"855","1363","1885"
"856","1262","1749"
"857","817","1146"
"858","682","971"
"859","594","852"
"860","670","953"
"861","486","694"
"862","442","628"
"863","485","687"
"864","1240","1749"
"865","1230","1726"
"866","1192","1664"
"867","1149","1604"
"868","1130","1583"
"869","390","546"
"870","427","601"
"871","399","555"
"872","442","623"
"873","370","514"
"874","393","546"
"875","445","623"
"876","355","497"
"877","405","566"
"878","334","457"
"879","1126","1563"
"880","301","412"
"881","450","615"
"882","528","724"
"883","544","747"
"884","524","724"
"885","514","713"
"886","486","660"
"887","539","737"
"888","594","821"
"889","850","1192"
"890","916","1289"
"891","1095","1518"
"892","973","1359"
"893","807","1132"
"894","853","1194"
"895","775","1094"
"896","1005","1406"
"897","932","1300"
"898","904","1264"
"899","893","1249"
"900","873","1222"
"901","718","1008"
"902","565","798"
"903","1106","1547"
"904","1128","1577"
"905","1150","1608"
"906","887","1246"
"907","826","1154"
"908","916","1283"
"909","799","1114"
"910","911","1270"
"911","897","1249"
"912","899","1252"
"913","1136","1592"
"914","662","939"
"915","693","979"
"916","689","973"
"917","573","811"
"918","674","953"
"919","660","924"
"920","472","681"
"921","1112","1555"
"922","613","867"
"923","564","797"
"924","1080","1506"
"925","330","474"
"926","191","257"
"927","250","331"
"928","233","338"
"929","184","250"
"930","394","534"
"931","432","589"
"932","467","641"
"933","503","691"
"934","1008","1407"
"935","1070","1499"
"936","1076","1509"
"937","109","157"
"938","85","121"
"939","50","72"
"940","26","37"
"941","81","113"
"942","560","772"
"943","656","892"
"944","736","1003"
"945","737","1004"
"946","845","1158"
"947","846","1174"
"948","845","1173"
"949","1031","1439"
"950","1121","1557"
"951","719","983"
"952","719","982"
"953","795","1087"
"954","824","1129"
"955","916","1261"
"956","916","1261"
"957","1033","1452"
"958","978","1369"
"959","940","1322"
"960","685","975"
"961","614","872"
"962","614","880"
"963","938","1342"
"964","986","1412"
"965","558","796"
"966","936","1332"
"967","884","1257"
"968","912","1296"
"969","547","784"
"970","815","1160"
"971","746","1068"
"972","642","917"
"973","959","1373"
"974","388","548"
"975","587","829"
"976","586","828"
"977","597","846"
"978","324","463"
"979","496","701"
"980","311","428"
"981","377","528"
"982","326","453"
"983","383","521"
"984","267","373"
"985","214","300"
"986","210","294"
"987","1124","1628"
"988","139","197"
"989","275","372"
"990","323","439"
"991","312","421"
"992","831","1184"
"993","873","1248"
"994","1743","2454"
"995","1801","2530"
"996","1740","2444"
"997","1675","2352"
"998","1545","2163"
"999","1874","2643"
"1000","1920","2728"
"1001","1695","2418"
"1002","1651","2360"
"1003","1643","2349"
"1004","1674","2384"
"1005","1948","2765"
"1006","1622","2309"
"1007","1566","2224"
"1008","1735","2474"
"1009","1775","2534"
"1010","1570","2238"
"1011","1516","2165"
"1012","1792","2556"
"1013","1722","2465"
"1014","1062","1527"
"1015","920","1315"
"1016","830","1182"
"1017","924","1324"
"1018","806","1146"
"1019","819","1164"
"1020","839","1189"
"1021","829","1172"
"1022","798","1129"
"1023","990","1418"
"1024","638","911"
"1025","587","839"
"1026","570","818"
"1027","649","910"
"1028","508","729"
"1029","527","751"
"1030","588","827"
"1031","544","769"
"1032","397","564"
"1033","371","514"
"1034","433","610"
"1035","433","610"
"1036","457","635"
"1037","879","1252"
"1038","2017","2862"
"1039","1997","2833"
"1040","1837","2590"
"1041","1812","2550"
"1042","1766","2487"
"1043","1737","2448"
"1044","1709","2397"
"1045","1630","2285"
"1046","1584","2221"
"1047","1504","2100"
"1048","1465","2039"
"1049","1360","1876"
"1050","1409","1941"
"1051","1336","1852"
"1052","1358","1879"
"1053","1227","1730"
"1054","1206","1702"
"1055","1142","1590"
"1056","1209","1676"
"1057","1255","1741"
"1058","1259","1756"
"1059","1248","1734"
"1060","1277","1774"
"1061","1710","2466"
"1062","1715","2409"
"1063","1740","2493"
"1064","1710","2448"
"1065","1771","2536"
"1066","1719","2413"
"1067","1663","2378"
"1068","1699","2427"
"1069","1638","2336"
"1070","1639","2340"
"1071","1561","2217"
"1072","1551","2201"
"1073","1493","2116"
"1074","1589","2252"
"1075","1565","2215"
"1076","1516","2142"
"1077","1504","2130"
"1078","1467","2077"
"1079","1853","2661"
"1080","1828","2621"
"1081","2052","2927"
"1082","1804","2584"
"1083","1777","2544"
"1084","2000","2850"
"1085","2058","2927"
"1086","2009","2855"
"1087","2003","2843"
"1088","1757","2511"
"1089","1710","2444"
"1090","1683","2408"
"1091","1645","2355"
"1092","790","1107"
"1093","823","1155"
"1094","609","834"
"1095","577","787"
"1096","802","1125"
"1097","840","1183"
"1098","759","1056"
"1099","670","924"
"1100","729","1012"
"1101","682","938"
"1102","668","917"
"1103","620","850"
"1104","668","918"
"1105","1259","1757"
"1106","1212","1691"
"1107","1135","1575"
"1108","1121","1569"
"1109","1156","1617"
"1110","1108","1550"
"1111","985","1386"
"1112","1037","1455"
"1113","946","1333"
"1114","1255","1747"
"1115","915","1285"
"1116","1055","1472"
"1117","947","1324"
"1118","1008","1408"
"1119","1225","1693"
"1120","916","1281"
"1121","1020","1418"
"1122","1088","1512"
"1123","1146","1594"
"1124","1057","1469"
"1125","1282","1781"
"1126","1158","1610"
"1127","1165","1611"
"1128","1160","1608"
"1129","1227","1711"
"1130","1565","2243"
"1131","1620","2321"
"1132","1629","2338"
"1133","1333","1909"
"1134","1385","1977"
"1135","1375","1963"
"1136","1311","1877"
"1137","1332","1904"
"1138","1330","1878"
"1139","1359","1926"
"1140","1398","1989"
"1141","1400","1989"
"1142","1507","2134"
"1143","1389","1978"
"1144","1376","1944"
"1145","1357","1918"
"1146","1304","1846"
"1147","1388","1972"
"1148","1439","2041"
"1149","1481","2093"
"1150","1417","1996"
"1151","1388","1965"
"1152","1425","2011"
"1153","1443","2037"
"1154","1478","2119"
"1155","1465","2060"
"1156","1319","1865"
"1157","1357","1909"
"1158","1376","1935"
"1159","1479","2075"
"1160","1518","2118"
"1161","1352","1902"
"1162","1358","1909"
"1163","1608","2231"
"1164","1571","2186"
"1165","1388","1948"
"1166","1425","2000"
"1167","1480","2077"
"1168","1464","2058"
"1169","1552","2224"
"1170","1479","2077"
"1171","1554","2176"
"1172","1585","2213"
"1173","1540","2152"
"1174","1663","2311"
"1175","1675","2328"
"1176","1644","2282"
"1177","1525","2185"
"1178","1497","2145"
"1179","1457","2088"
"1180","1506","2151"
"1181","1292","1855"
"1182","1260","1806"
"1183","1435","2051"
"1184","1962","2811"
"1185","1929","2750"
"1186","1840","2617"
"1187","1822","2593"
"1188","1820","2583"
"1189","1684","2391"
"1190","1772","2514"
"1191","1623","2300"
"1192","1665","2354"
"1193","1547","2193"
"1194","1653","2333"
"1195","1619","2278"
"1196","1951","2781"
"1197","2022","2873"
"1198","1556","2188"
"1199","1601","2242"
"1200","1487","2084"
"1201","1415","1998"
"1202","1381","1941"
"1203","1410","1974"
"1204","1324","1868"
"1205","1990","2844"
"1206","1387","1940"
"1207","1257","1770"
"1208","1274","1795"
"1209","1278","1777"
"1210","1197","1658"
"1211","1205","1696"
"1212","1156","1614"
"1213","1872","2677"
"1214","1890","2689"
"1215","1114","1546"
"1216","1114","1544"
"1217","1046","1455"
"1218","1075","1495"
"1219","1095","1522"
"1220","1040","1447"
"1221","1020","1408"
"1222","1055","1459"
"1223","927","1298"
"1224","889","1242"
"1225","810","1133"
"1226","790","1113"
"1227","1847","2628"
"1228","1947","2766"
"1229","754","1063"
"1230","864","1203"
"1231","868","1205"
"1232","729","1032"
"1233","1940","2767"
"1234","822","1149"
"1235","766","1079"
"1236","865","1207"
"1237","743","1049"
"1238","952","1322"
"1239","777","1095"
"1240","1019","1419"
"1241","781","1097"
"1242","1798","2566"
"1243","1019","1419"
"1244","1011","1409"
"1245","1063","1478"
"1246","1946","2730"
"1247","1901","2667"
"1248","1858","2607"
"1249","1781","2501"
"1250","1678","2359"
"1251","1160","1652"
"1252","1068","1530"
"1253","1020","1463"
"1254","948","1351"
"1255","911","1297"
"1256","774","1098"
"1257","814","1152"
"1258","801","1132"
"1259","697","987"
"1260","744","1048"
"1261","499","696"
"1262","388","536"
"1263","387","529"
"1264","426","582"
"1265","482","655"
"1266","52","77"
"1267","302","411"
"1268","365","498"
"1269","218","308"
"1270","1437","2022"
"1271","1414","1993"
"1272","1489","2097"
"1273","1577","2214"
"1274","1554","2176"
"1275","1507","2116"
"1276","194","278"
"1277","270","373"
"1278","1802","2521"
"1279","1807","2535"
"1280","1265","1797"
"1281","1213","1727"
"1282","601","844"
"1283","639","897"
"1284","675","948"
"1285","1216","1734"
"1286","1373","1928"
"1287","1376","1932"
"1288","1451","2026"
"1289","1452","2027"
"1290","1252","1777"
"1291","1221","1739"
"1292","1239","1758"
"1293","1290","1826"
"1294","1369","1935"
"1295","1258","1784"
"1296","1258","1785"
"1297","1880","2635"
"1298","1700","2371"
"1299","1640","2291"
"1300","1749","2450"
"1301","1697","2367"
"1302","1672","2325"
"1303","1685","2343"
"1304","1610","2236"
"1305","1543","2145"
"1306","1495","2085"
"1307","1446","2028"
"1308","1525","2141"
"1309","1425","2010"
"1310","1369","1924"
"1311","1333","1864"
"1312","1221","1702"
"1313","1155","1600"
"1314","1982","2780"
"1315","1089","1508"
"1316","1047","1445"
"1317","980","1349"
"1318","1042","1436"
"1319","1043","1436"
"1320","1035","1431"
"1321","964","1333"
"1322","856","1178"
"1323","828","1138"
"1324","825","1126"
"1325","750","1027"
"1326","1962","2753"
"1327","1920","2693"
"1328","1030","1475"
"1329","1019","1459"
"1330","830","1182"
"1331","798","1129"
"1332","1540","2152"
"1333","1540","2152"
"1334","1585","2237"
"1335","1381","1941"
"1336","1410","1974"
"1337","1324","1868"
"1338","1990","2844"
"1339","1387","1940"
"1340","1257","1770"
"1341","1274","1795"
"1342","1278","1777"
"1343","1197","1658"
"1344","1205","1696"
"1345","1156","1614"
"1346","1872","2677"
"1347","1890","2689"
"1348","1114","1546"
"1349","1114","1544"
"1350","1046","1455"
"1351","1075","1495"
"1352","1095","1522"
"1353","1040","1447"
"1354","1020","1408"
"1355","1055","1459"
"1356","927","1298"
"1357","889","1242"
"1358","810","1133"
"1359","790","1113"
"1360","1847","2628"
"1361","1947","2766"
"1362","754","1063"
"1363","864","1203"
"1364","868","1205"
"1365","729","1032"
"1366","1940","2767"
"1367","822","1149"
"1368","766","1079"
"1369","865","1207"
"1370","743","1049"
"1371","952","1322"
"1372","777","1095"
"1373","1019","1419"
"1374","781","1097"
"1375","1798","2566"
"1376","1019","1419"
"1377","1011","1409"
"1378","1063","1478"
"1379","1946","2730"
"1380","1901","2667"
"1381","1858","2607"
"1382","1781","2501"
"1383","1678","2359"
"1384","1160","1652"
"1385","1068","1530"
"1386","1020","1463"
"1387","948","1351"
"1388","911","1297"
"1389","774","1098"
"1390","814","1152"
"1391","801","1132"
"1392","697","987"
"1393","744","1048"
"1394","499","696"
"1395","388","536"
"1396","387","529"
"1397","426","582"
"1398","482","655"
"1399","52","77"
"1400","302","411"
"1401","365","498"
"1402","218","308"
"1403","1437","2022"
"1404","1414","1993"
"1405","1489","2097"
"1406","1577","2214"
"1407","1554","2176"
"1408","1507","2116"
"1409","194","278"
"1410","270","373"
"1411","1802","2521"
"1412","1807","2535"
