"ID","WALKING_DURATION","WALKING_DISTANCE"
"105","2391","3219"
"106","2391","3219"
"107","2358","3169"
"108","2145","2891"
"109","2192","2956"
"110","2221","2999"
"111","2344","3157"
"112","2275","3066"
"113","2134","2880"
"114","2565","3436"
"115","2596","3516"
"116","2581","3496"
"117","2667","3613"
"118","2628","3558"
"119","2618","3543"
"120","2495","3385"
"121","2486","3354"
"122","2337","3150"
"123","2279","3068"
"124","2244","3016"
"125","2597","3519"
"126","2529","3421"
"127","2622","3553"
"128","2430","3276"
"129","2220","2984"
"130","2391","3222"
"131","2359","3177"
"132","2243","3018"
"133","2152","2893"
"134","2264","3043"
"135","2265","3044"
"136","2225","2990"
"137","2329","3172"
"138","2438","3302"
"139","2370","3200"
"140","2060","2772"
"141","2367","3199"
"142","2378","3215"
"143","2084","2801"
"144","1974","2655"
"145","1994","2684"
"146","2135","2871"
"147","2105","2833"
"148","2076","2794"
"149","2325","3157"
"150","2453","3313"
"151","2428","3283"
"152","2370","3211"
"153","2240","3058"
"154","2296","3100"
"155","2212","2971"
"156","2240","3048"
"157","2165","2953"
"158","2215","3002"
"159","2251","3046"
"160","2117","2891"
"161","2145","2903"
"162","2123","2874"
"163","2129","2882"
"164","2734","3620"
"165","2737","3610"
"166","2972","3915"
"167","2990","3941"
"168","2937","3866"
"169","2451","3234"
"170","2737","3613"
"171","2636","3474"
"172","2664","3514"
"173","2265","3019"
"174","2242","3006"
"175","2177","2907"
"176","2121","2838"
"177","2129","2850"
"178","2106","2826"
"179","1956","2616"
"180","1885","2521"
"181","1908","2559"
"182","1773","2378"
"183","1752","2343"
"184","1731","2319"
"185","2848","3789"
"186","2691","3601"
"187","2741","3668"
"188","2633","3515"
"189","2642","3571"
"190","2601","3472"
"191","2615","3490"
"192","1424","1964"
"193","973","1360"
"194","1208","1667"
"195","814","1140"
"196","1178","1614"
"197","915","1267"
"198","900","1250"
"199","1109","1523"
"200","817","1133"
"201","1659","2304"
"202","994","1378"
"203","947","1311"
"204","984","1368"
"205","963","1337"
"206","1088","1497"
"207","1530","2094"
"208","1114","1550"
"209","1474","2018"
"210","1006","1399"
"211","1408","1940"
"212","1051","1448"
"213","1081","1490"
"214","1793","2452"
"215","1766","2420"
"216","1653","2263"
"217","1604","2191"
"218","1557","2125"
"219","1827","2485"
"220","1743","2381"
"221","1572","2146"
"222","1794","2438"
"223","1930","2619"
"224","2020","2734"
"225","2036","2751"
"226","1549","2125"
"227","1736","2350"
"228","1565","2151"
"229","1492","2054"
"230","1407","1939"
"231","1457","2012"
"232","1736","2350"
"233","1497","2058"
"234","1384","1905"
"235","1252","1716"
"236","1460","2009"
"237","1662","2252"
"238","1367","1870"
"239","1663","2252"
"240","1836","2486"
"241","1945","2629"
"242","1860","2519"
"243","1279","1746"
"244","1610","2190"
"245","1290","1767"
"246","1244","1702"
"247","1078","1488"
"248","1062","1467"
"249","1449","1990"
"250","1408","1932"
"251","1216","1672"
"252","1390","1907"
"253","1505","2065"
"254","1468","2013"
"255","1545","2121"
"256","1460","1999"
"257","1476","2033"
"258","1396","1906"
"259","1344","1827"
"260","1307","1767"
"261","1170","1573"
"262","1146","1540"
"263","1146","1540"
"264","1111","1493"
"265","476","641"
"266","173","227"
"267","791","1089"
"268","132","172"
"269","924","1284"
"270","793","1086"
"271","625","864"
"272","554","758"
"273","882","1226"
"274","587","798"
"275","522","709"
"276","794","1103"
"277","182","242"
"278","253","342"
"279","2704","3665"
"280","2693","3649"
"281","2636","3568"
"282","2623","3550"
"283","175","233"
"284","222","304"
"285","485","652"
"286","890","1225"
"287","403","540"
"288","261","345"
"289","169","225"
"290","1782","2433"
"291","1794","2451"
"292","1428","1965"
"293","1713","2338"
"294","1660","2260"
"295","1673","2287"
"296","1655","2283"
"297","1615","2204"
"298","1572","2141"
"299","1499","2046"
"300","1571","2147"
"301","1603","2190"
"302","283","378"
"303","424","572"
"304","358","482"
"305","343","460"
"306","526","723"
"307","584","784"
"308","673","907"
"309","403","545"
"310","272","364"
"311","509","684"
"312","558","749"
"313","2884","3894"
"314","2840","3831"
"315","2869","3866"
"316","2682","3599"
"317","2832","3816"
"318","2778","3737"
"319","2675","3594"
"320","2668","3600"
"321","2685","3630"
"322","2742","3718"
"323","2667","3612"
"324","2621","3513"
"325","2640","3537"
"326","2551","3420"
"327","2559","3431"
"328","2439","3273"
"329","2500","3360"
"330","2433","3221"
"331","2622","3509"
"332","2467","3303"
"333","2532","3392"
"334","2401","3215"
"335","2393","3203"
"336","2359","3161"
"337","2381","3198"
"338","3157","4185"
"339","3061","4042"
"340","2404","3209"
"341","2338","3118"
"342","3176","4212"
"343","3124","4128"
"344","2368","3156"
"345","2362","3147"
"346","2292","3065"
"347","2312","3079"
"348","1712","2357"
"349","2273","3078"
"350","2115","2839"
"351","1988","2685"
"352","2054","2767"
"353","2114","2838"
"354","2164","2901"
"355","2115","2855"
"356","2062","2784"
"357","2209","2989"
"358","1909","2594"
"359","953","1324"
"360","798","1112"
"361","915","1274"
"362","936","1301"
"363","942","1317"
"364","804","1115"
"365","447","624"
"366","442","606"
"367","442","606"
"368","432","595"
"369","368","504"
"370","760","1058"
"371","777","1077"
"372","758","1051"
"373","925","1283"
"374","772","1061"
"375","731","994"
"376","716","981"
"377","655","895"
"378","663","926"
"379","890","1238"
"380","605","846"
"381","1442","1954"
"382","1001","1353"
"383","588","814"
"384","524","697"
"385","558","764"
"386","461","630"
"387","499","679"
"388","475","645"
"389","416","566"
"390","323","439"
"391","250","340"
"392","177","240"
"393","173","236"
"394","1364","1844"
"395","1264","1701"
"396","1220","1651"
"397","1066","1431"
"398","1874","2554"
"399","1624","2222"
"400","1657","2267"
"401","1700","2324"
"402","1960","2668"
"403","1945","2645"
"404","1909","2596"
"405","1938","2638"
"406","1834","2488"
"407","1788","2423"
"408","1614","2205"
"409","1579","2158"
"410","1891","2589"
"411","1839","2510"
"412","1839","2510"
"413","1765","2408"
"414","1927","2623"
"415","1927","2626"
"416","1835","2505"
"417","1700","2322"
"418","1641","2253"
"419","1913","2608"
"420","1701","2324"
"421","2634","3517"
"422","2579","3492"
"423","2552","3452"
"424","2458","3321"
"425","2558","3459"
"426","2252","3060"
"427","2021","2732"
"428","2097","2841"
"429","2020","2741"
"430","2050","2768"
"431","1893","2570"
"432","2088","2852"
"433","2149","2908"
"434","1914","2601"
"435","1943","2656"
"436","2152","2924"
"437","2182","2979"
"438","2100","2843"
"439","1778","2444"
"440","1708","2342"
"441","1641","2247"
"442","1713","2350"
"443","1602","2197"
"444","2042","2759"
"445","1858","2562"
"446","2106","2843"
"447","2118","2861"
"448","1931","2612"
"449","1554","2113"
"450","1504","2043"
"451","1402","1899"
"452","1893","2557"
"453","1808","2441"
"454","1837","2471"
"455","1980","2664"
"456","1950","2624"
"457","1915","2575"
"458","1902","2558"
"459","2081","2808"
"460","1721","2310"
"461","1656","2219"
"462","1618","2168"
"463","2901","3912"
"464","3924","5428"
"465","3758","5195"
"466","3768","5206"
"467","2524","3445"
"468","3596","4956"
"469","2429","3313"
"470","2418","3298"
"471","2409","3285"
"472","3609","4970"
"473","2320","3170"
"474","2372","3237"
"475","2345","3203"
"476","2337","3185"
"477","2337","3194"
"478","3243","4455"
"479","2289","3117"
"480","3204","4395"
"481","2264","3082"
"482","3170","4346"
"483","2247","3033"
"484","3133","4293"
"485","3016","4134"
"486","2986","4099"
"487","2877","3943"
"488","2877","3933"
"489","2881","3937"
"490","2862","3914"
"491","2848","3892"
"492","2796","3820"
"493","2792","3815"
"494","2767","3780"
"495","2758","3767"
"496","2767","3780"
"497","2592","3541"
"498","2592","3541"
"499","2398","3274"
"500","2379","3243"
"501","2347","3197"
"502","2325","3165"
"503","2291","3115"
"504","2290","3113"
"505","2243","3047"
"506","3915","5417"
"507","2214","3022"
"508","2266","3094"
"509","2203","3007"
"510","2117","2895"
"511","1891","2596"
"512","2142","2925"
"513","2166","2959"
"514","2190","2990"
"515","2153","2940"
"516","1839","2514"
"517","1839","2513"
"518","1799","2463"
"519","1722","2376"
"520","2010","2745"
"521","2042","2785"
"522","1978","2702"
"523","2067","2821"
"524","3056","4201"
"525","2874","3939"
"526","2940","4019"
"527","2941","4021"
"528","2949","4043"
"529","2949","4044"
"530","2148","2982"
"531","2232","3085"
"532","2333","3237"
"533","2300","3100"
"534","2300","3100"
"535","1735","2383"
"536","1665","2295"
"537","1631","2266"
"538","1502","2095"
"539","1537","2130"
"540","1574","2179"
"541","1618","2242"
"542","1697","2347"
"543","1075","1500"
"544","1042","1447"
"545","981","1355"
"546","910","1258"
"547","2181","2935"
"548","2024","2727"
"549","2005","2712"
"550","2032","2824"
"551","2137","2959"
"552","2095","2910"
"553","1766","2443"
"554","1889","2626"
"555","1887","2612"
"556","1956","2725"
"557","4085","5631"
"558","4052","5587"
"559","3924","5406"
"560","3900","5365"
"561","3837","5274"
"562","3791","5207"
"563","3699","5076"
"564","3369","4626"
"565","3427","4702"
"566","3094","4256"
"567","2983","4098"
"568","3038","4165"
"569","2970","4074"
"570","2914","3990"
"571","2969","4073"
"572","2945","4030"
"573","2942","4021"
"574","2945","4025"
"575","3005","4102"
"576","3005","4102"
"577","2664","3639"
"578","2939","4023"
"579","2748","3766"
"580","2904","3943"
"581","2634","3598"
"582","2845","3863"
"583","2879","3910"
"584","2773","3760"
"585","2773","3760"
"586","2613","3541"
"587","2595","3521"
"588","2562","3475"
"589","2575","3487"
"590","2549","3450"
"591","2495","3377"
"592","2554","3448"
"593","2395","3240"
"594","2378","3211"
"595","2379","3213"
"596","4231","5847"
"597","4441","6131"
"598","4125","5684"
"599","4973","6866"
"600","4790","6605"
"601","4680","6451"
"602","4858","6692"
"603","4889","6743"
"604","4922","6793"
"605","4982","6886"
"606","4852","6681"
"607","4870","6721"
"608","4839","6682"
"609","4404","6078"
"610","4331","5979"
"611","4348","6001"
"612","4441","6131"
"613","4482","6194"
"614","4446","6142"
"615","4466","6168"
"616","4411","6092"
"617","4432","6123"
"618","4515","6230"
"619","4345","5997"
"620","3481","4695"
"621","3481","4695"
"622","3458","4668"
"623","3469","4729"
"624","3466","4721"
"625","3817","5168"
"626","3829","5182"
"627","3760","5126"
"628","4087","5593"
"629","4072","5566"
"630","3966","5417"
"631","3761","5122"
"632","3714","5067"
"633","3661","4993"
"634","3560","4857"
"635","3415","4660"
"636","4030","5506"
"637","4081","5577"
"638","3339","4543"
"639","3161","4285"
"640","3179","4311"
"641","3186","4325"
"642","3106","4212"
"643","3124","4238"
"644","3039","4121"
"645","3094","4206"
"646","3943","5385"
"647","4040","5510"
"648","3911","5326"
"649","3844","5245"
"650","4771","6564"
"651","4747","6527"
"652","4692","6454"
"653","4690","6446"
"654","4698","6455"
"655","4443","6126"
"656","4815","6616"
"657","4773","6557"
"658","4795","6600"
"659","4709","6533"
"660","4256","5874"
"661","4369","6041"
"662","4413","6107"
"663","4414","6103"
"664","4325","5976"
"665","4412","6096"
"666","4279","5915"
"667","4318","5963"
"668","4217","5822"
"669","4504","6171"
"670","4504","6174"
"671","4490","6154"
"672","4451","6100"
"673","4420","6081"
"674","4280","5897"
"675","4276","5902"
"676","4417","6080"
"677","4152","5726"
"678","4381","6044"
"679","4323","5971"
"680","4035","5556"
"681","4267","5893"
"682","4276","5903"
"683","3846","5287"
"684","3800","5220"
"685","4155","5734"
"686","3787","5201"
"687","3770","5171"
"688","3732","5117"
"689","3699","5069"
"690","4048","5589"
"691","3767","5170"
"692","3726","5113"
"693","4020","5550"
"694","4043","5581"
"695","4027","5566"
"696","4059","5613"
"697","4092","5662"
"698","4671","6412"
"699","3561","4902"
"700","3505","4825"
"701","3470","4768"
"702","3399","4654"
"703","3430","4721"
"704","3388","4657"
"705","3371","4638"
"706","3362","4623"
"707","3310","4547"
"708","3327","4566"
"709","3302","4528"
"710","3327","4560"
"711","3298","4532"
"712","3250","4461"
"713","3239","4443"
"714","3187","4367"
"715","3198","4389"
"716","3132","4287"
"717","3124","4285"
"718","3066","4194"
"719","3426","4710"
"720","4624","6340"
"721","3378","4644"
"722","3327","4569"
"723","4703","6450"
"724","4568","6261"
"725","4780","6554"
"726","4435","6123"
"727","4348","6004"
"728","4265","5892"
"729","4213","5820"
"730","4176","5771"
"731","4140","5724"
"732","4313","5961"
"733","4483","6205"
"734","4447","6156"
"735","4169","5766"
"736","4217","5832"
"737","4134","5708"
"738","4228","5844"
"739","4247","5868"
"740","4169","5755"
"741","4381","6047"
"742","4496","6212"
"743","4505","6231"
"744","4535","6277"
"745","4345","5997"
"746","4451","6152"
"747","4340","5990"
"748","4452","6153"
"749","4490","6142"
"750","4577","6273"
"751","4455","6094"
"752","4402","6017"
"753","4574","6270"
"754","4500","6163"
"755","4555","6236"
"756","4321","5938"
"757","4328","5941"
"758","4147","5697"
"759","4113","5646"
"760","4200","5772"
"761","4173","5746"
"762","4075","5608"
"763","4125","5684"
"764","4681","6423"
"765","4515","6181"
"766","4587","6285"
"767","4411","5988"
"768","4412","6028"
"769","4352","5906"
"770","4072","5591"
"771","4014","5523"
"772","4205","5717"
"773","4138","5672"
"774","4141","5629"
"775","4029","5535"
"776","3810","5230"
"777","3980","5475"
"778","3669","5026"
"779","3641","4980"
"780","3862","5262"
"781","3819","5202"
"782","3606","4926"
"783","3598","4918"
"784","3681","5038"
"785","3644","4983"
"786","3612","4935"
"787","3859","5249"
"788","3516","4806"
"789","3764","5120"
"790","3432","4697"
"791","3354","4588"
"792","3408","4664"
"793","3627","4923"
"794","3277","4484"
"795","3312","4533"
"796","3352","4589"
"797","3590","4862"
"798","3546","4800"
"799","3468","4686"
"800","4530","6198"
"801","4555","6239"
"802","4509","6167"
"803","3543","4838"
"804","3533","4781"
"805","3397","4645"
"806","3374","4570"
"807","3352","4537"
"808","3101","4228"
"809","3086","4220"
"810","3089","4224"
"811","3347","4578"
"812","3359","4550"
"813","3305","4475"
"814","3295","4461"
"815","3223","4357"
"816","3202","4324"
"817","3041","4151"
"818","2996","4094"
"819","4526","6154"
"820","2953","3978"
"821","2959","3986"
"822","2955","3977"
"823","2940","3955"
"824","2896","3890"
"825","2878","3864"
"826","4493","6104"
"827","4394","5968"
"828","4249","5759"
"829","4351","5915"
"830","4307","5849"
"831","4352","5908"
"832","4204","5697"
"833","4162","5640"
"834","4307","5846"
"835","4273","5794"
"836","4374","5931"
"837","4099","5561"
"838","4232","5734"
"839","4063","5515"
"840","4037","5483"
"841","4095","5555"
"842","4012","5451"
"843","3983","5416"
"844","3968","5395"
"845","3951","5373"
"846","4031","5492"
"847","4050","5563"
"848","3926","5342"
"849","3898","5304"
"850","4374","5931"
"851","4474","6074"
"852","4336","5882"
"853","4453","6045"
"854","4321","5866"
"855","4386","5959"
"856","4288","5821"
"857","3853","5222"
"858","3718","5047"
"859","3621","4924"
"860","3697","5026"
"861","3513","4766"
"862","3468","4700"
"863","3512","4760"
"864","4276","5826"
"865","4266","5803"
"866","4227","5740"
"867","4185","5681"
"868","4166","5660"
"869","3424","4620"
"870","3461","4676"
"871","3425","4618"
"872","3443","4647"
"873","3396","4586"
"874","3355","4522"
"875","3407","4598"
"876","3389","4572"
"877","3367","4541"
"878","3319","4464"
"879","4153","5635"
"880","3196","4300"
"881","3047","4090"
"882","3089","4151"
"883","3105","4174"
"884","3151","4241"
"885","3160","4256"
"886","3047","4086"
"887","3026","4061"
"888","3086","4150"
"889","3877","5265"
"890","3943","5361"
"891","4122","5590"
"892","4009","5435"
"893","3834","5205"
"894","3889","5271"
"895","3802","5167"
"896","4041","5482"
"897","3967","5377"
"898","3939","5341"
"899","3928","5325"
"900","3909","5298"
"901","3753","5085"
"902","3600","4875"
"903","4141","5624"
"904","4163","5654"
"905","4185","5684"
"906","3923","5323"
"907","3862","5230"
"908","3951","5359"
"909","3834","5190"
"910","3946","5347"
"911","3933","5326"
"912","3934","5328"
"913","4172","5669"
"914","3697","5015"
"915","3729","5055"
"916","3725","5049"
"917","3608","4888"
"918","3710","5030"
"919","3695","5001"
"920","3507","4757"
"921","4147","5632"
"922","3648","4944"
"923","3599","4873"
"924","4116","5583"
"925","3389","4579"
"926","3175","4264"
"927","3235","4338"
"928","3348","4521"
"929","3107","4173"
"930","2884","3863"
"931","2845","3812"
"932","2805","3760"
"933","2769","3711"
"934","4044","5484"
"935","4105","5576"
"936","4112","5586"
"937","3213","4322"
"938","3244","4362"
"939","3154","4237"
"940","3185","4278"
"941","3240","4354"
"942","2785","3730"
"943","2642","3523"
"944","2728","3650"
"945","2727","3648"
"946","2738","3666"
"947","2832","3808"
"948","2833","3809"
"949","4067","5515"
"950","4117","5629"
"951","2626","3502"
"952","2625","3501"
"953","2621","3504"
"954","2654","3551"
"955","2747","3685"
"956","2747","3685"
"957","4069","5528"
"958","4014","5446"
"959","3975","5399"
"960","3712","5047"
"961","3640","4944"
"962","3641","4952"
"963","3856","5305"
"964","3955","5443"
"965","3585","4869"
"966","3795","5214"
"967","3730","5114"
"968","3759","5153"
"969","3574","4856"
"970","3719","5096"
"971","3710","5087"
"972","3650","4957"
"973","3929","5404"
"974","3414","4621"
"975","3613","4901"
"976","3613","4900"
"977","3624","4918"
"978","3438","4645"
"979","3522","4774"
"980","3364","4576"
"981","3403","4600"
"982","3361","4530"
"983","3299","4481"
"984","3293","4445"
"985","3249","4376"
"986","3246","4371"
"987","4073","5637"
"988","3298","4438"
"989","3245","4404"
"990","3270","4437"
"991","3220","4368"
"992","3807","5225"
"993","3843","5279"
"994","4739","6510"
"995","4777","6569"
"996","4735","6500"
"997","4670","6408"
"998","4540","6219"
"999","4851","6682"
"1000","4897","6767"
"1001","4664","6454"
"1002","4620","6397"
"1003","4612","6385"
"1004","4644","6421"
"1005","4925","6804"
"1006","4591","6346"
"1007","4536","6260"
"1008","4703","6509"
"1009","4743","6568"
"1010","4540","6274"
"1011","4486","6201"
"1012","4759","6591"
"1013","4690","6500"
"1014","4035","5568"
"1015","3896","5356"
"1016","3857","5254"
"1017","3961","5408"
"1018","3832","5218"
"1019","3856","5248"
"1020","3875","5274"
"1021","3855","5245"
"1022","3825","5201"
"1023","3960","5448"
"1024","3674","4987"
"1025","3614","4912"
"1026","3605","4894"
"1027","3685","4987"
"1028","3544","4805"
"1029","3554","4823"
"1030","3623","4903"
"1031","3545","4834"
"1032","3468","4687"
"1033","3485","4695"
"1034","3467","4730"
"1035","3467","4730"
"1036","3370","4590"
"1037","3856","5293"
"1038","4994","6901"
"1039","4973","6872"
"1040","4833","6646"
"1041","4808","6606"
"1042","4761","6543"
"1043","4733","6504"
"1044","4697","6450"
"1045","4629","6347"
"1046","4583","6283"
"1047","4539","6176"
"1048","4501","6116"
"1049","4387","5948"
"1050","4436","6013"
"1051","4363","5924"
"1052","4385","5951"
"1053","4263","5807"
"1054","4242","5778"
"1055","4177","5667"
"1056","4191","5731"
"1057","4133","5648"
"1058","4018","5491"
"1059","3990","5444"
"1060","3988","5441"
"1061","4679","6502"
"1062","4364","5997"
"1063","4666","6467"
"1064","4636","6422"
"1065","4697","6509"
"1066","4369","6002"
"1067","4588","6351"
"1068","4596","6361"
"1069","4564","6310"
"1070","4528","6264"
"1071","4487","6190"
"1072","4476","6174"
"1073","4419","6090"
"1074","4515","6226"
"1075","4306","5932"
"1076","4257","5860"
"1077","4244","5842"
"1078","4207","5790"
"1079","4767","6622"
"1080","4736","6572"
"1081","5029","6966"
"1082","4711","6535"
"1083","4684","6495"
"1084","4970","6886"
"1085","5035","6966"
"1086","4986","6893"
"1087","4979","6882"
"1088","4653","6446"
"1089","4599","6368"
"1090","4571","6331"
"1091","4534","6279"
"1092","2973","4011"
"1093","3006","4059"
"1094","3002","4027"
"1095","2970","3980"
"1096","3026","4079"
"1097","3064","4137"
"1098","2916","3926"
"1099","3073","4131"
"1100","2953","3966"
"1101","3064","4117"
"1102","2820","3774"
"1103","3013","4044"
"1104","2820","3773"
"1105","4295","5834"
"1106","4247","5768"
"1107","4161","5647"
"1108","4157","5646"
"1109","4191","5694"
"1110","4144","5626"
"1111","4020","5463"
"1112","4072","5531"
"1113","3982","5410"
"1114","4290","5824"
"1115","3951","5361"
"1116","4060","5543"
"1117","3982","5401"
"1118","3974","5437"
"1119","4251","5766"
"1120","3877","5296"
"1121","3797","5171"
"1122","3864","5264"
"1123","3853","5251"
"1124","3717","5060"
"1125","3833","5229"
"1126","3755","5121"
"1127","4191","5684"
"1128","4187","5681"
"1129","4263","5788"
"1130","4493","6219"
"1131","4548","6298"
"1132","4599","6375"
"1133","4259","5883"
"1134","4311","5951"
"1135","4115","5676"
"1136","4237","5851"
"1137","4257","5877"
"1138","3859","5303"
"1139","3826","5259"
"1140","4324","5963"
"1141","4326","5963"
"1142","4432","6108"
"1143","4315","5952"
"1144","3770","5176"
"1145","3787","5200"
"1146","3771","5179"
"1147","4144","5711"
"1148","4365","6015"
"1149","4222","5811"
"1150","3739","5128"
"1151","4127","5677"
"1152","4164","5724"
"1153","4182","5750"
"1154","4447","6155"
"1155","3686","5052"
"1156","4059","5577"
"1157","4096","5622"
"1158","4116","5648"
"1159","3686","5048"
"1160","3618","4949"
"1161","3906","5362"
"1162","3902","5355"
"1163","3604","4923"
"1164","3639","4973"
"1165","3836","5263"
"1166","3875","5319"
"1167","3875","5320"
"1168","3856","5292"
"1169","4480","6201"
"1170","3739","5129"
"1171","3953","5419"
"1172","3802","5204"
"1173","3756","5143"
"1174","3699","5056"
"1175","3711","5073"
"1176","3679","5027"
"1177","4452","6162"
"1178","4425","6122"
"1179","4385","6064"
"1180","4434","6128"
"1181","4241","5863"
"1182","4208","5815"
"1183","4362","6028"
"1184","4939","6850"
"1185","4906","6789"
"1186","4817","6656"
"1187","4799","6632"
"1188","4797","6622"
"1189","4629","6400"
"1190","4748","6553"
"1191","4568","6309"
"1192","4642","6393"
"1193","4523","6232"
"1194","4630","6372"
"1195","4596","6317"
"1196","4928","6820"
"1197","4999","6912"
"1198","4532","6227"
"1199","4578","6281"
"1200","4464","6123"
"1201","4392","6037"
"1202","4356","5983"
"1203","4387","6013"
"1204","4299","5909"
"1205","4967","6882"
"1206","4364","5979"
"1207","4234","5809"
"1208","4251","5836"
"1209","4314","5853"
"1210","4232","5735"
"1211","4181","5737"
"1212","4192","5690"
"1213","4849","6716"
"1214","4867","6728"
"1215","4150","5630"
"1216","4150","5621"
"1217","4081","5531"
"1218","4100","5565"
"1219","4130","5599"
"1220","4076","5524"
"1221","4046","5480"
"1222","4081","5531"
"1223","3963","5375"
"1224","3925","5319"
"1225","3846","5210"
"1226","3825","5190"
"1227","4823","6667"
"1228","4924","6805"
"1229","3789","5139"
"1230","3900","5280"
"1231","3904","5282"
"1232","3764","5108"
"1233","4916","6806"
"1234","3854","5263"
"1235","3802","5156"
"1236","3787","5169"
"1237","3801","5194"
"1238","3808","5185"
"1239","3771","5149"
"1240","3709","5049"
"1241","3741","5105"
"1242","4774","6605"
"1243","3702","5040"
"1244","3624","4933"
"1245","3661","4983"
"1246","4290","5894"
"1247","4297","5903"
"1248","4254","5843"
"1249","4209","5782"
"1250","4276","5876"
"1251","3696","5082"
"1252","3772","5199"
"1253","3723","5131"
"1254","3761","5161"
"1255","3724","5106"
"1256","3583","4905"
"1257","3624","4959"
"1258","3611","4939"
"1259","3506","4795"
"1260","3553","4855"
"1261","3230","4358"
"1262","3169","4266"
"1263","3055","4102"
"1264","3018","4049"
"1265","3016","4046"
"1266","3153","4244"
"1267","3042","4084"
"1268","2979","3998"
"1269","2955","3975"
"1270","3992","5487"
"1271","3968","5454"
"1272","4057","5578"
"1273","4097","5626"
"1274","3972","5445"
"1275","3982","5465"
"1276","3127","4257"
"1277","3037","4124"
"1278","4451","6110"
"1279","4457","6123"
"1280","4005","5509"
"1281","3886","5348"
"1282","3709","5057"
"1283","3678","5015"
"1284","3679","5017"
"1285","3690","5076"
"1286","3550","4864"
"1287","3548","4861"
"1288","3520","4813"
"1289","3521","4814"
"1290","3554","4884"
"1291","3620","4977"
"1292","3705","5091"
"1293","3757","5159"
"1294","3510","4819"
"1295","3618","4970"
"1296","3619","4971"
"1297","4117","5651"
"1298","3830","5244"
"1299","3891","5329"
"1300","3770","5172"
"1301","3823","5235"
"1302","3675","5022"
"1303","3677","5025"
"1304","3604","4922"
"1305","3611","4932"
"1306","3564","4871"
"1307","3352","4591"
"1308","3331","4561"
"1309","3232","4430"
"1310","3076","4217"
"1311","2980","4074"
"1312","2987","4078"
"1313","2909","3911"
"1314","4254","5844"
"1315","2841","3814"
"1316","2807","3766"
"1317","2736","3669"
"1318","2811","3773"
"1319","2811","3773"
"1320","2748","3693"
"1321","2676","3595"
"1322","2608","3493"
"1323","2572","3444"
"1324","2651","3543"
"1325","2657","3546"
"1326","4215","5791"
"1327","4173","5731"
"1328","4005","5517"
"1329","3993","5500"
"1330","3857","5254"
"1331","3825","5201"
"1332","3756","5143"
"1333","3756","5143"
"1334","4562","6276"
"1335","4356","5983"
"1336","4387","6013"
"1337","4299","5909"
"1338","4967","6882"
"1339","4364","5979"
"1340","4234","5809"
"1341","4251","5836"
"1342","4314","5853"
"1343","4232","5735"
"1344","4181","5737"
"1345","4192","5690"
"1346","4849","6716"
"1347","4867","6728"
"1348","4150","5630"
"1349","4150","5621"
"1350","4081","5531"
"1351","4100","5565"
"1352","4130","5599"
"1353","4076","5524"
"1354","4046","5480"
"1355","4081","5531"
"1356","3963","5375"
"1357","3925","5319"
"1358","3846","5210"
"1359","3825","5190"
"1360","4823","6667"
"1361","4924","6805"
"1362","3789","5139"
"1363","3900","5280"
"1364","3904","5282"
"1365","3764","5108"
"1366","4916","6806"
"1367","3854","5263"
"1368","3802","5156"
"1369","3787","5169"
