"OBJECTID";"ADDRESS";"settlement";"street";"building_n";"geocoded";"POINT_X";"POINT_Y";"ID";"NEAR_FID";"NEAR_DIST";"NEAR_X";"NEAR_Y"
253;"Москва, Крупской ул, д.5";" ";" ";" ";"Россия, Москва, улица Крупской, 5";37,527695;55,681194;14293;1669;0,001918;37,526938;55,682956
254;"Москва, Крупской ул, д.7";" ";" ";" ";"Россия, Москва, улица Крупской, 7";37,528261;55,682315;14294;1669;0,001470;37,526938;55,682956
255;"Москва, Марии Ульяновой ул, д.12";" ";" ";" ";"Россия, Москва, улица Марии Ульяновой, 12";37,524847;55,681756;14295;1672;0,001827;37,523887;55,683312
256;"Москва, Марии Ульяновой ул, д.14";" ";" ";" ";"Россия, Москва, улица Марии Ульяновой, 14";37,523733;55,682573;14296;1672;0,000753;37,523887;55,683312
257;"Москва, Марии Ульяновой ул, д.16";" ";" ";" ";"Россия, Москва, улица Марии Ульяновой, 16";37,521802;55,683112;14297;1672;0,002093;37,523887;55,683312
258;"Москва, Марии Ульяновой ул, д.6";" ";" ";" ";"Россия, Москва, улица Марии Ульяновой, 6";37,527264;55,680315;14298;1670;0,001870;37,525622;55,679422
259;"Москва, Марии Ульяновой ул, д.8";" ";" ";" ";"Россия, Москва, улица Марии Ульяновой, 8";37,526178;55,681143;14299;1670;0,001808;37,525622;55,679422
260;"Москва, 38-й квартал Юго-Запада, корп.1";" ";" ";" ";"Россия, Москва, 38-й квартал Юго-Запада, к1";37,519933;55,659785;14300;1332;0,005254;37,523984;55,663132
261;"Москва, 38-й квартал Юго-Запада, корп.3";" ";" ";" ";"Россия, Москва, 38-й квартал Юго-Запада, к3";37,518487;55,659911;14301;1332;0,006369;37,523984;55,663132
262;"Москва, 38-й квартал Юго-Запада, корп.5А";" ";" ";" ";"Россия, Москва, 38-й квартал Юго-Запада, к5а";37,517292;55,659057;14302;1332;0,007833;37,523984;55,663132
263;"Москва, Ленинский пр-кт, д.105, корп.1";" ";" ";" ";"Россия, Москва, Ленинский проспект, 105к1";37,516036;55,664339;14303;1862;0,007415;37,509096;55,666952
264;"Москва, Ленинский пр-кт, д.105, корп.3";" ";" ";" ";"Россия, Москва, Ленинский проспект, 105к3";37,517454;55,664283;14304;1332;0,006629;37,523984;55,663132
265;"Москва, Ленинский пр-кт, д.105, корп.4";" ";" ";" ";"Россия, Москва, Ленинский проспект, 105к4";37,517858;55,663419;14305;1332;0,006131;37,523984;55,663132
266;"Москва, Ленинский пр-кт, д.107, корп.3";" ";" ";" ";"Россия, Москва, Ленинский проспект, 107к3";37,516924;55,662461;14306;1332;0,007090;37,523984;55,663132
267;"Москва, Ленинский пр-кт, д.99";" ";" ";" ";"Россия, Москва, Ленинский проспект, 99";37,518757;55,668629;14307;1797;0,005578;37,523572;55,671448
268;"Москва, Новаторов ул, д.10";" ";" ";" ";"Россия, Москва, улица Новаторов, 10";37,521083;55,667142;14308;1332;0,004948;37,523984;55,663132
269;"Москва, Новаторов ул, д.10, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 10к1";37,521901;55,666527;14309;1332;0,003983;37,523984;55,663132
270;"Москва, Новаторов ул, д.10, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 10к2";37,519979;55,666518;14310;1332;0,005244;37,523984;55,663132
271;"Москва, Новаторов ул, д.14, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 14к1";37,523203;55,667584;14311;1797;0,003881;37,523572;55,671448
272;"Москва, Новаторов ул, д.14, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 14к2";37,523087;55,667187;14312;1331;0,004054;37,524951;55,663587
273;"Москва, Новаторов ул, д.18, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 18к1";37,523149;55,666466;14313;1331;0,003396;37,524951;55,663587
274;"Москва, Новаторов ул, д.18, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 18к2";37,522998;55,666167;14314;1332;0,003191;37,523984;55,663132
275;"Москва, Новаторов ул, д.20, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к2с2";37,523437;55,664724;14315;1332;0,001683;37,523984;55,663132
276;"Москва, Новаторов ул, д.20, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к2с2";37,523437;55,664724;14316;1332;0,001683;37,523984;55,663132
277;"Москва, Новаторов ул, д.20, корп.5";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к5с2";37,521820;55,665731;14317;1332;0,003381;37,523984;55,663132
278;"Москва, Новаторов ул, д.20, корп.6";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к5с2";37,521820;55,665731;14318;1332;0,003381;37,523984;55,663132
279;"Москва, Новаторов ул, д.20, корп.7";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к8с2";37,518749;55,666066;14319;1332;0,006001;37,523984;55,663132
280;"Москва, Новаторов ул, д.20, корп.8";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к8с2";37,518749;55,666066;14320;1332;0,006001;37,523984;55,663132
281;"Москва, Новаторов ул, д.20, корп.9";" ";" ";" ";"Россия, Москва, улица Новаторов, 20к8с2";37,518749;55,666066;14321;1332;0,006001;37,523984;55,663132
282;"Москва, Новаторов ул, д.22";" ";" ";" ";"Россия, Москва, улица Новаторов, 20а";37,523025;55,665127;14322;1332;0,002213;37,523984;55,663132
283;"Москва, Новаторов ул, д.24";" ";" ";" ";"Россия, Москва, улица Новаторов, 20а";37,523025;55,665127;14323;1332;0,002213;37,523984;55,663132
284;"Москва, Новаторов ул, д.26";" ";" ";" ";"Россия, Москва, улица Новаторов, 30к1";37,525835;55,664339;14324;1331;0,001161;37,524951;55,663587
285;"Москва, Новаторов ул, д.28";" ";" ";" ";"Россия, Москва, улица Новаторов, 30к1";37,525835;55,664339;14325;1331;0,001161;37,524951;55,663587
286;"Москва, Новаторов ул, д.30, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 30к1";37,525835;55,664339;14326;1331;0,001161;37,524951;55,663587
287;"Москва, Новаторов ул, д.30, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 30к1";37,525835;55,664339;14327;1331;0,001161;37,524951;55,663587
288;"Москва, Новаторов ул, д.32";" ";" ";" ";"Россия, Москва, улица Новаторов, 32";37,525693;55,663974;14328;1331;0,000836;37,524951;55,663587
289;"Москва, Новаторов ул, д.34, корп.3";" ";" ";" ";"Россия, Москва, улица Новаторов, 34к3";37,523814;55,663948;14329;1332;0,000834;37,523984;55,663132
290;"Москва, Новаторов ул, д.34, корп.4";" ";" ";" ";"Россия, Москва, улица Новаторов, 34к4";37,523814;55,664399;14330;1332;0,001279;37,523984;55,663132
291;"Москва, Новаторов ул, д.34, корп.5";" ";" ";" ";"Россия, Москва, улица Новаторов, 34к5";37,517625;55,665050;14331;1332;0,006641;37,523984;55,663132
292;"Москва, Новаторов ул, д.34, корп.6";" ";" ";" ";"Россия, Москва, улица Новаторов, 34к6";37,520203;55,664761;14332;1332;0,004116;37,523984;55,663132
293;"Москва, Новаторов ул, д.34, корп.7";" ";" ";" ";"Россия, Москва, улица Новаторов, 34к7";37,521129;55,664222;14333;1332;0,003056;37,523984;55,663132
294;"Москва, Новаторов ул, д.36, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 36к1";37,523725;55,661764;14334;1332;0,001391;37,523984;55,663132
295;"Москва, Новаторов ул, д.36, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 36к2";37,521965;55,662211;14335;1332;0,002218;37,523984;55,663132
296;"Москва, Новаторов ул, д.36, корп.3";" ";" ";" ";"Россия, Москва, улица Новаторов, 36к3";37,522485;55,662932;14336;1332;0,001511;37,523984;55,663132
297;"Москва, Новаторов ул, д.36, корп.5";" ";" ";" ";"Россия, Москва, улица Новаторов, 36к5";37,520302;55,663136;14337;1332;0,003681;37,523984;55,663132
298;"Москва, Новаторов ул, д.38, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 38к1";37,522350;55,661013;14338;1332;0,002675;37,523984;55,663132
299;"Москва, Новаторов ул, д.38, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 38к2";37,522485;55,661389;14339;1332;0,002298;37,523984;55,663132
300;"Москва, Новаторов ул, д.38, корп.3";" ";" ";" ";"Россия, Москва, улица Новаторов, 38к3";37,520860;55,661658;14340;1332;0,003454;37,523984;55,663132
301;"Москва, Новаторов ул, д.38, корп.4";" ";" ";" ";"Россия, Москва, улица Новаторов, 38к4";37,520616;55,662364;14341;1332;0,003453;37,523984;55,663132
302;"Москва, Новаторов ул, д.4";" ";" ";" ";"Россия, Москва, улица Новаторов, 4";37,521695;55,669209;14342;1797;0,002921;37,523572;55,671448
303;"Москва, Новаторов ул, д.4, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 4к1с2";37,521542;55,668858;14343;1797;0,003290;37,523572;55,671448
304;"Москва, Новаторов ул, д.4, корп.3";" ";" ";" ";"Россия, Москва, улица Новаторов, 4к3";37,519889;55,667400;14344;1797;0,005471;37,523572;55,671448
305;"Москва, Новаторов ул, д.4, корп.6";" ";" ";" ";"Россия, Москва, улица Новаторов, 4к5с2";37,518668;55,666355;14345;1332;0,006216;37,523984;55,663132
306;"Москва, Новаторов ул, д.4, корп.7";" ";" ";" ";"Россия, Москва, улица Новаторов, 4к8";37,516924;55,665115;14346;1332;0,007332;37,523984;55,663132
307;"Москва, Новаторов ул, д.40, корп.1";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к1";37,520878;55,660068;14347;1332;0,004362;37,523984;55,663132
308;"Москва, Новаторов ул, д.40, корп.11";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к12с2";37,516726;55,663633;14348;1332;0,007274;37,523984;55,663132
309;"Москва, Новаторов ул, д.40, корп.14";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к14";37,519333;55,663938;14349;1332;0,004720;37,523984;55,663132
310;"Москва, Новаторов ул, д.40, корп.15";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к15";37,519413;55,664329;14350;1332;0,004725;37,523984;55,663132
311;"Москва, Новаторов ул, д.40, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к2";37,519494;55,661191;14351;1332;0,004891;37,523984;55,663132
312;"Москва, Новаторов ул, д.40, корп.3";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к3";37,519206;55,660800;14352;1332;0,005315;37,523984;55,663132
313;"Москва, Новаторов ул, д.40, корп.6";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к3";37,519206;55,660800;14353;1332;0,005315;37,523984;55,663132
314;"Москва, Новаторов ул, д.40, корп.7";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к9";37,515102;55,664015;14354;1862;0,006685;37,509096;55,666952
315;"Москва, Новаторов ул, д.40, корп.8";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к9";37,515102;55,664015;14355;1862;0,006685;37,509096;55,666952
316;"Москва, Новаторов ул, д.40, корп.9";" ";" ";" ";"Россия, Москва, улица Новаторов, 40к9";37,515102;55,664015;14356;1862;0,006685;37,509096;55,666952
317;"Москва, Новаторов ул, д.40А";" ";" ";" ";"Россия, Москва, улица Новаторов, 40а";37,520581;55,660693;14357;1332;0,004186;37,523984;55,663132
318;"Москва, Новаторов ул, д.6";" ";" ";" ";"Россия, Москва, улица Новаторов, 6";37,523294;55,668355;14358;1797;0,003104;37,523572;55,671448
319;"Москва, Новаторов ул, д.8, корп.2";" ";" ";" ";"Россия, Москва, улица Новаторов, 8к2";37,521444;55,667975;14359;1797;0,004073;37,523572;55,671448
320;"Москва, Обручева ул, д.11, корп.2";" ";" ";" ";"Россия, Москва, улица Обручева, 11к2";37,516602;55,661317;14360;1332;0,007601;37,523984;55,663132
321;"Москва, Обручева ул, д.11, корп.3";" ";" ";" ";"Россия, Москва, улица Обручева, 11к3";37,516512;55,660926;14361;1332;0,007790;37,523984;55,663132
322;"Москва, Обручева ул, д.13";" ";" ";" ";"Россия, Москва, улица Обручева, 13";37,516683;55,659814;14362;1332;0,008019;37,523984;55,663132
323;"Москва, Обручева ул, д.13, корп.1";" ";" ";" ";"Россия, Москва, улица Обручева, 13к1";37,516771;55,660317;14363;1332;0,007741;37,523984;55,663132
324;"Москва, Обручева ул, д.15, корп.1";" ";" ";" ";"Россия, Москва, улица Обручева, 15к1";37,516683;55,659245;14364;1332;0,008270;37,523984;55,663132
325;"Москва, Обручева ул, д.15, корп.2";" ";" ";" ";"Россия, Москва, улица Обручева, 15к2";37,517472;55,659890;14365;1332;0,007273;37,523984;55,663132
326;"Москва, Обручева ул, д.19, корп.1";" ";" ";" ";"Россия, Москва, улица Обручева, 19к1";37,518677;55,658774;14366;1332;0,006867;37,523984;55,663132
327;"Москва, Обручева ул, д.19, корп.2";" ";" ";" ";"Россия, Москва, улица Обручева, 19к2";37,518767;55,659149;14367;1332;0,006563;37,523984;55,663132
328;"Москва, Обручева ул, д.19, корп.3";" ";" ";" ";"Россия, Москва, улица Обручева, 19к3";37,519520;55,658891;14368;1332;0,006156;37,523984;55,663132
329;"Москва, Обручева ул, д.3, корп.1";" ";" ";" ";"Россия, Москва, улица Обручева, 3к1";37,512748;55,662400;14369;1862;0,005835;37,509096;55,666952
330;"Москва, Обручева ул, д.3, корп.2";" ";" ";" ";"Россия, Москва, улица Обручева, 3к2";37,513718;55,662470;14370;1862;0,006437;37,509096;55,666952
331;"Москва, Обручева ул, д.3, корп.3";" ";" ";" ";"Россия, Москва, улица Обручева, 3к3";37,514220;55,662216;14371;1862;0,006977;37,509096;55,666952
332;"Москва, Обручева ул, д.3, корп.4";" ";" ";" ";"Россия, Москва, улица Обручева, 3к4";37,514733;55,661977;14372;1862;0,007517;37,509096;55,666952
333;"Москва, Обручева ул, д.3, корп.5";" ";" ";" ";"Россия, Москва, улица Обручева, 3к4";37,514733;55,661977;14373;1862;0,007517;37,509096;55,666952
334;"Москва, Обручева ул, д.5, корп.1";" ";" ";" ";"Россия, Москва, улица Обручева, 5к1";37,512469;55,661495;14374;1862;0,006414;37,509096;55,666952
335;"Москва, Обручева ул, д.5, корп.2";" ";" ";" ";"Россия, Москва, улица Обручева, 5к2";37,513422;55,661236;14375;1862;0,007167;37,509096;55,666952
336;"Москва, Обручева ул, д.7";" ";" ";" ";"Россия, Москва, улица Обручева, 7";37,513853;55,660937;14376;1862;0,007668;37,509096;55,666952
337;"Москва, Обручева ул, д.9";" ";" ";" ";"Россия, Москва, улица Обручева, 9";37,514660;55,660891;14377;1862;0,008227;37,509096;55,666952
338;"Москва, Каховка ул, д.29, корп.1";" ";" ";" ";"Россия, Москва, улица Каховка, 29к1";37,566818;55,657244;14378;2095;0,000723;37,566819;55,656522
339;"Москва, Каховка ул, д.29, корп.2";" ";" ";" ";"Россия, Москва, улица Каховка, 29к2";37,568451;55,656599;14379;2095;0,001634;37,566819;55,656522
340;"Москва, Каховка ул, д.31";" ";" ";" ";"Россия, Москва, улица Каховка, 31";37,567553;55,657266;14380;2095;0,001045;37,566819;55,656522
341;"Москва, Каховка ул, д.31, корп.1";" ";" ";" ";"Россия, Москва, улица Каховка, 31к1";37,566457;55,657626;14381;2095;0,001161;37,566819;55,656522
342;"Москва, Каховка ул, д.33, корп.1";" ";" ";" ";"Россия, Москва, улица Каховка, 33к1";37,565658;55,657945;14382;2095;0,001836;37,566819;55,656522
343;"Москва, Каховка ул, д.33, корп.2";" ";" ";" ";"Россия, Москва, улица Каховка, 33к2";37,566782;55,656503;14383;2095;0,000041;37,566819;55,656522
344;"Москва, Каховка ул, д.35, корп.1";" ";" ";" ";"Россия, Москва, улица Каховка, 35к1";37,564643;55,658235;14384;2095;0,002769;37,566819;55,656522
345;"Москва, Каховка ул, д.35, корп.2";" ";" ";" ";"Россия, Москва, улица Каховка, 35к2";37,564921;55,657870;14385;2095;0,002327;37,566819;55,656522
346;"Москва, Каховка ул, д.37, корп.1";" ";" ";" ";"Россия, Москва, улица Каховка, 37к1";37,563843;55,658621;14386;382;0,003582;37,562628;55,655252
347;"Москва, Каховка ул, д.39, корп.1";" ";" ";" ";"Россия, Москва, улица Каховка, 39к1";37,562847;55,658854;14387;382;0,003609;37,562628;55,655252
348;"Москва, Каховка ул, д.39, корп.2";" ";" ";" ";"Россия, Москва, улица Каховка, 39к2";37,563124;55,658473;14388;382;0,003260;37,562628;55,655252
349;"Москва, Намёткина ул, д.16, корп.1";" ";" ";" ";"Россия, Москва, улица Наметкина, 16к1";37,558462;55,659394;14389;2077;0,003460;37,558987;55,662815
350;"Москва, Обручева ул, д.35, корп.1";" ";" ";" ";"Россия, Москва, улица Обручева, 35к1";37,554987;55,651546;14390;592;0,004786;37,559724;55,652235
351;"Москва, Обручева ул, д.35, корп.2";" ";" ";" ";"Россия, Москва, улица Обручева, 35к2";37,553764;55,651820;14391;592;0,005973;37,559724;55,652235
352;"Москва, Обручева ул, д.35, корп.3";" ";" ";" ";"Россия, Москва, улица Обручева, 35к3";37,554716;55,652577;14392;592;0,005018;37,559724;55,652235
353;"Москва, Обручева ул, д.37";" ";" ";" ";"Россия, Москва, улица Обручева, 37";37,555409;55,652074;14393;592;0,004317;37,559724;55,652235
354;"Москва, Обручева ул, д.39";" ";" ";" ";"Россия, Москва, улица Обручева, 39";37,556056;55,651831;14394;592;0,003690;37,559724;55,652235
355;"Москва, Обручева ул, д.41";" ";" ";" ";"Россия, Москва, улица Обручева, 41";37,555651;55,651298;14395;592;0,004179;37,559724;55,652235
356;"Москва, Обручева ул, д.47";" ";" ";" ";"Россия, Москва, улица Обручева, 47";37,558211;55,651119;14396;592;0,001878;37,559724;55,652235
357;"Москва, Обручева ул, д.49";" ";" ";" ";"Россия, Москва, улица Обручева, 49";37,558642;55,651642;14397;592;0,001232;37,559724;55,652235
358;"Москва, Обручева ул, д.51";" ";" ";" ";"Россия, Москва, улица Обручева, 51";37,559290;55,651373;14398;592;0,000964;37,559724;55,652235
359;"Москва, Обручева ул, д.53";" ";" ";" ";"Россия, Москва, улица Обручева, 53";37,558893;55,650860;14399;592;0,001605;37,559724;55,652235
360;"Москва, Обручева ул, д.57";" ";" ";" ";"Россия, Москва, улица Обручева, 57";37,561419;55,650703;14400;592;0,002284;37,559724;55,652235
361;"Москва, Обручева ул, д.59";" ";" ";" ";"Россия, Москва, улица Обручева, 59";37,561814;55,651231;14401;592;0,002318;37,559724;55,652235
362;"Москва, Обручева ул, д.61";" ";" ";" ";"Россия, Москва, улица Обручева, 61";37,562460;55,650947;14402;592;0,003024;37,559724;55,652235
363;"Москва, Обручева ул, д.63";" ";" ";" ";"Россия, Москва, улица Обручева, 63";37,562065;55,650444;14403;592;0,002947;37,559724;55,652235
364;"Москва, Обручева ул, д.65/54";" ";" ";" ";"Россия, Москва, улица Обручева, 65/54";37,563548;55,650611;14404;592;0,004154;37,559724;55,652235
365;"Москва, Севастопольский пр-кт, д.42, корп.1";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 42к1";37,568532;55,654945;14405;2095;0,002329;37,566819;55,656522
366;"Москва, Севастопольский пр-кт, д.44, корп.1";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 44к1";37,567366;55,654107;14406;2095;0,002476;37,566819;55,656522
367;"Москва, Севастопольский пр-кт, д.44, корп.2";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 44к2";37,567312;55,654568;14407;2095;0,002014;37,566819;55,656522
368;"Москва, Севастопольский пр-кт, д.44, корп.3";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 44к3";37,567140;55,655026;14408;2095;0,001530;37,566819;55,656522
369;"Москва, Севастопольский пр-кт, д.44, корп.4";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 44к4";37,566987;55,655482;14409;2095;0,001052;37,566819;55,656522
370;"Москва, Севастопольский пр-кт, д.44, корп.5";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 44к5";37,566844;55,655934;14410;2095;0,000587;37,566819;55,656522
371;"Москва, Севастопольский пр-кт, д.46, корп.1";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к1";37,566601;55,653400;14411;2095;0,003128;37,566819;55,656522
372;"Москва, Севастопольский пр-кт, д.46, корп.2";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к2";37,566475;55,654040;14412;2095;0,002504;37,566819;55,656522
373;"Москва, Севастопольский пр-кт, д.46, корп.3";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к3";37,565668;55,653709;14413;1774;0,002404;37,563597;55,654931
374;"Москва, Севастопольский пр-кт, д.46, корп.4";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к4";37,565442;55,655204;14414;1774;0,001866;37,563597;55,654931
375;"Москва, Севастопольский пр-кт, д.46, корп.5";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к5";37,565271;55,655671;14415;2095;0,001765;37,566819;55,656522
376;"Москва, Севастопольский пр-кт, д.46, корп.6";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к6";37,565092;55,656118;14416;2095;0,001772;37,566819;55,656522
377;"Москва, Севастопольский пр-кт, д.46, корп.7";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 46к7";37,564931;55,656570;14417;2095;0,001888;37,566819;55,656522
378;"Москва, Севастопольский пр-кт, д.48, корп.1";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 48к1";37,565819;55,652664;14418;1774;0,003175;37,563597;55,654931
379;"Москва, Севастопольский пр-кт, д.48, корп.2";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 48к2";37,565515;55,653152;14419;1774;0,002616;37,563597;55,654931
380;"Москва, Севастопольский пр-кт, д.50/11";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 50/11";37,564931;55,651963;14420;1774;0,003254;37,563597;55,654931
381;"Москва, Севастопольский пр-кт, д.52";" ";" ";" ";"Россия, Москва, Севастопольский проспект, 52";37,564500;55,651415;14421;1774;0,003630;37,563597;55,654931
382;"Москва, Херсонская ул, д.13";" ";" ";" ";"Россия, Москва, Херсонская улица, 13";37,564284;55,652217;14422;1774;0,002799;37,563597;55,654931
383;"Москва, Херсонская ул, д.15";" ";" ";" ";"Россия, Москва, Херсонская улица, 15";37,563862;55,651694;14423;1774;0,003247;37,563597;55,654931
384;"Москва, Херсонская ул, д.17";" ";" ";" ";"Россия, Москва, Херсонская улица, 17";37,563241;55,652521;14424;1774;0,002435;37,563597;55,654931
385;"Москва, Херсонская ул, д.19";" ";" ";" ";"Россия, Москва, Херсонская улица, 19";37,562021;55,652739;14425;592;0,002351;37,559724;55,652235
386;"Москва, Херсонская ул, д.21";" ";" ";" ";"Россия, Москва, Херсонская улица, 21";37,561616;55,652267;14426;592;0,001892;37,559724;55,652235
387;"Москва, Херсонская ул, д.22, корп.1";" ";" ";" ";"Россия, Москва, Херсонская улица, 22к1";37,563152;55,653411;14427;1774;0,001583;37,563597;55,654931
388;"Москва, Херсонская ул, д.22, корп.2";" ";" ";" ";"Россия, Москва, Херсонская улица, 22к2";37,563646;55,653928;14428;1774;0,001003;37,563597;55,654931
389;"Москва, Херсонская ул, д.23";" ";" ";" ";"Россия, Москва, Херсонская улица, 23";37,560960;55,652527;14429;592;0,001270;37,559724;55,652235
390;"Москва, Херсонская ул, д.24";" ";" ";" ";"Россия, Москва, Херсонская улица, 24";37,562515;55,653669;14430;382;0,001586;37,562628;55,655252
391;"Москва, Херсонская ул, д.25";" ";" ";" ";"Россия, Москва, Херсонская улица, 25";37,561391;55,653064;14431;592;0,001863;37,559724;55,652235
392;"Москва, Херсонская ул, д.26, корп.1";" ";" ";" ";"Россия, Москва, Херсонская улица, 26к1";37,561822;55,654024;14432;382;0,001467;37,562628;55,655252
393;"Москва, Херсонская ул, д.26, корп.2";" ";" ";" ";"Россия, Москва, Херсонская улица, 26к2";37,562325;55,654547;14433;382;0,000766;37,562628;55,655252
394;"Москва, Херсонская ул, д.28";" ";" ";" ";"Россия, Москва, Херсонская улица, 28";37,561157;55,654456;14434;382;0,001671;37,562628;55,655252
395;"Москва, Херсонская ул, д.29";" ";" ";" ";"Россия, Москва, Херсонская улица, 29";37,558724;55,653125;14435;592;0,001339;37,559724;55,652235
396;"Москва, Херсонская ул, д.30, корп.1";" ";" ";" ";"Россия, Москва, Херсонская улица, 30к1";37,560619;55,655132;14436;382;0,002012;37,562628;55,655252
397;"Москва, Херсонская ул, д.31";" ";" ";" ";"Россия, Москва, Херсонская улица, 31";37,558319;55,652602;14437;592;0,001452;37,559724;55,652235
398;"Москва, Херсонская ул, д.32, корп.1";" ";" ";" ";"Россия, Москва, Херсонская улица, 32к1";37,560287;55,656103;14438;382;0,002490;37,562628;55,655252
399;"Москва, Херсонская ул, д.32, корп.2";" ";" ";" ";"Россия, Москва, Херсонская улица, 32к2";37,561139;55,655676;14439;382;0,001547;37,562628;55,655252
400;"Москва, Херсонская ул, д.33";" ";" ";" ";"Россия, Москва, Херсонская улица, 33";37,558068;55,653385;14440;592;0,002016;37,559724;55,652235
401;"Москва, Херсонская ул, д.34, корп.1";" ";" ";" ";"Россия, Москва, Херсонская улица, 34к1";37,560645;55,656763;14441;382;0,002492;37,562628;55,655252
402;"Москва, Херсонская ул, д.35";" ";" ";" ";"Россия, Москва, Херсонская улица, 35";37,557663;55,652842;14442;592;0,002147;37,559724;55,652235
403;"Москва, Херсонская ул, д.36, корп.1";" ";" ";" ";"Россия, Москва, Херсонская улица, 36к1";37,561571;55,657291;14443;382;0,002296;37,562628;55,655252
404;"Москва, Херсонская ул, д.36, корп.2";" ";" ";" ";"Россия, Москва, Херсонская улица, 36к2";37,563107;55,657210;14444;382;0,002015;37,562628;55,655252
405;"Москва, Херсонская ул, д.36, корп.3";" ";" ";" ";"Россия, Москва, Херсонская улица, 36к3";37,563215;55,656748;14445;382;0,001607;37,562628;55,655252
406;"Москва, Херсонская ул, д.36, корп.4";" ";" ";" ";"Россия, Москва, Херсонская улица, 36к4";37,563403;55,656305;14446;382;0,001308;37,562628;55,655252
407;"Москва, Херсонская ул, д.36, корп.5";" ";" ";" ";"Россия, Москва, Херсонская улица, 36к5";37,563584;55,655844;14447;1774;0,000913;37,563597;55,654931
408;"Москва, Херсонская ул, д.37";" ";" ";" ";"Россия, Москва, Херсонская улица, 37";37,559540;55,653902;14448;592;0,001678;37,559724;55,652235
409;"Москва, Херсонская ул, д.38";" ";" ";" ";"Россия, Москва, Херсонская улица, 38";37,561949;55,657960;14449;382;0,002792;37,562628;55,655252
410;"Москва, Херсонская ул, д.39";" ";" ";" ";"Россия, Москва, Херсонская улица, 39";37,559415;55,654294;14450;592;0,002083;37,559724;55,652235
411;"Москва, Херсонская ул, д.41";" ";" ";" ";"Россия, Москва, Херсонская улица, 41";37,559262;55,654853;14451;592;0,002658;37,559724;55,652235
412;"Москва, Миклухо-Маклая ул, д.36";" ";" ";" ";"Россия, Москва, улица Миклухо-Маклая, 36";37,532951;55,640111;14452;612;0,003689;37,532198;55,636499
413;"Москва, Миклухо-Маклая ул, д.36, корп.2";" ";" ";" ";"Россия, Москва, улица Миклухо-Маклая, 36к1";37,534523;55,639297;14453;612;0,003638;37,532198;55,636499
414;"Москва, Введенского ул, д.24";" ";" ";" ";"Россия, Москва, улица Введенского, 24";37,533714;55,637474;14454;612;0,001803;37,532198;55,636499
415;"Москва, Введенского ул, д.24, корп.1";" ";" ";" ";"Россия, Москва, улица Введенского, 24к1";37,534757;55,638338;14455;612;0,003151;37,532198;55,636499
416;"Москва, Введенского ул, д.24, корп.2";" ";" ";" ";"Россия, Москва, улица Введенского, 24к2";37,533571;55,638551;14456;612;0,002468;37,532198;55,636499
417;"Москва, Введенского ул, д.26";" ";" ";" ";"Россия, Москва, улица Введенского, 26";37,534352;55,635715;14457;1305;0,001397;37,534406;55,634320
