"ID","WALKING_DURATION","WALKING_DISTANCE"
"706","2422","3325"
"707","2370","3249"
"708","2387","3268"
"709","2362","3230"
"710","2387","3262"
"711","2358","3234"
"712","2310","3164"
"713","2299","3145"
"714","2247","3070"
"715","2258","3091"
"716","2192","2989"
"717","2184","2987"
"718","2126","2897"
"719","2471","3404"
"720","3675","5036"
"721","2423","3338"
"722","2372","3263"
"723","3754","5147"
"724","3638","4980"
"725","3831","5250"
"726","3490","4820"
"727","3403","4702"
"728","3310","4586"
"729","3258","4514"
"730","3221","4464"
"731","3185","4418"
"732","3358","4655"
"733","3528","4898"
"734","3492","4850"
"735","3214","4459"
"736","3277","4548"
"737","3179","4401"
"738","3273","4538"
"739","3292","4562"
"740","3214","4449"
"741","3436","4744"
"742","3551","4909"
"743","3560","4929"
"744","3590","4974"
"745","3400","4694"
"746","3506","4850"
"747","3395","4687"
"748","3507","4850"
"749","3535","4836"
"750","3637","4978"
"751","3500","4788"
"752","3447","4711"
"753","3644","4989"
"754","3560","4868"
"755","3615","4941"
"756","3366","4631"
"757","3373","4635"
"758","3192","4390"
"759","3158","4340"
"760","3245","4466"
"761","3242","4459"
"762","3148","4327"
"763","3194","4397"
"764","3732","5120"
"765","3560","4875"
"766","3638","4981"
"767","3421","4659"
"768","3457","4721"
"769","3362","4577"
"770","3117","4285"
"771","3059","4216"
"772","3216","4393"
"773","3183","4366"
"774","3152","4305"
"775","3074","4228"
"776","2855","3924"
"777","3009","4133"
"778","2714","3720"
"779","2686","3674"
"780","2873","3938"
"781","2830","3878"
"782","2651","3620"
"783","2643","3611"
"784","2726","3732"
"785","2689","3677"
"786","2657","3629"
"787","2870","3925"
"788","2561","3500"
"789","2775","3796"
"790","2504","3417"
"791","2399","3282"
"792","2453","3357"
"793","2638","3599"
"794","2322","3177"
"795","2357","3227"
"796","2397","3283"
"797","2601","3538"
"798","2557","3476"
"799","2479","3362"
"800","3575","4892"
"801","3600","4933"
"802","3558","4860"
"803","2588","3532"
"804","2544","3457"
"805","2455","3345"
"806","2385","3246"
"807","2363","3213"
"808","2146","2922"
"809","2146","2922"
"810","2149","2926"
"811","2381","3243"
"812","2370","3226"
"813","2316","3150"
"814","2306","3137"
"815","2234","3033"
"816","2213","3000"
"817","2101","2853"
"818","2056","2796"
"819","3537","4830"
"820","1964","2654"
"821","1970","2662"
"822","1966","2653"
"823","1951","2631"
"824","1907","2566"
"825","1889","2540"
"826","3504","4780"
"827","3404","4639"
"828","3260","4435"
"829","3362","4590"
"830","3317","4520"
"831","3362","4579"
"832","3215","4373"
"833","3173","4316"
"834","3317","4517"
"835","3284","4470"
"836","3385","4607"
"837","3110","4237"
"838","3243","4410"
"839","3074","4191"
"840","3048","4159"
"841","3106","4231"
"842","3023","4127"
"843","2994","4092"
"844","2979","4071"
"845","2962","4049"
"846","3042","4168"
"847","3079","4221"
"848","2937","4018"
"849","2909","3980"
"850","3385","4607"
"851","3485","4750"
"852","3347","4558"
"853","3464","4721"
"854","3332","4542"
"855","3397","4635"
"856","3299","4497"
"857","2864","3898"
"858","2729","3723"
"859","2632","3600"
"860","2708","3702"
"861","2524","3442"
"862","2479","3376"
"863","2523","3435"
"864","3287","4501"
"865","3277","4479"
"866","3238","4416"
"867","3196","4357"
"868","3177","4336"
"869","2435","3296"
"870","2472","3351"
"871","2436","3294"
"872","2454","3323"
"873","2407","3262"
"874","2366","3198"
"875","2418","3274"
"876","2400","3248"
"877","2378","3217"
"878","2330","3140"
"879","3164","4311"
"880","2207","2976"
"881","2058","2766"
"882","2100","2827"
"883","2116","2850"
"884","2162","2917"
"885","2171","2932"
"886","2058","2762"
"887","2037","2737"
"888","2097","2826"
"889","2888","3941"
"890","2954","4037"
"891","3133","4266"
"892","3020","4111"
"893","2845","3881"
"894","2900","3947"
"895","2813","3843"
"896","3052","4158"
"897","2978","4052"
"898","2950","4017"
"899","2939","4001"
"900","2920","3974"
"901","2764","3761"
"902","2611","3551"
"903","3152","4300"
"904","3174","4330"
"905","3196","4360"
"906","2934","3999"
"907","2873","3906"
"908","2962","4035"
"909","2845","3866"
"910","2957","4023"
"911","2944","4002"
"912","2945","4004"
"913","3183","4345"
"914","2708","3691"
"915","2740","3731"
"916","2736","3725"
"917","2619","3564"
"918","2721","3706"
"919","2706","3677"
"920","2518","3433"
"921","3158","4308"
"922","2659","3620"
"923","2610","3549"
"924","3127","4259"
"925","2400","3255"
"926","2186","2940"
"927","2246","3014"
"928","2359","3197"
"929","2118","2849"
"930","1895","2539"
"931","1856","2487"
"932","1816","2436"
"933","1780","2387"
"934","3055","4160"
"935","3116","4252"
"936","3123","4262"
"937","2224","2998"
"938","2255","3038"
"939","2165","2913"
"940","2196","2954"
"941","2251","3030"
"942","1796","2406"
"943","1653","2198"
"944","1739","2325"
"945","1738","2324"
"946","1749","2343"
"947","1843","2484"
"948","1844","2485"
"949","3078","4191"
"950","3136","4286"
"951","1637","2178"
"952","1636","2177"
"953","1632","2180"
"954","1665","2227"
"955","1758","2361"
"956","1758","2361"
"957","3080","4204"
"958","3025","4122"
"959","2986","4075"
"960","2723","3723"
"961","2651","3620"
"962","2652","3628"
"963","2901","3999"
"964","3023","4161"
"965","2596","3545"
"966","2840","3907"
"967","2775","3808"
"968","2804","3847"
"969","2585","3532"
"970","2764","3789"
"971","2755","3781"
"972","2661","3633"
"973","2997","4121"
"974","2425","3296"
"975","2624","3577"
"976","2624","3576"
"977","2635","3594"
"978","2449","3320"
"979","2533","3450"
"980","2383","3233"
"981","2414","3276"
"982","2372","3206"
"983","2318","3139"
"984","2304","3121"
"985","2260","3052"
"986","2257","3047"
"987","3118","4331"
"988","2309","3114"
"989","2264","3062"
"990","2289","3095"
"991","2239","3026"
"992","2852","3919"
"993","2911","3997"
"994","3790","5207"
"995","3847","5282"
"996","3786","5197"
"997","3721","5104"
"998","3591","4915"
"999","3921","5395"
"1000","3967","5481"
"1001","3709","5148"
"1002","3665","5090"
"1003","3657","5079"
"1004","3689","5114"
"1005","3995","5518"
"1006","3636","5039"
"1007","3581","4954"
"1008","3748","5203"
"1009","3788","5262"
"1010","3585","4968"
"1011","3531","4895"
"1012","3804","5284"
"1013","3735","5194"
"1014","3099","4275"
"1015","2941","4050"
"1016","2868","3930"
"1017","2972","4084"
"1018","2843","3894"
"1019","2867","3924"
"1020","2886","3950"
"1021","2866","3921"
"1022","2836","3877"
"1023","3028","4166"
"1024","2685","3663"
"1025","2625","3587"
"1026","2616","3570"
"1027","2696","3663"
"1028","2555","3481"
"1029","2565","3499"
"1030","2634","3579"
"1031","2564","3492"
"1032","2479","3363"
"1033","2496","3371"
"1034","2486","3388"
"1035","2486","3388"
"1036","2389","3248"
"1037","2901","3987"
"1038","4064","5615"
"1039","4043","5586"
"1040","3884","5342"
"1041","3859","5302"
"1042","3812","5240"
"1043","3784","5201"
"1044","3755","5150"
"1045","3674","5041"
"1046","3628","4976"
"1047","3550","4852"
"1048","3512","4792"
"1049","3398","4624"
"1050","3447","4689"
"1051","3374","4600"
"1052","3396","4627"
"1053","3274","4483"
"1054","3253","4454"
"1055","3188","4343"
"1056","3210","4389"
"1057","3152","4306"
"1058","3037","4149"
"1059","3009","4101"
"1060","3007","4099"
"1061","3724","5196"
"1062","3419","4695"
"1063","3721","5164"
"1064","3691","5119"
"1065","3752","5207"
"1066","3424","4699"
"1067","3643","5049"
"1068","3651","5059"
"1069","3619","5007"
"1070","3583","4961"
"1071","3542","4887"
"1072","3531","4872"
"1073","3474","4787"
"1074","3570","4923"
"1075","3361","4630"
"1076","3312","4557"
"1077","3299","4540"
"1078","3262","4487"
"1079","3822","5319"
"1080","3791","5269"
"1081","4099","5679"
"1082","3766","5233"
"1083","3739","5192"
"1084","4015","5580"
"1085","4105","5679"
"1086","4056","5607"
"1087","4049","5596"
"1088","3708","5143"
"1089","3654","5065"
"1090","3626","5029"
"1091","3589","4976"
"1092","1984","2687"
"1093","2017","2735"
"1094","2013","2703"
"1095","1981","2656"
"1096","2037","2755"
"1097","2075","2813"
"1098","1927","2601"
"1099","2084","2807"
"1100","1965","2646"
"1101","2075","2793"
"1102","1831","2449"
"1103","2024","2720"
"1104","1831","2449"
"1105","3306","4510"
"1106","3258","4444"
"1107","3172","4323"
"1108","3168","4322"
"1109","3202","4370"
"1110","3155","4302"
"1111","3031","4139"
"1112","3083","4207"
"1113","2993","4085"
"1114","3301","4500"
"1115","2962","4037"
"1116","3102","4224"
"1117","2993","4077"
"1118","2993","4095"
"1119","3262","4442"
"1120","2896","3954"
"1121","2816","3828"
"1122","2883","3921"
"1123","2872","3908"
"1124","2736","3718"
"1125","2852","3886"
"1126","2774","3779"
"1127","3202","4360"
"1128","3198","4357"
"1129","3274","4464"
"1130","3548","4917"
"1131","3603","4995"
"1132","3644","5068"
"1133","3314","4580"
"1134","3366","4648"
"1135","3170","4373"
"1136","3292","4548"
"1137","3312","4575"
"1138","2907","3987"
"1139","2871","3953"
"1140","3379","4660"
"1141","3381","4660"
"1142","3487","4805"
"1143","3370","4649"
"1144","2830","3878"
"1145","2847","3902"
"1146","2816","3873"
"1147","3199","4408"
"1148","3420","4712"
"1149","3277","4509"
"1150","2799","3830"
"1151","3182","4375"
"1152","3219","4421"
"1153","3237","4447"
"1154","3492","4849"
"1155","2746","3754"
"1156","3114","4275"
"1157","3151","4319"
"1158","3171","4345"
"1159","2746","3751"
"1160","2678","3651"
"1161","2961","4060"
"1162","2957","4053"
"1163","2659","3620"
"1164","2699","3675"
"1165","2891","3960"
"1166","2930","4016"
"1167","2930","4017"
"1168","2911","3990"
"1169","3535","4898"
"1170","2794","3826"
"1171","3008","4116"
"1172","2857","3902"
"1173","2811","3841"
"1174","2754","3754"
"1175","2766","3770"
"1176","2734","3725"
"1177","3507","4859"
"1178","3480","4819"
"1179","3440","4762"
"1180","3489","4825"
"1181","3286","4557"
"1182","3253","4508"
"1183","3417","4725"
"1184","4009","5563"
"1185","3976","5502"
"1186","3887","5370"
"1187","3869","5345"
"1188","3867","5336"
"1189","3674","5094"
"1190","3818","5267"
"1191","3613","5002"
"1192","3712","5107"
"1193","3593","4946"
"1194","3700","5085"
"1195","3666","5031"
"1196","3998","5533"
"1197","4069","5625"
"1198","3602","4940"
"1199","3648","4995"
"1200","3534","4836"
"1201","3462","4750"
"1202","3401","4677"
"1203","3457","4726"
"1204","3344","4603"
"1205","4037","5596"
"1206","3434","4692"
"1207","3304","4522"
"1208","3296","4530"
"1209","3325","4529"
"1210","3243","4411"
"1211","3226","4431"
"1212","3203","4366"
"1213","3919","5429"
"1214","3937","5441"
"1215","3161","4306"
"1216","3161","4297"
"1217","3092","4207"
"1218","3111","4241"
"1219","3141","4275"
"1220","3087","4200"
"1221","3057","4156"
"1222","3092","4207"
"1223","2974","4051"
"1224","2936","3995"
"1225","2857","3885"
"1226","2836","3866"
"1227","3893","5381"
"1228","3994","5518"
"1229","2800","3815"
"1230","2911","3956"
"1231","2915","3958"
"1232","2775","3784"
"1233","3986","5519"
"1234","2873","3921"
"1235","2813","3832"
"1236","2806","3826"
"1237","2820","3852"
"1238","2827","3843"
"1239","2790","3807"
"1240","2728","3707"
"1241","2760","3763"
"1242","3844","5318"
"1243","2721","3698"
"1244","2643","3590"
"1245","2680","3640"
"1246","3345","4591"
"1247","3352","4601"
"1248","3309","4540"
"1249","3264","4480"
"1250","3331","4574"
"1251","2741","3775"
"1252","2823","3892"
"1253","2774","3824"
"1254","2806","3854"
"1255","2769","3800"
"1256","2655","3625"
"1257","2696","3678"
"1258","2683","3659"
"1259","2551","3488"
"1260","2598","3549"
"1261","2241","3034"
"1262","2180","2941"
"1263","2066","2778"
"1264","2029","2725"
"1265","2027","2722"
"1266","2164","2920"
"1267","2053","2760"
"1268","1990","2674"
"1269","1966","2651"
"1270","3047","4184"
"1271","3023","4151"
"1272","3112","4275"
"1273","3152","4323"
"1274","3027","4142"
"1275","3037","4163"
"1276","2146","2915"
"1277","2056","2782"
"1278","3506","4807"
"1279","3512","4821"
"1280","3060","4207"
"1281","2931","4042"
"1282","2728","3715"
"1283","2697","3673"
"1284","2698","3675"
"1285","2735","3770"
"1286","2610","3567"
"1287","2608","3563"
"1288","2580","3515"
"1289","2581","3516"
"1290","2603","3572"
"1291","2665","3670"
"1292","2750","3785"
"1293","2802","3853"
"1294","2555","3513"
"1295","2663","3664"
"1296","2664","3664"
"1297","3172","4348"
"1298","2885","3942"
"1299","2946","4026"
"1300","2825","3869"
"1301","2878","3932"
"1302","2730","3720"
"1303","2732","3723"
"1304","2659","3619"
"1305","2671","3634"
"1306","2624","3574"
"1307","2412","3293"
"1308","2376","3254"
"1309","2277","3123"
"1310","2136","2919"
"1311","2040","2776"
"1312","2047","2780"
"1313","1920","2587"
"1314","3309","4542"
"1315","1852","2490"
"1316","1818","2442"
"1317","1747","2344"
"1318","1822","2449"
"1319","1822","2449"
"1320","1759","2369"
"1321","1687","2271"
"1322","1619","2169"
"1323","1583","2120"
"1324","1662","2219"
"1325","1668","2222"
"1326","3270","4488"
"1327","3228","4428"
"1328","3078","4236"
"1329","3066","4219"
"1330","2868","3930"
"1331","2836","3877"
"1332","2811","3841"
"1333","2811","3841"
"1334","3632","4990"
"1335","3401","4677"
"1336","3457","4726"
"1337","3344","4603"
"1338","4037","5596"
"1339","3434","4692"
"1340","3304","4522"
"1341","3296","4530"
"1342","3325","4529"
"1343","3243","4411"
"1344","3226","4431"
"1345","3203","4366"
"1346","3919","5429"
"1347","3937","5441"
"1348","3161","4306"
"1349","3161","4297"
"1350","3092","4207"
"1351","3111","4241"
"1352","3141","4275"
"1353","3087","4200"
"1354","3057","4156"
"1355","3092","4207"
"1356","2974","4051"
"1357","2936","3995"
"1358","2857","3885"
"1359","2836","3866"
"1360","3893","5381"
"1361","3994","5518"
"1362","2800","3815"
"1363","2911","3956"
"1364","2915","3958"
"1365","2775","3784"
"1366","3986","5519"
"1367","2873","3921"
"1368","2813","3832"
"1369","2806","3826"
"1370","2820","3852"
"1371","2827","3843"
"1372","2790","3807"
"1373","2728","3707"
"1374","2760","3763"
"1375","3844","5318"
"1376","2721","3698"
"1377","2643","3590"
"1378","2680","3640"
"1379","3345","4591"
"1380","3352","4601"
"1381","3309","4540"
"1382","3264","4480"
