"ID";"WALKING_NEAR_DURATION";"WALKING_NEAR_DISTANCE"
"23739";"494";"695"
"23740";"401";"565"
"23741";"491";"693"
"23742";"384";"529"
"23743";"320";"445"
"23744";"397";"548"
"23745";"377";"524"
"23746";"340";"474"
"23747";"164";"228"
"23748";"100";"141"
"23749";"229";"317"
"23750";"195";"273"
"23751";"175";"243"
"23752";"119";"165"
"23753";"183";"249"
"23754";"155";"216"
"23755";"487";"689"
"23756";"449";"638"
"23757";"442";"594"
"23758";"602";"833"
"23759";"639";"888"
"23760";"489";"685"
"23761";"583";"799"
"23762";"259";"353"
"23763";"209";"290"
"23764";"160";"223"
"23765";"169";"239"
"23766";"215";"306"
"23767";"252";"367"
"23768";"225";"322"
"23769";"295";"421"
"23770";"345";"489"
"23771";"426";"606"
"23772";"470";"669"
"23773";"466";"646"
"23774";"601";"840"
"23775";"561";"787"
"23776";"446";"623"
"23777";"386";"535"
"23778";"558";"754"
"23779";"346";"491"
"23780";"478";"655"
"23781";"501";"679"
"23782";"328";"445"
"23783";"210";"300"
"23784";"314";"448"
"23785";"214";"303"
"23786";"176";"248"
"23787";"139";"195"
"23788";"100";"140"
"23789";"58";"76"
"23790";"167";"237"
"23791";"263";"362"
"23792";"338";"461"
"23793";"358";"490"
"23794";"204";"287"
"23795";"327";"445"
"23796";"341";"469"
"23797";"329";"457"
"23798";"164";"232"
"23799";"37";"55"
"23800";"209";"290"
"23801";"170";"237"
"23802";"208";"290"
"23803";"234";"317"
"23804";"128";"173"
"23805";"73";"101"
"23806";"158";"208"
"23807";"334";"456"
"23808";"406";"558"
"23809";"440";"607"
"23810";"99";"137"
"23811";"110";"152"
"23812";"270";"389"
"23813";"343";"463"
"23814";"492";"675"
"23815";"356";"478"
"23816";"461";"656"
"23817";"403";"577"
"23818";"459";"625"
"23819";"472";"643"
"23820";"533";"714"
"23821";"479";"684"
"23822";"578";"769"
"23823";"218";"294"
"23824";"108";"146"
"23825";"210";"300"
"23826";"117";"151"
"23827";"294";"398"
"23828";"267";"356"
"23829";"528";"714"
"23830";"547";"743"
"23831";"550";"758"
"23832";"49";"70"
"23833";"71";"98"
"23834";"234";"320"
"23835";"239";"327"
"23836";"338";"463"
"23837";"535";"740"
"23838";"369";"509"
"23839";"325";"448"
"23840";"203";"289"
"23841";"408";"568"
"23842";"515";"688"
"23843";"587";"795"
"23844";"808";"1078"
"23845";"795";"1058"
"23846";"933";"1241"
"23847";"324";"452"
"23848";"283";"396"
"23849";"241";"341"
"23850";"428";"597"
"23851";"371";"515"
"23852";"832";"1077"
"23853";"896";"1206"
"23854";"832";"1077"
"23855";"860";"1117"
"23856";"723";"963"
"23857";"881";"1149"
"23858";"176";"250"
"23859";"154";"218"
"23860";"146";"201"
"23861";"100";"139"
"23862";"296";"400"
"23863";"264";"375"
"23864";"329";"451"
"23865";"358";"488"
"23866";"678";"905"
"23867";"738";"992"
"23868";"922";"1206"
"23869";"917";"1223"
"23870";"618";"836"
"23871";"958";"1263"
"23872";"898";"1204"
"23873";"928";"1248"
"23874";"841";"1120"
"23875";"880";"1138"
"23876";"66";"90"
"23877";"132";"179"
"23878";"833";"1117"
"23879";"375";"517"
"23880";"724";"970"
"23881";"234";"337"
"23882";"198";"268"
"23883";"205";"298"
"23884";"268";"383"
"23885";"873";"1132"
"23886";"332";"439"
"23887";"901";"1177"
"23888";"199";"269"
"23889";"0";"0"
"23890";"537";"696"
"23891";"895";"1189"
"23892";"64";"87"
"23893";"860";"1148"
"23894";"911";"1214"
"23895";"558";"735"
"23896";"588";"775"
"23897";"584";"773"
"23898";"500";"665"
"23899";"603";"810"
"23900";"233";"309"
"23901";"278";"372"
"23902";"283";"383"
"23903";"181";"255"
"23904";"151";"215"
"23905";"209";"299"
"23906";"116";"166"
"23907";"201";"286"
"23908";"51";"72"
"23909";"75";"106"
"23910";"61";"86"
"23911";"525";"739"
"23912";"158";"236"
"23913";"311";"448"
"23914";"236";"333"
"23915";"83";"126"
"23916";"222";"320"
"23917";"390";"544"
"23918";"163";"221"
"23919";"227";"320"
"23920";"268";"382"
"23921";"108";"147"
"23922";"67";"95"
"23923";"3";"4"
"23924";"94";"135"
"23925";"306";"427"
"23926";"337";"459"
"23927";"324";"462"
"23928";"267";"368"
"23929";"367";"532"
"23930";"294";"426"
"23931";"260";"374"
"23932";"190";"262"
"23933";"100";"137"
"23934";"181";"247"
"23935";"76";"106"
"23936";"115";"156"
"23937";"114";"156"
"23938";"316";"436"
"23939";"215";"296"
"23940";"116";"156"
"23941";"665";"909"
"23942";"492";"682"
"23943";"471";"656"
"23944";"148";"203"
"23945";"128";"176"
"23946";"340";"444"
"23947";"479";"638"
"23948";"469";"637"
"23949";"310";"434"
"23950";"257";"357"
"23951";"165";"228"
"23952";"0";"0"
"23953";"168";"242"
"23954";"145";"215"
"23955";"108";"163"
"23956";"476";"668"
"23957";"439";"617"
