OBJECTID;ADDRESS;settlement;street;building_n;geocoded;ID;POINT_X;POINT_Y;NEAR_FID;NEAR_DIST;NEAR_X;NEAR_Y
2501;Москва, Хамовнический Вал ул, д.4; ; ; ;Россия, Москва, улица Хамовнический Вал, 4;9956;37.576779;55.716752;14;0.000055;37.576798;55.716804
2502;Москва, Хамовнический Вал ул, д.8; ; ; ;Россия, Москва, улица Хамовнический Вал, 8;9957;37.574919;55.716788;14;0.001878;37.576798;55.716804
2503;Москва, Благовещенский пер, д.5; ; ; ;Россия, Москва, Благовещенский переулок, 5;9958;37.598545;55.767913;1905;0.002536;37.600646;55.769336
2504;Москва, Большая Дмитровка ул, д.1; ; ; ;Россия, Москва, улица Большая Дмитровка, 1;9959;37.616439;55.758923;1532;0.006117;37.614366;55.764679
2505;Москва, Большая Дмитровка ул, д.14; ; ; ;Россия, Москва, улица Большая Дмитровка, 14;9960;37.614446;55.761776;1532;0.002904;37.614366;55.764679
2506;Москва, Большая Дмитровка ул, д.16, корп.1; ; ; ;Россия, Москва, улица Большая Дмитровка, 16к1;9961;37.614221;55.761967;1532;0.002714;37.614366;55.764679
2507;Москва, Большая Дмитровка ул, д.2; ; ; ;Россия, Москва, улица Большая Дмитровка, 2;9962;37.617733;55.758766;1532;0.006804;37.614366;55.764679
2508;Москва, Большая Дмитровка ул, д.21/7; ; ; ;Россия, Москва, улица Большая Дмитровка, 21/7;9963;37.610287;55.765392;2063;0.002178;37.609802;55.763268
2509;Москва, Большая Дмитровка ул, д.5А; ; ; ;Россия, Москва, улица Большая Дмитровка, 5а;9964;37.61537;55.759709;1532;0.00507;37.614366;55.764679
2510;Москва, Воротниковский пер, д.11, стр.1; ; ; ;Россия, Москва, Воротниковский переулок, 11с1;9965;37.601286;55.770416;1905;0.001255;37.600646;55.769336
2511;Москва, Воротниковский пер, д.11, стр.2; ; ; ;Россия, Москва, Воротниковский переулок, 11с2;9966;37.600917;55.770223;1905;0.000927;37.600646;55.769336
2512;Москва, Воротниковский пер, д.11, стр.3; ; ; ;Россия, Москва, Воротниковский переулок, 11с3;9967;37.600855;55.77043;1905;0.001114;37.600646;55.769336
2513;Москва, Воротниковский пер, д.2/11; ; ; ;Россия, Москва, Воротниковский переулок, 2/11;9968;37.60319;55.769038;1676;0.00004;37.60315;55.769032
2514;Москва, Воротниковский пер, д.4; ; ; ;Россия, Москва, Воротниковский переулок, 4;9969;37.602939;55.769356;1676;0.000387;37.60315;55.769032
2515;Москва, Воротниковский пер, д.5/9; ; ; ;Россия, Москва, Воротниковский переулок, 5/9;9970;37.601851;55.769519;1675;0.000979;37.602111;55.768574
2516;Москва, Воротниковский пер, д.7, стр.1; ; ; ;Россия, Москва, Воротниковский переулок, 7с1;9971;37.600746;55.769641;1905;0.000321;37.600646;55.769336
2517;Москва, Воротниковский пер, д.7, стр.2; ; ; ;Россия, Москва, Воротниковский переулок, 7с2;9972;37.600512;55.769757;1905;0.000441;37.600646;55.769336
2518;Москва, Воротниковский пер, д.7, стр.3; ; ; ;Россия, Москва, Воротниковский переулок, 7с3;9973;37.600144;55.769838;1905;0.000709;37.600646;55.769336
2519;Москва, Воротниковский пер, д.7, стр.4; ; ; ;Россия, Москва, Воротниковский переулок, 7с4;9974;37.60107;55.76997;1905;0.000762;37.600646;55.769336
2520;Москва, Воротниковский пер, д.7, стр.5; ; ; ;Россия, Москва, Воротниковский переулок, 7с5;9975;37.601519;55.769979;1905;0.001084;37.600646;55.769336
2521;Москва, Воротниковский пер, д.8, стр.1; ; ; ;Россия, Москва, Воротниковский переулок, 8с1;9976;37.602005;55.770284;1905;0.001656;37.600646;55.769336
2522;Москва, Воротниковский пер, д.8, стр.2; ; ; ;Россия, Москва, Воротниковский переулок, 8с2;9977;37.60222;55.77043;1676;0.001679;37.60315;55.769032
2523;Москва, Воротниковский пер, д.8, стр.4; ; ; ;Россия, Москва, Воротниковский переулок, 8с4;9978;37.602381;55.770253;1676;0.001443;37.60315;55.769032
2524;Москва, Глинищевский пер, д.5/7; ; ; ;Россия, Москва, Глинищевский переулок, 5/7;9979;37.610799;55.76363;2063;0.00106;37.609802;55.763268
2525;Москва, Дегтярный пер, д.15, корп.1; ; ; ;Россия, Москва, Дегтярный переулок, 15к1;9980;37.604322;55.769047;1676;0.001172;37.60315;55.769032
2526;Москва, Дегтярный пер, д.15, корп.2; ; ; ;Россия, Москва, Дегтярный переулок, 15к2;9981;37.604213;55.769331;1676;0.001105;37.60315;55.769032
2527;Москва, Дегтярный пер, д.7; ; ; ;Россия, Москва, Дегтярный переулок, 7;9982;37.602121;55.768536;1675;0.000038;37.602111;55.768574
2528;Москва, Дмитровский пер, д.11; ; ; ;Россия, Москва, Дмитровский переулок, 11;9983;37.617132;55.762698;1532;0.003402;37.614366;55.764679
2529;Москва, Дмитровский пер, д.2, стр.1; ; ; ;Россия, Москва, Дмитровский переулок, 2с1;9984;37.615622;55.761588;1532;0.003336;37.614366;55.764679
2530;Москва, Дмитровский пер, д.3, стр.1; ; ; ;Россия, Москва, Дмитровский переулок, 3с1;9985;37.615183;55.761857;1532;0.002937;37.614366;55.764679
2531;Москва, Дмитровский пер, д.4, стр.1; ; ; ;Россия, Москва, Дмитровский переулок, 4с1;9986;37.616027;55.761673;1532;0.003433;37.614366;55.764679
2532;Москва, Дмитровский пер, д.5; ; ; ;Россия, Москва, Дмитровский переулок, 5;9987;37.615667;55.76211;1532;0.00288;37.614366;55.764679
2533;Москва, Дмитровский пер, д.6; ; ; ;Россия, Москва, Дмитровский переулок, 6;9988;37.616601;55.761842;1532;0.003612;37.614366;55.764679
2534;Москва, Дмитровский пер, д.7; ; ; ;Россия, Москва, Дмитровский переулок, 7;9989;37.615775;55.762631;1532;0.002485;37.614366;55.764679
2535;Москва, Дмитровский пер, д.9; ; ; ;Россия, Москва, Дмитровский переулок, 9;9990;37.616782;55.762541;1532;0.003226;37.614366;55.764679
2536;Москва, Копьевский пер, д.3; ; ; ;Россия, Москва, Копьевский переулок, 3;9991;37.617149;55.760483;1532;0.005034;37.614366;55.764679
2537;Москва, Копьевский пер, д.3, стр.3; ; ; ;Россия, Москва, Копьевский переулок, 3с3;9992;37.616611;55.760494;1532;0.004749;37.614366;55.764679
2538;Москва, Копьевский пер, д.4; ; ; ;Россия, Москва, Копьевский переулок, 4;9993;37.617535;55.759714;1532;0.00589;37.614366;55.764679
2539;Москва, Крапивенский пер, д.1, стр.1; ; ; ;Россия, Москва, Крапивенский переулок, 1с1;9994;37.616414;55.766952;1531;0.002668;37.61426;55.765376
2540;Москва, Крапивенский пер, д.3, стр.1; ; ; ;Россия, Москва, Крапивенский переулок, 3с1;9995;37.617465;55.767234;1850;0.003243;37.619876;55.769404
2541;Москва, Кузнецкий Мост ул, д.2; ; ; ;Россия, Москва, улица Кузнецкий Мост, 2;9996;37.616198;55.760681;1532;0.004396;37.614366;55.764679
2542;Москва, Кузнецкий Мост ул, д.9/10, стр.1; ; ; ;Россия, Москва, улица Кузнецкий Мост, 9/10с1;9997;37.621569;55.762139;1850;0.007458;37.619876;55.769404
2543;Москва, Малая Дмитровка ул, д.10; ; ; ;Россия, Москва, улица Малая Дмитровка, 10;9998;37.60629;55.768567;1676;0.003174;37.60315;55.769032
2544;Москва, Малая Дмитровка ул, д.15; ; ; ;Россия, Москва, улица Малая Дмитровка, 15;9999;37.604995;55.769271;1676;0.001861;37.60315;55.769032
2545;Москва, Малая Дмитровка ул, д.23/15, стр.1; ; ; ;Россия, Москва, улица Малая Дмитровка, 23/15с1;10000;37.604789;55.770405;1676;0.002138;37.60315;55.769032
2546;Москва, Малая Дмитровка ул, д.23/15, стр.2; ; ; ;Россия, Москва, улица Малая Дмитровка, 23/15с2;10001;37.604286;55.770465;1676;0.001829;37.60315;55.769032
2547;Москва, Малая Дмитровка ул, д.23/15, стр.3; ; ; ;Россия, Москва, улица Малая Дмитровка, 23/15с3;10002;37.603225;55.77086;1676;0.00183;37.60315;55.769032
2548;Москва, Малая Дмитровка ул, д.23/15, стр.4; ; ; ;Россия, Москва, улица Малая Дмитровка, 23/15с4;10003;37.603126;55.771012;1676;0.001981;37.60315;55.769032
2549;Москва, Малая Дмитровка ул, д.24/2; ; ; ;Россия, Москва, улица Малая Дмитровка, 24/2;10004;37.605929;55.771434;1676;0.003673;37.60315;55.769032
2550;Москва, Малая Дмитровка ул, д.29, стр.1; ; ; ;Россия, Москва, улица Малая Дмитровка, 29с1;10005;37.603809;55.771438;1676;0.002495;37.60315;55.769032
2551;Москва, Малая Дмитровка ул, д.29, стр.3; ; ; ;Россия, Москва, улица Малая Дмитровка, 29с3;10006;37.603622;55.77116;1676;0.002179;37.60315;55.769032
2552;Москва, Малая Дмитровка ул, д.29, стр.4; ; ; ;Россия, Москва, улица Малая Дмитровка, 29с4;10007;37.60399;55.771631;1676;0.002731;37.60315;55.769032
2553;Москва, Малая Дмитровка ул, д.4; ; ; ;Россия, Москва, улица Малая Дмитровка, 4;10008;37.606926;55.766996;1676;0.00429;37.60315;55.769032
2554;Москва, Малая Дмитровка ул, д.8, стр.1; ; ; ;Россия, Москва, улица Малая Дмитровка, 8с1;10009;37.606685;55.768384;1676;0.003593;37.60315;55.769032
2555;Москва, Настасьинский пер, д.2; ; ; ;Россия, Москва, Настасьинский переулок, 2;10010;37.60337;55.766496;1675;0.002429;37.602111;55.768574
2556;Москва, Неглинная ул, д.15, стр.1; ; ; ;Россия, Москва, Неглинная улица, 15;10011;37.619647;55.76296;1532;0.005553;37.614366;55.764679
2557;Москва, Неглинная ул, д.17, стр.1; ; ; ;Россия, Москва, Неглинная улица, 17с1;10012;37.619682;55.763482;1532;0.005449;37.614366;55.764679
2558;Москва, Неглинная ул, д.23; ; ; ;Россия, Москва, Неглинная улица, 23;10013;37.619261;55.764657;1850;0.004785;37.619876;55.769404
2559;Москва, Неглинная ул, д.25; ; ; ;Россия, Москва, Неглинная улица, 25;10014;37.6197;55.765376;1850;0.00403;37.619876;55.769404
2560;Москва, Неглинная ул, д.27; ; ; ;Россия, Москва, Неглинная улица, 27;10015;37.619781;55.765762;1850;0.003643;37.619876;55.769404
2561;Москва, Неглинная ул, д.29, стр.1; ; ; ;Россия, Москва, Неглинная улица, 29с1;10016;37.620663;55.766394;1850;0.00311;37.619876;55.769404
2562;Москва, Неглинная ул, д.29, стр.2; ; ; ;Россия, Москва, Неглинная улица, 29с2;10017;37.619754;55.767104;1850;0.002303;37.619876;55.769404
2563;Москва, Никольская ул, д.11-13, стр.1; ; ; ;Россия, Москва, Никольская улица, 11-13с1;10018;37.621759;55.756822;1532;0.010788;37.614366;55.764679
2564;Москва, Никольская ул, д.15, стр.1; ; ; ;Россия, Москва, Никольская улица, 15с1;10019;37.622459;55.757383;1532;0.010895;37.614366;55.764679
2565;Москва, Никольская ул, д.17, стр.1; ; ; ;Россия, Москва, Никольская улица, 17с1;10020;37.623015;55.7578;1532;0.011051;37.614366;55.764679
2566;Москва, Никольская ул, д.19-21/1; ; ; ;Россия, Москва, Никольская улица, 19-21/1;10021;37.623482;55.758468;756;0.010501;37.625458;55.768782
2567;Москва, Никольская ул, д.7-9, стр.1-2-5; ; ; ;Россия, Москва, Никольская улица, 4;10022;37.621236;55.756132;1532;0.010965;37.614366;55.764679
2568;Москва, Никольская ул, д.8/1, стр.1; ; ; ;Россия, Москва, Никольская улица, 8/1с1;10023;37.623106;55.756623;1532;0.011885;37.614366;55.764679
2569;Москва, Петровка ул, д.10; ; ; ;Россия, Москва, улица Петровка, 10;10024;37.619116;55.762399;1532;0.005269;37.614366;55.764679
2570;Москва, Петровка ул, д.17, стр.2; ; ; ;Россия, Москва, улица Петровка, 17с2;10025;37.615451;55.764094;1532;0.001233;37.614366;55.764679
2571;Москва, Петровка ул, д.17, стр.4; ; ; ;Россия, Москва, улица Петровка, 17с4;10026;37.615406;55.764322;1532;0.0011;37.614366;55.764679
2572;Москва, Петровка ул, д.20/1; ; ; ;Россия, Москва, улица Петровка, 20/1;10027;37.617383;55.764176;1532;0.003059;37.614366;55.764679
2573;Москва, Петровка ул, д.24, стр.2; ; ; ;Россия, Москва, улица Петровка, 24с2;10028;37.616512;55.76527;1532;0.002225;37.614366;55.764679
2574;Москва, Петровка ул, д.28, стр.1; ; ; ;Россия, Москва, улица Петровка, 28с2;10029;37.614329;55.767529;1531;0.002154;37.61426;55.765376
2575;Москва, Петровка ул, д.30/7; ; ; ;Россия, Москва, улица Петровка, 30/7;10030;37.614401;55.76807;1531;0.002698;37.61426;55.765376
2576;Москва, Петровские Линии ул, д.2; ; ; ;Россия, Москва, улица Петровские Линии, 2;10031;37.618586;55.763821;1532;0.004307;37.614366;55.764679
2577;Москва, Петровский бульв., д.15, стр.1; ; ; ;Россия, Москва, Петровский бульвар, 15с1;10032;37.615982;55.768269;1531;0.003366;37.61426;55.765376
2578;Москва, Петровский бульв., д.17/1; ; ; ;Россия, Москва, Петровский бульвар, 17/1;10033;37.616863;55.768131;1850;0.00327;37.619876;55.769404
2579;Москва, Петровский бульв., д.21; ; ; ;Россия, Москва, Петровский бульвар, 21;10034;37.619046;55.767843;1850;0.001767;37.619876;55.769404
2580;Москва, Петровский бульв., д.23; ; ; ;Россия, Москва, Петровский бульвар, 23;10035;37.620761;55.767843;1850;0.001794;37.619876;55.769404
2581;Москва, Петровский пер, д.5, стр.1; ; ; ;Россия, Москва, Петровский переулок, 5с1;10036;37.613556;55.76603;1531;0.00096;37.61426;55.765376
2582;Москва, Петровский пер, д.8, стр.1; ; ; ;Россия, Москва, Петровский переулок, 8с2;10037;37.613368;55.765315;1531;0.000894;37.61426;55.765376
2583;Москва, Рахмановский пер, д.3, стр.1; ; ; ;Россия, Москва, Рахмановский переулок, 3с1;10038;37.619036;55.765163;1850;0.004322;37.619876;55.769404
2584;Москва, Рахмановский пер, д.4, стр.1; ; ; ;Россия, Москва, Рахмановский переулок, 4с1;10039;37.618093;55.764697;1532;0.003727;37.614366;55.764679
2585;Москва, Садовая-Каретная ул, д.4-6, стр.1; ; ; ;Россия, Москва, Садовая-Каретная улица, 4-6с1;10040;37.606334;55.77237;1713;0.003924;37.604829;55.775994
2586;Москва, Садовая-Самотёчная ул, д.11; ; ; ;Россия, Москва, Садовая-Самотечная улица, 11;10041;37.61705;55.77393;1851;0.001745;37.61798;55.772452
2587;Москва, Садовая-Самотёчная ул, д.5; ; ; ;Россия, Москва, Садовая-Самотечная улица, 5;10042;37.615363;55.774187;1851;0.00314;37.61798;55.772452
2588;Москва, Садовая-Самотёчная ул, д.5, корп.2; ; ; ;Россия, Москва, Садовая-Самотечная улица, 5к2;10043;37.615282;55.774456;1851;0.00336;37.61798;55.772452
2589;Москва, Садовая-Самотёчная ул, д.7, стр.1; ; ; ;Россия, Москва, Садовая-Самотечная улица, 7с1;10044;37.616017;55.773939;1851;0.002462;37.61798;55.772452
2590;Москва, Садовая-Самотёчная ул, д.7, стр.2; ; ; ;Россия, Москва, Садовая-Самотечная улица, 7с2;10045;37.616;55.774288;1851;0.0027;37.61798;55.772452
2591;Москва, Садовая-Самотёчная ул, д.9; ; ; ;Россия, Москва, Садовая-Самотечная улица, 9;10046;37.616601;55.773939;1851;0.002028;37.61798;55.772452
2592;Москва, Садовая-Триумфальная ул, д.12/14, стр.1; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 12/14с1;10047;37.601231;55.771129;1905;0.001887;37.600646;55.769336
2593;Москва, Садовая-Триумфальная ул, д.14; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 14;10048;37.601942;55.771114;1905;0.002201;37.600646;55.769336
2594;Москва, Садовая-Триумфальная ул, д.18; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 18;10049;37.603261;55.771236;1676;0.002206;37.60315;55.769032
2595;Москва, Садовая-Триумфальная ул, д.18-20; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 18-20;10050;37.602885;55.771565;1676;0.002546;37.60315;55.769032
2596;Москва, Садовая-Триумфальная ул, д.22/31; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 22/31;10051;37.603764;55.771859;1676;0.002893;37.60315;55.769032
2597;Москва, Садовая-Триумфальная ул, д.4-10; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 4/10;10052;37.599175;55.770401;1905;0.001816;37.600646;55.769336
2598;Москва, Садовая-Триумфальная ул, д.6; ; ; ;Россия, Москва, Садовая-Триумфальная улица, 6;10053;37.599219;55.769985;1905;0.001566;37.600646;55.769336
2599;Москва, Старопименовский пер, д.10; ; ; ;Россия, Москва, Старопименовский переулок, 10;10054;37.6023;55.769246;1675;0.000698;37.602111;55.768574
2600;Москва, Старопименовский пер, д.10/3, стр.1; ; ; ;Россия, Москва, Старопименовский переулок, 10;10055;37.6023;55.769246;1675;0.000698;37.602111;55.768574
2601;Москва, Старопименовский пер, д.12/6; ; ; ;Россия, Москва, Старопименовский переулок, 12/6;10056;37.602983;55.769604;1676;0.000596;37.60315;55.769032
2602;Москва, Старопименовский пер, д.14; ; ; ;Россия, Москва, Старопименовский переулок, 14;10057;37.603495;55.769721;1676;0.000771;37.60315;55.769032
2603;Москва, Старопименовский пер, д.16; ; ; ;Россия, Москва, Старопименовский переулок, 16;10058;37.604035;55.769732;1676;0.001128;37.60315;55.769032
2604;Москва, Старопименовский пер, д.6; ; ; ;Россия, Москва, Старопименовский переулок, 6;10059;37.601376;55.768815;1675;0.000773;37.602111;55.768574
2605;Москва, Старопименовский пер, д.8; ; ; ;Россия, Москва, Старопименовский переулок, 8;10060;37.601833;55.769094;1675;0.000589;37.602111;55.768574
2606;Москва, Столешников пер, д.10, стр.1; ; ; ;Россия, Москва, Столешников переулок, 10с1;10061;37.614051;55.762576;1532;0.002126;37.614366;55.764679
2607;Москва, Столешников пер, д.10, стр.3; ; ; ;Россия, Москва, Столешников переулок, 10с3;10062;37.613746;55.762485;1532;0.002279;37.614366;55.764679
2608;Москва, Столешников пер, д.11; ; ; ;Россия, Москва, Столешников переулок, 11;10063;37.615731;55.763314;1532;0.001929;37.614366;55.764679
2609;Москва, Столешников пер, д.12, стр.2; ; ; ;Россия, Москва, Столешников переулок, 12с2;10064;37.614213;55.762622;1532;0.002062;37.614366;55.764679
2610;Москва, Столешников пер, д.14; ; ; ;Россия, Москва, Столешников переулок, 14;10065;37.615254;55.762875;1532;0.002011;37.614366;55.764679
2611;Москва, Столешников пер, д.2-4, стр.3; ; ; ;Россия, Москва, Столешников переулок, 2-4с3;10066;37.611669;55.761415;2063;0.00263;37.609802;55.763268
2612;Москва, Столешников пер, д.2-4, стр.6; ; ; ;Россия, Москва, Столешников переулок, 2-4с6;10067;37.611391;55.761664;2063;0.002258;37.609802;55.763268
2613;Москва, Столешников пер, д.6, стр.1; ; ; ;Россия, Москва, Столешников переулок, 6с1;10068;37.612577;55.762139;2063;0.002996;37.609802;55.763268
2614;Москва, Столешников пер, д.6, стр.2; ; ; ;Россия, Москва, Столешников переулок, 6с2;10069;37.612622;55.76181;2063;0.003175;37.609802;55.763268
2615;Москва, Столешников пер, д.6, стр.3; ; ; ;Россия, Москва, Столешников переулок, 6с3;10070;37.6122;55.761456;2063;0.003005;37.609802;55.763268
2616;Москва, Столешников пер, д.7, стр.1; ; ; ;Россия, Москва, Столешников переулок, 7с1;10071;37.614428;55.76298;1532;0.001699;37.614366;55.764679
2617;Москва, Столешников пер, д.7, стр.2; ; ; ;Россия, Москва, Столешников переулок, 7с2;10072;37.614096;55.763294;1532;0.00141;37.614366;55.764679
2618;Москва, Столешников пер, д.9, стр.1; ; ; ;Россия, Москва, Столешников переулок, 9с1;10073;37.615111;55.763188;1532;0.001665;37.614366;55.764679
2619;Москва, Столешников пер, д.9, стр.3; ; ; ;Россия, Москва, Столешников переулок, 9с3;10074;37.614787;55.763426;1532;0.001321;37.614366;55.764679
2620;Москва, Страстной бульв., д.11, стр.1; ; ; ;Россия, Москва, Страстной бульвар, 11с2;10075;37.60901;55.767832;2063;0.004633;37.609802;55.763268
2621;Москва, Страстной бульв., д.12, стр.1; ; ; ;Россия, Москва, Страстной бульвар, 12с1;10076;37.611858;55.767052;1531;0.002928;37.61426;55.765376
2622;Москва, Страстной бульв., д.13; ; ; ;Россия, Москва, Страстной бульвар, 13;10077;37.609613;55.768065;2063;0.004801;37.609802;55.763268
2623;Москва, Страстной бульв., д.13А; ; ; ;Россия, Москва, Страстной бульвар, 13а;10078;37.609002;55.768166;2063;0.004963;37.609802;55.763268
2624;Москва, Страстной бульв., д.15/29, стр.1; ; ; ;Россия, Москва, Страстной бульвар, 15/29с1;10079;37.611373;55.768274;1531;0.004089;37.61426;55.765376
2625;Москва, Тверская ул, д.14; ; ; ;Россия, Москва, Тверская улица, 14;10080;37.607079;55.764136;2063;0.002857;37.609802;55.763268
2626;Москва, Тверская ул, д.15; ; ; ;Россия, Москва, Тверская улица, 15;10081;37.60831;55.76174;2063;0.002134;37.609802;55.763268
2627;Москва, Тверская ул, д.17; ; ; ;Россия, Москва, Тверская улица, 17;10082;37.606594;55.763478;118;0.003099;37.604886;55.760892
2628;Москва, Тверская ул, д.19; ; ; ;Россия, Москва, Тверская улица, 19;10083;37.603586;55.765154;1691;0.002377;37.601214;55.765313
2629;Москва, Тверская ул, д.19А; ; ; ;Россия, Москва, Тверская улица, 19а;10084;37.602741;55.765801;1691;0.001603;37.601214;55.765313
2630;Москва, Тверская ул, д.25/12; ; ; ;Россия, Москва, Тверская улица, 25/9;10085;37.600073;55.767072;1691;0.002097;37.601214;55.765313
2631;Москва, Тверская ул, д.25/9; ; ; ;Россия, Москва, Тверская улица, 25/9;10086;37.600073;55.767072;1691;0.002097;37.601214;55.765313
2632;Москва, Тверская ул, д.27, стр.1; ; ; ;Россия, Москва, Тверская улица, 27с1;10087;37.598051;55.768005;1905;0.002915;37.600646;55.769336
2633;Москва, Тверская ул, д.27, стр.2; ; ; ;Россия, Москва, Тверская улица, 27с2;10088;37.597548;55.768652;1905;0.003171;37.600646;55.769336
2634;Москва, Тверская ул, д.28, корп.1; ; ; ;Россия, Москва, Тверская улица, 28к1;10089;37.598456;55.76887;1905;0.002238;37.600646;55.769336
2635;Москва, Тверская ул, д.28, корп.2; ; ; ;Россия, Москва, Тверская улица, 28к2;10090;37.598959;55.769428;1905;0.001689;37.600646;55.769336
2636;Москва, Тверская ул, д.29, корп.1; ; ; ;Россия, Москва, Тверская улица, 29к1;10091;37.596363;55.768283;1905;0.00441;37.600646;55.769336
2637;Москва, Тверская ул, д.29, корп.2; ; ; ;Россия, Москва, Тверская улица, 29к2;10092;37.595949;55.768166;1905;0.004839;37.600646;55.769336
2638;Москва, Тверская ул, д.30/2, стр.1; ; ; ;Россия, Москва, Тверская улица, 30/2с1;10093;37.597835;55.769798;1905;0.002847;37.600646;55.769336
2639;Москва, Тверская ул, д.4; ; ; ;Россия, Москва, Тверская улица, 4;10094;37.613574;55.758239;2063;0.006286;37.609802;55.763268
2640;Москва, Тверская ул, д.6, стр.1; ; ; ;Россия, Москва, Тверская улица, 6с1;10095;37.611347;55.760241;2063;0.003398;37.609802;55.763268
2641;Москва, Тверская ул, д.6, стр.3; ; ; ;Россия, Москва, Тверская улица, 6с3;10096;37.611139;55.761202;2063;0.00246;37.609802;55.763268
2642;Москва, Тверская ул, д.8, корп.1; ; ; ;Россия, Москва, Тверская улица, 8к1;10097;37.609631;55.762115;2063;0.001165;37.609802;55.763268
2643;Москва, Тверская ул, д.8, корп.2; ; ; ;Россия, Москва, Тверская улица, 8к2;10098;37.611113;55.762622;2063;0.001461;37.609802;55.763268
2644;Москва, Тверская ул, д.8, стр.1; ; ; ;Россия, Москва, Тверская улица, 8к1;10099;37.609631;55.762115;2063;0.001165;37.609802;55.763268
2645;Москва, Тверская ул, д.9; ; ; ;Россия, Москва, Тверская улица, 9;10100;37.610548;55.759855;2063;0.003492;37.609802;55.763268
2646;Москва, Трёхпрудный пер, д.10/2; ; ; ;Россия, Москва, Трехпрудный переулок, 10/2;10101;37.597522;55.765407;580;0.003247;37.597283;55.762168
2647;Москва, Трёхпрудный пер, д.2А; ; ; ;Россия, Москва, Трехпрудный переулок, 2а;10102;37.598752;55.764581;1691;0.002567;37.601214;55.765313
2648;Москва, Трёхпрудный пер, д.6; ; ; ;Россия, Москва, Трехпрудный переулок, 6;10103;37.599848;55.765497;1691;0.001377;37.601214;55.765313
2649;Москва, Трёхпрудный пер, д.8; ; ; ;Россия, Москва, Трехпрудный переулок, 8;10104;37.598295;55.765235;1691;0.00292;37.601214;55.765313
2650;Москва, 1-й Волконский пер, д.15; ; ; ;Россия, Москва, 1-й Волконский переулок, 15;10105;37.617779;55.774725;1851;0.002281;37.61798;55.772452
2651;Москва, 1-й Самотёчный пер, д.12, стр.1; ; ; ;Россия, Москва, 1-й Самотечный переулок, 12с1;10106;37.613898;55.77791;1743;0.001875;37.614116;55.779773
2652;Москва, 1-й Самотёчный пер, д.15, стр.1; ; ; ;Россия, Москва, 1-й Самотечный переулок, 15с1;10107;37.612074;55.777367;1743;0.003154;37.614116;55.779773
2653;Москва, 1-й Самотёчный пер, д.16; ; ; ;Россия, Москва, 1-й Самотечный переулок, 16;10108;37.612919;55.777499;1743;0.002569;37.614116;55.779773
2654;Москва, 1-й Самотёчный пер, д.16/2, стр.9; ; ; ;Россия, Москва, 1-й Самотечный переулок, 16/2с9;10109;37.613251;55.777444;1743;0.002484;37.614116;55.779773
2655;Москва, 1-й Самотёчный пер, д.17А; ; ; ;Россия, Москва, 1-й Самотечный переулок, 17а;10110;37.609685;55.777757;1751;0.002323;37.609238;55.775478
2656;Москва, 1-й Самотёчный пер, д.18; ; ; ;Россия, Москва, 1-й Самотечный переулок, 18;10111;37.6115;55.777808;1751;0.003247;37.609238;55.775478
2657;Москва, 1-й Самотёчный пер, д.18/1; ; ; ;Россия, Москва, 1-й Самотечный переулок, 18/1;10112;37.612182;55.777651;1743;0.002871;37.614116;55.779773
2658;Москва, 1-й Самотёчный пер, д.2, стр.1; ; ; ;Россия, Москва, 1-й Самотечный переулок, 2с1;10113;37.61503;55.777307;1743;0.002629;37.614116;55.779773
2659;Москва, 1-й Самотёчный пер, д.20/1, корп.2; ; ; ;Россия, Москва, 1-й Самотечный переулок, 20/1к2;10114;37.610521;55.777965;1751;0.002798;37.609238;55.775478
2660;Москва, 1-й Самотёчный пер, д.22; ; ; ;Россия, Москва, 1-й Самотечный переулок, 22;10115;37.609865;55.778263;1751;0.002855;37.609238;55.775478
2661;Москва, 2-й Волконский пер, д.1; ; ; ;Россия, Москва, 2-й Волконский переулок, 1;10116;37.616287;55.775819;1851;0.003768;37.61798;55.772452
2662;Москва, 2-й Волконский пер, д.12; ; ; ;Россия, Москва, 2-й Волконский переулок, 12;10117;37.617581;55.775216;1851;0.002792;37.61798;55.772452
2663;Москва, 2-й Волконский пер, д.3; ; ; ;Россия, Москва, 2-й Волконский переулок, 3;10118;37.617195;55.775763;1851;0.003402;37.61798;55.772452
2664;Москва, 2-й Самотёчный пер, д.1; ; ; ;Россия, Москва, 2-й Самотечный переулок, 1;10119;37.61617;55.777454;1743;0.003098;37.614116;55.779773
2665;Москва, 2-й Самотёчный пер, д.2/4; ; ; ;Россия, Москва, 2-й Самотечный переулок, 2/4;10120;37.616566;55.777822;1743;0.003131;37.614116;55.779773
2666;Москва, 2-й Самотёчный пер, д.4; ; ; ;Россия, Москва, 2-й Самотечный переулок, 4;10121;37.615505;55.778137;1743;0.002146;37.614116;55.779773
2667;Москва, 2-й Самотёчный пер, д.7; ; ; ;Россия, Москва, 2-й Самотечный переулок, 7;10122;37.61449;55.777773;1743;0.002034;37.614116;55.779773
